% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.683090580e+05 +3.683090580e+05 +3.677625580e+05 +3.677625580e+05 -4.5468e+00 +3.8603e+00 -1.7735e+00 +1.5392e+00 -4.5148e+00 +2.1530e+00 -4.7542e-02 -2.2080e+00 -3.1192e+00 -3.9261e+00 -1.8623e+00 -2.9143e+00 -4.0146e+00 -8.8088e-01 -4.5674e+00 +4.2244e-01 +2.5923e-01 -3.0670e+00 +1.8306e+00 -4.8999e+00
2 +2.185665332e+05 +2.185665332e+05 +2.180200332e+05 +2.180200332e+05 -5.6086e-01 +1.2153e+00 -3.8977e+00 -2.0048e+00 +2.1226e+00 +9.5612e-01 +8.1974e-01 +4.4025e+00 +4.1761e+00 -3.5028e+00 -2.5546e+00 +4.5079e+00 +4.5141e+00 -4.2344e+00 +3.6231e+00 +3.8935e+00 -3.7450e+00 -2.7902e+00 -2.1724e+00 -6.7423e-01
3 +1.450972504e+05 +1.450972504e+05 +1.445507504e+05 +1.445507504e+05 +1.6640e+00 +4.2419e+00 +2.8502e+00 -3.3247e+00 -2.0832e+00 +3.0837e+00 -2.1903e+00 -4.6152e+00 -3.3430e+00 -3.0802e+00 -2.2558e+00 -5.0192e-01 -4.8038e+00 -3.6408e+00 +9.7102e-02 +2.4039e+00 +1.6808e+00 -3.5524e+00 -1.1021e+00 -1.6248e+00
4 +3.674332794e+04 +3.674332794e+04 +3.619682794e+04 +3.619682794e+04 -2.5417e+00 -1.8849e+00 -2.9096e+00 +1.3950e+00 +3.2174e+00 +4.0392e+00 -1.5534e+00 +1.8809e+00 -4.5582e+00 -6.0246e-01 +2.3964e+00 -8.4658e-01 -3.4956e-01 +7.8679e-01 +3.1159e+00 -4.5662e+00 +2.1216e+00 -3.0139e-01 -2.1602e+00 +2.9782e+00
603 +2.311020409e+04 +2.311020409e+04 +2.256370409e+04 +2.256370409e+04 +4.3892e+00 -1.6968e+00 -1.5119e+00 +2.6246e-01 +4.7280e+00 +3.2250e+00 -3.2762e-01 -1.6590e+00 -2.8137e+00 +2.0027e-01 -1.4121e+00 -1.2439e+00 +2.9886e+00 -3.1659e+00 +9.3941e-01 -2.4731e+00 +2.1808e+00 +4.7510e-01 -2.1989e+00 -2.9235e-01
2465 +1.404372762e+04 +1.404372762e+04 +1.349722762e+04 +1.349722762e+04 +3.2091e+00 -1.0117e+00 -3.0989e+00 -3.4204e-01 +4.5248e-01 +2.0778e-01 +2.4904e+00 +2.7440e+00 +6.0051e-01 +1.5686e-01 +1.2462e+00 +9.8006e-01 +3.9871e+00 -2.5627e+00 +1.4823e-01 +2.4562e-01 +5.3361e-01 -2.7798e+00 -8.6001e-01 +3.1234e+00
3890 +5.998533823e+03 +5.998533823e+03 +5.452033823e+03 +5.452033823e+03 +3.0714e+00 -7.2372e-01 -3.6550e+00 +9.8785e-01 +3.8466e+00 -1.3470e+00 -2.4896e+00 +1.6196e+00 -1.9722e+00 -2.6486e-01 +2.0357e-01 +2.9212e+00 +2.4192e+00 -1.1919e-01 +2.6564e+00 -2.7638e-01 +3.8831e-01 -8.1919e-01 -8.3441e-01 +3.2285e-01
7518 +1.517016048e+03 +1.517016048e+03 +9.705160482e+02 +9.705160482e+02 +0.0000e+00 -1.9620e+00 -5.0442e-01 +1.6477e+00 +3.4088e+00 +1.7912e+00 -1.9831e+00 +0.0000e+00 -2.2441e-02 -3.2878e-01 +1.1334e+00 +3.0273e+00 +0.0000e+00 -1.0101e-01 +1.1511e+00 -5.7464e-01 +9.3374e-01 -3.6794e-01 -2.5100e+00 +8.7650e-01
7929 +1.896712849e+02 +1.896712849e+02 -3.568287151e+02 -3.568287151e+02 +1.1422e+00 -1.6261e+00 -1.7947e-01 -3.5837e-01 +2.6645e+00 -1.9533e+00 -1.1445e+00 +1.3565e+00 -2.1989e+00 -2.4320e-01 +2.5405e+00 +1.2683e+00 +1.0445e+00 -9.1335e-01 +1.6420e+00 -2.6168e+00 +1.7310e+00 -7.2035e-01 -2.6078e+00 +4.4261e-01
13836 +1.040483668e+02 +1.040483668e+02 -4.424516332e+02 -4.424516332e+02 +2.4695e-01 -1.2244e+00 +3.0160e+00 -1.3158e+00 +2.9308e+00 -2.3063e-01 -2.1323e+00 +1.2411e-01 -7.3176e-02 +9.8136e-01 +2.0652e+00 +1.3541e+00 +1.0075e+00 -2.4702e+00 +2.3054e+00 -2.1559e+00 +1.9579e+00 -1.8497e+00 -8.2812e-01 +1.2329e+00
