% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.696423237e+06 +3.696423237e+06 +3.696499507e+06 +3.696499507e+06 -4.0242e+00 +2.3433e+00 -4.9414e+00 +1.3646e+00 +2.3035e+00 +4.7359e+00 -3.4924e+00 -4.0260e+00 -2.1017e+00 +1.5679e+00 -4.4424e+00 -2.1638e+00 +3.3818e+00 -1.4917e+00 +3.1739e+00 -1.5247e+00 +9.4698e-01 +4.2364e+00 -4.6916e+00 -3.4817e+00
5 +1.151516243e+06 +1.151516243e+06 +1.151592513e+06 +1.151592513e+06 -3.6749e+00 +5.0598e-01 +7.6536e-01 -3.8701e+00 +6.5124e-01 +3.0875e-01 +4.2649e+00 -4.4172e+00 +4.0857e+00 -4.0809e-01 -2.8747e+00 -3.4695e+00 +2.2638e+00 -2.4554e+00 -2.0918e+00 +8.1986e-01 +2.1862e+00 -1.2528e+00 +1.4478e+00 +3.1070e+00
16 +1.683214444e+05 +1.683214444e+05 +1.683977144e+05 +1.683977144e+05 +4.0453e+00 -2.9018e+00 -4.8460e+00 -9.5678e-01 +3.2978e+00 +2.9136e+00 +3.7626e+00 -3.1293e+00 -3.2953e+00 -1.5607e+00 +3.6323e+00 -3.6585e+00 +5.4063e-01 +4.0260e-01 +4.3301e+00 +2.8020e+00 -2.6659e+00 +3.0609e+00 -3.0698e-01 -3.2989e+00
20 +8.421779991e+04 +8.421779991e+04 +8.429406991e+04 +8.429406991e+04 +3.6277e+00 -4.9095e+00 -4.4503e+00 -1.3173e+00 -1.2582e+00 -4.6257e+00 +2.0861e-01 +2.7641e-01 -1.3844e+00 +4.7612e+00 +8.4547e-01 -9.1750e-01 -2.0026e-01 -4.7041e+00 +3.4824e+00 -1.6103e+00 +1.8537e-01 +3.8230e-01 +3.7864e+00 -4.2508e+00
32 +1.659458939e+04 +1.659458939e+04 +1.667085939e+04 +1.667085939e+04 +1.8017e+00 -1.6879e+00 -3.1590e+00 -7.8451e-01 +4.8952e+00 -2.7065e+00 +2.5851e+00 +1.3608e+00 +1.3350e+00 -3.6518e+00 -1.6576e+00 -3.6012e+00 -2.6550e-01 +4.0886e+00 -2.4749e+00 +4.2278e+00 -1.5877e+00 -1.8742e+00 -4.4328e+00 -1.3967e+00
84 +1.270564779e+04 +1.270564779e+04 +1.278191779e+04 +1.278191779e+04 +3.0333e+00 -5.0000e+00 +8.9696e-01 -7.3449e-01 +4.8210e+00 -2.2412e+00 +3.6716e-01 -1.2489e+00 +3.9363e+00 -7.5492e-01 -3.4545e-01 -5.0000e+00 +2.7675e+00 +3.9096e+00 -1.2986e-01 +5.0000e+00 +8.5313e-01 -2.3537e+00 -1.5969e+00 -1.9088e+00
91 +4.576790351e+03 +4.576790351e+03 +4.653060351e+03 +4.653060351e+03 +8.0171e-01 -1.5204e+00 -3.0877e+00 -1.9356e-01 +2.6383e+00 -3.8950e+00 +2.6112e+00 +3.8630e+00 -1.2169e+00 -3.2347e-01 -3.2822e+00 -2.6231e-01 +9.2059e-01 +1.3540e+00 +3.0184e+00 +5.0000e+00 -3.3816e+00 -4.5915e+00 +9.5379e-04 -2.0762e+00
149 +2.819084571e+03 +2.819084571e+03 +2.895354571e+03 +2.895354571e+03 +1.5169e+00 -2.5440e+00 -3.3208e+00 +1.2426e-01 +2.6235e+00 -2.0977e+00 +2.8209e+00 +3.3063e+00 -1.1321e-01 -3.5481e+00 +7.7620e-01 +0.0000e+00 -4.8162e+00 +5.2075e-01 +9.4144e-01 +5.0000e+00 -1.8348e+00 -5.0000e+00 -1.3866e+00 -1.1220e+00
268 +1.288889518e+03 +1.288889518e+03 +1.365159518e+03 +1.365159518e+03 -1.3899e+00 -2.0477e+00 -2.7986e+00 +3.3848e+00 +4.5187e+00 -2.4492e+00 +1.2597e+00 +4.5834e+00 -1.3614e+00 -3.6446e+00 +2.4992e+00 +1.8491e+00 -4.7380e+00 +6.3384e-01 -3.2493e-01 +3.9986e+00 +7.7879e-01 -5.0000e+00 -3.4704e+00 +6.7749e-01
316 +9.496134843e+02 +9.496134843e+02 +1.025883484e+03 +1.025883484e+03 -1.2533e+00 -2.3991e+00 -3.4074e+00 -3.3206e+00 +5.0000e+00 +9.1519e-01 +4.3787e+00 +2.9442e+00 -1.6864e+00 -4.9127e+00 +3.4647e+00 -4.0937e+00 -4.6862e+00 +2.9821e+00 +2.9101e+00 +4.9990e-01 +2.8206e+00 -5.0000e+00 -5.0000e+00 +1.4099e+00
