% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.699275975e+04 +7.699275975e+04 +7.711658975e+04 +7.711658975e+04 -1.0514e+00 -2.6347e+00 +6.0514e-01 -1.7086e+00 +1.2169e+00 +8.8224e-01 -7.8075e-02 +8.2130e-01 -1.2116e+00 -3.3420e+00 -3.6760e+00 -3.1340e+00 -1.0203e+00 -6.4768e-02 +3.1003e+00 -1.8231e+00 -4.0564e-01 +3.2362e+00 -1.8912e+00 +2.1486e+00
82 +5.698005836e+04 +5.698005836e+04 +5.710388836e+04 +5.710388836e+04 -2.7459e+00 -1.1871e+00 +2.2316e+00 -7.2694e-01 -6.6961e-01 +1.1357e+00 +7.8103e-01 +1.8020e+00 -4.7366e-01 +1.3472e-01 -4.6484e+00 -5.0000e+00 -1.3846e+00 -1.0538e+00 +5.1646e-01 +2.7890e-01 +2.5652e+00 +2.9977e+00 -7.2183e-01 -7.9901e-01
172 +3.215538977e+04 +3.215538977e+04 +3.227921977e+04 +3.227921977e+04 -9.2650e-01 -3.3724e+00 +2.4949e-01 +1.5271e+00 -1.6133e+00 -1.0320e-01 -2.3107e-01 +0.0000e+00 +1.0274e+00 -1.0689e+00 +0.0000e+00 -1.8801e+00 +0.0000e+00 +7.8273e-01 +2.6984e+00 -2.1712e+00 +1.6907e+00 +0.0000e+00 -4.6646e-01 -2.8465e+00
188 +1.903191551e+04 +1.903191551e+04 +1.915574551e+04 +1.915574551e+04 -1.0144e+00 -1.9411e+00 +0.0000e+00 +2.4366e-01 -1.7669e+00 +0.0000e+00 +1.9965e+00 -7.1079e-01 -1.0543e+00 -7.5301e-01 -2.4298e-01 +0.0000e+00 -2.8547e+00 +7.5108e-01 +1.8365e+00 -4.2137e+00 -2.7205e+00 +5.8176e-01 -1.0799e+00 +1.8705e+00
256 +1.305796409e+04 +1.305796409e+04 +1.318179409e+04 +1.318179409e+04 -8.0661e-01 -9.0714e-01 +1.3518e-01 +8.6969e-01 +7.1108e-01 +5.9993e-01 +1.7436e+00 +1.4493e-01 -1.2118e+00 +6.7676e-02 -1.4716e-01 +1.0521e+00 -2.9671e+00 +1.4986e+00 +2.2600e+00 -3.0285e+00 -2.3928e+00 +6.7676e-01 +2.7973e+00 +3.1012e-01
469 +8.994928583e+03 +8.994928583e+03 +9.118758583e+03 +9.118758583e+03 -8.5566e-01 -1.2126e+00 +2.0330e-01 +6.8373e-01 +1.8805e+00 +4.5797e-01 +1.6062e+00 +1.0258e-01 -1.2121e+00 -8.8135e-02 +0.0000e+00 +1.9641e-01 -2.6738e+00 +1.5718e+00 +1.2528e+00 -2.4557e+00 -4.0097e+00 +5.9255e-01 +6.3553e-01 -4.3829e-01
526 +5.943379891e+03 +5.943379891e+03 +6.067209891e+03 +6.067209891e+03 -1.6457e-01 +5.2877e-01 -3.2105e-01 -7.9424e-01 -2.8906e-01 -4.5434e-01 +8.7004e-01 -8.9343e-02 +4.6797e-01 -1.1915e+00 -2.8279e-01 -2.7470e-01 -8.1526e-01 +1.5189e+00 +1.2521e+00 -6.6367e-01 -3.8604e+00 +2.2921e-01 +1.9684e-01 +1.0892e+00
586 +2.031095243e+03 +2.031095243e+03 +2.154925243e+03 +2.154925243e+03 -6.1348e-02 +8.4297e-02 +4.1857e-01 -8.6507e-01 -6.2910e-01 -9.6994e-01 +4.7444e-02 -6.4435e-02 -9.0845e-01 -1.0616e+00 +3.0038e-01 -1.1167e+00 -8.9583e-01 +1.5862e+00 +3.7671e-01 +3.5743e-01 -1.1626e+00 +1.1261e+00 -1.1401e+00 +1.1060e+00
1574 +9.748838405e+02 +9.748838405e+02 +1.098713840e+03 +1.098713840e+03 -1.7859e+00 +3.9267e-02 +0.0000e+00 -4.0158e-01 -1.9165e-01 +7.3814e-01 -4.0025e-01 +6.7201e-01 -3.7865e-02 -1.4195e+00 +5.1602e-01 +8.4719e-01 -3.5078e-01 -8.3165e-01 +1.0092e+00 +1.2784e+00 -1.3849e+00 +3.5847e-03 -2.7164e-01 +7.9296e-02
1842 +5.231795383e+02 +5.231795383e+02 +6.470095383e+02 +6.470095383e+02 -6.0865e-01 +1.5017e-01 +3.3457e-01 -1.9730e-01 +2.8249e-01 -4.4246e-01 -1.2093e-01 +7.4319e-01 -1.6794e-01 -1.4356e+00 +3.8080e-02 +5.0668e-01 +2.0681e-01 -3.9808e-01 +1.9080e-01 +7.0126e-01 -4.6348e-01 +8.7799e-01 -1.3421e-01 +4.9619e-02
