% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.250460831e+02 +2.250460831e+02 +3.045260831e+02 +3.045260831e+02 +3.8423e+00 -4.1806e+00 -1.0296e+00 -2.8373e+00 +2.6732e+00 +1.4811e-01 +4.7054e+00 -2.3574e+00 +1.6348e+00 +2.0768e-01 +2.0147e+00 -7.6580e-01 -1.2571e+00 +2.9957e+00 +3.6049e+00 -2.9919e-01 -3.0444e+00 -5.4243e-01 +1.6221e+00 +4.9317e+00
28 +1.562701531e+02 +1.562701531e+02 +2.357501531e+02 +2.357501531e+02 -2.3271e+00 +1.0686e+00 -8.0166e-01 -2.0321e+00 +1.6846e+00 -2.5815e+00 +1.2787e+00 +4.6640e+00 +3.2530e+00 +5.7149e-01 -3.2674e+00 -1.2111e+00 -2.2645e+00 +1.4999e+00 +3.9088e+00 +2.2799e+00 -2.5468e-01 -2.5895e+00 +1.4181e+00 -2.3160e+00
106 +8.711187115e+01 +8.711187115e+01 +1.665918711e+02 +1.665918711e+02 -2.1110e+00 +1.8891e+00 +1.2917e+00 -3.0926e-02 +2.3518e-01 -1.2523e+00 -8.3406e-01 -3.8108e-01 -2.6150e+00 -1.6574e+00 -2.0455e+00 +5.0000e+00 -8.1584e-01 -1.9447e+00 +1.0067e+00 +3.0652e-01 +3.6470e-01 -4.7547e-02 +2.3568e+00 +3.3916e-01
285 +6.116818279e+01 +6.116818279e+01 +1.406481828e+02 +1.406481828e+02 -3.6494e-01 -2.3371e+00 +1.8343e+00 +3.0068e+00 -2.4689e+00 +1.3270e+00 +2.6452e+00 +1.0591e+00 -3.0424e-02 -6.0301e-02 -3.3928e+00 +2.3481e+00 +1.1058e+00 -1.6545e+00 +5.0000e+00 +2.8748e+00 +4.8716e+00 -5.0000e+00 +2.1775e+00 +1.5773e+00
578 +3.662170464e+01 +3.662170464e+01 +1.161017046e+02 +1.161017046e+02 -1.4092e+00 -9.1965e-01 +2.9339e-01 +3.0693e+00 -4.1849e+00 +2.2788e+00 +8.5450e-01 +6.3447e-01 -2.2052e+00 -7.7618e-01 -3.1089e+00 +2.0804e+00 +1.9147e+00 -1.3551e+00 +4.8758e+00 +5.0000e+00 +2.0786e+00 -4.4367e+00 +3.1172e+00 -8.0702e-01
893 +2.193161511e+01 +2.193161511e+01 +1.014116151e+02 +1.014116151e+02 +9.5754e-01 +8.4585e-01 -4.2340e-01 +1.4849e+00 -8.4637e-01 +8.2648e-01 +8.5808e-01 +5.0116e-01 -2.5152e+00 -1.8344e+00 -2.3101e+00 +2.0753e+00 +5.6944e-01 +9.0479e-02 +4.9337e+00 +4.7838e+00 -7.5025e-01 -3.5457e+00 +1.0200e+00 +1.0702e+00
1320 +1.526684770e+01 +1.526684770e+01 +9.474684770e+01 +9.474684770e+01 +8.5183e-01 -1.2612e+00 -2.3683e-01 +1.4712e-01 -3.3693e+00 -9.1095e-01 +1.9738e-01 +2.2578e-01 -2.4867e+00 -1.6795e+00 -2.4860e+00 +1.6499e+00 +1.6137e+00 -7.2380e-01 +4.8320e+00 +4.1017e+00 -5.8645e-01 -4.0167e+00 +1.8279e+00 +2.0382e+00
2046 +9.041208669e+00 +9.041208669e+00 +8.852120867e+01 +8.852120867e+01 -1.0838e-02 -1.7193e+00 -6.1288e-01 +4.6122e-01 -2.1236e+00 -3.6728e-01 -1.1504e-01 +3.3235e-01 -1.9973e+00 -2.9552e+00 -4.2725e+00 +2.2662e+00 +7.1640e-02 +9.6912e-01 +4.6855e+00 +3.2247e+00 +6.9210e-01 -3.8877e+00 +1.6854e+00 +5.4316e-01
2726 +4.646548172e+00 +4.646548172e+00 +8.412654817e+01 +8.412654817e+01 +4.5706e-01 -1.2728e+00 -1.4700e+00 +1.7946e+00 -2.9290e+00 -9.9787e-02 +6.5081e-01 +5.1276e-02 -2.0576e+00 -3.5510e+00 -3.1098e+00 +1.7968e+00 +7.1391e-01 +1.1415e-01 +4.7911e+00 +3.3909e+00 -1.0736e-01 -4.1215e+00 +2.1518e+00 +8.6662e-01
3558 +3.199383496e+00 +3.199383496e+00 +8.267938350e+01 +8.267938350e+01 +4.7919e-02 -1.2188e+00 -3.3905e-01 +1.4006e+00 -2.4782e+00 +1.0307e+00 +4.3482e-02 -3.7361e-04 -1.9867e+00 -3.0194e+00 -4.2538e+00 +2.1325e+00 +7.7651e-01 +1.1137e-01 +4.7638e+00 +2.5970e+00 -7.6646e-01 -4.1370e+00 +2.3494e+00 +1.1007e+00
5125 +2.465537412e+00 +2.465537412e+00 +8.194553741e+01 +8.194553741e+01 +4.8653e-01 -1.2226e+00 -3.0565e-01 +1.7522e+00 -2.4874e+00 +9.0591e-01 +2.4586e-01 +2.6875e-01 -2.0337e+00 -2.9804e+00 -3.8951e+00 +1.6672e+00 +7.9523e-01 -2.5477e-01 +4.6903e+00 +3.3421e+00 +3.3499e-02 -4.2010e+00 +2.2557e+00 +1.4431e+00
6723 +1.557948210e+00 +1.557948210e+00 +8.103794821e+01 +8.103794821e+01 +3.2682e-01 -1.0303e+00 -8.4268e-01 +2.0726e+00 -2.4548e+00 +8.3315e-01 -1.3803e-01 -1.1573e-01 -1.7452e+00 -3.0301e+00 -3.3899e+00 +2.0322e+00 +1.0406e+00 -1.5038e-01 +4.5874e+00 +3.0411e+00 -4.1674e-02 -4.2277e+00 +2.3492e+00 +1.2765e+00
7825 +9.596417111e-01 +9.596417111e-01 +8.043964171e+01 +8.043964171e+01 +3.9658e-01 -1.2590e+00 -6.8052e-01 +2.0140e+00 -2.5509e+00 +5.8500e-01 -2.3191e-01 -4.9728e-02 -1.4763e+00 -2.9571e+00 -3.8446e+00 +1.7422e+00 +9.8613e-01 -6.9776e-02 +4.4733e+00 +2.8825e+00 -1.1930e-01 -3.7454e+00 +2.4023e+00 +1.3361e+00
8764 +4.031876419e-01 +4.031876419e-01 +7.988318764e+01 +7.988318764e+01 +2.3331e-01 -1.2115e+00 -5.1454e-01 +2.0970e+00 -2.7105e+00 +3.4719e-01 -2.8687e-01 -1.5033e-01 -1.7218e+00 -3.0413e+00 -3.8474e+00 +1.8554e+00 +1.1559e+00 -1.9925e-01 +3.9181e+00 +2.8966e+00 -1.0867e-01 -4.1436e+00 +2.5578e+00 +1.4387e+00
9634 +3.665343777e-01 +3.665343777e-01 +7.984653438e+01 +7.984653438e+01 +2.4383e-01 -1.2514e+00 -7.3246e-01 +2.0976e+00 -2.7097e+00 +3.5051e-01 -2.7669e-01 -2.0793e-01 -1.7118e+00 -3.0667e+00 -3.8221e+00 +1.8475e+00 +1.1683e+00 -1.9791e-01 +3.9122e+00 +2.9272e+00 -2.3767e-01 -4.0187e+00 +2.5475e+00 +1.4375e+00
11034 +2.458065067e-01 +2.458065067e-01 +7.972580651e+01 +7.972580651e+01 +2.8171e-01 -1.1199e+00 -7.5855e-01 +2.1214e+00 -2.7194e+00 +3.2769e-01 -3.0246e-01 -3.4230e-02 -1.7122e+00 -3.2034e+00 -3.8606e+00 +2.0711e+00 +1.0356e+00 -8.9270e-02 +3.8799e+00 +2.9326e+00 -1.5617e-01 -4.0087e+00 +2.5190e+00 +1.4637e+00
12034 +1.319555933e-01 +1.319555933e-01 +7.961195559e+01 +7.961195559e+01 +2.8544e-01 -1.1087e+00 -6.8503e-01 +2.1001e+00 -2.7074e+00 +3.9150e-01 -1.8153e-01 +9.9563e-02 -1.6872e+00 -3.0351e+00 -3.8534e+00 +2.0007e+00 +9.9978e-01 -3.0983e-02 +3.8572e+00 +2.9557e+00 -3.5586e-02 -3.9226e+00 +2.4634e+00 +1.4646e+00
12926 +8.527330854e-02 +8.527330854e-02 +7.956527331e+01 +7.956527331e+01 +2.6887e-01 -1.1015e+00 -7.2198e-01 +2.0934e+00 -2.6958e+00 +4.2936e-01 -8.3559e-02 +1.9119e-01 -1.7316e+00 -3.1267e+00 -3.8801e+00 +2.0720e+00 +1.0555e+00 -1.9830e-02 +3.6009e+00 +2.9138e+00 -4.1390e-02 -3.8630e+00 +2.3691e+00 +1.4605e+00
13940 +6.288550451e-02 +6.288550451e-02 +7.954288550e+01 +7.954288550e+01 +2.7436e-01 -1.1285e+00 -7.9559e-01 +2.0513e+00 -2.6877e+00 +4.2192e-01 -1.3650e-01 +9.4835e-02 -1.7072e+00 -3.1652e+00 -3.8605e+00 +2.0270e+00 +1.0552e+00 -6.4216e-02 +3.6873e+00 +2.8978e+00 -5.8375e-02 -3.9243e+00 +2.3571e+00 +1.4762e+00
