% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.788790674e+02 +1.788790674e+02 +1.619390674e+02 +1.619390674e+02 -2.2085e+00 +1.1244e+00 -1.3245e+00 +1.0725e+00 -2.8524e+00 -5.0597e-01 -3.8249e+00 +4.9110e+00 -4.0335e+00 -3.4551e+00 -3.3864e+00 -1.6048e+00 -2.8858e+00 -2.7094e+00 -4.7130e+00 +2.3600e+00 -3.4482e+00 -1.3002e+00 -3.0893e-01 +2.9737e-01
2 +6.437121610e+01 +6.437121610e+01 +4.743121610e+01 +4.743121610e+01 +1.9528e+00 +4.5519e+00 +4.8304e+00 +3.0675e+00 +1.8763e+00 +3.6231e+00 +3.9569e+00 +1.8370e+00 +4.8961e+00 -2.8224e+00 +2.1590e+00 -4.2229e+00 -8.8887e-01 -2.9162e+00 -8.9343e-02 +4.8114e+00 +1.1149e+00 +4.7594e+00 -1.7569e+00 +7.5153e-01
4 +5.527683502e+01 +5.527683502e+01 +3.833683502e+01 +3.833683502e+01 -1.0254e-01 +3.7166e+00 +1.7246e-01 -8.7583e-01 +4.6651e+00 -2.7221e+00 +1.5603e+00 -4.8601e+00 +1.6976e+00 +3.0828e+00 +8.1690e-01 -4.1157e+00 +3.6659e+00 +2.7389e+00 +4.6831e+00 +4.0434e+00 -1.9397e+00 +1.8079e+00 +2.4927e+00 +1.9906e+00
7 +3.632968285e+01 +3.632968285e+01 +1.938968285e+01 +1.938968285e+01 +2.1882e-01 -1.9005e+00 -5.2392e-01 +3.6323e-01 -5.5430e-01 +4.6073e+00 +3.6437e-01 -2.7250e+00 -2.9896e+00 -8.5995e-01 -4.1503e-02 -1.6299e+00 +4.4535e+00 -5.9993e-01 -2.3037e+00 +2.5540e+00 +5.9363e-01 +1.8744e+00 +4.2883e-01 +4.7731e+00
14 +2.142319453e+01 +2.142319453e+01 +4.483194534e+00 +4.483194534e+00 +3.5566e+00 +1.5317e+00 +3.9173e+00 -2.4130e+00 +3.8666e+00 +2.4809e-01 +4.7275e+00 -1.7924e+00 +2.7601e+00 -4.2939e+00 +1.3076e+00 -1.1207e-01 +3.7526e-01 -2.0579e-01 +3.0085e+00 -2.0960e+00 +3.8182e+00 +2.4881e+00 -1.1474e+00 +4.2683e+00
20 +1.387990435e+01 +1.387990435e+01 -3.060095655e+00 -3.060095655e+00 +2.5870e+00 +2.1332e+00 -1.6569e+00 -1.3665e+00 +4.0909e+00 -2.9734e+00 +2.9444e+00 -1.1210e+00 -3.7452e+00 -4.9333e+00 +3.3281e+00 -2.5380e+00 -4.6003e+00 -3.3145e+00 -1.7602e-01 +1.1601e+00 -1.4371e+00 -9.8899e-01 -4.5442e+00 +2.6671e+00
415 +9.821674622e+00 +9.821674622e+00 -7.118325378e+00 -7.118325378e+00 +1.8911e+00 +3.9369e+00 -5.0000e+00 -5.0000e+00 +1.4302e+00 -3.4902e+00 +5.0000e+00 -4.5793e+00 -8.2416e-01 -5.6809e-01 +4.0061e+00 -2.8757e+00 -2.4573e+00 +1.0400e+00 +3.9083e+00 +5.4622e-01 +2.3293e+00 -4.2473e+00 -1.4469e+00 +1.2866e+00
787 +5.956973332e+00 +5.956973332e+00 -1.098302667e+01 -1.098302667e+01 +3.2123e-01 +2.6781e+00 -3.8651e+00 -5.0129e-01 -1.5465e+00 -5.0000e+00 +5.0000e+00 -3.5534e+00 +1.5732e+00 -1.6724e+00 +3.8439e+00 -1.8063e+00 -4.3481e+00 -1.2955e+00 +1.0914e+00 +5.0000e+00 +4.4617e+00 -2.0475e+00 +1.7336e+00 -9.6087e-02
39192 +3.725015395e+00 +3.725015395e+00 -1.321498461e+01 -1.321498461e+01 +1.9237e+00 +3.8893e+00 -1.5332e+00 +6.7970e-01 -1.1568e+00 -4.9999e+00 +5.0000e+00 +5.5887e-01 -2.4503e+00 -4.5093e+00 +4.9130e+00 -2.5798e+00 -3.9526e+00 -2.3213e-01 +5.0000e+00 +4.7240e+00 +4.8303e+00 -3.1559e+00 -3.6291e-01 +4.5295e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.576458503e+01 +3.576458503e+01 +5.457458503e+01 +5.457458503e+01 +1.5223e+00 -2.0836e+00 -8.1288e-01 -3.9086e+00 +4.0552e+00 -8.9656e-01 +4.1613e+00 -3.7163e+00 +2.0087e+00 -3.0862e+00 -1.5272e+00 +4.3668e+00 +2.1498e+00 +2.7364e+00 -2.4289e+00 +3.1684e+00 +2.4796e+00 +2.1243e+00 -1.7428e+00 +1.5350e+00
2 +2.471815195e+01 +2.471815195e+01 +4.352815195e+01 +4.352815195e+01 -2.3194e+00 +4.0312e+00 +3.5905e+00 -2.5730e+00 -2.0162e+00 -4.2850e+00 +1.8733e+00 -1.4617e+00 -3.8119e+00 +4.0889e-01 -2.2187e-01 +9.0708e-01 +3.8587e-01 +1.3757e+00 -7.2155e-02 -3.0249e+00 +1.2180e+00 -4.7048e+00 +2.9544e+00 +1.1648e+00
51 +1.503470909e+01 +1.503470909e+01 +3.384470909e+01 +3.384470909e+01 -2.3154e-01 +9.2620e-01 +3.3752e+00 -4.1153e+00 -9.4481e-01 -4.8726e-01 +3.8957e+00 -2.7778e+00 +5.0000e+00 +1.9138e+00 -1.2962e+00 +4.2977e+00 +5.0000e+00 +5.0000e+00 -6.4078e-01 -1.8316e+00 -2.5204e+00 +5.0000e+00 +1.5648e+00 -3.4650e+00
82 +9.722859663e+00 +9.722859663e+00 +2.853285966e+01 +2.853285966e+01 +7.1927e-01 -4.5468e-01 +5.0000e+00 +3.4705e-01 -1.1175e-01 -2.3555e+00 +1.0195e+00 +2.1966e+00 +5.0000e+00 +5.0000e+00 -4.3774e+00 +3.7376e+00 +1.3791e+00 +5.0000e+00 -2.3623e+00 +2.5390e+00 -4.6332e+00 +5.0000e+00 -6.0844e-01 +6.6702e-01
1099 +5.824252394e+00 +5.824252394e+00 +2.463425239e+01 +2.463425239e+01 +0.0000e+00 +5.0000e+00 -1.7633e+00 -1.4259e+00 +0.0000e+00 -1.7189e+00 +7.2592e-01 +2.2331e+00 +1.9988e+00 +5.0000e+00 -4.7676e+00 +3.5761e+00 +2.3815e+00 +0.0000e+00 -2.8398e+00 -3.7860e+00 -5.0000e+00 +4.1296e+00 -1.3756e+00 -1.0384e+00
24857 +3.890987497e+00 +3.890987497e+00 +2.270098750e+01 +2.270098750e+01 +7.9489e-01 -4.9879e-01 -8.2208e-01 -1.2803e+00 +0.0000e+00 -2.8254e+00 +8.1361e-01 -1.4965e+00 +2.7760e-01 +5.0000e+00 -4.7468e+00 +2.5615e+00 +4.5959e+00 +3.5336e+00 -1.7045e+00 -2.9551e+00 -5.0000e+00 +5.0000e+00 +2.4912e+00 -6.6612e-01
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.100522887e+01 +7.100522887e+01 +3.441552289e+02 +3.441552289e+02 +1.6924e+00 +9.3832e-01 +8.6701e-01 +2.5506e+00 -2.9319e+00 +1.5260e+00 +1.9891e+00 -1.4556e+00 +4.1222e+00 +2.0472e+00 +2.3705e+00 +2.6223e+00 -4.4758e+00 -4.4305e+00 +4.9673e+00 -4.5383e+00 +2.9339e+00 -1.6331e+00 +2.1581e-01 +2.4472e+00
3 +3.192460321e+01 +3.192460321e+01 +3.050746032e+02 +3.050746032e+02 -4.2824e+00 -3.7607e+00 +3.9415e-01 +2.7287e+00 -1.6321e+00 -4.8830e+00 -9.6435e-02 -9.5049e-01 -5.3423e-01 +4.5063e+00 -1.7749e+00 +1.8503e+00 -4.1179e+00 +4.6670e+00 -1.7032e+00 -5.9223e-01 +3.9404e+00 -2.9750e+00 -4.7832e+00 -1.2529e+00
53 +1.801681808e+01 +1.801681808e+01 +2.911668181e+02 +2.911668181e+02 +7.1760e-01 -3.6520e+00 -2.5537e-01 +1.4670e+00 +3.3679e+00 -4.7870e+00 -1.4148e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 -1.2996e+00 +5.0000e+00 -2.2901e+00 -3.3302e-01 +1.6238e+00 -5.0000e+00 +4.0613e+00 +3.0366e-01 +2.1681e-01 -4.7790e+00
57 +1.304188716e+01 +1.304188716e+01 +2.861918872e+02 +2.861918872e+02 -2.2308e+00 -4.6912e+00 +3.1995e+00 -3.3510e+00 +1.0334e-01 +1.1186e+00 -6.9849e-01 -4.9540e-01 -3.5346e+00 +1.3282e+00 -4.3494e-02 -3.2087e-01 -9.8755e-01 +2.5196e-01 +2.8154e+00 -4.8974e+00 +3.7364e+00 +1.9569e-01 +3.1317e-01 -5.0000e+00
307 +9.432563328e+00 +9.432563328e+00 +2.825825633e+02 +2.825825633e+02 -3.5589e+00 +8.3801e-02 +2.2369e+00 -1.2203e+00 +1.4423e+00 -5.0000e+00 +4.7507e+00 -2.3510e+00 -1.8399e+00 +8.4180e-01 -3.5992e+00 -1.6536e+00 -2.4541e+00 -7.7174e-01 +4.4410e+00 -5.0000e+00 +4.3823e+00 +8.8369e-01 +5.0000e+00 -4.5950e+00
823 +5.903080901e+00 +5.903080901e+00 +2.790530809e+02 +2.790530809e+02 -4.5948e+00 +4.1865e+00 -2.2200e+00 +5.0000e+00 +0.0000e+00 -3.7971e+00 -1.0016e-01 -2.8806e+00 -1.2608e-02 +3.7547e+00 -9.7356e-01 +3.9955e+00 -1.7067e+00 +0.0000e+00 +5.0000e+00 -5.0000e+00 +3.0697e+00 -5.0208e-03 +4.9465e+00 -4.9680e+00
4048 +3.767060126e+00 +3.767060126e+00 +2.769170601e+02 +2.769170601e+02 -3.6434e+00 +2.2284e+00 -4.2237e-01 +5.0000e+00 +3.8902e-01 -3.8758e+00 +9.2274e-01 -3.3804e+00 -4.7090e+00 +4.1867e+00 -2.3743e+00 +2.6163e+00 +9.6074e-01 +1.9821e+00 +3.4760e+00 -4.9979e+00 +5.0000e+00 +1.9890e+00 +4.8969e+00 -5.0000e+00
77967 +2.470741564e+00 +2.470741564e+00 +2.756207416e+02 +2.756207416e+02 -2.1242e+00 +2.0698e+00 -1.1585e+00 +5.0000e+00 +2.9510e+00 -4.2885e+00 -5.6671e-01 -4.2324e+00 -2.4821e+00 +5.0000e+00 -1.7325e+00 +2.0690e+00 +3.2854e-01 +1.6514e+00 +3.5999e+00 -4.9999e+00 +5.0000e+00 +2.6130e+00 +4.8065e+00 -5.0000e+00
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.218079964e+02 +2.218079964e+02 +2.589879964e+02 +2.589879964e+02 +1.2547e+00 +2.1916e-01 +3.7104e+00 -3.5650e+00 +4.1727e+00 -7.0619e-01 +4.0369e+00 +4.3108e+00 -3.1126e+00 +4.8201e+00 -1.8556e+00 -3.4457e+00 -4.0349e+00 -1.6216e+00 -2.9808e+00 +4.9457e+00 +3.7385e+00 -1.5703e+00 +1.2443e+00 +3.5661e+00
