% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.289553499e+02 +6.289553499e+02 +7.315653499e+02 +7.315653499e+02 -2.4457e+00 +1.6631e+00 -1.0643e+00 -2.9901e+00 -3.3089e+00 +4.5750e+00 +2.1003e+00 -4.8952e+00 +1.6211e+00 +3.5802e+00 +7.5413e-01 -3.5811e+00 -3.7166e-01 +2.4917e+00 -3.1059e+00 -4.1159e+00 +1.4895e+00 -3.5113e-02 -1.6088e+00 +8.2884e-03
14 +3.940106443e+02 +3.940106443e+02 +4.966206443e+02 +4.966206443e+02 +3.2744e+00 +1.7710e+00 -1.3328e+00 +6.1743e-01 -2.5530e+00 -1.3320e+00 -2.3242e+00 -6.3442e-01 -3.5928e+00 +4.7001e+00 +4.0374e-01 -2.4470e+00 -1.8956e+00 +1.8844e+00 +1.1203e+00 -1.6748e+00 -3.0431e+00 +8.7226e-01 -2.1201e+00 +3.5112e+00
309 +2.481356741e+02 +2.481356741e+02 +3.507456741e+02 +3.507456741e+02 -5.3788e-01 +8.1997e-01 -1.1760e+00 +1.1170e+00 -1.9953e+00 +4.8696e-02 -2.4905e+00 -8.4007e-01 -6.2330e-01 +3.3912e+00 +1.2622e+00 -2.1398e+00 -2.0028e+00 -9.4667e-02 -2.4349e+00 -4.2608e-01 -1.1525e+00 +5.8630e-01 +1.3270e+00 +2.3706e+00
% function evaluation | noise-free fitness - Fopt (9.330000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.673755810e+02 +9.673755810e+02 +1.060675581e+03 +1.060675581e+03 +4.3785e+00 -2.5773e+00 +1.5304e-01 -6.9131e-01 +4.6124e+00 -1.2186e+00 +2.4827e+00 -8.5102e-01 -3.9183e+00 +4.9859e+00 -4.2248e+00 +3.4008e+00 +1.1926e+00 -3.2594e+00 -3.3990e+00 +4.8206e+00 -2.7615e+00 -1.2126e+00 -1.6385e+00 -3.3240e+00
8 +5.187076756e+02 +5.187076756e+02 +6.120076756e+02 +6.120076756e+02 -3.8325e+00 +4.8595e-01 +1.7371e+00 -2.3276e+00 -2.7872e+00 -2.4342e+00 +2.7178e+00 -6.7847e-01 -1.3790e+00 -7.0491e-01 +2.0915e+00 -2.5507e+00 -3.2344e+00 -4.4166e+00 +1.5344e+00 +1.2303e+00 +1.2744e+00 +1.6923e+00 -5.4848e-01 +1.4641e+00
36 +3.893557818e+02 +3.893557818e+02 +4.826557818e+02 +4.826557818e+02 +0.0000e+00 -2.5690e+00 -2.7951e+00 +1.9951e+00 -3.7680e-01 -2.1156e-01 -3.1567e-01 +1.3715e+00 +7.1299e-01 +1.3706e+00 +4.3587e+00 -1.9728e-01 +3.1585e+00 +2.2916e+00 +3.2230e-01 -5.0000e+00 -1.4961e+00 -6.2986e-01 -1.0417e+00 -2.0907e+00
865 +2.272127047e+02 +2.272127047e+02 +3.205127047e+02 +3.205127047e+02 +1.7208e+00 -1.5561e+00 -1.4039e+00 -1.7548e+00 -2.2021e+00 +1.8882e-01 -1.2013e+00 +1.7098e+00 +7.2369e-01 +5.9852e-01 +3.9555e+00 +2.4396e-01 +9.0845e-01 +3.1398e+00 -1.1005e+00 -2.5510e+00 -4.2570e+00 +2.3010e+00 -1.0907e+00 +1.6592e-01
19268 +1.581995176e+02 +1.581995176e+02 +2.514995176e+02 +2.514995176e+02 +1.7227e+00 -8.5639e-02 -2.0307e+00 -1.5132e+00 -2.4249e+00 -1.2744e-01 -1.3258e+00 +3.1909e+00 -1.2275e+00 -1.6601e+00 +2.2593e+00 +8.8473e-01 -1.9517e-01 +1.6729e+00 -5.5211e-01 -2.4721e+00 -2.1079e+00 -3.3302e-02 -5.5595e-01 -3.4609e-01
% function evaluation | noise-free fitness - Fopt (1.364000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.045893552e+02 +6.045893552e+02 +6.182293552e+02 +6.182293552e+02 +8.1191e-01 -1.5842e+00 -2.9518e+00 -8.2648e-01 +1.6549e-02 -2.1708e+00 +1.0858e+00 -4.0633e+00 +3.4723e+00 +8.7590e-01 -2.5572e+00 +9.8849e-01 +2.1011e-01 -9.5008e-01 -1.1457e-01 -4.2583e+00 +7.3743e-01 -1.6167e+00 -8.2925e-01 -3.6211e+00
39 +3.635474371e+02 +3.635474371e+02 +3.771874371e+02 +3.771874371e+02 -9.8249e-01 -1.0871e+00 -7.1508e-01 +1.4602e+00 +1.4807e+00 -9.9996e-01 -4.1686e-01 -3.4840e-01 -3.0685e-02 -8.3529e-01 -1.9468e+00 -1.1506e+00 +0.0000e+00 -1.6885e+00 +3.6247e-01 -2.2230e+00 +1.4521e+00 +2.6755e+00 +2.6600e+00 +7.3696e-01
