% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.316943710e+03 +1.316943710e+03 +2.316943710e+03 +2.316943710e+03 -2.1938e-01 +2.3188e+00 -8.0902e-01 +2.3035e+00 +2.5706e-01 -3.8320e+00 -1.1018e-01 -2.3315e+00 +2.2400e+00 +1.6117e+00 +2.2517e-01 -3.0829e+00 +2.5376e+00 -3.2135e+00 -4.1393e+00 +4.6127e+00 -1.1880e+00 +1.9149e-01 +4.8677e+00 +6.2674e-01
12 +9.346684844e+02 +9.346684844e+02 +1.934668484e+03 +1.934668484e+03 +1.7546e+00 +2.2146e+00 -1.7862e+00 +4.4365e+00 +2.8188e-01 -2.5958e+00 +1.6132e+00 +4.3066e+00 -3.4347e-01 +1.8516e+00 -4.9794e+00 +1.2774e+00 -1.1815e-01 -3.5188e-01 -2.0268e-01 -1.9000e+00 -9.6951e-01 -4.3861e+00 -1.2628e+00 -3.1835e+00
173 +6.191246492e+02 +6.191246492e+02 +1.619124649e+03 +1.619124649e+03 -7.5335e-01 +2.0991e+00 +1.3018e+00 +3.3652e-01 +1.1656e+00 +3.4396e+00 +2.0822e+00 +2.9741e+00 -2.0701e+00 +2.8131e-01 -2.7859e+00 -3.5919e+00 -3.9439e+00 +5.3714e-01 +2.7512e+00 -7.1356e-01 +8.1580e-01 +1.1549e+00 -4.4556e+00 -1.8695e+00
514 +3.930634524e+02 +3.930634524e+02 +1.393063452e+03 +1.393063452e+03 -3.8507e-01 +1.7318e+00 -2.9484e-01 +1.9744e+00 +2.7932e+00 +9.9266e-01 -2.5917e-01 +1.2673e+00 +1.6323e-03 -8.9050e-01 -3.1301e+00 -1.3287e+00 -4.5027e+00 +1.5987e+00 +2.5016e+00 +9.2327e-01 +2.1525e+00 +1.6193e+00 -1.4920e+00 -1.9771e+00
2453 +2.446727669e+02 +2.446727669e+02 +1.244672767e+03 +1.244672767e+03 -1.1349e+00 +2.8133e+00 +8.1824e-01 +2.7500e+00 +2.8782e+00 +9.0268e-01 -7.4097e-01 +1.2589e+00 -6.6597e-01 -1.3426e+00 -2.6897e+00 -1.3639e+00 -4.5222e+00 +1.7034e+00 +3.0439e+00 +1.3366e+00 +2.6546e+00 -6.3995e-01 -2.2748e+00 -8.9754e-01
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.370191832e+03 +4.370191832e+03 +4.440221832e+03 +4.440221832e+03 +4.3548e-01 +3.2590e+00 +2.9247e+00 -1.7795e+00 +2.8978e+00 -3.7295e+00 +4.8191e+00 +9.1301e-01 -1.3211e+00 +9.4666e-01 -5.4148e-01 -3.1606e+00 +6.5438e-01 -1.7836e+00 +4.9524e+00 +3.7961e+00 -2.9894e+00 +2.7580e+00 +1.5288e+00 +6.0246e-01
2 +1.287120657e+03 +1.287120657e+03 +1.357150657e+03 +1.357150657e+03 +3.7921e+00 +4.4909e+00 +4.2868e-01 -2.8627e+00 -1.3819e+00 -4.7444e-01 -1.8681e+00 +2.4396e+00 -1.0796e+00 -4.7914e+00 +2.8451e-01 -1.3279e+00 +3.7691e+00 +8.6040e-01 +2.0101e+00 -3.7142e-01 -7.6572e-01 -1.0678e+00 -7.2217e-01 +4.5101e+00
31 +9.424051570e+02 +9.424051570e+02 +1.012435157e+03 +1.012435157e+03 -1.4008e+00 +2.1664e+00 -2.8653e+00 +2.7439e+00 +1.8027e+00 -1.9127e+00 +4.8744e+00 -1.9505e+00 +2.0636e+00 -1.6220e+00 +5.6154e-01 -1.8561e+00 -1.7617e+00 -5.5164e-01 -5.6227e-01 -2.9451e+00 -1.2757e-01 +2.2396e+00 -3.2295e+00 +1.8393e+00
200 +6.150110750e+02 +6.150110750e+02 +6.850410750e+02 +6.850410750e+02 -1.6877e+00 -9.8107e-01 -4.2764e+00 -2.9055e-01 +6.0177e-01 -1.0606e+00 -2.9207e+00 +2.4301e+00 +3.9976e+00 -3.0739e-01 +1.3505e+00 -4.2334e+00 -1.1447e+00 +1.1574e+00 +3.6385e-01 -4.0927e+00 -8.9622e-01 +2.5807e+00 -5.0000e+00 +2.9685e+00
