% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.709141995e+03 +2.709141995e+03 +2.739111995e+03 +2.739111995e+03 -2.3841e+00 -2.2245e+00 -1.0613e+00 +1.0168e+00 -2.3922e-01 +4.6195e+00 +2.4104e+00 -4.4587e+00 +7.7008e-01 +3.3446e+00 -2.2955e+00 -1.8925e+00 -1.0481e+00 +4.5163e+00 -2.1251e+00 +4.4145e+00 -2.0362e+00 -4.5411e+00 -3.9571e+00 +1.8804e+00
10 +2.441152083e+03 +2.441152083e+03 +2.471122083e+03 +2.471122083e+03 +3.0746e+00 +1.6279e+00 -1.9103e-01 -1.2906e-01 +2.1212e+00 +2.3254e+00 +1.8417e+00 +3.3033e+00 -3.5830e+00 -1.9494e+00 +8.8703e-01 -4.6436e+00 -3.7101e+00 +1.9772e+00 -3.5636e+00 +1.6649e+00 -2.4855e-01 +2.3283e+00 -2.2238e+00 -2.5379e+00
2005 +1.295614617e+03 +1.295614617e+03 +1.325584617e+03 +1.325584617e+03 +3.3464e+00 -9.9692e-01 -5.0000e+00 -1.8229e+00 +3.4518e+00 +3.3030e+00 -9.0928e-01 -4.6721e+00 -1.9529e+00 -6.9155e-01 -4.3006e-01 +1.5343e+00 +1.9053e+00 +1.3895e+00 -8.6772e-01 -1.0671e+00 -1.4095e+00 -1.0195e-02 +1.3382e+00 -8.1988e-01
6683 +9.237081293e+02 +9.237081293e+02 +9.536781293e+02 +9.536781293e+02 +0.0000e+00 +0.0000e+00 -3.7696e+00 -6.4717e-01 +2.8756e+00 +2.1165e+00 -2.2253e+00 -4.2444e+00 -5.5846e-01 -3.7907e-01 -3.7442e-01 -2.1826e+00 +3.8384e+00 +1.9247e+00 -1.1314e+00 +2.9551e+00 -4.5914e-01 -1.1386e+00 +1.7873e+00 -2.3777e+00
15066 +5.832784418e+02 +5.832784418e+02 +6.132484418e+02 +6.132484418e+02 +9.6941e-01 -1.0783e+00 -3.5164e+00 -1.4613e+00 +3.8575e+00 +3.3547e+00 -5.0000e+00 -1.9418e+00 +1.2301e-01 +7.7408e-01 -2.0078e-02 -2.3717e+00 +3.4135e+00 +1.9022e+00 -1.2290e+00 +1.6745e+00 -2.0713e+00 -1.7451e+00 +1.0588e+00 -3.4127e+00
29961 +3.301093634e+02 +3.301093634e+02 +3.600793634e+02 +3.600793634e+02 +8.7304e-01 -2.0193e+00 -3.7926e+00 -2.1075e+00 +2.7771e+00 +2.6213e+00 -4.3606e+00 -2.4285e+00 +8.3644e-01 -1.3664e+00 +9.0298e-01 -1.3025e+00 +4.3012e+00 +2.6021e+00 -9.2840e-01 +3.6566e+00 -3.5533e+00 -1.9684e+00 +1.4807e+00 -3.2928e+00
39541 +2.328421147e+02 +2.328421147e+02 +2.628121147e+02 +2.628121147e+02 +6.6612e-01 -2.3185e+00 -3.8845e+00 -2.1886e+00 +3.0577e+00 +3.1025e+00 -4.4858e+00 -2.8598e+00 +2.8162e-01 -1.3058e+00 +6.8029e-01 -1.4118e+00 +3.9288e+00 +2.0915e+00 -1.1463e+00 +2.8140e+00 -3.3603e+00 -7.6610e-01 +1.1504e+00 -3.2894e+00
56886 +1.550354701e+02 +1.550354701e+02 +1.850054701e+02 +1.850054701e+02 +8.3048e-01 -1.5407e+00 -3.6697e+00 -1.8103e+00 +3.0832e+00 +3.0584e+00 -4.2380e+00 -3.6356e+00 +5.6667e-01 -1.6228e+00 +5.5255e-01 -1.3868e+00 +4.1412e+00 +2.1614e+00 -1.1042e+00 +2.4091e+00 -2.7456e+00 -2.3337e-01 +1.4838e+00 -3.4387e+00
81261 +9.721803732e+01 +9.721803732e+01 +1.271880373e+02 +1.271880373e+02 +7.9386e-01 -1.7074e+00 -3.4656e+00 -2.0878e+00 +3.2295e+00 +3.0627e+00 -4.1890e+00 -3.2428e+00 +6.9294e-01 -1.5982e+00 +8.8509e-01 -1.2917e+00 +4.0821e+00 +2.1736e+00 -1.2191e+00 +2.6386e+00 -2.9620e+00 -4.5286e-01 +1.6843e+00 -3.5555e+00
109965 +5.578048084e+01 +5.578048084e+01 +8.575048084e+01 +8.575048084e+01 +8.8515e-01 -1.8140e+00 -3.7023e+00 -1.9192e+00 +3.1193e+00 +3.1185e+00 -3.9504e+00 -3.1232e+00 +5.4499e-01 -1.7601e+00 +1.0253e+00 -1.4697e+00 +3.8792e+00 +2.2331e+00 -1.4107e+00 +2.5677e+00 -2.8558e+00 -4.3969e-01 +1.5224e+00 -3.4440e+00
131441 +3.611819079e+01 +3.611819079e+01 +6.608819079e+01 +6.608819079e+01 +8.8610e-01 -1.7447e+00 -3.6082e+00 -1.9459e+00 +3.0801e+00 +3.1271e+00 -3.9764e+00 -3.1051e+00 +6.4113e-01 -1.8398e+00 +1.0365e+00 -1.5051e+00 +3.9007e+00 +2.2311e+00 -1.4080e+00 +2.7435e+00 -2.9473e+00 -5.3589e-01 +1.5313e+00 -3.4744e+00
162949 +2.504692424e+01 +2.504692424e+01 +5.501692424e+01 +5.501692424e+01 +8.7169e-01 -1.7158e+00 -3.6179e+00 -1.9592e+00 +3.1176e+00 +3.2315e+00 -4.0441e+00 -3.0752e+00 +6.2736e-01 -1.8182e+00 +1.0577e+00 -1.5417e+00 +3.9254e+00 +2.2926e+00 -1.4724e+00 +2.7187e+00 -2.7631e+00 -7.3684e-01 +1.5170e+00 -3.4353e+00
182858 +1.576256504e+01 +1.576256504e+01 +4.573256504e+01 +4.573256504e+01 +9.3932e-01 -1.7031e+00 -3.6148e+00 -2.0018e+00 +3.0936e+00 +3.2148e+00 -4.0341e+00 -3.0594e+00 +6.5418e-01 -1.7917e+00 +1.1056e+00 -1.5735e+00 +3.8950e+00 +2.3140e+00 -1.4731e+00 +2.7145e+00 -2.7855e+00 -7.1208e-01 +1.5734e+00 -3.4471e+00
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.747975115e+03 +2.747975115e+03 +2.696265115e+03 +2.696265115e+03 +2.7243e+00 +1.2480e+00 +1.6017e+00 -1.2603e+00 +3.3150e+00 +3.7640e+00 +1.0501e+00 +1.1959e+00 +1.6975e+00 -4.2148e-01 -3.6495e+00 -7.8123e-01 -1.6566e+00 -2.4849e+00 +1.6209e+00 +3.1762e+00 -1.8375e+00 +4.0775e+00 +7.0411e-01 -6.8899e-01
35 +2.415618684e+03 +2.415618684e+03 +2.363908684e+03 +2.363908684e+03 +4.8871e+00 +2.6713e-01 -4.4745e+00 +2.8309e-01 -2.5780e+00 -2.8455e-01 -3.1848e+00 +4.4711e+00 +2.1720e+00 -4.4764e+00 +4.8360e+00 -1.5068e+00 -8.4501e-01 +2.0289e+00 +2.1581e+00 +1.7238e+00 -1.4767e+00 +2.8832e+00 +1.9047e+00 +4.1075e+00
2018 +1.546481525e+03 +1.546481525e+03 +1.494771525e+03 +1.494771525e+03 +4.2690e+00 +3.6697e+00 -1.3678e-01 -1.6174e+00 -5.6017e-01 +1.9711e+00 +2.6421e-01 -1.9458e+00 -4.4072e+00 -7.8972e-01 +3.8082e+00 +2.3326e+00 +3.3425e-01 +9.0498e-01 -4.5390e-01 +7.4397e-01 -6.0330e-01 +2.1939e+00 +2.5057e+00 +5.0000e+00
8281 +9.921219217e+02 +9.921219217e+02 +9.404119217e+02 +9.404119217e+02 +4.3102e+00 +4.3669e+00 -4.2183e+00 -2.4763e+00 +0.0000e+00 +3.3810e+00 -1.2914e+00 +3.3794e+00 -3.4918e+00 -1.9517e-01 +3.6938e+00 +3.9462e+00 +2.4760e+00 -5.3397e-01 -1.3325e+00 +5.0000e+00 -1.0115e+00 +4.5281e+00 +0.0000e+00 +5.0000e+00
16981 +5.276961589e+02 +5.276961589e+02 +4.759861589e+02 +4.759861589e+02 +3.4936e+00 +2.6407e+00 -2.8278e+00 -2.8812e+00 +3.5401e-01 +1.5624e+00 -3.3391e+00 +3.8156e+00 -3.8152e+00 +8.0876e-01 +3.0344e+00 +2.0024e+00 +3.4775e+00 -1.0331e+00 -2.2241e+00 +2.5629e+00 -3.1086e+00 +4.0375e+00 +1.9668e+00 +4.6175e+00
20209 +3.263800121e+02 +3.263800121e+02 +2.746700121e+02 +2.746700121e+02 +2.7478e+00 +3.8488e+00 -3.0411e+00 -3.1282e+00 +6.0220e-01 +1.4328e+00 -3.7355e+00 +3.8927e+00 -3.8770e+00 -1.4072e-01 +2.9260e+00 +1.9039e+00 +3.5447e+00 +7.6597e-01 -2.7250e+00 +4.7158e+00 -3.5354e+00 +3.9449e+00 +1.7700e+00 +3.8574e+00
32141 +1.991510811e+02 +1.991510811e+02 +1.474410811e+02 +1.474410811e+02 +2.5893e+00 +3.3019e+00 -3.1881e+00 -3.3117e+00 +8.5740e-01 +1.3792e+00 -3.4114e+00 +3.7413e+00 -4.1622e+00 +1.3669e-01 +3.4961e+00 +2.2572e+00 +3.0607e+00 +8.5305e-01 -2.9146e+00 +4.5453e+00 -3.7194e+00 +3.2208e+00 +1.8846e+00 +3.5104e+00
43794 +1.461446369e+02 +1.461446369e+02 +9.443463689e+01 +9.443463689e+01 +2.3231e+00 +3.4388e+00 -3.0335e+00 -3.4959e+00 +7.7698e-01 +1.9533e+00 -3.4992e+00 +3.3033e+00 -4.3415e+00 +2.5622e-01 +3.6075e+00 +2.3175e+00 +3.3832e+00 +1.4729e+00 -2.7399e+00 +4.6548e+00 -3.7589e+00 +3.1732e+00 +1.8225e+00 +3.4074e+00
72655 +9.768079871e+01 +9.768079871e+01 +4.597079871e+01 +4.597079871e+01 +2.2605e+00 +3.4490e+00 -3.2240e+00 -3.5356e+00 +8.3645e-01 +1.7849e+00 -3.3890e+00 +3.4610e+00 -4.1917e+00 +1.7663e-01 +3.8535e+00 +2.1239e+00 +3.3306e+00 +1.4676e+00 -2.6900e+00 +4.2054e+00 -3.3917e+00 +3.0578e+00 +1.5388e+00 +3.3646e+00
84549 +6.198854149e+01 +6.198854149e+01 +1.027854149e+01 +1.027854149e+01 +2.5220e+00 +3.3810e+00 -3.2886e+00 -3.4924e+00 +8.4171e-01 +1.7456e+00 -3.5006e+00 +3.6299e+00 -4.1279e+00 +1.4805e-01 +3.8623e+00 +2.1790e+00 +3.2563e+00 +1.4279e+00 -2.6650e+00 +4.1857e+00 -3.7100e+00 +3.0816e+00 +1.5579e+00 +3.2958e+00
120528 +3.890361815e+01 +3.890361815e+01 -1.280638185e+01 -1.280638185e+01 +2.4677e+00 +3.4476e+00 -3.2159e+00 -3.4575e+00 +8.4190e-01 +1.8396e+00 -3.4659e+00 +3.5190e+00 -4.1594e+00 +1.5982e-01 +3.8725e+00 +2.2489e+00 +3.1814e+00 +1.3836e+00 -2.6130e+00 +4.1576e+00 -3.5960e+00 +2.9794e+00 +1.5839e+00 +3.2117e+00
148243 +2.445220775e+01 +2.445220775e+01 -2.725779225e+01 -2.725779225e+01 +2.5270e+00 +3.3824e+00 -3.3042e+00 -3.4608e+00 +9.0327e-01 +1.8792e+00 -3.5085e+00 +3.5585e+00 -4.1578e+00 +1.1370e-01 +3.7809e+00 +2.2606e+00 +3.1578e+00 +1.4312e+00 -2.5881e+00 +4.1386e+00 -3.5594e+00 +2.9885e+00 +1.6301e+00 +3.2193e+00
176719 +1.496029311e+01 +1.496029311e+01 -3.674970689e+01 -3.674970689e+01 +2.5153e+00 +3.3668e+00 -3.2973e+00 -3.4829e+00 +9.0848e-01 +1.8638e+00 -3.4780e+00 +3.5616e+00 -4.1612e+00 +1.1304e-01 +3.8094e+00 +2.2283e+00 +3.1586e+00 +1.4364e+00 -2.5520e+00 +4.1409e+00 -3.5327e+00 +2.9376e+00 +1.6413e+00 +3.2490e+00
% function evaluation | noise-free fitness - Fopt (-2.799500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.120627010e+03 +2.120627010e+03 +1.840677010e+03 +1.840677010e+03 -4.4492e+00 +3.8311e-01 +1.0132e+00 +9.0466e-01 +7.3344e-01 -5.9277e-01 -3.5731e+00 +9.6152e-01 -2.9451e+00 -3.8800e+00 -1.8074e+00 -4.7178e+00 -3.0450e+00 +2.6582e+00 -2.1388e+00 +4.9836e+00 +4.4212e+00 +2.3414e+00 -8.4553e-01 +1.2040e-01
2172 +1.551507232e+03 +1.551507232e+03 +1.271557232e+03 +1.271557232e+03 -2.0981e+00 +3.9462e-01 +4.9198e+00 -1.0003e-01 -3.7065e+00 -3.8123e+00 +4.1637e-01 +1.6844e+00 +2.9184e+00 -7.5538e-01 -1.6261e+00 -2.5654e+00 -1.1463e+00 -1.1126e+00 +3.5196e+00 +4.3573e-01 -1.3015e-01 -1.0126e+00 -1.1240e+00 +1.6354e+00
8297 +9.733707678e+02 +9.733707678e+02 +6.934207678e+02 +6.934207678e+02 -1.7110e+00 -6.4520e-01 +3.0781e+00 -8.6819e-01 -2.5109e+00 -3.3491e+00 -8.7253e-01 -1.4683e+00 +3.2550e+00 -2.2705e+00 -4.4559e-01 -1.4002e+00 -2.6798e+00 -1.9615e+00 -1.1398e+00 +3.7675e+00 +2.7185e+00 +2.2026e+00 +4.0766e-01 +1.5719e+00
13779 +5.771991768e+02 +5.771991768e+02 +2.972491768e+02 +2.972491768e+02 -4.4722e+00 -3.3930e+00 +3.0263e+00 -1.4659e+00 -5.0000e+00 -2.6834e+00 -3.5647e+00 +1.0000e+00 +1.4884e+00 -2.1681e+00 -9.2654e-01 +1.3601e+00 -4.9804e+00 -1.3312e+00 +2.6415e-01 +3.4122e+00 +3.9729e+00 +2.6728e+00 +5.9814e-01 +3.1127e+00
28514 +3.869767722e+02 +3.869767722e+02 +1.070267722e+02 +1.070267722e+02 -3.8048e+00 -3.0121e+00 +3.2430e+00 -1.1334e-01 -3.0276e+00 -3.5565e+00 -3.0429e+00 -1.7838e-01 +2.1380e+00 -3.4544e+00 -1.3819e+00 +1.7527e+00 -4.8088e+00 -2.1531e+00 -2.0309e-01 +3.3053e+00 +3.8386e+00 +2.2733e+00 +2.0454e+00 +2.5838e+00
46171 +2.319323305e+02 +2.319323305e+02 -4.801766953e+01 -4.801766953e+01 -3.5374e+00 -3.7462e+00 +3.1478e+00 -8.6728e-01 -4.3156e+00 -3.2321e+00 -2.0030e+00 +7.8325e-01 +1.7528e+00 -3.7794e+00 -1.6466e+00 +1.6203e+00 -4.9021e+00 -1.9035e+00 +2.6057e-01 +2.7969e+00 +3.5081e+00 +2.3359e+00 +1.5782e+00 +2.8665e+00
