% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.789689277e+04 +1.789689277e+04 +1.743480277e+04 +1.743480277e+04 -2.6080e+00 -4.7989e+00 -2.6303e+00 +4.9314e+00 +2.7713e+00 -1.1039e+00 -4.5981e+00 -9.4687e-01 +4.9943e+00 +3.6570e-01 -2.2966e+00 -4.8322e+00 +3.9709e+00 +1.4307e+00 +2.6034e+00 +4.9217e+00 +3.5704e+00 +3.5697e+00 -1.6419e-01 -1.9331e+00
2 +3.917633371e+03 +3.917633371e+03 +3.455543371e+03 +3.455543371e+03 -3.1629e+00 -4.9397e+00 +2.9071e+00 -1.8800e+00 -4.1078e+00 -1.0959e+00 +3.0459e+00 +4.4141e+00 +4.7417e+00 -4.4628e+00 +1.7460e+00 -2.6379e+00 -3.8074e+00 +1.9068e+00 -2.6397e+00 -3.2365e+00 -3.1503e+00 -3.5536e+00 -1.8705e+00 -3.6957e+00
16 +1.541913888e+03 +1.541913888e+03 +1.079823888e+03 +1.079823888e+03 +1.6819e+00 +1.6098e+00 -2.5224e+00 -1.8840e+00 +5.2806e-01 -3.1667e+00 -3.5707e+00 -1.1806e-01 +5.4274e-01 +2.8144e+00 -2.3958e+00 +1.7230e+00 -4.0673e+00 +2.2109e+00 -4.0768e+00 -1.0542e+00 -5.2077e-01 -2.2624e+00 +1.0052e+00 -3.9606e+00
91 +9.383299146e+02 +9.383299146e+02 +4.762399146e+02 +4.762399146e+02 -4.6462e-01 +8.2800e-01 +3.5903e+00 +1.9909e-03 -1.2215e+00 -7.8351e-01 +1.3784e+00 +7.9584e-01 -1.1856e+00 +3.9085e-01 -1.5659e+00 -3.9489e+00 -3.6198e+00 +8.7569e-01 -3.5509e-02 +1.8031e-01 -1.2765e+00 +4.6472e+00 +1.4838e+00 +9.3391e-01
172 +5.599636859e+02 +5.599636859e+02 +9.787368585e+01 +9.787368585e+01 -2.8015e+00 -3.3910e-01 +1.6698e+00 +0.0000e+00 +1.4117e+00 -1.1858e+00 +2.4829e+00 -1.6785e-01 -1.3394e+00 -6.9130e-01 +2.3376e+00 -3.9724e+00 -5.0000e+00 +1.3976e+00 +1.2715e+00 -3.8400e+00 +0.0000e+00 +3.9896e+00 +2.8248e+00 +5.0000e+00
1011 +3.958949027e+02 +3.958949027e+02 -6.619509733e+01 -6.619509733e+01 -1.3145e+00 -1.0102e+00 +2.1190e+00 +0.0000e+00 +2.6061e+00 +3.4697e+00 +2.3960e+00 +1.1373e+00 +1.9453e+00 -1.0256e-01 +2.2469e+00 -4.9124e+00 -4.9996e+00 -8.0759e-01 +1.3586e+00 -5.0000e+00 +1.6662e-01 +3.8278e+00 +2.5549e+00 +2.0453e+00
1815 +2.501650672e+02 +2.501650672e+02 -2.119249328e+02 -2.119249328e+02 +2.3465e+00 +2.1786e+00 +6.3538e-01 -6.1355e-01 +2.3589e+00 +2.9041e+00 +2.3578e+00 +1.0440e+00 -6.6971e-01 -2.0544e-01 +1.8839e+00 -3.3224e+00 +2.4543e-02 -2.1650e+00 +8.6366e-01 -3.7907e+00 +1.3929e-01 +3.9361e+00 +2.5625e+00 +1.3946e+00
5726 +1.373336392e+02 +1.373336392e+02 -3.247563608e+02 -3.247563608e+02 +3.6755e-01 +1.2345e-01 +5.2921e-01 +1.1390e+00 +2.2586e+00 +2.0580e+00 +1.3645e+00 +1.8584e+00 -6.3092e-01 +5.9500e-01 +2.3738e+00 -3.7843e+00 -3.0168e-01 -3.0333e+00 +8.6744e-01 -3.5463e+00 -9.3200e-02 +3.3083e+00 +2.5441e+00 +2.5532e+00
7505 +9.460487767e+01 +9.460487767e+01 -3.674851223e+02 -3.674851223e+02 +3.0061e-01 +2.8403e-01 +5.4211e-01 +7.4631e-01 +2.2580e+00 +2.0192e+00 +1.2487e+00 +2.4507e+00 -6.9388e-01 +5.4187e-01 +1.6920e+00 -3.7863e+00 -2.7665e-01 -3.0363e+00 +8.7431e-01 -3.5323e+00 -8.1526e-02 +3.3211e+00 +2.8064e+00 +2.1785e+00
11389 +5.867840408e+01 +5.867840408e+01 -4.034115959e+02 -4.034115959e+02 +3.1554e-01 +5.5507e-01 +5.2785e-01 +8.1162e-01 +2.2595e+00 +2.1690e+00 +1.3503e+00 +2.6510e+00 +6.7435e-01 +5.7735e-01 +1.7353e+00 -3.8598e+00 -3.9404e-01 -2.9052e+00 +9.9591e-01 -3.5590e+00 -3.3327e-02 +3.3108e+00 +2.8051e+00 +1.1280e+00
