% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.091778707e+07 +1.091778707e+07 +1.091757719e+07 +1.091757719e+07 +3.6603e+00 +1.7634e+00 +4.8576e-01 +3.3879e+00 -1.9628e+00 -1.5845e+00 +3.3743e+00 -2.6933e+00 -3.7048e+00 -4.5814e+00 -4.1051e+00 -4.4691e+00 +9.6313e-01 -1.4446e+00 +1.4151e+00 -7.2314e-01 -9.6667e-01 +3.8958e+00 +4.4395e-01 +4.1387e+00
12 +7.360994550e+06 +7.360994550e+06 +7.360784670e+06 +7.360784670e+06 +3.2309e+00 +2.1554e+00 +3.7386e+00 -3.4725e+00 -2.1098e+00 +3.5193e+00 -4.9000e+00 -7.1016e-01 -3.8607e+00 +1.3192e+00 +1.1494e+00 -3.5909e+00 +4.7585e+00 -1.5132e+00 +2.3485e-01 +2.3634e+00 +3.0431e+00 +3.8970e+00 -2.9189e+00 +2.5978e+00
18 +3.991109750e+06 +3.991109750e+06 +3.990899870e+06 +3.990899870e+06 +1.4130e+00 -3.3252e+00 +3.9497e+00 -4.9873e+00 -3.4037e+00 -2.7405e+00 +3.9333e+00 -2.5409e+00 -1.8717e+00 +3.2068e+00 -2.8376e+00 +9.3181e-01 +4.2825e+00 -3.3045e+00 +4.9312e+00 -4.6658e+00 -3.1475e+00 +2.2667e+00 -4.0523e+00 +2.9308e+00
29 +3.488437864e+06 +3.488437864e+06 +3.488227984e+06 +3.488227984e+06 +2.2296e+00 +2.7031e-02 -4.1201e+00 -1.3156e+00 +3.8316e+00 -3.0467e+00 +4.0631e+00 -3.4822e+00 -2.6703e+00 -3.3493e+00 +1.8326e+00 +2.6314e+00 +1.5124e+00 -4.8103e-01 -2.0913e+00 +1.0355e+00 -1.9366e+00 +1.0244e+00 -9.4815e-01 +2.1060e+00
201 +2.030967573e+06 +2.030967573e+06 +2.030757693e+06 +2.030757693e+06 +6.5778e-01 -7.3558e+00 -9.0066e-01 +2.1576e+00 +1.2852e+00 -4.5737e+00 +3.3452e+00 +1.2271e+00 -9.5126e-01 -4.5575e+00 -4.1841e+00 +3.4936e+00 +2.5248e+00 -4.8686e-01 +4.7843e-01 -5.9527e+00 -1.3535e+00 +1.5145e+00 -1.4852e+00 +1.3423e+00
461 +8.861149757e+05 +8.861149757e+05 +8.859050957e+05 +8.859050957e+05 +1.4068e+00 -9.2862e+00 +8.5011e+00 +3.4695e-01 -1.9962e+00 -4.5480e+00 +1.5524e+00 +2.3726e+00 +1.2319e+00 +1.0497e-01 -3.5596e+00 +2.9191e+00 +4.3199e+00 -1.4855e-01 -2.9100e+00 -7.3018e-01 -2.8696e+00 +2.8820e+00 -1.5830e+00 +1.8826e+00
925 +3.373051256e+05 +3.373051256e+05 +3.370952456e+05 +3.370952456e+05 -5.7047e+00 -1.7347e+01 -5.4326e-01 -4.3531e+00 +6.5307e-01 -3.7641e-01 +2.0405e-01 +4.0075e+00 -3.8537e+00 +2.6408e+00 +2.3005e+00 +1.7044e-01 +7.6067e-01 -1.3152e-01 -2.2465e+00 -3.6457e+00 -3.1529e+00 +2.1730e+00 -2.3058e+00 +2.1451e+00
1636 +1.581433014e+05 +1.581433014e+05 +1.579334214e+05 +1.579334214e+05 -7.4020e+00 -1.2727e+01 +4.4372e+00 -5.6388e+00 +9.1366e+00 -2.4729e+00 +3.4232e+00 +4.5073e+00 -7.5613e+00 +2.7318e+00 -4.1841e+00 +5.6139e-01 +2.5248e+00 +1.2272e-01 -1.0622e+00 -3.2330e+00 -2.7917e+00 +3.2319e+00 -2.5046e+00 +2.0247e+00
2708 +8.970263775e+04 +8.970263775e+04 +8.949275775e+04 +8.949275775e+04 -2.8833e+00 -9.4946e+00 +3.7697e+01 +7.0982e-01 +1.9001e+01 +2.5619e+00 +4.2679e-01 +7.7786e+00 -4.9640e+00 +1.5682e+00 +2.3363e+00 +2.6493e+00 +2.9967e+00 -2.4450e+00 -1.1635e+00 -3.8712e+00 -3.0953e+00 +3.2887e+00 -2.2863e+00 +1.7983e+00
3827 +5.669041537e+04 +5.669041537e+04 +5.648053537e+04 +5.648053537e+04 -1.4209e+01 -1.3554e+01 +2.4974e+01 -6.0827e+00 +2.4592e+00 -2.5582e+00 -1.1204e+01 +4.7029e+00 -7.0965e-01 +3.3606e+00 +5.8005e-01 +2.5062e-01 +3.1684e+00 -1.7135e+00 -1.3931e+00 -3.3282e+00 -2.9015e+00 +2.9516e+00 -2.3673e+00 +1.8446e+00
4002 +3.717375477e+04 +3.717375477e+04 +3.696387477e+04 +3.696387477e+04 -1.4209e+01 -1.3554e+01 +2.4974e+01 -9.0650e+00 +2.4592e+00 +3.4121e+00 +1.7787e+00 +5.5940e+00 -7.0965e-01 +3.3606e+00 +5.8005e-01 +1.6677e+00 +3.1684e+00 -1.7135e+00 -1.3931e+00 -4.0278e+00 -2.9015e+00 +2.8451e+00 -2.3673e+00 +1.8446e+00
5313 +2.063506032e+04 +2.063506032e+04 +2.042518032e+04 +2.042518032e+04 +1.2116e+01 -8.8287e+00 -1.1222e+01 +1.1266e+01 -4.3653e+00 +2.0776e+00 +6.5282e+00 +7.4488e-01 -2.9795e+00 +2.8857e+00 +2.0832e+00 +1.2999e+00 +3.8907e+00 -1.1102e+00 -1.8017e+00 -3.9994e+00 -2.9091e+00 +3.0782e+00 -2.3304e+00 +1.8733e+00
5506 +1.445941206e+04 +1.445941206e+04 +1.424953206e+04 +1.424953206e+04 +9.4078e+00 +2.1032e+00 -1.0759e+00 -5.6393e+00 +1.6237e+01 +1.2155e-01 -3.3513e+00 -1.1928e+00 -1.0993e+00 +1.2666e+00 +7.1426e-01 +9.9002e-01 +3.7898e+00 -1.2171e+00 -1.2762e+00 -3.6615e+00 -3.0832e+00 +3.1090e+00 -2.3934e+00 +1.9309e+00
6402 +9.830309043e+03 +9.830309043e+03 +9.620429043e+03 +9.620429043e+03 -5.6447e-02 -1.2039e+01 -3.6070e-01 +3.8042e+00 +2.8613e+00 +3.8155e+00 -4.0657e+00 -6.6931e-02 -1.3541e+00 +2.9923e+00 -1.0637e-01 +1.8026e+00 +3.7989e+00 -1.3672e+00 -1.4606e+00 -3.6770e+00 -3.1118e+00 +2.9801e+00 -2.3934e+00 +1.8767e+00
7107 +6.188464937e+03 +6.188464937e+03 +5.978584937e+03 +5.978584937e+03 +2.4964e+01 -5.7522e+00 +3.0342e-01 +5.1646e+00 +8.1512e+00 +6.8092e+00 -1.7488e+00 -1.6896e+00 -7.9308e-01 +2.8649e+00 +1.1246e+00 +1.2658e+00 +3.5734e+00 -1.2496e+00 -1.4906e+00 -3.8048e+00 -3.0762e+00 +3.0672e+00 -2.3960e+00 +1.9279e+00
8280 +3.961387932e+03 +3.961387932e+03 +3.751507932e+03 +3.751507932e+03 -8.4977e+00 -5.4220e+00 -8.1643e+00 -8.9171e-02 -3.8233e+00 +3.9112e-01 +1.0450e+00 +1.7796e-01 -7.2207e-01 +3.0742e+00 +1.3294e+00 +1.1752e+00 +3.8905e+00 -1.4147e+00 -1.7247e+00 -3.7606e+00 -3.0437e+00 +3.0762e+00 -2.3650e+00 +1.9193e+00
8522 +2.074423321e+03 +2.074423321e+03 +1.864543321e+03 +1.864543321e+03 -1.3407e+01 -5.9740e+00 -1.0559e+00 +3.8816e+00 -3.1961e+00 +3.6436e+00 +8.8332e-01 +5.6037e-01 -1.5649e+00 +2.4754e+00 +6.3712e-01 +1.4185e+00 +3.9606e+00 -1.3598e+00 -1.5591e+00 -3.8369e+00 -3.0488e+00 +3.0963e+00 -2.3786e+00 +1.9318e+00
9101 +1.546925277e+03 +1.546925277e+03 +1.337045277e+03 +1.337045277e+03 -2.4978e+00 +4.2871e+00 -4.1285e+00 +2.5197e+00 +1.6257e+00 +3.4527e+00 +2.3412e+00 +4.3722e-01 -5.5444e-01 +2.8852e+00 +1.0144e+00 +1.6435e+00 +3.9035e+00 -1.3365e+00 -1.4377e+00 -3.7425e+00 -3.1120e+00 +3.0713e+00 -2.3848e+00 +1.9349e+00
9707 +9.767423358e+02 +9.767423358e+02 +7.668623358e+02 +7.668623358e+02 +6.4521e-01 +3.1256e+00 +2.9952e+00 -2.2427e+00 +9.4495e-01 +1.9361e+00 +2.7284e+00 -3.3888e-01 -3.5737e-01 +2.8417e+00 +1.0963e+00 +1.6827e+00 +3.8889e+00 -1.3591e+00 -1.4571e+00 -3.7340e+00 -3.0672e+00 +3.0849e+00 -2.3767e+00 +1.9216e+00
10505 +5.339888987e+02 +5.339888987e+02 +3.241088987e+02 +3.241088987e+02 +4.9073e+00 +1.6988e+00 +8.7166e+00 +3.4086e+00 +3.4582e+00 +3.3888e+00 +1.5883e+00 +4.2388e-01 -1.2143e+00 +2.7184e+00 +1.1014e+00 +1.6145e+00 +3.9958e+00 -1.3790e+00 -1.5553e+00 -3.7594e+00 -3.0729e+00 +3.0796e+00 -2.3859e+00 +1.9144e+00
11301 +3.748569778e+02 +3.748569778e+02 +1.649769778e+02 +1.649769778e+02 -5.7714e+00 +1.3243e+00 +8.2261e+00 +2.2787e+00 +8.8499e-01 +2.6375e+00 +1.6963e+00 +2.9143e-01 -1.2407e+00 +2.5713e+00 +8.3461e-01 +1.4900e+00 +3.9859e+00 -1.3616e+00 -1.5616e+00 -3.7600e+00 -3.0773e+00 +3.0532e+00 -2.3886e+00 +1.9207e+00
11702 +2.216285988e+02 +2.216285988e+02 +1.174859876e+01 +1.174859876e+01 +7.1358e-02 +1.1808e-01 +5.1134e-01 +2.1205e+00 +3.5090e+00 +2.0626e+00 +2.1385e+00 -2.0267e-01 -1.1359e+00 +2.5877e+00 +7.3844e-01 +1.5365e+00 +3.9070e+00 -1.3961e+00 -1.5285e+00 -3.7558e+00 -3.0697e+00 +3.0522e+00 -2.3779e+00 +1.9181e+00
12705 +1.558621432e+02 +1.558621432e+02 -5.401785676e+01 -5.401785676e+01 -5.9850e+00 +1.9596e+00 +5.1737e+00 +3.5236e+00 +1.5681e+00 +3.0100e+00 +2.0684e+00 -1.7962e-01 -1.1150e+00 +2.7459e+00 +8.2237e-01 +1.5391e+00 +4.0419e+00 -1.4202e+00 -1.5380e+00 -3.7664e+00 -3.0728e+00 +3.0657e+00 -2.3748e+00 +1.9192e+00
13235 +9.616290118e+01 +9.616290118e+01 -1.137170988e+02 -1.137170988e+02 +1.1547e+00 +3.1925e-01 +2.3615e+00 +4.0022e+00 +1.2551e+00 +2.0023e+00 +2.4085e+00 -1.6560e-01 -1.0964e+00 +2.7406e+00 +8.2362e-01 +1.5693e+00 +3.9550e+00 -1.3931e+00 -1.5270e+00 -3.7602e+00 -3.0673e+00 +3.0633e+00 -2.3797e+00 +1.9170e+00
13804 +6.201807194e+01 +6.201807194e+01 -1.478619281e+02 -1.478619281e+02 +2.9237e+00 -1.9259e-02 +2.9617e+00 +1.9378e+00 +1.9240e+00 +2.3467e+00 +2.4724e+00 +1.0548e-01 -1.1308e+00 +2.7355e+00 +9.3543e-01 +1.6163e+00 +3.9946e+00 -1.4237e+00 -1.5310e+00 -3.7763e+00 -3.0651e+00 +3.0695e+00 -2.3786e+00 +1.9194e+00
14528 +3.436220033e+01 +3.436220033e+01 -1.755177997e+02 -1.755177997e+02 +2.5956e+00 -1.1050e-01 +4.2999e+00 +3.0077e+00 +1.6548e+00 +2.4139e+00 +2.3098e+00 -5.6088e-02 -9.9255e-01 +2.6311e+00 +9.2370e-01 +1.5623e+00 +3.9636e+00 -1.4090e+00 -1.5406e+00 -3.7734e+00 -3.0627e+00 +3.0596e+00 -2.3813e+00 +1.9221e+00
15603 +2.378654119e+01 +2.378654119e+01 -1.860934588e+02 -1.860934588e+02 +4.3019e-01 -1.7636e-01 +3.8496e+00 +1.7128e+00 +2.0637e+00 +2.6543e+00 +2.3298e+00 -1.2856e-01 -9.9195e-01 +2.6185e+00 +9.0927e-01 +1.5510e+00 +3.9784e+00 -1.4125e+00 -1.5286e+00 -3.7739e+00 -3.0600e+00 +3.0599e+00 -2.3820e+00 +1.9218e+00
16004 +1.486260437e+01 +1.486260437e+01 -1.950173956e+02 -1.950173956e+02 +9.4790e-02 -3.7272e-01 +3.6097e+00 +2.4876e+00 +1.8513e+00 +2.6400e+00 +2.3625e+00 -1.5347e-01 -1.0199e+00 +2.5763e+00 +9.3513e-01 +1.5474e+00 +3.9712e+00 -1.4085e+00 -1.5331e+00 -3.7715e+00 -3.0624e+00 +3.0627e+00 -2.3804e+00 +1.9193e+00
16127 +8.563951625e+00 +8.563951625e+00 -2.013160484e+02 -2.013160484e+02 +3.0048e-01 -4.2644e-02 +3.2278e+00 +2.2082e+00 +1.9614e+00 +2.6373e+00 +2.3349e+00 -1.5334e-01 -1.1212e+00 +2.5680e+00 +8.7405e-01 +1.5565e+00 +3.9692e+00 -1.4047e+00 -1.5350e+00 -3.7715e+00 -3.0602e+00 +3.0642e+00 -2.3805e+00 +1.9201e+00
16723 +6.247668980e+00 +6.247668980e+00 -2.036323310e+02 -2.036323310e+02 +1.1534e+00 +2.3789e-01 +3.0551e+00 +2.4153e+00 +1.7926e+00 +2.6649e+00 +2.3310e+00 -1.1266e-01 -1.0900e+00 +2.6238e+00 +8.9426e-01 +1.5509e+00 +3.9937e+00 -1.4186e+00 -1.5290e+00 -3.7659e+00 -3.0615e+00 +3.0644e+00 -2.3810e+00 +1.9190e+00
17507 +3.974471013e+00 +3.974471013e+00 -2.059055290e+02 -2.059055290e+02 +1.9220e+00 +4.3209e-01 +3.7963e+00 +2.3772e+00 +1.7447e+00 +2.6448e+00 +2.2885e+00 -1.0319e-01 -1.1402e+00 +2.5979e+00 +8.9977e-01 +1.5585e+00 +3.9793e+00 -1.4224e+00 -1.5287e+00 -3.7702e+00 -3.0628e+00 +3.0616e+00 -2.3804e+00 +1.9193e+00
