% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.484193129e+03 +1.484193129e+03 +2.484193129e+03 +2.484193129e+03 -7.8106e-01 -4.0673e+00 -2.7538e-01 +1.0642e+00 +2.0991e+00 -2.8479e+00 -3.5060e+00 -2.4614e+00 +1.8602e+00 -1.8024e-01 +2.8172e+00 -6.9080e-01 +2.7750e+00 -3.0547e+00 +4.8747e+00 -2.5858e+00 +3.3256e+00 +3.2534e+00 +4.9700e+00 +4.6722e+00
5 +7.003538262e+02 +7.003538262e+02 +1.700353826e+03 +1.700353826e+03 +1.1935e+00 -4.3651e-01 +2.8538e+00 +1.1977e+00 -1.2133e+00 +3.2100e+00 -3.9648e+00 -4.1054e+00 +2.2136e+00 -2.9800e-01 -2.5459e+00 -3.8528e-01 -1.4672e+00 -3.2506e+00 +4.0680e+00 +3.1145e+00 +3.4030e+00 -1.9850e+00 +2.7098e+00 -3.0968e+00
70 +5.689340972e+02 +5.689340972e+02 +1.568934097e+03 +1.568934097e+03 -2.1042e+00 +2.4484e+00 +5.0000e+00 +5.0000e+00 +1.1766e+00 +3.8923e+00 -4.6137e-01 -1.5440e+00 +9.4435e-01 -4.3073e-01 -1.0123e+00 -1.2894e+00 -6.3901e-01 -4.6458e+00 +1.6239e+00 +2.1061e+00 +8.0854e-01 +2.4269e+00 +9.6463e-01 -1.1887e+00
214 +3.887956571e+02 +3.887956571e+02 +1.388795657e+03 +1.388795657e+03 -2.3025e+00 +1.0014e+00 +3.9504e+00 +4.5113e+00 +1.8469e+00 -9.7792e-01 +1.5524e+00 +1.6218e+00 -2.1572e-01 -1.0564e+00 -6.6998e-01 -1.5291e+00 +5.5781e-01 -4.4072e+00 +1.0996e+00 -3.8372e-01 +2.3713e+00 -1.8410e+00 -1.9600e+00 +1.0450e+00
912 +2.506033088e+02 +2.506033088e+02 +1.250603309e+03 +1.250603309e+03 -4.1906e+00 +3.0939e+00 +5.0000e+00 +4.4571e+00 +1.1828e+00 -2.2616e+00 -8.1855e-01 -5.0586e-01 -1.8149e+00 -3.2714e-01 -1.3537e+00 -3.1496e+00 +1.1183e-02 -3.5467e+00 +3.0381e+00 +3.4467e+00 +3.8904e+00 -1.2342e+00 +8.0386e-01 +7.8137e-01
4183 +1.535218722e+02 +1.535218722e+02 +1.153521872e+03 +1.153521872e+03 -4.8300e+00 +4.0931e+00 +4.9991e+00 +3.9725e+00 +2.0686e+00 -1.8747e+00 -1.8417e+00 +2.9592e-01 -2.1764e+00 -2.3604e+00 -2.1121e+00 -2.3828e+00 +1.1636e-01 -3.3405e+00 +4.2484e+00 +4.6344e+00 +3.8271e+00 -1.2714e+00 -2.0232e+00 -5.0433e-01
9990 +9.791355734e+01 +9.791355734e+01 +1.097913557e+03 +1.097913557e+03 -3.9197e+00 +3.7671e+00 +4.9993e+00 +3.8953e+00 +1.7168e+00 -1.7713e+00 -2.1863e+00 +3.9929e-01 -1.8465e+00 -2.0237e+00 -3.1841e+00 -2.3421e+00 +1.7613e-02 -3.1086e+00 +3.9624e+00 +4.4706e+00 +3.7895e+00 -1.3169e+00 -2.1512e+00 -3.0132e-01
14218 +6.288092716e+01 +6.288092716e+01 +1.062880927e+03 +1.062880927e+03 -3.9175e+00 +3.7694e+00 +4.9988e+00 +3.9110e+00 +1.7717e+00 -1.7846e+00 -2.2003e+00 +5.0518e-01 -1.7298e+00 -2.0126e+00 -3.2562e+00 -2.3612e+00 +5.0998e-02 -3.1361e+00 +3.9463e+00 +4.4951e+00 +3.8315e+00 -1.3232e+00 -2.0996e+00 -3.7199e-01
20261 +3.971662605e+01 +3.971662605e+01 +1.039716626e+03 +1.039716626e+03 -3.9265e+00 +3.7864e+00 +4.9995e+00 +4.0075e+00 +1.7248e+00 -1.7717e+00 -2.1937e+00 +4.9738e-01 -1.6914e+00 -1.9487e+00 -3.2619e+00 -2.3355e+00 +7.5060e-02 -3.1517e+00 +3.9221e+00 +4.4682e+00 +3.9213e+00 -1.4818e+00 -2.0912e+00 -3.8366e-01
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
