% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.082576922e+09 +5.082576922e+09 +5.082576301e+09 +5.082576301e+09 -2.1807e+00 +3.6084e+00 -1.3588e+00 +4.3730e+00 +2.8532e+00 +2.5933e+00 +4.2957e-01 +3.7196e+00 -4.3972e+00 -3.5696e+00 +2.8815e+00 +2.0236e+00 -1.6518e+00 -3.7855e+00 -4.3496e-01 +4.8910e+00 -1.5748e+00 +7.4573e-01 -7.9685e-01 -3.0003e+00
2 +1.427651922e+09 +1.427651922e+09 +1.427651301e+09 +1.427651301e+09 +2.9667e+00 +4.9832e+00 -3.8233e+00 +8.9250e-01 -4.3587e+00 +4.2727e+00 +3.3218e+00 -1.0941e+00 -2.3065e+00 -3.8690e+00 -5.6856e-01 -3.6408e+00 +2.2359e-01 +1.0181e+00 +6.9155e-01 -7.1210e-01 -1.2050e+00 -3.3172e+00 -3.8746e+00 +3.9404e+00
3 +3.864820541e+08 +3.864820541e+08 +3.864814330e+08 +3.864814330e+08 +4.2111e+00 +2.3689e+00 +1.7391e-01 -5.6935e-01 +3.0628e+00 +3.9211e-01 +2.7603e-01 +4.3221e+00 +3.4203e+00 +5.0773e-01 -2.5792e-01 -1.0970e+00 -2.5009e+00 +4.9315e+00 +3.7547e+00 +8.7768e-01 +1.3856e+00 +4.9620e+00 -2.2776e+00 -1.0187e+00
16 +2.251788033e+08 +2.251788033e+08 +2.251781822e+08 +2.251781822e+08 +2.1532e+00 +3.0473e-01 -2.0284e+00 -2.1337e+00 -1.1046e-01 -4.5454e+00 +2.1486e+00 -2.5477e+00 +2.3919e+00 +1.8388e+00 +3.6772e-01 +3.9728e+00 +4.8643e+00 -3.7784e-01 +3.5014e+00 +7.4866e-01 -1.2924e+00 +2.1444e-01 +3.5451e+00 -3.3832e+00
548 +1.199720384e+08 +1.199720384e+08 +1.199714172e+08 +1.199714172e+08 -1.0263e-01 +3.5044e+00 -2.9577e+00 -2.0698e-01 +1.4703e-01 -2.4706e+00 +8.1761e-01 +7.7154e-01 +1.5554e+00 +1.7616e+00 -3.6795e+00 +2.5443e+00 +2.2199e+00 +2.1789e+00 -7.1130e-01 -2.0038e+00 -1.1547e+00 +4.6930e+00 +2.0544e+00 +1.9464e+00
2027 +6.383775240e+07 +6.383775240e+07 +6.383713129e+07 +6.383713129e+07 +1.4522e+00 +4.6562e+00 -1.5546e-01 -2.4042e+00 -1.9197e+00 -3.3982e+00 -2.6265e-01 -3.8264e-01 +4.1176e+00 +6.0757e-01 -1.7742e+00 +5.0000e+00 +2.3273e+00 +2.8973e+00 +1.9298e+00 -2.0418e+00 -1.1176e+00 +2.5289e+00 +2.9796e+00 +2.1032e+00
4047 +5.172430090e+07 +5.172430090e+07 +5.172367979e+07 +5.172367979e+07 -9.8637e-01 +4.2873e+00 -4.4279e-01 -1.8490e+00 +0.0000e+00 -1.4033e+00 +4.3751e-01 +4.5124e-01 +3.7622e+00 +1.3096e+00 -1.6898e+00 +3.8455e+00 -8.3705e-02 +2.9568e+00 +5.1229e-01 -3.5611e+00 -6.4472e-01 +2.4354e+00 +1.0034e+00 +1.0818e+00
6273 +2.995825835e+07 +2.995825835e+07 +2.995763724e+07 +2.995763724e+07 -2.6342e-01 +4.5242e+00 +1.6894e+00 -4.0952e+00 -2.1135e+00 -1.6054e+00 +2.9248e+00 -7.1101e-01 +1.8860e+00 -9.1984e-01 -9.4956e-01 +4.1297e+00 +3.3323e+00 +6.1202e-01 +3.1328e+00 -3.3516e+00 -9.3823e-01 +2.3238e+00 +2.4132e+00 +2.5789e+00
7565 +2.399327160e+07 +2.399327160e+07 +2.399265049e+07 +2.399265049e+07 +0.0000e+00 +4.8236e+00 -4.9593e-01 -1.0923e+00 -1.7835e+00 -1.1461e+00 +4.6152e-01 -2.6437e-02 +3.3559e+00 -1.4437e+00 +0.0000e+00 +3.9222e+00 +3.7930e+00 +1.7386e+00 +6.9057e-01 -1.8243e+00 -1.2318e+00 +3.2884e+00 +2.7908e+00 +0.0000e+00
10454 +1.430372450e+07 +1.430372450e+07 +1.430310339e+07 +1.430310339e+07 -7.6112e-01 +4.6807e+00 +3.3617e-01 -3.0550e+00 +0.0000e+00 -2.3783e+00 +2.2421e+00 -6.9738e-01 +0.0000e+00 +0.0000e+00 +4.6856e-02 +4.0707e+00 +4.3198e+00 +3.0939e+00 +1.5243e+00 -2.5253e+00 +1.7551e+00 +5.6695e-01 +0.0000e+00 -1.3081e+00
