% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.748261122e+03 +5.748261122e+03 +5.841201122e+03 +5.841201122e+03 +4.5013e+00 -3.0657e+00 +8.2792e-01 -4.8575e-01 -6.0209e-01 -1.2411e+00 -1.3969e+00 +4.0899e+00 -2.1406e+00 -4.5095e+00 -4.8514e+00 +3.2803e+00 +3.9520e+00 +2.7209e+00 +1.0153e-01 +4.4251e+00 -3.0100e+00 -4.3172e+00 -4.7281e+00 -2.3679e+00
3 +2.024091803e+03 +2.024091803e+03 +2.117031803e+03 +2.117031803e+03 +1.0684e+00 -1.9724e+00 +1.5512e-01 -4.7281e+00 -1.8578e+00 -8.0142e-01 -2.3823e+00 -1.7104e+00 +3.0145e-02 +3.9481e+00 +3.1673e+00 -3.8692e+00 -1.6492e+00 -5.8415e-01 +1.5208e-01 +2.3740e+00 +4.2710e+00 -3.3385e+00 +4.9923e+00 +4.7760e+00
6 +1.308420555e+03 +1.308420555e+03 +1.401360555e+03 +1.401360555e+03 +2.6210e+00 +1.9790e+00 -2.7405e+00 -1.1603e+00 +9.1525e-01 +4.1996e+00 +7.1057e-01 -3.3855e+00 -3.8784e+00 +4.3274e+00 +3.1939e+00 -3.4362e+00 -3.5069e+00 -3.2400e+00 +3.2212e+00 +3.9276e-02 +1.1549e+00 +1.1700e+00 -3.6743e+00 +3.4806e+00
64 +6.353511710e+02 +6.353511710e+02 +7.282911710e+02 +7.282911710e+02 -1.5578e+00 -3.5509e+00 -1.4785e+00 +2.0370e-01 +5.0000e+00 +5.0000e+00 +8.3881e-01 +9.2196e-01 +5.0000e+00 -1.4888e+00 +1.5783e-01 -4.2152e+00 -1.8950e+00 +4.0776e+00 +2.4549e+00 -2.2389e+00 +1.0484e+00 -5.6575e-01 -1.1550e-01 +4.4117e+00
67 +6.179944505e+02 +6.179944505e+02 +7.109344505e+02 +7.109344505e+02 +1.4364e+00 -4.8213e+00 -4.1203e-02 -2.6256e+00 +3.8673e+00 +5.0000e+00 -1.9056e+00 +7.2464e-01 +3.4853e+00 +1.2316e+00 -3.4050e+00 -3.2976e+00 -4.1786e-01 +1.4997e+00 +2.8216e+00 +3.4457e+00 +2.9156e+00 -2.5039e+00 -7.5192e-01 -1.9217e+00
211 +2.843350657e+02 +2.843350657e+02 +3.772750657e+02 +3.772750657e+02 +1.3499e-01 -1.3431e+00 +4.0308e+00 +2.8795e+00 +4.4388e+00 +3.5525e+00 -2.4512e+00 -2.1476e+00 +3.8554e+00 +3.6793e+00 -2.2572e-01 -4.9644e+00 +9.6523e-02 +1.9377e-01 +1.4314e+00 +2.0691e+00 +1.1880e+00 -2.2144e+00 +2.4182e+00 -2.2036e+00
285 +2.241673865e+02 +2.241673865e+02 +3.171073865e+02 +3.171073865e+02 +1.5036e-01 -4.1845e-01 +8.2977e-01 -4.9713e-01 +3.4401e+00 +3.3947e+00 -1.4625e+00 -1.6224e+00 +3.9048e+00 +2.8399e+00 -7.0978e-01 -4.9093e+00 +1.1611e+00 +2.3893e+00 +2.5528e+00 +2.5549e+00 +1.0622e+00 -2.0442e+00 +1.4059e+00 -2.7233e+00
391 +1.201075638e+02 +1.201075638e+02 +2.130475638e+02 +2.130475638e+02 -1.0635e+00 +2.7919e-01 +2.4410e+00 +1.1597e+00 +2.8103e+00 +4.3372e+00 -3.3945e-01 -3.2932e+00 +4.6115e+00 +1.6093e+00 +1.4221e+00 -3.9316e+00 -2.1266e+00 -6.9845e-01 +7.2682e-01 +3.1180e+00 +2.2338e+00 -2.5786e+00 +3.2195e+00 -1.7138e+00
518 +7.717784261e+01 +7.717784261e+01 +1.701178426e+02 +1.701178426e+02 -8.5922e-01 +7.7937e-01 +1.1168e+00 +2.9860e+00 +2.7249e+00 +4.1484e+00 +1.3656e-01 -2.1868e+00 +4.3231e+00 +1.5672e+00 +1.7003e+00 -3.7832e+00 -1.9355e+00 -1.5946e+00 +2.0543e+00 +2.8852e+00 +2.8429e+00 -2.9549e+00 +2.2654e+00 -1.5904e+00
788 +5.297175905e+01 +5.297175905e+01 +1.459117591e+02 +1.459117591e+02 -2.5068e-01 +7.5239e-01 +3.8561e-01 +1.7010e+00 +2.6234e+00 +4.5115e+00 +2.0060e-01 -2.1556e+00 +4.2492e+00 +1.6372e+00 +2.5300e+00 -3.3086e+00 -1.8611e+00 -7.4972e-01 +2.5548e+00 +1.6581e+00 +2.7870e+00 -3.3905e+00 +1.7944e+00 -3.3245e-01
1422 +3.093271587e+01 +3.093271587e+01 +1.238727159e+02 +1.238727159e+02 +6.9903e-01 +1.5123e+00 +4.4756e-01 +1.8535e+00 +1.7853e+00 +4.5107e+00 +3.4709e-01 -2.0210e+00 +4.1025e+00 +1.7640e+00 +3.2848e+00 -4.0801e+00 -2.6458e+00 -1.8217e-02 +1.5171e+00 +1.5585e+00 +2.8082e+00 -2.4539e+00 +1.0060e+00 -7.1853e-01
2425 +2.301406094e+01 +2.301406094e+01 +1.159540609e+02 +1.159540609e+02 +7.2327e-01 +1.7323e+00 +5.0302e-01 +2.0137e+00 +1.4875e+00 +3.7244e+00 +3.2468e-01 -2.1807e+00 +3.9290e+00 +2.2654e+00 +3.0887e+00 -4.0793e+00 -2.8490e+00 -7.9276e-01 +1.5362e+00 +1.8847e+00 +2.9298e+00 -2.5157e+00 +1.2500e+00 -1.2232e+00
3897 +1.221589413e+01 +1.221589413e+01 +1.051558941e+02 +1.051558941e+02 +1.0940e+00 +1.7212e+00 +1.4096e-01 +2.1626e+00 +1.1755e+00 +3.7216e+00 +7.2840e-01 -1.9092e+00 +3.8058e+00 +2.5434e+00 +2.6171e+00 -3.9609e+00 -2.7790e+00 -1.4192e-01 +2.0897e+00 +1.9868e+00 +3.6116e+00 -3.4594e+00 +3.4127e+00 -3.0707e-01
4398 +7.232354134e+00 +7.232354134e+00 +1.001723541e+02 +1.001723541e+02 +1.1822e+00 +1.5250e+00 +1.1248e-01 +2.2411e+00 +1.7365e+00 +3.8156e+00 +6.5987e-01 -1.7440e+00 +3.8680e+00 +2.6412e+00 +2.3340e+00 -3.9746e+00 -2.4804e+00 -2.1537e-01 +2.1299e+00 +1.8028e+00 +3.6432e+00 -3.3962e+00 +2.8660e+00 +7.6296e-01
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.243822317e+03 +5.243822317e+03 +5.279172317e+03 +5.279172317e+03 +4.5013e+00 -3.0657e+00 +8.2792e-01 -4.8575e-01 -6.0209e-01 -1.2411e+00 -1.3969e+00 +4.0899e+00 -2.1406e+00 -4.5095e+00 -4.8514e+00 +3.2803e+00 +3.9520e+00 +2.7209e+00 +1.0153e-01 +4.4251e+00 -3.0100e+00 -4.3172e+00 -4.7281e+00 -2.3679e+00
2 +3.413416614e+03 +3.413416614e+03 +3.448766614e+03 +3.448766614e+03 -2.6886e+00 +1.8222e+00 -7.6504e-01 -4.5610e+00 -1.5995e+00 -4.9012e+00 +4.8513e-01 +9.6247e-01 -1.0587e+00 +2.5534e+00 -2.1181e+00 +4.1756e+00 +4.4239e+00 -1.2018e+00 +2.1396e+00 +2.7015e+00 +1.7427e+00 -3.7477e+00 +2.9367e+00 +2.1379e+00
3 +2.504524129e+03 +2.504524129e+03 +2.539874129e+03 +2.539874129e+03 +1.0684e+00 -1.9724e+00 +1.5512e-01 -4.7281e+00 -1.8578e+00 -8.0142e-01 -2.3823e+00 -1.7104e+00 +3.0145e-02 +3.9481e+00 +3.1673e+00 -3.8692e+00 -1.6492e+00 -5.8415e-01 +1.5208e-01 +2.3740e+00 +4.2710e+00 -3.3385e+00 +4.9923e+00 +4.7760e+00
13 +1.563556174e+03 +1.563556174e+03 +1.598906174e+03 +1.598906174e+03 +4.2181e+00 +3.2163e+00 +2.8333e+00 -4.8365e+00 -3.3970e+00 +6.9206e-01 +3.0303e+00 +2.0149e+00 -2.3818e+00 -4.1893e+00 +1.5964e+00 +3.8349e+00 +3.6864e+00 -9.2485e-01 -4.8637e+00 -2.8122e+00 +1.0971e+00 +2.0449e+00 +4.2752e+00 +3.1747e+00
108 +8.408399469e+02 +8.408399469e+02 +8.761899469e+02 +8.761899469e+02 +4.1049e+00 +0.0000e+00 +2.5253e+00 +1.1382e-01 -4.3998e+00 -2.4559e+00 +7.0225e-02 +3.8111e+00 -3.0895e+00 +4.3387e+00 -7.1076e-01 -4.8557e+00 +0.0000e+00 +2.6614e-01 -1.1472e+00 -6.1481e-01 +1.1586e+00 -2.3448e-01 +5.0000e+00 +4.4906e+00
