% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.398835077e+01 +9.398835077e+01 +4.163835077e+01 +4.163835077e+01 -4.0386e+00 -1.8117e+00 +4.0461e+00 -2.5092e+00 +3.4456e+00 +3.7497e+00 -2.4211e+00 +4.4520e-01 +2.6943e+00 +1.2830e+00 -1.3271e+00 +1.2358e+00 +4.9383e+00 -1.1783e-01 +2.5668e-01 +4.2758e+00 +2.8927e+00 +3.3622e+00 -8.0724e-01 +7.0563e-01
18 +3.212975643e+01 +3.212975643e+01 -2.022024357e+01 -2.022024357e+01 -2.6334e+00 -2.9806e+00 -1.4452e-01 -2.0581e+00 -2.7991e+00 +4.0756e+00 -1.6564e+00 +4.6575e+00 +3.1806e+00 +3.5473e+00 +4.6182e+00 -4.4470e+00 -3.6356e+00 -9.2961e-02 +1.8283e+00 -6.0418e-01 -2.3483e+00 -1.0989e+00 +4.2296e+00 -2.6276e+00
30 +2.230788755e+01 +2.230788755e+01 -3.004211245e+01 -3.004211245e+01 -1.9438e+00 -1.6633e+00 +2.5205e+00 -3.9818e+00 -6.4929e-01 +4.2695e+00 -3.4398e+00 -2.3935e+00 +1.9498e+00 -2.7783e+00 +3.8011e+00 +4.7333e+00 +2.1104e+00 -2.4803e-01 -3.5643e+00 -1.4414e+00 -2.4635e+00 -1.5946e+00 +2.9550e+00 -2.6197e+00
456 +1.460272549e+01 +1.460272549e+01 -3.774727451e+01 -3.774727451e+01 -4.4856e+00 -1.1265e-01 +1.8074e+00 -4.6748e-01 -1.5173e+00 +2.8977e+00 -2.1710e+00 -1.6868e+00 -3.3793e-01 -4.7232e+00 +3.8441e+00 +2.6016e+00 +4.6590e+00 -7.7349e-01 -2.3490e+00 +1.1154e+00 -1.3038e+00 +0.0000e+00 +5.0000e+00 -3.4764e-01
1969 +9.620176106e+00 +9.620176106e+00 -4.272982389e+01 -4.272982389e+01 +0.0000e+00 -8.3408e-01 +1.2869e+00 -4.8381e-01 -5.3451e-01 +1.8444e+00 -4.6842e+00 -1.8490e+00 +1.1493e-01 -3.3692e+00 +3.2536e-01 +2.7740e-01 +3.0544e+00 -1.2144e+00 -2.8544e+00 +8.4281e-01 -2.4790e+00 +1.9696e+00 +1.8432e+00 -4.8545e+00
4142 +5.784123097e+00 +5.784123097e+00 -4.656587690e+01 -4.656587690e+01 -6.1627e-01 +9.1332e-01 +2.1286e+00 -2.5147e+00 +2.5485e-01 +2.4090e+00 -3.9557e+00 -1.0446e+00 +1.9888e+00 -1.3491e-01 +2.4684e+00 -4.0830e-01 +5.0000e+00 +3.9609e-01 -2.5059e+00 -4.9124e-01 -2.7884e+00 +1.8927e+00 +2.5047e+00 -5.0000e+00
68557 +3.969745787e+00 +3.969745787e+00 -4.838025421e+01 -4.838025421e+01 +1.0764e+00 -1.2862e+00 +3.2658e+00 -1.7866e+00 -1.6547e+00 +3.7868e+00 -2.8417e+00 -7.5357e-01 +1.1756e+00 -1.6905e+00 +3.1071e+00 -1.0596e+00 +4.6759e+00 +5.3061e-02 -3.1961e+00 +2.2947e+00 -8.7026e-01 +1.8312e+00 +2.7990e+00 -4.9878e+00
% function evaluation | noise-free fitness - Fopt (-1.795400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.405878211e+02 +7.405878211e+02 +5.610478211e+02 +5.610478211e+02 -1.0146e+00 -2.8105e+00 -4.4369e+00 -3.7829e+00 -6.9956e-01 +2.9322e+00 -1.5869e+00 -4.3922e+00 -2.7195e+00 +1.2625e+00 -1.6538e+00 +1.6623e+00 -2.1881e+00 +6.8213e-01 -3.6256e+00 -3.1585e+00 +1.5596e+00 +3.7755e+00 -2.9204e+00 -3.1344e+00
2 +1.120948126e+02 +1.120948126e+02 -6.744518744e+01 -6.744518744e+01 -2.1178e+00 +1.1642e+00 +9.3521e-01 +4.4913e-01 -1.6787e-01 -8.6799e-01 +2.1251e+00 +2.6546e+00 -1.4278e+00 -2.0411e+00 -3.1743e-01 +4.3127e-01 -2.1201e-01 -3.1752e+00 +1.0948e+00 -1.9678e+00 -3.2172e-01 -5.3130e-01 -1.6372e-01 +4.4702e+00
20 +7.954176027e+01 +7.954176027e+01 -9.999823973e+01 -9.999823973e+01 +4.4343e+00 +1.6770e+00 -4.1353e+00 +2.8864e+00 +1.4537e+00 -2.2919e+00 -6.4422e-01 -2.4057e+00 -2.6349e+00 -2.2730e+00 +4.0986e+00 +2.1815e+00 -2.9782e+00 +4.3485e+00 -1.9616e+00 -6.1382e-01 -8.9863e-01 +4.3129e+00 +2.4908e+00 +1.8421e+00
