% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.289857655e+05 +2.289857655e+05 +2.284392655e+05 +2.284392655e+05 +4.5060e+00 +4.0075e+00 +3.9750e+00 +4.2442e+00 +2.7128e-01 +1.9514e+00 -3.5457e+00 +6.1819e-01 -4.0336e+00 +3.6519e+00 +4.1025e+00 +1.5236e+00 +3.0300e+00 -3.0862e+00 -4.2193e+00 +3.9074e+00 +1.7836e+00 +4.4690e+00 -4.6986e-01 +1.1669e+00
2 +1.499347775e+05 +1.499347775e+05 +1.493882775e+05 +1.493882775e+05 +1.7142e+00 -3.2881e+00 -4.8672e+00 +1.1479e+00 +4.6029e+00 +4.6632e+00 +3.6198e+00 -2.1427e+00 -8.6772e-01 +4.2673e+00 +5.5237e-01 +9.5455e-01 -4.3710e+00 +9.4521e-01 +2.2518e+00 -4.0860e+00 -3.2771e+00 -3.3880e+00 -2.9051e+00 -1.7575e+00
10 +4.417000181e+04 +4.417000181e+04 +4.362350181e+04 +4.362350181e+04 +3.6982e+00 +2.6379e+00 -1.8510e-01 +3.2653e+00 +1.1748e+00 -3.7948e+00 -4.3299e+00 -3.4845e+00 -4.1185e+00 +1.2505e-01 -2.0357e+00 +1.0098e+00 +3.9767e+00 -2.6699e+00 +3.4332e-01 +3.0575e-01 +2.1231e+00 -3.9390e+00 -3.0203e+00 +2.9532e+00
37 +3.289912009e+04 +3.289912009e+04 +3.235262009e+04 +3.235262009e+04 +2.7081e+00 +2.8312e+00 +8.5388e-01 +4.5508e-01 -4.6462e+00 +1.8222e+00 +1.2380e-01 +1.9233e+00 -3.7325e+00 +4.7458e+00 +2.3686e+00 +4.5104e+00 +6.3065e-01 -8.6173e-01 +1.9798e+00 -7.1729e-01 +1.2538e+00 -2.7011e+00 -9.3403e-01 +2.1741e+00
101 +1.965287741e+04 +1.965287741e+04 +1.910637741e+04 +1.910637741e+04 +2.4756e+00 +5.0000e+00 -1.0250e+00 +4.1722e+00 -5.3568e-01 +1.1411e+00 -1.8743e+00 +1.8459e+00 -1.2120e+00 +1.3176e+00 +7.8435e-01 +4.1894e+00 +1.8357e+00 +1.9138e+00 +7.8067e-01 -1.0926e+00 +1.8168e+00 -5.3097e-01 -1.1743e+00 +2.9112e+00
145 +7.417607171e+03 +7.417607171e+03 +6.871107171e+03 +6.871107171e+03 -1.1601e+00 +3.0048e+00 +2.8473e-02 -1.5428e+00 -3.0387e+00 -3.4225e+00 -2.3485e+00 -3.6059e-01 -3.6662e-01 +2.3296e+00 +3.4168e+00 +2.2207e+00 +5.2101e-01 +1.3330e-01 +1.4344e+00 -1.8310e+00 +2.2311e+00 -3.2006e+00 -1.0807e+00 +1.3647e+00
317 +3.496329101e+03 +3.496329101e+03 +2.949829101e+03 +2.949829101e+03 +0.0000e+00 +2.8026e+00 -1.4381e-01 -8.2806e-01 +0.0000e+00 -3.5969e+00 +1.6721e+00 +5.0333e-01 -3.4677e-01 +1.6030e+00 +3.1759e+00 +2.2985e+00 -1.6241e-01 +2.2460e-01 +1.9389e+00 -1.2586e+00 +1.5222e+00 -1.0907e+00 -9.1564e-01 +4.2966e-01
535 +1.348615746e+03 +1.348615746e+03 +8.021157461e+02 +8.021157461e+02 -3.1063e+00 -1.3281e+00 +7.3874e-01 -1.2321e+00 -2.2796e+00 -1.0435e-01 +1.6309e-01 +9.8700e-01 -2.0411e+00 +2.1165e+00 +1.8003e+00 +2.4245e+00 +1.5713e+00 -4.2258e-01 +9.8238e-01 -6.5206e-01 +5.2101e-01 -2.4884e+00 -2.4971e+00 +8.4770e-01
996 +6.624068571e+02 +6.624068571e+02 +1.159068571e+02 +1.159068571e+02 -2.9059e+00 +2.7123e+00 +5.9147e-01 -2.0639e+00 -1.7292e+00 -5.9232e-01 -1.9176e-01 +0.0000e+00 -1.4546e+00 +2.8313e+00 +2.3633e+00 +7.5640e-01 +1.5478e+00 -4.1575e-01 +7.1363e-01 -1.9616e+00 +1.3469e-01 -2.8461e+00 -2.1656e+00 +1.4005e+00
1162 +2.377610196e+02 +2.377610196e+02 -3.087389804e+02 -3.087389804e+02 +2.7933e+00 +1.9852e+00 +1.4380e+00 -1.5534e+00 -1.5279e+00 -4.8626e-01 +7.0397e-01 +1.5680e+00 -1.6292e+00 +2.3730e+00 +1.9931e+00 +1.0963e+00 +2.6842e+00 -8.4439e-01 +1.7974e+00 -9.7338e-01 +7.2873e-01 -2.8097e+00 -1.5559e+00 +1.6469e+00
