% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.307860021e+04 +7.307860021e+04 +7.322775021e+04 +7.322775021e+04 +3.9427e+00 -3.4135e+00 +2.6035e+00
6 +1.552206979e+04 +1.552206979e+04 +1.567121979e+04 +1.567121979e+04 +2.7661e+00 +9.5284e-01 +2.3307e+00
13 +3.461689961e+03 +3.461689961e+03 +3.610839961e+03 +3.610839961e+03 +8.9417e-01 -2.3762e+00 +3.4175e+00
22 +7.719541226e+02 +7.719541226e+02 +9.211041226e+02 +9.211041226e+02 +8.1676e-01 -1.0455e-02 +2.6345e+00
27 +4.086857058e+02 +4.086857058e+02 +5.578357058e+02 +5.578357058e+02 +6.4804e-01 +5.4710e-02 +2.4308e+00
45 +3.590855693e+02 +3.590855693e+02 +5.082355693e+02 +5.082355693e+02 +1.4540e-01 +5.5850e-01 +9.1278e-01
48 +2.705969210e+00 +2.705969210e+00 +1.518559692e+02 +1.518559692e+02 -1.9705e-01 -7.9191e-01 -6.6199e-01
116 +2.139046006e+00 +2.139046006e+00 +1.512890460e+02 +1.512890460e+02 -1.0809e+00 -1.3321e+00 -9.9272e-01
256 +1.551321983e+00 +1.551321983e+00 +1.507013220e+02 +1.507013220e+02 -8.3316e-01 -1.3340e+00 -9.7418e-01
320 +9.059306953e-01 +9.059306953e-01 +1.500559307e+02 +1.500559307e+02 -5.8803e-01 -1.1513e+00 -9.4389e-01
443 +6.160761638e-01 +6.160761638e-01 +1.497660762e+02 +1.497660762e+02 -4.7448e-01 -1.0318e+00 -8.7140e-01
480 +3.373042382e-01 +3.373042382e-01 +1.494873042e+02 +1.494873042e+02 -3.3897e-01 -8.6772e-01 -7.2816e-01
492 +1.615998207e-01 +1.615998207e-01 +1.493115998e+02 +1.493115998e+02 -2.1353e-01 -6.7166e-01 -5.1135e-01
585 +1.521054986e-01 +1.521054986e-01 +1.493021055e+02 +1.493021055e+02 -2.2657e-01 -6.8067e-01 -5.2048e-01
624 +5.437408242e-02 +5.437408242e-02 +1.492043741e+02 +1.492043741e+02 -1.6386e-01 -5.7615e-01 -3.5133e-01
699 +2.355507778e-02 +2.355507778e-02 +1.491735551e+02 +1.491735551e+02 -1.2488e-01 -5.0569e-01 -2.3018e-01
768 +1.484062351e-02 +1.484062351e-02 +1.491648406e+02 +1.491648406e+02 -1.1061e-01 -4.7873e-01 -1.8610e-01
807 +9.314460175e-03 +9.314460175e-03 +1.491593145e+02 +1.491593145e+02 -8.4541e-02 -4.3418e-01 -1.0721e-01
892 +5.781234035e-03 +5.781234035e-03 +1.491557812e+02 +1.491557812e+02 -8.8174e-02 -4.3647e-01 -1.0960e-01
913 +3.271050556e-03 +3.271050556e-03 +1.491532711e+02 +1.491532711e+02 -8.1005e-02 -4.2172e-01 -8.0395e-02
928 +2.022796651e-03 +2.022796651e-03 +1.491520228e+02 +1.491520228e+02 -7.3692e-02 -4.0758e-01 -5.1199e-02
937 +1.487801784e-03 +1.487801784e-03 +1.491514878e+02 +1.491514878e+02 -6.9409e-02 -4.0037e-01 -4.0576e-02
948 +8.434064894e-04 +8.434064894e-04 +1.491508434e+02 +1.491508434e+02 -6.8260e-02 -3.9663e-01 -3.1574e-02
