% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.538908942e+05 +3.538908942e+05 +3.540400442e+05 +3.540400442e+05 +2.1891e+00 +4.9785e-02 +3.2886e+00 -2.8083e+00 -3.1272e-01 +1.5244e+00 +4.6219e-01 +2.3284e+00 -2.7558e+00 +2.3794e+00 -8.6014e-01 -2.1253e-01 -3.6191e+00 +3.7140e+00 +3.7122e+00 +3.1959e+00 +2.2472e+00 +3.1186e+00 -6.1730e-01 +1.3115e+00
45 +1.434582415e+05 +1.434582415e+05 +1.436073915e+05 +1.436073915e+05 +5.7894e-01 -1.0896e+00 +5.2338e-01 -1.3997e-01 -3.6573e+00 +1.5260e+00 +1.7730e+00 +2.5878e+00 -1.1934e+00 -8.4887e-01 -5.2053e+00 -1.0488e+00 -2.2176e+00 +2.7934e+00 +2.5775e+00 +7.9623e-01 +1.6934e+00 +2.1385e+00 -1.6799e+00 +1.4696e+00
75 +4.648585231e+04 +4.648585231e+04 +4.663500231e+04 +4.663500231e+04 -1.9524e+00 -4.9078e+00 -3.4174e-02 +2.3981e-01 -1.7997e+00 +6.0260e-02 +2.0465e-01 +1.3971e+00 -1.1945e+00 -3.1047e-02 -1.8477e+00 -9.4404e-01 +6.7827e-01 -3.9755e-01 -1.6362e+00 -8.4082e-01 -8.5784e-01 +2.5120e+00 -3.7462e+00 +3.5703e+00
131 +3.411983328e+04 +3.411983328e+04 +3.426898328e+04 +3.426898328e+04 +3.3601e-01 -3.2450e+00 +1.9800e+00 +1.2334e+00 -2.1741e+00 -3.5306e+00 -8.2473e-01 -1.6099e+00 +3.0044e-01 -5.1686e-01 -4.5550e+00 -4.3418e-01 +2.9749e+00 -2.5469e-01 -1.1474e+00 -5.2977e+00 +1.9255e+00 +3.7024e-01 -3.9835e+00 -9.5328e-02
170 +2.380403509e+04 +2.380403509e+04 +2.395318509e+04 +2.395318509e+04 +1.4699e+00 -4.0501e+00 -1.8096e+00 +4.6127e-01 -3.7909e+00 -1.9037e+00 -6.9700e-01 -2.8863e+00 +1.3260e+00 -1.0909e+00 -1.6619e+00 -9.1441e-01 +2.8192e+00 -2.2050e+00 -1.1388e+00 -2.4234e+00 +4.3767e-01 +2.4038e+00 -7.3995e-01 +3.5168e+00
185 +1.580415589e+04 +1.580415589e+04 +1.595330589e+04 +1.595330589e+04 +4.8672e-01 -1.0487e+00 -1.4557e+00 +1.7026e+00 -5.1560e+00 -4.7600e+00 -5.9527e-01 -4.0940e+00 -8.3199e-01 +5.1900e-02 -1.3824e+00 -7.7348e-01 +3.7130e+00 -3.0070e-01 -3.4370e+00 -2.0070e+00 -1.5081e-01 +1.9546e+00 -1.2351e+00 +1.9937e+00
264 +5.725100800e+03 +5.725100800e+03 +5.874250800e+03 +5.874250800e+03 +5.4244e-01 -2.0062e+00 +5.1895e-01 +6.9895e-01 -5.0769e+00 -2.1568e+00 -1.1465e+00 -2.2485e+00 -1.6962e+00 -1.2240e+00 -4.1086e+00 -8.4869e-01 +3.1635e+00 -1.5021e+00 -3.2923e+00 -1.2333e+00 -8.4082e-01 +1.0560e+00 -1.5493e+00 -8.3829e-02
298 +2.817784111e+03 +2.817784111e+03 +2.966934111e+03 +2.966934111e+03 +3.9016e-01 -1.6165e+00 -6.3591e-01 +2.3967e+00 -3.8918e+00 -3.1444e+00 -1.1753e+00 -2.8140e+00 -2.1752e+00 +4.8057e-01 -1.5623e+00 +2.1011e-02 +1.5951e+00 -2.3124e+00 -5.4650e-01 -9.1564e-01 -1.6443e+00 +8.8532e-01 -2.9550e-01 +7.7614e-01
317 +2.231950699e+03 +2.231950699e+03 +2.381100699e+03 +2.381100699e+03 -1.7823e-02 -1.5452e+00 -1.2407e+00 +2.0321e+00 -3.7489e+00 -2.5609e+00 -1.3393e+00 -2.6527e+00 -2.1821e+00 +5.0466e-01 -9.0045e-01 +1.1551e+00 +2.4523e+00 -2.3729e+00 -1.4871e+00 -4.5238e-01 -1.3335e+00 +2.4690e-01 -7.7181e-01 +6.0009e-01
364 +1.570120460e+03 +1.570120460e+03 +1.719270460e+03 +1.719270460e+03 +5.3550e-02 -6.2526e-01 -7.1767e-01 +1.3706e+00 -4.3127e+00 -2.2347e+00 -1.1962e+00 -1.7690e+00 -5.8243e-01 +3.5084e-01 -2.2505e+00 -2.9512e-01 +1.7741e+00 -9.0198e-01 -3.6413e-01 -8.7305e-01 -1.5273e+00 +9.5130e-01 -1.7426e+00 +1.3820e-01
