% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.624043644e+05 +3.624043644e+05 +3.625535144e+05 +3.625535144e+05 -1.8926e+00 -7.2517e-01 +1.1187e+00 -1.5228e+00 -2.1762e+00 -5.3582e-01 +2.0152e+00 +2.0256e+00 +4.6991e+00 -2.1990e+00 -3.1424e+00 +3.1713e+00 +1.7271e+00 +1.6638e+00 +4.6166e+00 -2.4180e+00 +4.9142e-01 -4.5530e+00 -3.8010e+00 -2.6871e+00
6 +1.721683439e+05 +1.721683439e+05 +1.723174939e+05 +1.723174939e+05 -4.3490e+00 +1.7288e+00 -3.4398e+00 -4.0335e-01 -1.9931e+00 -1.5565e+00 -2.1301e+00 -2.0558e+00 -3.2002e+00 -2.4615e-01 -3.0681e+00 -1.0895e+00 -2.2576e+00 +2.2341e+00 -3.6380e+00 -3.3027e+00 +4.1502e+00 +4.1942e+00 -3.4291e+00 +4.9054e+00
25 +1.315797110e+05 +1.315797110e+05 +1.317288610e+05 +1.317288610e+05 -4.3908e+00 -1.6813e+00 -4.4930e+00 -2.7026e+00 -3.2086e+00 -7.1772e-01 -2.9675e+00 -1.4875e+00 +1.4542e+00 -4.1287e+00 -4.6262e+00 -1.4331e+00 +4.0512e+00 -2.6821e+00 -2.5006e+00 +4.6213e-01 -3.1528e-01 -1.9205e+00 +2.0980e+00 +1.5777e+00
83 +9.416094036e+04 +9.416094036e+04 +9.431009036e+04 +9.431009036e+04 +5.4409e-01 -3.2549e+00 -6.3164e-01 +2.3984e+00 +1.3431e-01 -1.9600e-01 -3.4725e+00 +1.7152e+00 -3.8164e+00 -1.4807e+00 +7.7133e-02 +2.2236e-02 +5.0000e+00 -5.6190e-01 -2.1867e+00 -5.0000e+00 +8.6924e-01 -1.6274e+00 -1.0145e+00 -3.8507e+00
106 +6.021866770e+04 +6.021866770e+04 +6.036781770e+04 +6.036781770e+04 -2.3439e+00 -3.9136e+00 -3.8889e-01 +1.0052e+00 -9.9593e-01 +7.2698e-01 -9.7036e-01 +1.1109e+00 -1.7992e+00 -1.8828e+00 -1.1606e+00 -2.7159e-01 +5.0000e+00 +9.2368e-01 +0.0000e+00 -5.0000e+00 +7.6420e-01 +2.5147e+00 -6.9177e-01 -5.0000e+00
242 +3.326736902e+04 +3.326736902e+04 +3.341651902e+04 +3.341651902e+04 -3.4876e-01 -2.8223e+00 +1.7762e+00 -7.7931e-01 -2.3006e+00 -2.3515e+00 -1.2460e+00 +9.0825e-01 +1.2482e+00 -6.7286e-01 -2.0651e-01 -1.8592e+00 +2.2308e-01 -6.8021e-01 -2.9075e+00 -1.7562e+00 -8.3756e-01 -3.3511e+00 -9.2447e-01 -3.4803e+00
312 +1.478336404e+04 +1.478336404e+04 +1.493251404e+04 +1.493251404e+04 +2.6079e-01 -2.6114e+00 +1.5056e+00 +0.0000e+00 -4.1470e+00 -1.3389e+00 -2.5755e-01 -5.5990e-01 +1.2813e+00 -9.6227e-01 -7.9609e-01 -1.3346e+00 -2.8191e-01 -1.0399e+00 -3.0336e+00 -2.1126e+00 -7.8434e-01 +0.0000e+00 -2.3140e+00 -2.7478e+00
489 +7.876564655e+03 +7.876564655e+03 +8.025714655e+03 +8.025714655e+03 +5.4312e-01 -3.3021e+00 +2.2195e-01 +1.7772e+00 -3.6553e+00 -1.6236e+00 -4.3043e-01 +8.9354e-02 +5.7543e-01 -1.9319e+00 -8.0308e-01 -3.4480e-01 +2.0816e+00 -1.1649e+00 -3.3463e+00 -1.4538e+00 -2.9322e-01 +3.2723e-01 -2.7547e+00 -2.5931e+00
649 +5.952479088e+03 +5.952479088e+03 +6.101629088e+03 +6.101629088e+03 +3.7215e-01 -2.2127e+00 +7.2261e-02 +1.3170e-01 -3.3362e+00 -3.5531e+00 -2.2064e+00 -1.1842e+00 +1.2480e-01 -1.3278e+00 -1.2297e+00 -1.5287e+00 +5.2442e-02 +1.8605e-01 -1.2874e+00 -1.6815e+00 -1.5598e+00 +6.2942e-01 -3.1076e+00 -2.6163e+00
884 +3.634114713e+03 +3.634114713e+03 +3.783264713e+03 +3.783264713e+03 -1.4202e+00 -1.8526e+00 -2.7884e-02 +5.7717e-01 -3.6801e+00 -3.0055e+00 -1.9840e+00 -3.1522e+00 -1.2487e-01 -2.0989e+00 -2.7732e+00 +4.0404e-01 +2.8972e+00 +4.2560e-01 -1.5665e+00 -6.1793e-01 -6.7372e-01 +1.9124e-01 -3.1879e+00 -2.6779e+00
