% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.830456494e+09 +3.830456494e+09 +3.830455873e+09 +3.830455873e+09 -7.3632e-01 -3.2759e+00 -2.3661e+00 -3.4197e+00 +5.0671e-01 +3.0038e+00 -1.2415e-02 -4.8208e+00 +4.6360e+00 +1.2614e+00 +4.6797e+00 -1.2488e+00 -1.6604e+00 -1.9573e+00 +4.8354e+00 -1.4654e+00 -2.5095e+00 -1.0947e+00 -2.1669e+00 -1.9583e+00
3 +9.968563679e+08 +9.968563679e+08 +9.968557468e+08 +9.968557468e+08 -3.9408e+00 -2.1285e+00 +1.7788e+00 -7.3193e-01 -2.8467e-01 -4.4772e+00 -3.1700e-01 +4.8112e+00 -3.8420e-01 -4.3698e+00 +3.7912e+00 +3.2016e+00 +3.9136e+00 +1.3538e+00 +1.9015e+00 -4.4130e-01 -4.9340e+00 -1.4463e-01 -1.0205e+00 -2.0354e-03
7 +5.264333245e+08 +5.264333245e+08 +5.264327034e+08 +5.264327034e+08 -4.0660e+00 -3.9166e+00 +2.7198e+00 -4.3045e+00 -2.2565e+00 +9.2229e-01 -1.3796e+00 +2.9277e+00 +1.9533e-01 +4.8770e+00 -3.7474e+00 +5.4288e-02 -9.6662e-01 +3.6493e+00 +1.1953e+00 -3.2843e-01 +1.1189e+00 +2.8517e+00 -1.6402e+00 -4.8764e+00
17 +3.209382146e+08 +3.209382146e+08 +3.209375935e+08 +3.209375935e+08 -1.3256e+00 +4.3982e+00 -2.5821e-01 -4.2742e+00 +3.2962e+00 +3.6510e+00 +4.8708e+00 +4.5156e+00 +3.0705e+00 +4.7988e+00 +4.2986e+00 +3.3527e+00 +2.7513e-01 +3.1479e+00 -1.0989e-01 -3.7632e+00 +1.7862e+00 +2.5646e+00 +7.0512e-01 +2.7917e+00
29 +2.424969769e+08 +2.424969769e+08 +2.424963558e+08 +2.424963558e+08 +1.8996e+00 +1.5804e+00 -4.8260e+00 -4.7622e+00 +1.7540e+00 +2.8648e+00 -8.6917e-01 +2.8218e+00 +1.0710e+00 -1.1435e+00 +4.1339e-01 -2.2780e+00 +3.2383e+00 -1.2103e+00 +2.5814e+00 -1.3329e-02 -2.0152e+00 +1.2307e-01 -1.7155e+00 +3.9690e+00
44 +8.469697443e+07 +8.469697443e+07 +8.469635332e+07 +8.469635332e+07 +5.2247e-01 +2.4500e+00 -2.2600e+00 -5.0000e+00 +8.3375e-01 +1.6986e+00 -1.6568e+00 +7.1899e-02 +1.2277e+00 +8.0106e-01 +2.4162e+00 +5.1358e-02 +9.2619e-01 -1.4759e-01 +5.0000e+00 -2.9395e+00 -3.5213e-02 -2.4877e+00 -8.5827e-01 +1.2234e+00
201 +5.541963482e+07 +5.541963482e+07 +5.541901371e+07 +5.541901371e+07 -1.4646e+00 +4.8201e+00 +1.2615e-02 -4.4677e+00 +2.1940e+00 +1.7085e+00 -2.4592e+00 +1.3883e+00 -1.1436e-01 +9.9590e-01 +1.0159e+00 +1.0817e+00 +2.9933e+00 +1.0970e+00 +5.0000e+00 -3.8211e+00 +2.5236e+00 -4.5352e-01 -9.4612e-01 +9.4012e-01
374 +3.819290195e+07 +3.819290195e+07 +3.819228084e+07 +3.819228084e+07 -2.1377e+00 +4.3748e+00 -4.6481e-03 -4.4671e+00 +2.2063e+00 -1.0944e+00 -2.7732e+00 -1.0399e+00 +1.3654e+00 -1.2257e+00 +1.7812e+00 -1.0474e-01 +2.9165e+00 -1.5912e-01 +5.0000e+00 -4.2871e+00 +1.0734e+00 +1.8689e+00 -9.5327e-01 +9.6197e-01
499 +1.584224206e+07 +1.584224206e+07 +1.584162095e+07 +1.584162095e+07 -2.5222e+00 +4.0229e+00 +1.8605e-01 -4.5974e+00 +1.4292e+00 -2.5682e+00 -1.4755e+00 +1.9034e-01 +1.5000e+00 +5.7196e-01 +2.5969e+00 +1.1599e+00 +3.7435e+00 +1.1685e-01 +4.2660e+00 -2.8049e+00 +5.0537e-01 +5.4404e-01 -8.8745e-01 -3.4354e-01
972 +8.952069549e+06 +8.952069549e+06 +8.951448439e+06 +8.951448439e+06 -1.5388e+00 +4.2130e+00 +1.0159e-01 -4.5375e+00 +7.3045e-01 -2.4882e+00 -2.4161e-01 +2.7422e-01 +1.7785e+00 +1.0763e+00 +1.2040e+00 +2.3666e+00 +3.6445e+00 -2.4324e-02 +4.6756e+00 -2.0601e+00 +1.9988e+00 -1.7396e-01 -1.1714e+00 +4.7245e-01
1180 +4.333572039e+06 +4.333572039e+06 +4.332950929e+06 +4.332950929e+06 -2.0591e+00 +4.1602e+00 -4.7077e-01 -4.4378e+00 +7.7074e-01 -2.4114e+00 -8.6547e-01 -1.2137e+00 +2.2369e+00 +8.0877e-01 +6.2310e-01 +1.8072e+00 +3.8961e+00 +7.3674e-01 +3.3812e+00 -2.1772e+00 +1.7951e+00 +1.1571e+00 -1.9459e+00 +6.6940e-03
1795 +3.888975445e+06 +3.888975445e+06 +3.888354335e+06 +3.888354335e+06 -1.3051e+00 +4.1799e+00 -5.6068e-01 -4.5848e+00 -8.4800e-02 -2.3631e+00 +1.9348e-01 -1.1326e+00 +1.2900e+00 +5.9649e-01 +2.2055e-01 +1.5231e+00 +3.6535e+00 +1.4936e+00 +2.6172e+00 -2.4658e+00 +1.8615e+00 +1.2682e+00 -1.0302e+00 +4.5250e-01
2275 +2.479813129e+06 +2.479813129e+06 +2.479192019e+06 +2.479192019e+06 -1.2703e+00 +4.1538e+00 -3.6110e-01 -4.4664e+00 -1.3079e-01 -2.3395e+00 +7.0546e-02 -8.4154e-01 +1.3132e+00 +4.7136e-01 +6.3964e-01 +2.2397e+00 +4.2782e+00 +7.4977e-01 +2.7686e+00 -2.4980e+00 +2.2939e+00 +1.6839e+00 -3.8559e-01 +3.2061e-01
3152 +1.275604086e+06 +1.275604086e+06 +1.274982976e+06 +1.274982976e+06 -1.4022e+00 +4.1882e+00 -5.0364e-01 -4.6315e+00 +1.2168e-01 -2.1600e+00 +3.7786e-01 -6.8871e-01 +9.4296e-01 +3.8372e-01 +7.6779e-01 +2.9068e+00 +3.7359e+00 +1.1431e+00 +2.9716e+00 -2.3291e+00 +1.5651e+00 +1.4186e+00 -2.2219e-01 +1.8940e-01
3512 +9.609327230e+05 +9.609327230e+05 +9.603116130e+05 +9.603116130e+05 -1.4320e+00 +4.2717e+00 -5.4700e-01 -4.6341e+00 +1.6790e-01 -2.2264e+00 +8.1322e-01 -9.3249e-01 +1.3119e+00 -2.4707e-01 +8.1955e-01 +2.7263e+00 +3.9221e+00 +8.9986e-01 +2.9781e+00 -2.5168e+00 +1.5526e+00 +1.4258e+00 -1.7981e-01 -3.0545e-02
4144 +5.915842091e+05 +5.915842091e+05 +5.909630991e+05 +5.909630991e+05 -1.4315e+00 +4.1840e+00 -4.4006e-01 -4.6912e+00 -4.8044e-02 -2.1407e+00 +7.1402e-01 -7.7158e-01 +1.2329e+00 -3.9443e-01 +9.9662e-01 +2.6192e+00 +4.1172e+00 +1.2000e+00 +3.0597e+00 -2.4159e+00 +1.5503e+00 +1.4356e+00 -3.3849e-01 -1.2299e-01
4407 +3.767559145e+05 +3.767559145e+05 +3.761348045e+05 +3.761348045e+05 -1.4288e+00 +4.1660e+00 -5.2007e-02 -4.6776e+00 -1.3268e-01 -2.2434e+00 +6.5145e-01 -8.2848e-01 +1.1909e+00 -4.1913e-01 +9.9160e-01 +2.5580e+00 +4.0971e+00 +1.0346e+00 +3.0119e+00 -2.1784e+00 +1.6111e+00 +1.5117e+00 -2.3036e-01 -1.8981e-02
4927 +2.145994594e+05 +2.145994594e+05 +2.139783494e+05 +2.139783494e+05 -1.4574e+00 +4.1500e+00 -1.7184e-01 -4.7179e+00 +6.8439e-02 -2.2730e+00 +6.3347e-01 -8.8011e-01 +1.3355e+00 -1.9377e-01 +8.7233e-01 +2.6670e+00 +4.0866e+00 +1.0118e+00 +3.0125e+00 -1.8387e+00 +1.6257e+00 +1.6394e+00 -6.2302e-01 -1.4627e-03
