% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.748661550e+06 +1.748661550e+06 +1.748697450e+06 +1.748697450e+06 +2.7511e+00 -8.0820e-01 -4.1017e-01 -4.0398e+00 -7.0575e-01 -1.4639e+00 -4.6469e+00 +2.7891e+00 +1.4502e+00 -1.8664e+00 -3.7863e+00 -4.6013e+00 -1.8705e+00 -2.5357e+00 -4.3037e+00 +1.1281e+00 +8.7398e-01 +2.0724e-02 -4.6188e+00 +4.7449e-01
3 +1.014805275e+06 +1.014805275e+06 +1.014841175e+06 +1.014841175e+06 +4.1484e+00 +2.5162e+00 -1.6827e-01 +1.7955e-01 -5.4828e-01 -4.1056e+00 -3.4606e-01 +1.0926e-01 -2.1605e+00 -4.4994e+00 -4.6820e+00 -4.3862e+00 -4.3823e+00 +1.4139e+00 -3.1282e+00 -3.6842e+00 -2.2948e+00 -1.9138e+00 +1.7113e-02 -1.4701e+00
9 +5.678912884e+05 +5.678912884e+05 +5.679271884e+05 +5.679271884e+05 -3.6440e+00 +4.5071e+00 -1.6745e+00 +4.8467e+00 -4.3811e+00 -7.7506e-01 +5.9252e-01 -4.4772e+00 +3.5774e+00 +1.8247e+00 -2.2856e+00 +1.1653e+00 -2.5187e-01 -4.6056e+00 +2.7000e+00 -4.9599e+00 +4.4877e+00 +2.0583e+00 -1.0157e+00 -4.1550e+00
51 +3.668440254e+05 +3.668440254e+05 +3.668799254e+05 +3.668799254e+05 -1.0330e+00 -1.3544e+00 +2.9147e+00 +9.6020e-01 -2.3876e+00 -4.0421e+00 +3.5310e-01 -2.2109e+00 -1.6129e+00 -2.9660e+00 -4.5669e+00 +3.9873e-01 +1.1856e+00 -5.0000e+00 +6.9627e-01 -3.8719e+00 +5.0000e+00 +2.4110e+00 -5.0000e+00 -4.1823e+00
160 +2.156507945e+05 +2.156507945e+05 +2.156866945e+05 +2.156866945e+05 -3.1474e+00 +5.0000e+00 +3.2322e+00 +2.7960e+00 -1.7475e+00 -4.2142e+00 +1.6548e+00 -2.1415e+00 +0.0000e+00 +2.6782e+00 -4.6962e+00 +1.7589e+00 -1.1977e+00 -4.0341e-01 +0.0000e+00 -2.9335e+00 +4.8327e+00 +4.7087e+00 +0.0000e+00 -2.1691e+00
204 +1.418435444e+05 +1.418435444e+05 +1.418794444e+05 +1.418794444e+05 -1.4133e+00 +5.0000e+00 +4.0225e+00 +5.0000e+00 -3.8184e+00 -5.0000e+00 +4.6118e+00 -4.9973e+00 +8.5885e-01 +2.1958e+00 -4.9139e+00 +2.1995e+00 +3.7245e+00 -4.3586e+00 -9.2814e-01 -2.9436e+00 +5.0000e+00 +5.0000e+00 +0.0000e+00 -1.6577e+00
270 +6.707712195e+04 +6.707712195e+04 +6.711302195e+04 +6.711302195e+04 +7.0357e-01 +2.6841e+00 +4.4887e+00 +4.6515e+00 -3.1141e+00 -4.3871e+00 -2.1952e+00 -5.0000e+00 -5.3281e-01 -3.1309e-01 -3.4698e+00 -9.0901e-01 +1.3177e+00 -2.5556e+00 +4.3570e+00 -3.2300e+00 +4.7689e+00 +5.0000e+00 -1.0753e+00 -8.4609e-01
353 +3.496735092e+04 +3.496735092e+04 +3.500325092e+04 +3.500325092e+04 +1.4234e+00 +2.9954e+00 +4.2654e+00 +4.8813e+00 -2.8870e+00 -3.9631e+00 -1.0218e+00 -4.7873e+00 +7.8096e-01 -1.2413e+00 -4.3472e+00 +2.3046e-01 +1.2369e+00 -2.8768e+00 +1.5922e+00 -3.2782e+00 +4.3766e+00 +5.0000e+00 -1.8046e+00 -3.7670e-01
462 +2.437969529e+04 +2.437969529e+04 +2.441559529e+04 +2.441559529e+04 +1.7195e+00 +3.1595e+00 +5.0000e+00 +4.6277e+00 -3.1913e+00 -4.5258e+00 -1.8190e+00 -4.7590e+00 +3.7222e-02 -3.3664e+00 -3.4959e+00 -1.3947e+00 -1.1336e+00 -5.5036e-01 +2.2319e+00 -2.1279e+00 +4.4355e+00 +5.0000e+00 -2.1600e-01 -1.6041e+00
570 +1.223229578e+04 +1.223229578e+04 +1.226819578e+04 +1.226819578e+04 +4.1652e-01 +3.5928e+00 +4.7366e+00 +4.8601e+00 -2.1248e+00 -4.4387e+00 -1.6644e+00 -4.8888e+00 -2.2195e-01 -3.1682e+00 -4.1914e+00 -1.9755e+00 -1.6400e+00 -3.2746e+00 +3.0004e+00 -2.0508e+00 +4.3802e+00 +5.0000e+00 -1.5689e+00 -3.5670e+00
640 +7.461749583e+03 +7.461749583e+03 +7.497649583e+03 +7.497649583e+03 +1.8819e-01 +3.0240e+00 +4.7087e+00 +4.9021e+00 -1.5756e+00 -4.4843e+00 -3.7666e+00 -5.0000e+00 -1.0288e+00 -3.5572e+00 -3.1974e+00 -1.4171e+00 -1.1585e+00 -3.7191e+00 +1.9089e+00 -1.6597e+00 +4.3796e+00 +4.9926e+00 -1.2884e+00 -2.7517e+00
