% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.562630546e+01 +2.562630546e+01 +8.686305457e+00 +8.686305457e+00 -2.4348e+00 +2.7630e+00 -1.3782e+00 +3.3797e+00 -4.1361e+00 -4.2013e+00 +2.8605e+00 +2.8437e+00 -1.1862e+00 -4.7612e+00 +2.3564e+00 +2.9807e+00 +1.5193e+00 -5.9427e-01 +1.5361e+00 -1.2394e+00 +3.7284e+00 +3.2369e+00 -1.0284e-01 -1.9105e+00
2 +1.819612456e+01 +1.819612456e+01 +1.256124558e+00 +1.256124558e+00 +3.4712e+00 +1.2961e+00 -4.9021e+00 -1.1948e+00 +2.9138e+00 +1.0834e+00 +3.4481e+00 -4.7922e-01 -2.0014e+00 -2.9146e+00 +4.1431e+00 +1.2983e+00 +2.9389e+00 -1.7399e+00 -2.4535e+00 +4.6547e+00 +2.8604e+00 -3.9629e+00 -3.2776e+00 +1.8421e+00
13 +1.463268656e+01 +1.463268656e+01 -2.307313438e+00 -2.307313438e+00 +4.7883e-03 -2.5539e+00 -2.0434e+00 -4.6584e+00 +1.5472e+00 -4.5709e+00 +3.2255e+00 -5.8825e-01 +3.5681e+00 -2.6658e+00 +4.4011e+00 -3.0652e+00 -2.0347e-01 -2.1051e+00 +2.1757e+00 -4.3062e-01 +2.6841e+00 -2.1547e+00 +1.1858e+00 +2.8931e+00
142 +9.899115324e+00 +9.899115324e+00 -7.040884676e+00 -7.040884676e+00 +4.1565e+00 +2.8138e+00 -3.6234e+00 +8.1887e-01 -5.5915e-01 -2.4405e+00 -4.3427e-01 -4.3900e+00 -2.1781e+00 -3.5577e+00 -1.6464e+00 +2.8727e+00 -9.8714e-01 -4.0261e-01 +3.3026e+00 +2.6670e+00 +3.5437e+00 +1.7784e-01 +2.8849e-01 +4.7430e+00
488 +5.333423607e+00 +5.333423607e+00 -1.160657639e+01 -1.160657639e+01 +3.5468e+00 +3.2550e+00 -3.6727e+00 -8.2244e-01 +2.7180e+00 -6.2564e-01 +2.0899e+00 -3.6179e+00 -1.6391e+00 -3.7491e+00 +1.0282e+00 +2.6252e+00 -1.3364e+00 -5.0000e+00 +1.1419e+00 +4.5983e+00 +3.5910e+00 -1.2183e+00 +3.4134e-01 +2.0932e+00
1080 +3.765242939e+00 +3.765242939e+00 -1.317475706e+01 -1.317475706e+01 +3.4167e+00 +3.8496e+00 -2.4986e+00 -5.7990e-01 +2.6470e+00 -2.6343e-01 +3.3939e+00 -3.9219e+00 -1.7266e+00 -4.3514e+00 +1.5872e+00 +2.4612e+00 -8.4962e-01 -4.3401e+00 +7.8226e-01 +4.3091e+00 +3.3405e+00 -3.6206e-01 +1.1247e+00 +1.8590e+00
2344 +2.480992090e+00 +2.480992090e+00 -1.445900791e+01 -1.445900791e+01 +3.4158e+00 +4.0504e+00 -2.0074e+00 -4.3043e-01 +2.7290e+00 -5.2105e-01 +3.2335e+00 -3.8786e+00 -1.5129e+00 -4.2148e+00 +1.3139e+00 +2.3732e+00 -7.8065e-01 -3.8821e+00 +8.9472e-01 +4.3328e+00 +2.8049e+00 -6.8791e-01 +6.0927e-01 +1.8758e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.329710177e+01 +7.329710177e+01 +9.210710177e+01 +9.210710177e+01 +1.6050e-01 -8.8723e-01 +3.6733e+00 +3.4434e+00 +4.8238e+00 +4.2916e+00 +4.3135e+00 -8.6086e-01 +3.9457e+00 -4.6066e+00 -2.3097e+00 -3.0875e+00 -4.0187e+00 +3.4624e+00 -2.6435e-01 -1.4813e-02 +3.5748e+00 +2.5254e+00 -1.7993e+00 -4.9923e+00
2 +4.220096761e+01 +4.220096761e+01 +6.101096761e+01 +6.101096761e+01 -4.9037e+00 +2.6116e+00 +2.5128e+00 -4.5864e-01 -3.4506e+00 +2.6399e+00 +1.2348e+00 -2.9354e+00 +2.2780e+00 -1.1587e+00 +2.6680e+00 -3.7086e+00 +2.6406e+00 -9.0605e-01 -3.1367e+00 -1.8118e+00 +1.3031e-01 +4.6459e+00 -1.3957e+00 +4.4576e+00
4 +3.945554188e+01 +3.945554188e+01 +5.826554188e+01 +5.826554188e+01 -7.0471e-01 -4.5433e-01 +1.1715e+00 -3.3225e+00 +9.3528e-01 +4.1613e+00 +3.3783e-01 +1.4098e+00 -8.3902e-01 -3.0740e-01 +3.0651e+00 -1.7819e+00 +3.5818e+00 -4.2548e+00 +1.2523e-03 +3.2898e+00 -3.7801e+00 +2.1470e+00 -3.6096e+00 +2.4505e+00
8 +1.975016582e+01 +1.975016582e+01 +3.856016582e+01 +3.856016582e+01 -2.3921e+00 -3.2379e+00 -1.4421e+00 +2.4297e+00 -2.3725e+00 +2.0671e+00 -1.0301e+00 +5.7980e-01 +4.4104e+00 +4.9381e+00 -4.1717e+00 -3.1472e+00 +7.5274e-01 +2.8947e+00 +2.6362e+00 +2.7880e+00 -1.8319e+00 +1.7153e+00 +2.3601e+00 -2.7194e+00
13 +1.179923124e+01 +1.179923124e+01 +3.060923124e+01 +3.060923124e+01 -3.5995e+00 -2.8579e+00 +1.4522e+00 +2.8216e+00 +4.0169e-01 +6.0577e-01 +3.3024e+00 -1.9520e+00 +2.0135e+00 +1.7425e+00 -4.8715e+00 +2.5675e+00 +5.9051e-01 +2.5964e+00 -2.9858e-01 +1.1786e-01 -1.7063e+00 -2.5224e-01 -8.3793e-01 +3.7505e-01
97 +9.026652199e+00 +9.026652199e+00 +2.783665220e+01 +2.783665220e+01 +2.6300e-02 -1.8283e+00 +7.0360e-01 +2.5707e-01 +3.9935e+00 -3.6140e-01 +9.5264e-01 +2.0895e+00 +7.9076e-01 +1.7378e+00 -3.8510e-01 +5.0000e+00 +5.0000e+00 +1.5485e+00 +2.1031e+00 -1.9760e-01 -3.1286e+00 +4.4461e+00 -2.1375e+00 +1.1304e+00
501 +4.937361159e+00 +4.937361159e+00 +2.374736116e+01 +2.374736116e+01 -4.8686e-01 -1.6527e+00 -2.2341e+00 -4.7110e-01 +2.7070e+00 -3.0130e+00 +8.9387e-01 +1.4655e+00 +4.9376e-01 +3.1235e+00 -8.4061e-01 +3.9036e+00 +3.2821e+00 +7.1392e-01 +2.0666e+00 -5.7282e-01 -1.6476e+00 +3.9826e+00 -2.2651e+00 +2.3234e+00
11985 +3.973825399e+00 +3.973825399e+00 +2.278382540e+01 +2.278382540e+01 -6.6841e-01 +1.8677e+00 -2.3457e+00 -5.5197e-01 +2.7439e+00 -2.9480e+00 +6.5929e-01 +1.5518e+00 +4.0082e-01 +2.9886e+00 -9.7793e-01 +3.7655e+00 +3.2106e+00 +8.0898e-01 +1.8097e+00 -2.8308e-01 -1.7593e+00 +4.1031e+00 -2.2228e+00 +2.1783e+00
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.450527214e+02 +5.450527214e+02 +8.182027214e+02 +8.182027214e+02 +4.7243e+00 -3.6876e+00 +4.3403e+00 -3.1698e+00 -2.8794e+00 +4.3608e+00 +2.2571e+00 +1.7232e-01 +4.8902e+00 -4.8625e+00 +4.8607e+00 +1.7924e+00 +8.4676e-01 +2.6591e+00 -1.2695e+00 +3.4784e+00 +3.0045e+00 +2.5310e+00 +2.5053e+00 -4.6369e-01
2 +1.021090383e+02 +1.021090383e+02 +3.752590383e+02 +3.752590383e+02 +4.2642e+00 +2.5797e+00 +1.7856e-02 -1.5129e+00 +6.8708e-01 +3.3353e+00 +2.2585e+00 +3.3681e+00 -2.6191e+00 +3.6080e-01 -3.4624e-01 +2.5600e+00 +9.2774e-02 +2.6466e+00 +4.6278e+00 -2.3490e+00 +4.4892e+00 +1.8415e+00 -3.0378e+00 -9.9696e-01
4 +6.502517875e+01 +6.502517875e+01 +3.381751787e+02 +3.381751787e+02 +1.3679e+00 +4.9279e+00 +1.0403e+00 -6.5560e-01 -1.1784e-01 -3.7585e+00 +4.7865e+00 +3.3607e+00 -2.0952e-01 -2.8526e+00 -3.7487e+00 -3.1102e+00 -4.1816e+00 -4.4190e+00 -4.4431e+00 +1.7895e+00 -1.5496e+00 +7.4390e-01 +2.3775e-01 -2.5475e+00
7 +6.225074755e+01 +6.225074755e+01 +3.354007475e+02 +3.354007475e+02 -2.6962e+00 -3.1922e+00 -2.5550e+00 -2.5067e+00 +4.7047e+00 -3.0995e+00 -4.7642e+00 -3.4474e+00 -1.2799e+00 -3.0317e+00 -1.8863e+00 -3.8927e+00 -4.9814e+00 -2.5468e+00 +4.8407e+00 -2.8176e-01 -6.8948e-02 -2.2284e+00 +1.9341e+00 +2.5239e+00
9 +1.977717207e+01 +1.977717207e+01 +2.929271721e+02 +2.929271721e+02 -6.3883e-01 -1.8293e+00 -3.0988e+00 +2.3143e+00 -1.2069e+00 +2.2300e+00 -6.1543e-01 -3.5084e+00 -4.3847e+00 +3.8462e+00 +3.9470e+00 -3.6891e+00 +6.4220e-01 +2.5527e+00 +1.2275e+00 -1.3375e+00 +1.9665e+00 +2.8878e+00 +1.7974e+00 -2.9217e+00
201 +1.284001809e+01 +1.284001809e+01 +2.859900181e+02 +2.859900181e+02 -3.3058e+00 -6.1689e-01 -4.5063e+00 +3.6631e+00 +2.0135e-01 +4.8758e-01 -2.2564e+00 -4.8297e+00 -5.0000e+00 +3.7372e+00 +3.8005e+00 -4.2769e+00 +1.1666e+00 +2.5576e+00 +3.5776e+00 -5.0000e+00 +3.8403e+00 +2.2601e+00 +1.3167e+00 -2.9906e+00
316 +9.217649641e+00 +9.217649641e+00 +2.823676496e+02 +2.823676496e+02 -4.4320e+00 -4.5531e-01 -4.4791e+00 +5.0000e+00 -1.0900e+00 -3.5309e+00 -1.8387e+00 -3.1681e+00 -4.6011e+00 +2.8684e+00 +3.7149e+00 -3.7953e+00 +4.9555e-01 +3.6411e+00 +3.0157e+00 -3.8808e+00 +4.5375e+00 +9.4384e-01 +2.6926e+00 -1.6907e+00
589 +5.206565888e+00 +5.206565888e+00 +2.783565659e+02 +2.783565659e+02 -4.5093e+00 +9.4724e-01 -2.8883e+00 +4.6507e+00 +2.9996e+00 -4.0292e+00 -2.6664e+00 -2.5998e+00 -4.6999e+00 +2.0519e+00 -8.2189e-02 -2.7745e+00 -3.6726e+00 +1.6727e+00 +3.2296e+00 -4.4639e+00 +3.2691e+00 -6.3577e-01 +1.3851e+00 -3.7998e+00
1329 +3.568972087e+00 +3.568972087e+00 +2.767189721e+02 +2.767189721e+02 -4.1303e+00 +1.3949e+00 -1.4971e+00 +4.6252e+00 +2.6773e+00 -4.7599e+00 -1.8514e+00 -1.9412e+00 -4.8095e+00 +2.3348e+00 -9.0635e-01 -1.1518e+00 -4.1495e+00 +1.5419e+00 +3.2682e+00 -4.8959e+00 +3.4928e+00 +1.1794e+00 +1.8602e+00 -3.8028e+00
4827 +2.510559242e+00 +2.510559242e+00 +2.756605592e+02 +2.756605592e+02 -4.2372e+00 +1.4170e+00 -1.4748e+00 +4.5924e+00 +2.7483e+00 -4.8883e+00 -1.7894e+00 -1.9740e+00 -4.8190e+00 +2.5366e+00 -1.0132e+00 -1.3599e+00 -3.9189e+00 +1.6184e+00 +3.2472e+00 -4.8445e+00 +3.4713e+00 +1.0937e+00 +1.7651e+00 -3.6941e+00
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.127120477e+01 +6.127120477e+01 +9.845120477e+01 +9.845120477e+01 -4.9923e+00 +2.8036e+00 +4.2714e+00 +2.0693e+00 +4.9401e+00 +3.4947e+00 -2.1216e+00 -1.4873e+00 +1.7792e+00 +9.4515e-01 +2.9809e+00 -4.9175e+00 -7.3388e-01 -2.8091e+00 +4.8919e+00 +3.8502e+00 -2.7271e+00 -3.2640e+00 +1.8639e+00 +3.4065e+00
