% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.677223961e+02 +3.677223961e+02 +3.585123961e+02 +3.585123961e+02 +3.8760e+00 +8.5434e-01 -2.6085e-01 +3.9881e+00 -2.2074e+00 -4.8459e+00 -3.5253e+00 -1.3697e+00 -9.6225e-01 +4.3878e+00 -1.9978e+00 -1.6572e+00 +2.4165e+00 -3.4257e+00 -3.1134e+00 -3.4447e+00 -2.5602e+00 +3.2724e+00 -7.1735e-01 -6.5267e-01
65 +2.037400169e+02 +2.037400169e+02 +1.945300169e+02 +1.945300169e+02 -9.6973e-01 +2.2283e+00 +2.2706e+00 +3.6532e+00 +1.7210e+00 -4.1029e+00 +7.6548e-01 +1.9001e+00 -2.3561e+00 -3.8267e+00 -4.1924e+00 -4.8880e+00 +3.6272e+00 -2.2163e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +3.6201e+00 +2.6781e+00 +5.0000e+00
117 +1.286437257e+02 +1.286437257e+02 +1.194337257e+02 +1.194337257e+02 +4.3884e+00 -1.6166e+00 -3.9205e-01 -5.0000e+00 -4.0362e+00 +1.5109e+00 +4.4308e+00 -2.3153e+00 +4.4074e+00 -5.0000e+00 +1.0536e+00 -5.0000e+00 +5.0000e+00 +6.9800e-01 -5.0000e+00 -5.0000e+00 +3.2698e+00 +5.0000e+00 -2.9273e+00 +5.0000e+00
171 +9.466701170e+01 +9.466701170e+01 +8.545701170e+01 +8.545701170e+01 +5.6497e-02 -2.8064e+00 +2.8217e+00 -5.0000e+00 -3.4425e+00 +3.1466e+00 +4.2334e+00 -5.0000e+00 +4.7786e+00 -5.0000e+00 -2.2545e+00 -5.0000e+00 +5.0000e+00 +3.5887e+00 -5.0000e+00 -5.0000e+00 +2.8189e+00 +4.9522e+00 -4.9194e+00 +5.0000e+00
251 +5.792082690e+01 +5.792082690e+01 +4.871082690e+01 +4.871082690e+01 +1.8911e+00 +5.0000e+00 -1.8576e+00 +3.9600e+00 -4.8355e+00 +5.0000e+00 +4.9419e+00 -2.4004e+00 +1.5377e+00 -3.8248e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +4.8794e+00 -3.4951e+00 +5.0000e+00
357 +3.863904841e+01 +3.863904841e+01 +2.942904841e+01 +2.942904841e+01 +4.0906e+00 +4.1724e+00 -1.4094e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00 +4.9382e+00 -3.0278e+00 +2.2637e+00 -5.0000e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +4.9023e+00 -4.8004e+00 +5.0000e+00
418 +2.372427185e+01 +2.372427185e+01 +1.451427185e+01 +1.451427185e+01 +3.5547e+00 +5.0000e+00 +3.5403e+00 +5.0000e+00 -4.9989e+00 +5.0000e+00 +4.8494e+00 -9.7012e-01 +5.0000e+00 -3.9024e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +4.6312e+00 -5.0000e+00 +5.0000e+00
468 +1.534789878e+01 +1.534789878e+01 +6.137898776e+00 +6.137898776e+00 +1.6492e+00 +4.9512e+00 +5.0000e+00 +5.0000e+00 -4.9981e+00 +5.0000e+00 +4.8209e+00 +7.4845e-01 +4.5614e+00 -4.8382e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00
501 +7.284181654e+00 +7.284181654e+00 -1.925818346e+00 -1.925818346e+00 +4.5938e+00 +4.7223e+00 +9.5071e-01 +5.0000e+00 -4.9986e+00 +5.0000e+00 +4.7427e+00 +4.6276e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00
509 +6.307368231e+00 +6.307368231e+00 -2.902631769e+00 -2.902631769e+00 +4.3476e+00 +4.9682e+00 +3.8217e+00 +5.0000e+00 -4.9998e+00 +5.0000e+00 +4.6908e+00 +3.5112e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00
