% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.240316384e+05 +5.240316384e+05 +5.241807884e+05 +5.241807884e+05 +4.5013e+00 -3.0657e+00 +8.2792e-01 -4.8575e-01 -6.0209e-01 -1.2411e+00 -1.3969e+00 +4.0899e+00 -2.1406e+00 -4.5095e+00 -4.8514e+00 +3.2803e+00 +3.9520e+00 +2.7209e+00 +1.0153e-01 +4.4251e+00 -3.0100e+00 -4.3172e+00 -4.7281e+00 -2.3679e+00
2 +2.670969960e+05 +2.670969960e+05 +2.672461460e+05 +2.672461460e+05 -2.6886e+00 +1.8222e+00 -7.6504e-01 -4.5610e+00 -1.5995e+00 -4.9012e+00 +4.8513e-01 +9.6247e-01 -1.0587e+00 +2.5534e+00 -2.1181e+00 +4.1756e+00 +4.4239e+00 -1.2018e+00 +2.1396e+00 +2.7015e+00 +1.7427e+00 -3.7477e+00 +2.9367e+00 +2.1379e+00
29 +1.281295412e+05 +1.281295412e+05 +1.282786912e+05 +1.282786912e+05 -2.2781e+00 +1.9457e+00 -6.1341e-01 -2.1616e-01 -3.4439e+00 +9.4663e-01 +1.8020e+00 -2.5267e+00 -4.1226e+00 +3.2339e+00 -1.9270e+00 -1.2667e+00 +2.3393e+00 +1.4120e+00 -4.8662e-01 +1.7244e+00 +1.3757e+00 +4.5050e+00 -2.3753e+00 +1.3822e+00
80 +9.421489684e+04 +9.421489684e+04 +9.436404684e+04 +9.436404684e+04 -4.3779e+00 +1.8856e+00 -2.8492e+00 +1.9946e+00 -3.0174e+00 -1.9163e+00 -4.7295e+00 +1.5019e+00 +7.5596e-01 +5.9961e-02 +1.8850e+00 +2.3457e+00 +4.1470e+00 -1.6861e+00 +4.0048e-01 +1.9326e+00 +2.1888e+00 +5.8511e-01 -9.0758e-01 -2.8968e+00
110 +3.438885217e+04 +3.438885217e+04 +3.453800217e+04 +3.453800217e+04 -3.8309e+00 +1.4626e+00 -5.6954e-01 +3.1363e+00 -4.8745e+00 +0.0000e+00 +6.8704e-01 +0.0000e+00 -1.4600e+00 +2.6928e+00 -5.9900e-01 +1.3504e+00 +4.4946e+00 -2.9982e+00 -4.6914e-01 -8.6424e-01 -2.3392e-01 +1.5599e+00 -9.1048e-01 -1.1650e+00
170 +1.679847169e+04 +1.679847169e+04 +1.694762169e+04 +1.694762169e+04 -8.0422e-01 +1.2568e+00 -5.7769e-01 -1.3487e+00 -5.0000e+00 +0.0000e+00 +0.0000e+00 -2.0003e+00 +0.0000e+00 +1.1392e+00 -8.2252e-01 -8.6177e-01 +2.1218e+00 -3.1519e+00 -1.6851e+00 -2.7913e+00 -2.2655e-01 +1.1853e+00 +0.0000e+00 -9.0202e-01
185 +1.488303013e+04 +1.488303013e+04 +1.503218013e+04 +1.503218013e+04 -9.4759e-01 -1.7887e-01 -2.6450e+00 +1.0703e+00 -5.0000e+00 -1.2427e+00 +0.0000e+00 +8.9999e-03 -2.5092e-01 -1.0521e+00 -3.2221e-01 +2.2820e+00 +4.6372e+00 +3.0879e-01 -8.2967e-01 +0.0000e+00 +1.8370e+00 +1.6316e+00 -1.1608e+00 +9.1340e-01
261 +9.845534706e+03 +9.845534706e+03 +9.994684706e+03 +9.994684706e+03 +1.2369e-03 -2.1085e+00 -2.0290e+00 +0.0000e+00 -1.7203e+00 -1.9048e-02 -5.4985e-01 -2.8004e+00 +4.6232e-01 +1.3074e-01 -8.4016e-01 +2.1098e+00 +4.5231e+00 -6.7327e-01 -1.8104e+00 -5.7284e-01 +3.6904e-01 +1.7550e+00 -1.7140e-01 +2.1168e+00
1001 +4.108692353e+03 +4.108692353e+03 +4.257842353e+03 +4.257842353e+03 -1.6538e-01 -2.2604e+00 -1.9197e+00 +6.2595e-02 -3.1094e+00 -8.3093e-01 -1.1217e+00 -3.3523e+00 -1.0027e-02 -1.0558e+00 -2.7894e+00 +6.8473e-01 +3.4460e+00 +3.2673e-01 -1.6428e+00 -2.3472e+00 -9.6104e-01 +1.4072e+00 -1.2642e-03 +1.8710e+00
1074 +3.976455750e+03 +3.976455750e+03 +4.125605750e+03 +4.125605750e+03 -3.7021e-01 -2.2427e+00 -1.2916e+00 +5.0905e-02 -2.2014e+00 -1.4435e+00 -6.7205e-01 -3.0480e+00 +6.7945e-02 -2.3628e+00 -1.6906e+00 +4.5703e-01 +3.4924e+00 -4.3130e-01 -1.4400e+00 -2.0638e+00 -3.6733e-01 +1.6200e+00 -3.5409e-01 +2.5682e+00
