% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.532362465e+02 +1.532362465e+02 +1.008862465e+02 +1.008862465e+02 -1.4491e+00 +1.9909e+00 -8.8322e-01 +3.3129e+00 +2.8384e+00 -2.0391e+00 -1.3480e+00 +2.6317e+00 -1.2639e+00 +3.7140e-01 -1.2050e-01 -1.5605e+00 -2.5296e+00 +2.6722e+00 -2.5400e+00 +6.9930e-01 -5.2557e-01 -3.1884e+00 -1.4560e+00 +6.0947e-01
14 +9.085588539e+01 +9.085588539e+01 +3.850588539e+01 +3.850588539e+01 -6.2667e+00 +2.0285e+00 +7.7055e-02 +2.4087e+00 +6.0417e+00 -4.3926e-01 +4.6763e-01 -5.9811e-01 +6.3158e-01 -8.3651e-01 -1.0249e+00 +5.4843e-01 -2.7770e+00 +2.4942e+00 -2.3111e+00 +4.3515e-01 -9.7482e-01 -2.7747e-01 +1.5357e+00 +3.8267e-01
49 +6.193848107e+01 +6.193848107e+01 +9.588481072e+00 +9.588481072e+00 -1.3984e+00 +1.7655e+00 -2.3563e+00 +1.0624e+00 +3.9005e+00 +8.9768e-02 +1.5601e+00 -2.6499e+00 +3.0434e+00 -2.1888e-01 -9.7857e-01 -6.7747e-01 -1.6038e+00 +2.9692e+00 -5.5843e-01 +1.2833e+00 +1.1852e-02 -3.8445e+00 +2.3750e+00 -3.9501e+00
86 +3.928271906e+01 +3.928271906e+01 -1.306728094e+01 -1.306728094e+01 +2.5518e-01 -2.6185e-01 -2.0785e+00 +1.4398e+00 +4.2185e+00 -1.7069e-01 -2.3961e+00 -3.2874e+00 +3.4572e+00 -1.9316e+00 +2.6386e+00 -1.7803e+00 -1.1523e+00 +4.0046e+00 -1.7719e+00 -1.5500e+00 -3.1919e+00 -9.6460e-01 +1.2807e+00 -4.3114e+00
159 +1.958139069e+01 +1.958139069e+01 -3.276860931e+01 -3.276860931e+01 +1.4485e+00 -1.1753e+00 -1.7986e+00 -1.6240e+00 -4.1950e-01 -2.3105e+00 -3.5431e+00 -4.3671e+00 +1.2825e+00 -1.1950e+00 -2.1682e+00 -5.2506e-01 +2.2702e+00 -3.0897e-01 -2.2736e+00 -2.0314e+00 -1.9311e+00 -7.4002e-01 +3.0774e+00 -2.8244e+00
319 +1.538287018e+01 +1.538287018e+01 -3.696712982e+01 -3.696712982e+01 -1.0691e+00 -6.3964e-01 -1.4592e+00 -9.6334e-01 -1.5099e+00 -8.6467e-01 -3.0804e+00 -4.7735e+00 +6.3189e-01 -1.2038e+00 +1.8438e+00 -1.0241e+00 +2.3570e+00 +3.1507e-01 -1.0867e+00 -1.9719e+00 -2.2712e+00 -1.1496e+00 +3.1000e+00 -6.1910e+00
391 +9.524503714e+00 +9.524503714e+00 -4.282549629e+01 -4.282549629e+01 -4.5644e-01 +2.8645e-01 -1.2895e-01 -9.9182e-01 -1.7332e+00 +7.4692e-01 -3.0365e+00 -2.2800e+00 +5.3579e-01 -3.5310e+00 +1.0132e+00 +1.0875e+00 +3.6300e+00 +7.5268e-01 -1.1276e+00 -1.1791e+00 -2.3295e+00 +1.1570e+00 +2.3219e+00 -4.8628e+00
455 +5.360242809e+00 +5.360242809e+00 -4.698975719e+01 -4.698975719e+01 -1.2493e+00 +8.3737e-01 +1.8004e+00 -2.0718e+00 +2.6214e-01 +2.8265e+00 -3.5187e+00 -5.8663e-01 +1.3631e+00 -2.6478e+00 +2.5969e+00 +5.7954e-02 +4.1951e+00 +4.8457e-01 -4.0366e-01 -1.8758e-01 -1.8556e-01 +1.5897e+00 +2.5857e+00 -3.1600e+00
577 +3.481955990e+00 +3.481955990e+00 -4.886804401e+01 -4.886804401e+01 -1.6772e+00 -9.6882e-01 +3.6393e+00 -1.7868e+00 -1.6141e+00 +2.4150e+00 -2.5821e+00 +4.2650e-02 +4.2374e+00 -2.2693e+00 +2.4805e+00 -1.0505e+00 +4.3345e+00 -2.0291e+00 -2.1245e+00 +1.1013e+00 -3.0116e-01 +1.9667e+00 +3.6004e+00 -3.6499e+00
693 +2.464412955e+00 +2.464412955e+00 -4.988558705e+01 -4.988558705e+01 -5.1343e-01 -1.9482e+00 +2.1365e+00 -3.1326e+00 -1.7526e+00 +2.3805e+00 -4.0194e+00 +8.3928e-01 +2.3809e+00 -2.6389e+00 +2.6076e+00 -1.1288e+00 +3.2163e+00 -2.0012e+00 -1.6949e+00 +1.6394e+00 -1.7020e+00 +2.0387e+00 +2.7820e+00 -4.8091e+00
