% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.817690989e+01 +2.817690989e+01 +1.076569099e+02 +1.076569099e+02 -3.1333e+00 +2.9312e+00
2 +8.336361589e+00 +8.336361589e+00 +8.781636159e+01 +8.781636159e+01 -2.3531e+00 +8.6415e-02
4 +5.047228134e+00 +5.047228134e+00 +8.452722813e+01 +8.452722813e+01 -1.9201e+00 -1.7277e+00
5 +3.206727735e+00 +3.206727735e+00 +8.268672774e+01 +8.268672774e+01 -1.5379e+00 -1.1612e+00
13 +2.284928693e+00 +2.284928693e+00 +8.176492869e+01 +8.176492869e+01 -1.2459e+00 -1.3541e+00
35 +1.433972561e+00 +1.433972561e+00 +8.091397256e+01 +8.091397256e+01 +1.4478e+00 -1.2340e+00
41 +6.453828674e-01 +6.453828674e-01 +8.012538287e+01 +8.012538287e+01 -5.1743e-01 -1.3851e+00
99 +5.915422083e-01 +5.915422083e-01 +8.007154221e+01 +8.007154221e+01 +9.2848e-01 -7.8939e-01
152 +8.175514852e-02 +8.175514852e-02 +7.956175515e+01 +7.956175515e+01 +0.0000e+00 -1.2904e+00
313 +1.637408572e-02 +1.637408572e-02 +7.949637409e+01 +7.949637409e+01 +2.9048e-01 -1.2791e+00
918 +1.166362974e-02 +1.166362974e-02 +7.949166363e+01 +7.949166363e+01 +1.5049e-01 -1.1914e+00
1025 +3.231874896e-03 +3.231874896e-03 +7.948323187e+01 +7.948323187e+01 +2.9882e-01 -1.1234e+00
1169 +5.801322157e-04 +5.801322157e-04 +7.948058013e+01 +7.948058013e+01 +2.6825e-01 -1.1383e+00
1925 +2.397068908e-04 +2.397068908e-04 +7.948023971e+01 +7.948023971e+01 +2.6810e-01 -1.1544e+00
5955 +1.459168788e-04 +1.459168788e-04 +7.948014592e+01 +7.948014592e+01 +2.6046e-01 -1.1475e+00
6094 +9.997877375e-05 +9.997877375e-05 +7.948009998e+01 +7.948009998e+01 +2.5451e-01 -1.1469e+00
6894 +5.497536404e-05 +5.497536404e-05 +7.948005498e+01 +7.948005498e+01 +2.5501e-01 -1.1497e+00
9455 +1.277346593e-05 +1.277346593e-05 +7.948001277e+01 +7.948001277e+01 +2.5011e-01 -1.1592e+00
15675 +3.436281546e-06 +3.436281546e-06 +7.948000344e+01 +7.948000344e+01 +2.5199e-01 -1.1551e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.150354529e+01 +1.150354529e+01 +4.059835453e+02 +4.059835453e+02 -2.0396e+00 -5.3402e-02
8 +6.422867087e+00 +6.422867087e+00 +4.009028671e+02 +4.009028671e+02 -4.7329e+00 -4.9740e-01
16 +2.726334899e+00 +2.726334899e+00 +3.972063349e+02 +3.972063349e+02 -4.0547e+00 -4.5341e+00
21 +9.651943225e-01 +9.651943225e-01 +3.954451943e+02 +3.954451943e+02 -3.4496e+00 -2.0165e+00
37 +1.763320990e-01 +1.763320990e-01 +3.946563321e+02 +3.946563321e+02 -4.3181e+00 -2.8771e+00
118 +5.853180184e-02 +5.853180184e-02 +3.945385318e+02 +3.945385318e+02 -3.6674e+00 -2.9623e+00
123 +8.170985347e-03 +8.170985347e-03 +3.944881710e+02 +3.944881710e+02 -3.9500e+00 -2.9646e+00
162 +3.589241497e-04 +3.589241497e-04 +3.944803589e+02 +3.944803589e+02 -3.8846e+00 -2.9033e+00
2169 +2.357820215e-04 +2.357820215e-04 +3.944802358e+02 +3.944802358e+02 -3.8832e+00 -2.8881e+00
3153 +3.532357994e-06 +3.532357994e-06 +3.944800035e+02 +3.944800035e+02 -3.8969e+00 -2.8915e+00
7694 +2.392696445e-06 +2.392696445e-06 +3.944800024e+02 +3.944800024e+02 -3.8978e+00 -2.8890e+00
7844 +1.085508984e-06 +1.085508984e-06 +3.944800011e+02 +3.944800011e+02 -3.8975e+00 -2.8908e+00
8144 +7.970740512e-07 +7.970740512e-07 +3.944800008e+02 +3.944800008e+02 -3.8976e+00 -2.8909e+00
8244 +5.578585842e-07 +5.578585842e-07 +3.944800006e+02 +3.944800006e+02 -3.8977e+00 -2.8902e+00
14665 +1.866014827e-07 +1.866014827e-07 +3.944800002e+02 +3.944800002e+02 -3.8980e+00 -2.8903e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.170924981e+01 +6.170924981e+01 -1.854007502e+02 -1.854007502e+02 +4.0153e+00 -6.0654e-01
2 +2.855136459e+01 +2.855136459e+01 -2.185586354e+02 -2.185586354e+02 -4.5194e-01 +4.3688e+00
5 +1.910219169e+01 +1.910219169e+01 -2.280078083e+02 -2.280078083e+02 -3.8913e+00 +4.5728e+00
6 +8.379777981e-01 +8.379777981e-01 -2.462720222e+02 -2.462720222e+02 -4.0462e+00 -6.7802e-01
30 +4.571993483e-02 +4.571993483e-02 -2.470642801e+02 -2.470642801e+02 -3.8922e+00 +3.9537e-01
319 +2.646926949e-02 +2.646926949e-02 -2.470835307e+02 -2.470835307e+02 -3.8085e+00 +4.0818e-02
549 +2.429549951e-02 +2.429549951e-02 -2.470857045e+02 -2.470857045e+02 -3.7188e+00 +3.3720e-01
599 +8.498251312e-03 +8.498251312e-03 -2.471015017e+02 -2.471015017e+02 -3.7979e+00 +1.1102e-01
687 +2.570289865e-03 +2.570289865e-03 -2.471074297e+02 -2.471074297e+02 -3.7477e+00 +2.0338e-01
849 +2.016749791e-03 +2.016749791e-03 -2.471079833e+02 -2.471079833e+02 -3.8154e+00 +1.6162e-01
1392 +1.555650992e-03 +1.555650992e-03 -2.471084443e+02 -2.471084443e+02 -3.7596e+00 +2.1040e-01
2049 +1.273093639e-05 +1.273093639e-05 -2.471099873e+02 -2.471099873e+02 -3.7961e+00 +2.0050e-01
4849 +9.096924458e-06 +9.096924458e-06 -2.471099909e+02 -2.471099909e+02 -3.8001e+00 +2.0072e-01
17333 +1.355584629e-06 +1.355584629e-06 -2.471099986e+02 -2.471099986e+02 -3.7994e+00 +2.0385e-01
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.998489076e+01 +1.998489076e+01 -1.320551092e+02 -1.320551092e+02 -4.3834e+00 +3.1680e+00
3 +1.113975852e+01 +1.113975852e+01 -1.409002415e+02 -1.409002415e+02 +2.4882e+00 +3.3075e+00
