% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.593397191e+02 +2.593397191e+02 +3.388197191e+02 +3.388197191e+02 -3.3902e+00 +3.7399e+00 -3.4276e+00 -1.0621e+00 +3.2456e+00 +1.1875e+00 -3.0713e+00 +4.7694e+00 +5.0468e-01 -1.9110e+00 +4.2393e+00 +2.4138e-01 +8.3830e-01 +1.1467e+00 -1.0837e+00 +1.0441e+00 -5.1202e-01 -1.3569e-01 +1.3174e+00 -3.3559e+00
6 +1.683452260e+02 +1.683452260e+02 +2.478252260e+02 +2.478252260e+02 +1.7570e+00 -1.6913e+00 +4.3333e+00 -2.9762e+00 -7.6708e-01 +6.4672e-01 -3.8810e+00 -3.2438e+00 +1.5895e+00 +1.2909e+00 +9.6360e-01 +1.6520e+00 -1.3788e+00 -1.9711e+00 +2.1706e+00 -3.2604e-01 -8.9770e-01 -4.4527e+00 +4.0638e+00 +4.2477e+00
40 +1.315408058e+02 +1.315408058e+02 +2.110208058e+02 +2.110208058e+02 -2.4906e-01 +1.8127e+00 +1.4801e+00 +4.1510e-01 +1.0179e+00 +3.7750e+00 -1.1417e+00 -1.0627e+00 +2.4709e+00 -8.9165e-01 +1.2727e+00 +1.8908e+00 +1.0629e+00 +1.3824e+00 -8.1703e-01 +3.7739e+00 -3.4715e+00 -4.1708e+00 +1.2821e-01 +2.8755e-01
59 +9.900373850e+01 +9.900373850e+01 +1.784837385e+02 +1.784837385e+02 -7.9612e-02 -3.2673e+00 +5.8970e-01 -1.2842e+00 -2.1623e+00 +3.0283e-02 -8.5534e-01 -2.3987e+00 +6.9560e-01 -1.4952e+00 -9.3312e-01 +1.6734e-01 -4.7941e-01 +2.1911e-02 +4.3704e+00 +5.0000e+00 +3.8466e+00 -1.5076e+00 -1.2537e+00 -2.2750e+00
367 +5.834686991e+01 +5.834686991e+01 +1.378268699e+02 +1.378268699e+02 +2.2280e+00 -2.6046e+00 +0.0000e+00 +1.6033e+00 -1.5456e+00 +2.0956e+00 -1.7543e+00 -1.4428e+00 -3.2861e+00 -5.0000e+00 -4.9606e+00 -6.8096e-01 +1.5671e+00 +1.4188e+00 +2.3732e+00 +2.5111e+00 -4.8406e-01 -5.0000e+00 -1.3239e+00 -1.5409e+00
381 +3.850969267e+01 +3.850969267e+01 +1.179896927e+02 +1.179896927e+02 +1.2688e+00 -4.6277e-01 +1.6457e+00 +2.7908e+00 -2.6887e+00 +0.0000e+00 +2.1619e-02 -1.3786e+00 -3.2096e+00 -4.2055e+00 -5.0000e+00 +1.1618e+00 +1.4634e+00 -5.7221e-01 +3.8934e+00 +3.5930e+00 -1.7558e+00 -5.0000e+00 -1.7751e+00 +2.0606e+00
784 +2.193331312e+01 +2.193331312e+01 +1.014133131e+02 +1.014133131e+02 +1.3280e+00 +6.1316e-01 +9.7066e-01 +1.8710e+00 -2.6825e+00 +1.6693e+00 -1.6933e+00 -5.1196e-01 -1.2016e+00 -3.2538e+00 -4.9990e+00 +1.0147e+00 -7.0289e-01 +1.6274e+00 +3.3039e+00 +3.8801e+00 -7.5579e-01 -3.8365e+00 +2.0485e+00 +1.7069e+00
6975 +1.328182809e+01 +1.328182809e+01 +9.276182809e+01 +9.276182809e+01 -2.6554e-01 -1.7348e-01 -6.6830e-01 +2.2579e+00 -2.8934e+00 +1.6626e-01 -3.1023e-01 +1.3066e+00 -3.0725e+00 -3.0357e+00 -5.0000e+00 +2.3538e+00 +8.9087e-01 -3.5072e-02 +5.0000e+00 +4.3403e+00 +6.9409e-02 -3.3589e+00 +3.7597e+00 +2.1623e+00
54425 +9.940524551e+00 +9.940524551e+00 +8.942052455e+01 +8.942052455e+01 +7.0296e-02 -1.8229e+00 +3.9663e-01 +2.2139e+00 -2.5265e+00 +1.0646e+00 +1.7234e-03 +4.3675e-01 -1.4206e+00 -3.4832e+00 -5.0000e+00 +2.3746e+00 +1.5020e+00 +6.8891e-01 +5.0000e+00 +3.6989e+00 +4.3026e-03 -3.2267e+00 +3.8364e+00 +1.2584e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
