% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.562060009e+01 +8.562060009e+01 +1.264006001e+02 +1.264006001e+02 +2.0770e+00 +3.3267e+00 -3.7913e-01 +1.8306e+00 -3.1848e+00 -7.8774e-01 -3.7179e+00 +3.4789e+00 +2.4749e+00 -4.5925e-02 +2.3233e+00 -4.5234e+00 +3.0863e+00 +3.5101e+00 -1.0706e+00 -4.7515e+00 +5.3834e-01 +1.5578e+00 -4.7305e+00 +1.3320e+00
289 +6.267772477e+01 +6.267772477e+01 +1.034577248e+02 +1.034577248e+02 -5.0000e+00 -4.1919e+00 -1.6480e+00 +5.0000e+00 +0.0000e+00 -4.4593e+00 +5.0000e+00 -1.9995e+00 -1.7425e+00 +4.8698e+00 +3.2586e+00 +4.8130e+00 +0.0000e+00 +5.0000e+00 -1.9229e+00 +1.8160e+00 +3.5390e+00 +3.0532e+00 +2.3633e+00 -5.0000e+00
897 +3.881247492e+01 +3.881247492e+01 +7.959247492e+01 +7.959247492e+01 -5.0000e+00 -5.0000e+00 -1.0356e-01 +4.9795e+00 +2.2271e+00 -4.9348e+00 +2.1817e+00 -2.3758e+00 -1.3555e+00 +2.2772e+00 +4.9564e+00 +3.5035e+00 -5.7960e-01 +3.3043e+00 -1.6016e+00 -1.0400e+00 +4.1164e+00 +4.4419e+00 +1.3088e+00 -3.5644e+00
12227 +2.161324077e+01 +2.161324077e+01 +6.239324077e+01 +6.239324077e+01 -5.0000e+00 -4.7132e+00 -8.3005e-01 +3.8562e+00 +6.8190e-01 -5.0000e+00 +1.4224e+00 -2.7144e+00 +1.3152e-01 +3.5247e+00 +4.7257e+00 +2.6069e+00 +1.9860e+00 +2.5384e+00 +1.3647e+00 -3.4010e-01 +2.2548e+00 +3.2303e+00 +6.4637e-01 -2.8134e+00
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.714825104e+01 +7.714825104e+01 +7.554825104e+01 +7.554825104e+01 -2.8631e-01 -2.6736e+00 -4.3896e+00 -1.9066e+00 +4.7797e+00 -4.1070e+00 +4.4494e+00 +3.0640e+00 +3.2680e+00 -4.1782e+00 +3.4121e-01 -2.0931e+00 +2.5047e+00 -1.6428e+00 +3.6494e+00 -2.7376e+00 +1.6739e+00 +9.8158e-01 +1.3988e+00 -2.8345e-01
454 +5.992570144e+01 +5.992570144e+01 +5.832570144e+01 +5.832570144e+01 +1.4555e-01 -2.0558e+00 -4.0358e+00 +0.0000e+00 +2.8216e-01 +0.0000e+00 +5.0000e+00 +8.6604e-01 +5.0000e+00 -5.0000e+00 +3.2500e+00 +1.9714e-01 +4.1061e+00 -2.5751e+00 -7.9435e-01 -2.1301e+00 +3.6823e+00 +1.0488e+00 +4.9971e+00 -3.4932e+00
1619 +3.781254832e+01 +3.781254832e+01 +3.621254832e+01 +3.621254832e+01 +1.8297e+00 -2.0945e+00 -4.2769e+00 +0.0000e+00 +1.9815e+00 +3.7862e-01 +5.0000e+00 +3.5176e+00 +2.3448e+00 -5.0000e+00 +1.6541e+00 -2.3773e-01 +4.2733e+00 -2.7865e+00 -6.7440e-01 +4.0552e-01 +4.7457e+00 +3.5621e+00 +4.7324e+00 -7.1246e-01
97897 +2.415955245e+01 +2.415955245e+01 +2.255955245e+01 +2.255955245e+01 +2.9429e+00 -3.4267e+00 -5.0000e+00 +1.0676e-01 +1.4318e+00 -8.4047e-01 +3.2883e+00 +9.0424e-01 +3.5996e+00 -5.0000e+00 +7.0891e-01 +8.0269e-01 +3.5955e+00 -1.4574e+00 +0.0000e+00 +7.6273e-02 +4.3463e+00 +5.0000e+00 +4.6719e+00 -2.2467e+00
% function evaluation | noise-free fitness - Fopt (-3.708400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.555702343e+01 +8.555702343e+01 -2.852829766e+02 -2.852829766e+02 +3.4401e+00 +4.5627e+00 -3.8671e+00 +1.7765e+00 -2.8319e+00 -1.2947e+00 +1.5326e+00 -4.0330e+00 +3.3736e+00 -1.6170e+00 -3.5774e+00 +1.7794e+00 -4.3370e+00 +2.5568e+00 -2.3509e+00 +9.2741e-01 -4.8611e+00 +1.2958e+00 +4.5807e+00 -3.4266e+00
1108 +5.819256783e+01 +5.819256783e+01 -3.126474322e+02 -3.126474322e+02 +2.6864e-01 +5.0000e+00 -4.8844e+00 -2.6675e+00 -4.0657e-01 -7.7390e-02 -1.9812e+00 +4.0572e+00 +1.4277e+00 -5.0000e+00 +7.7327e-01 +9.0332e-02 +2.8795e+00 +1.2121e-01 -1.5433e-01 +1.7313e+00 +4.9110e+00 +5.0000e+00 -5.0000e+00 +4.1797e-01
46287 +3.906889095e+01 +3.906889095e+01 -3.317711091e+02 -3.317711091e+02 -1.2640e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 +0.0000e+00 +6.1760e-01 -3.1946e+00 +1.4290e+00 +5.9326e-01 -5.0000e+00 -1.2049e+00 +0.0000e+00 +3.8193e-01 +2.6972e+00 -1.0355e+00 +2.5147e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +1.0400e+00
% function evaluation | noise-free fitness - Fopt (-3.256000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
