% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.702284856e+01 +9.702284856e+01 +4.467284856e+01 +4.467284856e+01 -3.5725e+00 -3.6777e+00 -4.0107e+00 +2.1802e+00 -7.6773e-01
4 +2.955983937e+01 +2.955983937e+01 -2.279016063e+01 -2.279016063e+01 -6.3551e-01 -2.3640e+00 +4.5394e+00 +2.3525e+00 +1.0467e+00
5 +1.290266058e+01 +1.290266058e+01 -3.944733942e+01 -3.944733942e+01 -4.4692e+00 -3.7698e+00 +2.2123e+00 +1.4255e+00 -1.9053e+00
12 +5.630658965e+00 +5.630658965e+00 -4.671934103e+01 -4.671934103e+01 +1.2300e-01 -8.7009e-01 +3.0770e+00 -1.2164e+00 -3.0778e+00
18 +3.626058527e+00 +3.626058527e+00 -4.872394147e+01 -4.872394147e+01 -5.1031e-01 +9.1808e-01 +4.2569e+00 -2.6945e+00 -7.8344e-01
153 +2.088708808e+00 +2.088708808e+00 -5.026129119e+01 -5.026129119e+01 -2.6957e+00 -1.0051e+00 +3.1123e+00 -1.5838e+00 -1.9074e+00
178 +7.497229130e-01 +7.497229130e-01 -5.160027709e+01 -5.160027709e+01 -1.0812e+00 -1.2372e+00 +2.9073e+00 -1.6962e+00 -9.3526e-01
386 +2.788104701e-01 +2.788104701e-01 -5.207118953e+01 -5.207118953e+01 -9.1860e-01 -1.3600e+00 +2.8084e+00 -3.0413e+00 -1.5687e+00
536 +2.386913173e-01 +2.386913173e-01 -5.211130868e+01 -5.211130868e+01 -9.8627e-01 -1.2949e+00 +2.8164e+00 -2.9900e+00 -1.5525e+00
576 +1.195292056e-01 +1.195292056e-01 -5.223047079e+01 -5.223047079e+01 -9.8955e-01 -1.5211e+00 +2.7579e+00 -2.4577e+00 -1.7061e+00
