% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.951574103e+01 +3.951574103e+01 +2.257574103e+01 +2.257574103e+01 +3.3520e+00 -6.3089e-01 +3.5332e+00 +2.1364e+00 +7.7001e-01 -9.3010e-02 +9.3705e-01 -1.8997e+00 +2.8534e+00 +8.5733e-01 +9.8502e-01 -2.6294e+00 -3.3681e-01 -2.8163e+00 -2.3269e+00 -1.4339e+00 +3.2280e+00 +1.2927e+00 +2.7398e+00 -1.1485e+00
43 +2.132206897e+01 +2.132206897e+01 +4.382068975e+00 +4.382068975e+00 +2.9184e+00 -2.2461e+00 -7.2173e-01 +1.0679e+00 +3.2429e+00 -4.6095e+00 -1.0425e+00 +5.9111e-01 +1.2794e+00 +5.9144e-01 +8.3996e-01 -1.8418e+00 +9.2004e-01 -4.5741e+00 -1.2641e+00 -1.7449e+00 +5.3157e+00 -1.2462e+00 +7.3101e-01 +5.7557e-01
48 +1.557850442e+01 +1.557850442e+01 -1.361495582e+00 -1.361495582e+00 +3.6070e+00 -1.6536e+00 +1.9699e+00 -1.4556e+00 +2.8163e+00 -7.5730e-01 -1.3701e+00 -1.7469e-01 +5.6219e-01 +5.0960e-01 -2.9927e-01 +7.5489e-01 -2.6198e-01 -4.7815e+00 -3.0505e-02 +5.0896e-01 +3.5944e+00 +4.2804e-01 -6.2434e-02 -1.1516e+00
106 +9.278399511e+00 +9.278399511e+00 -7.661600489e+00 -7.661600489e+00 +2.9342e+00 -1.4677e+00 +1.3205e+00 -7.7904e-01 +3.4806e+00 -2.5935e+00 -1.4278e+00 -1.0462e+00 +1.5625e+00 -2.9950e-01 +2.9510e+00 -1.9482e+00 -1.4213e+00 -4.8398e+00 +2.7897e+00 +1.6028e+00 +4.9738e+00 +5.2383e-01 +3.6476e+00 +2.1637e+00
245 +5.826556051e+00 +5.826556051e+00 -1.111344395e+01 -1.111344395e+01 +3.2667e+00 -1.3311e+00 +1.3138e+00 -2.8849e-01 +3.6506e+00 -5.9961e-01 +7.2687e-01 -1.9942e+00 +5.6212e-01 -3.7229e-01 +3.1599e+00 -1.2429e+00 -9.5394e-01 -2.8111e+00 +1.4982e+00 +2.3609e+00 +3.0290e+00 +5.4691e-01 +3.7191e+00 +2.3090e+00
447 +3.781542630e+00 +3.781542630e+00 -1.315845737e+01 -1.315845737e+01 +3.1988e+00 +8.0999e-01 -1.1242e+00 +1.2726e+00 +4.5733e+00 -1.7495e+00 -6.1830e-01 -9.7823e-01 -1.6949e+00 -2.3284e+00 +2.3269e+00 -5.0352e-01 -1.9193e+00 -2.7642e+00 +2.5644e+00 +2.4993e+00 +3.3216e+00 -4.0656e-01 +1.0199e-01 +3.0003e+00
657 +2.420613235e+00 +2.420613235e+00 -1.451938676e+01 -1.451938676e+01 +3.7665e+00 +1.9087e+00 -8.3713e-01 +7.0070e-01 +2.2030e+00 -2.4496e+00 +1.9329e+00 -2.3278e+00 -1.7938e+00 -1.9184e+00 +3.4339e+00 -4.0184e-03 -2.1837e+00 -2.2062e+00 +1.8651e+00 +3.3291e+00 +3.7710e+00 +6.2351e-01 +9.5890e-01 +2.4451e+00
812 +1.505942589e+00 +1.505942589e+00 -1.543405741e+01 -1.543405741e+01 +3.3498e+00 +2.3353e+00 -1.0804e+00 +1.9494e+00 +1.3731e+00 -1.9765e+00 +3.3514e+00 -3.5154e+00 -8.9411e-01 -2.2329e+00 +3.7707e+00 -4.1260e-02 -2.6439e+00 -1.2640e+00 +2.4295e+00 +3.4761e+00 +2.8867e+00 +2.3453e-01 +4.2209e-01 +1.9734e+00
964 +9.921402418e-01 +9.921402418e-01 -1.594785976e+01 -1.594785976e+01 +3.8825e+00 +2.4669e+00 -1.2462e+00 +1.3575e+00 +1.4271e+00 -1.7988e+00 +3.6043e+00 -2.4022e+00 -4.6688e-01 -2.3746e+00 +3.9857e+00 +2.6208e-01 -2.1855e+00 -1.3457e+00 +2.3807e+00 +3.1171e+00 +3.3983e+00 -2.8258e-02 +8.2375e-01 +2.0214e+00
1123 +5.648124336e-01 +5.648124336e-01 -1.637518757e+01 -1.637518757e+01 +3.6750e+00 +2.4983e+00 -1.3084e+00 +1.4066e+00 +1.1026e+00 -2.1063e+00 +3.6818e+00 -2.3190e+00 -7.2912e-02 -2.3509e+00 +4.0076e+00 +2.4969e-01 -2.4747e+00 -1.3108e+00 +2.1626e+00 +3.1496e+00 +3.4822e+00 -3.2245e-01 +5.2661e-01 +2.1885e+00
