% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.387691665e+05 +1.387691665e+05 +1.388454365e+05 +1.388454365e+05 +4.5013e+00 -3.0657e+00 +8.2792e-01 -4.8575e-01 -6.0209e-01
17 +4.675754689e+04 +4.675754689e+04 +4.683381689e+04 +4.683381689e+04 +4.3547e+00 -1.5803e+00 +2.9421e+00 -1.3243e+00 +4.6689e+00
48 +3.029575693e+04 +3.029575693e+04 +3.037202693e+04 +3.037202693e+04 -7.1108e-01 -3.0776e-01 +1.2989e+00 -3.2610e+00 -3.0121e+00
52 +5.552656413e+03 +5.552656413e+03 +5.628926413e+03 +5.628926413e+03 -4.2944e+00 +6.0209e-02 +3.8348e-01 -3.8576e+00 -1.0840e+00
58 +6.991536350e+02 +6.991536350e+02 +7.754236350e+02 +7.754236350e+02 -1.0014e+00 +1.5266e+00 +5.0000e+00 -4.1715e+00 +3.8129e-01
71 +5.392229212e+02 +5.392229212e+02 +6.154929212e+02 +6.154929212e+02 -3.3721e+00 +4.7475e-01 +4.1537e+00 -1.3036e+00 -5.0000e+00
221 +2.875079533e+02 +2.875079533e+02 +3.637779533e+02 +3.637779533e+02 -4.0460e+00 +1.2197e+00 +3.4693e+00 -3.1237e+00 -5.0000e+00
683 +7.792043938e+01 +7.792043938e+01 +1.541904394e+02 +1.541904394e+02 -4.4833e+00 +9.2712e-01 +2.3072e+00 -3.2457e+00 -5.0000e+00
867 +4.588941698e+01 +4.588941698e+01 +1.221594170e+02 +1.221594170e+02 +6.5396e-01 -1.4669e+00 +2.5446e+00 -1.0258e+00 +2.4395e+00
2785 +3.773223414e+01 +3.773223414e+01 +1.140022341e+02 +1.140022341e+02 -1.8242e+00 +1.2543e-01 +2.3126e+00 -2.9875e+00 -1.3591e+00
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.905595088e+06 +4.905595088e+06 +4.905572538e+06 +4.905572538e+06 +4.5013e+00 -3.0657e+00 +8.2792e-01 -4.8575e-01 -6.0209e-01
3 +2.341093942e+05 +2.341093942e+05 +2.340868442e+05 +2.340868442e+05 +1.0684e+00 -1.9724e+00 +1.5512e-01 -4.7281e+00 -1.8578e+00
17 +1.079681946e+04 +1.079681946e+04 +1.077426946e+04 +1.077426946e+04 +4.3547e+00 -1.5803e+00 +2.9421e+00 -1.3243e+00 +4.6689e+00
58 +1.644354423e+03 +1.644354423e+03 +1.621804423e+03 +1.621804423e+03 +1.8504e-01 -3.4091e-01 +5.0000e+00 -3.7814e+00 +3.8129e-01
87 +2.778800544e+02 +2.778800544e+02 +2.553300544e+02 +2.553300544e+02 +5.0000e+00 +1.1519e+00 +1.1101e+00 -1.3440e+00 +4.1178e+00
217 +3.503092018e+01 +3.503092018e+01 +1.248092018e+01 +1.248092018e+01 +4.7092e+00 -9.5141e-01 +1.1317e+00 -1.1080e+00 +3.6506e+00
927 +1.723840378e+01 +1.723840378e+01 -5.311596218e+00 -5.311596218e+00 +3.8467e+00 +1.5564e+00 +8.2903e-01 +5.5840e-02 +2.9467e+00
1448 +1.312982720e+01 +1.312982720e+01 -9.420172802e+00 -9.420172802e+00 +4.2548e+00 +3.6074e+00 +1.4757e+00 -2.3731e+00 +3.3446e+00
2676 +9.371650783e+00 +9.371650783e+00 -1.317834922e+01 -1.317834922e+01 +4.0098e+00 +4.4287e-01 +9.9172e-01 -2.8633e+00 +2.2642e+00
% function evaluation | noise-free fitness - Fopt (1.366000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.163268125e+07 +3.163268125e+07 +3.163269491e+07 +3.163269491e+07 +4.5013e+00 -3.0657e+00 +8.2792e-01 -4.8575e-01 -6.0209e-01
2 +2.103549435e+06 +2.103549435e+06 +2.103563095e+06 +2.103563095e+06 -2.6886e+00 +1.8222e+00 -7.6504e-01 -4.5610e+00 -1.5995e+00
7 +6.917413157e+05 +6.917413157e+05 +6.917549757e+05 +6.917549757e+05 -4.3532e-01 -1.2163e+00 +7.9807e-01 +1.8312e+00 -3.8025e+00
12 +4.975102534e+05 +4.975102534e+05 +4.975239134e+05 +4.975239134e+05 +2.9194e+00 +3.9977e+00 -1.2018e+00 -4.8424e+00 -2.3555e+00
20 +9.047657186e+02 +9.047657186e+02 +9.184257186e+02 +9.184257186e+02 +3.9365e+00 +3.4079e-01 -4.4973e+00 +1.9267e+00 -4.9007e+00
93 +7.483286421e+00 +7.483286421e+00 +2.114328642e+01 +2.114328642e+01 -6.4530e-01 +1.8679e+00 +4.2350e+00 +4.9754e-01 -1.4850e+00
1044 +3.287354757e+00 +3.287354757e+00 +1.694735476e+01 +1.694735476e+01 -4.8988e-01 +1.8482e+00 +4.2684e+00 +3.9101e-01 -1.6742e+00
3911 +1.331735942e+00 +1.331735942e+00 +1.499173594e+01 +1.499173594e+01 -4.8580e-01 +1.8508e+00 +2.5090e+00 +3.9291e-01 -1.6784e+00
4211 +9.930904575e-01 +9.930904575e-01 +1.465309046e+01 +1.465309046e+01 -4.8568e-01 +1.8495e+00 +2.5072e+00 +3.9336e-01 -1.6794e+00
% function evaluation | noise-free fitness - Fopt (9.378400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.894548241e+06 +8.894548241e+06 +8.895486081e+06 +8.895486081e+06 +4.5013e+00 -3.0657e+00 +8.2792e-01 -4.8575e-01 -6.0209e-01
2 +7.845797537e+03 +7.845797537e+03 +8.783637537e+03 +8.783637537e+03 -2.6886e+00 +1.8222e+00 -7.6504e-01 -4.5610e+00 -1.5995e+00
22 +5.291795276e+03 +5.291795276e+03 +6.229635276e+03 +6.229635276e+03 -1.4713e+00 -1.9071e+00 -1.9500e+00 -4.5645e-01 +3.1876e+00
