% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.566800998e+02 +3.566800998e+02 +3.474700998e+02 +3.474700998e+02 -1.3627e+00 +2.4676e+00 +2.2937e+00 +2.4358e+00 +2.0354e+00 +2.8636e+00 -1.8763e+00 +1.6677e+00 -3.1247e+00 +1.1891e+00 -3.7316e+00 -1.6748e+00 -1.1559e+00 -3.8886e+00 +3.7742e+00 -3.8307e+00 -7.6459e-01 -1.1236e+00 -3.6896e+00 +2.7868e+00
54 +2.194378149e+02 +2.194378149e+02 +2.102278149e+02 +2.102278149e+02 -1.9184e+00 +1.2804e+00 +7.7482e+00 +3.9397e+00 +1.4543e+00 +5.5345e+00 -2.0886e+00 +1.9391e+00 -4.1083e+00 -2.1093e+00 -3.7619e+00 +1.3491e-01 +1.9256e+00 -5.4674e-01 +2.7427e+00 -5.8766e+00 +4.4432e+00 +5.7901e+00 -1.5659e+00 +4.8258e+00
87 +1.574069942e+02 +1.574069942e+02 +1.481969942e+02 +1.481969942e+02 -4.5871e+00 -1.4344e+00 +2.9396e+00 +4.2414e+00 +7.9915e-01 +6.3851e+00 -6.1166e-01 +1.5339e+00 -5.3904e+00 -2.2154e+00 -4.6196e+00 -8.5203e+00 +4.0880e+00 +4.0095e+00 +8.1559e-01 -9.1261e+00 +3.4497e+00 +2.5078e+00 -5.6044e+00 +5.3001e+00
122 +8.835584809e+01 +8.835584809e+01 +7.914584809e+01 +7.914584809e+01 -5.1344e+00 +1.0267e+00 +5.2370e+00 +5.5732e+00 -4.0596e+00 +5.0141e+00 -5.7728e+00 +1.0419e+01 -7.6708e+00 -7.6251e+00 -6.3442e+00 -5.7132e+00 +1.0007e+01 +3.5645e+00 -4.4581e+00 -4.1169e+00 +7.9447e+00 +4.8499e+00 -9.2717e+00 +6.5115e+00
189 +5.510155020e+01 +5.510155020e+01 +4.589155020e+01 +4.589155020e+01 -5.6612e+00 -3.6227e-01 +2.8268e+00 +4.2522e+00 -1.0105e+01 +6.7886e+00 -5.4664e+00 +2.0800e+01 +1.5911e-01 -7.8613e+00 -1.1390e+01 -5.4570e+00 +1.5297e+01 +9.8443e+00 -8.3415e+00 -6.9522e+00 +6.4606e+00 +1.1899e+01 -6.2905e+00 +4.9878e+00
227 +3.533782748e+01 +3.533782748e+01 +2.612782748e+01 +2.612782748e+01 +2.9900e-01 +4.5880e+00 +3.2155e+00 +6.7081e+00 -1.3159e+01 +9.0837e+00 -1.3672e+00 +2.1944e+01 +1.9094e+00 -7.7524e+00 -1.0539e+01 -5.3337e+00 +9.2116e+00 +1.1924e+01 -1.5378e+01 -3.9325e+00 +8.5300e+00 +1.4566e+01 -9.8273e+00 +1.3644e+01
252 +2.488073858e+01 +2.488073858e+01 +1.567073858e+01 +1.567073858e+01 +1.0703e+01 -3.1901e-01 +1.0489e+00 +7.1118e+00 -8.1877e+00 +1.0644e+01 +5.9593e+00 +1.4887e+01 +1.6922e+00 -3.2797e+00 -1.2887e+01 -9.8472e+00 +1.2504e+01 +7.2598e+00 -1.3005e+01 -1.1559e+01 +6.6259e+00 +9.1625e+00 -5.1970e+00 +1.5074e+01
263 +1.097188136e+01 +1.097188136e+01 +1.761881360e+00 +1.761881360e+00 +1.0101e+01 +3.1457e+00 +2.9476e+00 +4.7144e+00 -1.3236e+01 +1.6459e+01 +5.6788e+00 +1.1433e+01 +4.9024e+00 -8.3452e+00 -1.0427e+01 -1.2826e+01 +1.4716e+01 +1.1898e+01 -1.6678e+01 -5.0984e+00 +1.2400e+01 +4.2870e+00 -5.5375e+00 +1.7094e+01
282 +5.773077213e+00 +5.773077213e+00 -3.436922787e+00 -3.436922787e+00 +2.1597e+01 +3.9084e+00 +6.7605e+00 +6.3420e+00 -1.6105e+01 +1.2277e+01 +1.0067e+01 +6.1685e+00 +3.2778e+00 -8.5667e+00 -1.5458e+01 -1.0106e+01 +1.3325e+01 +9.7881e+00 -8.5277e+00 -1.8769e+01 +1.1497e+01 +1.1311e+01 -8.1617e+00 +2.2314e+01
293 +3.766320263e+00 +3.766320263e+00 -5.443679737e+00 -5.443679737e+00 +1.5327e+01 +1.7588e+01 +7.0217e+00 +4.1861e+00 -1.6837e+01 +1.6886e+01 +3.7455e+00 +9.2756e+00 +8.9186e+00 -9.7471e+00 -1.9385e+01 -1.6459e+01 +6.9834e+00 +1.4307e+01 -1.0322e+01 -2.2558e+01 +1.0718e+01 +1.1092e+01 -1.1429e+01 +1.9782e+01
310 +2.131628207e-14 +2.131628207e-14 -9.210000000e+00 -9.210000000e+00 +7.9626e+00 +1.1264e+01 +5.7310e+00 +5.6312e+00 -1.2977e+01 +2.4968e+01 +5.1417e+00 +1.4008e+01 +9.4105e+00 -1.6607e+01 -1.3940e+01 -1.7268e+01 +1.0673e+01 +1.9268e+01 -1.3472e+01 -2.5214e+01 +1.0352e+01 +1.3119e+01 -6.2009e+00 +2.1867e+01
% function evaluation | noise-free fitness - Fopt (6.559900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.348806129e+02 +4.348806129e+02 +1.090870613e+03 +1.090870613e+03 -1.1163e+00 +4.2900e-01 -3.8069e+00 +3.2933e+00 +1.3991e+00 -2.1427e+00 -1.9793e+00 -1.3550e+00 -1.6496e-02 +7.5421e-01 -3.2299e+00 -1.3535e+00 -7.3054e-01 +1.8514e+00 -1.3562e-01 -3.9452e-01 -2.1402e+00 -1.6241e+00 -2.5463e-01 -3.8115e+00
