% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.224920314e+06 +1.224920314e+06 +1.224956214e+06 +1.224956214e+06 -4.3655e+00 +1.8421e-01 +4.6411e+00 -1.5316e+00 +4.4316e+00 +2.2403e+00 -2.5957e+00 +3.0995e+00 -4.3785e+00 -3.3000e+00 -4.1687e+00 +3.3149e+00 -2.9857e+00 +2.2530e+00 -4.2056e+00 -2.5871e+00 +3.5915e+00 +2.3927e+00 -1.9801e+00 +2.0447e+00
14 +9.719819159e+05 +9.719819159e+05 +9.720178159e+05 +9.720178159e+05 +1.2552e-02 +2.9152e+00 +2.2458e+00 +1.6834e+00 +2.8851e+00 +2.9797e+00 -3.6542e+00 -1.6492e+00 -1.8553e+00 -4.2967e+00 -3.3621e+00 +4.9473e+00 -2.7303e+00 +2.5765e+00 -3.5852e+00 +9.9245e-01 +4.3975e+00 +1.8973e+00 +3.2846e+00 -3.3112e+00
38 +5.777721099e+05 +5.777721099e+05 +5.778080099e+05 +5.778080099e+05 +3.5834e+00 +4.9762e+00 +3.7152e+00 -3.1046e+00 -1.9588e+00 -3.1322e+00 +3.0248e-01 -1.3363e+00 +1.5041e+00 -2.1798e+00 +4.2249e+00 +3.2639e+00 -2.5450e+00 +4.1423e+00 +3.6459e+00 -1.5757e+00 -3.9586e+00 +2.5577e+00 -2.8976e+00 -3.4458e+00
61 +3.811697120e+05 +3.811697120e+05 +3.812056120e+05 +3.812056120e+05 +2.7421e+00 +3.4999e+00 +2.8942e+00 -1.4444e+00 +1.1428e+00 +1.1698e-01 -9.0633e-01 +8.0323e-01 -1.4089e-01 -1.9829e+00 -3.1272e+00 +3.0787e+00 -8.1807e-01 -9.9228e-01 -7.8009e-01 -1.0156e+00 -8.4412e-01 +3.2415e+00 -2.8002e+00 -1.1220e+00
204 +2.267767635e+05 +2.267767635e+05 +2.268126635e+05 +2.268126635e+05 +1.4976e+00 +2.9501e+00 +4.6200e+00 +2.8922e+00 -3.7666e+00 +7.9671e-01 -5.0000e+00 -4.7089e+00 +3.2814e+00 -5.0000e+00 -1.7914e+00 +5.0000e+00 -1.2039e+00 -1.1449e+00 +3.7100e+00 -6.3224e-01 +1.1094e+00 +4.9677e+00 -4.7987e+00 -1.3141e+00
309 +1.127567895e+05 +1.127567895e+05 +1.127926895e+05 +1.127926895e+05 +4.7288e-01 +3.5774e+00 +3.6205e+00 +5.0000e+00 -3.4537e+00 -4.2099e+00 -5.0000e+00 -5.0000e+00 +2.0103e+00 -4.1625e+00 -5.0000e+00 +4.9992e+00 -1.9241e+00 +3.7950e-01 -5.5592e-01 -5.0000e+00 +2.4267e+00 +4.1485e+00 -4.9865e+00 -4.6341e+00
409 +8.685226860e+04 +8.685226860e+04 +8.688816860e+04 +8.688816860e+04 -5.2120e-01 +3.6565e+00 +5.0000e+00 +5.0000e+00 -3.6270e+00 -4.2721e+00 -5.0000e+00 -5.0000e+00 +4.6425e+00 -3.8927e+00 -5.0000e+00 +4.9997e+00 -1.2570e+00 -1.2327e+00 -4.0718e+00 -5.0000e+00 +1.5101e+00 +4.3320e+00 -5.0000e+00 -4.6777e+00
505 +6.288205975e+04 +6.288205975e+04 +6.291795975e+04 +6.291795975e+04 +6.8680e-01 +4.0046e+00 +3.5855e+00 +5.0000e+00 -3.7947e+00 -3.4993e+00 -5.0000e+00 -5.0000e+00 +7.7772e-01 -5.0000e+00 -5.0000e+00 +5.0000e+00 +1.8422e+00 -2.3159e+00 -1.4814e+00 -5.0000e+00 +2.2333e+00 +5.0000e+00 -5.0000e+00 -4.4051e+00
840 +3.335782115e+04 +3.335782115e+04 +3.339372115e+04 +3.339372115e+04 +1.3564e+00 +5.0000e+00 +4.9307e+00 +5.0000e+00 -2.4676e+00 -3.5414e+00 -4.9522e+00 -5.0000e+00 +1.3534e-01 -5.0000e+00 -5.0000e+00 +5.0000e+00 -9.1001e-01 -5.5189e-01 -3.8978e+00 -5.0000e+00 -1.6100e-01 +5.0000e+00 -5.0000e+00 -4.6587e+00
1106 +1.988567572e+04 +1.988567572e+04 +1.992157572e+04 +1.992157572e+04 +2.4387e+00 +5.0000e+00 +4.5861e+00 +5.0000e+00 -1.0022e+00 -4.8240e+00 -5.0000e+00 -5.0000e+00 +1.7519e+00 -5.0000e+00 -4.9995e+00 +6.0403e-02 -2.5784e+00 -3.5772e+00 -1.8244e+00 -5.0000e+00 -3.5257e-01 +5.0000e+00 -3.8081e+00 -3.2839e+00
