% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.041294804e+02 +2.041294804e+02 +2.836094804e+02 +2.836094804e+02 -1.7394e+00 -8.1880e-01 -1.8850e+00 -3.0300e+00 -4.0577e+00 +5.3671e-02 +3.5942e+00 -4.0991e+00 +2.4427e+00 -1.4347e+00 +1.3602e+00 -1.3186e+00 +4.9809e+00 -3.0562e+00 -3.3433e-01 +1.8217e+00 -3.4276e+00 -2.2112e+00 -2.9328e+00 +1.5457e+00
28 +1.239176587e+02 +1.239176587e+02 +2.033976587e+02 +2.033976587e+02 +2.8265e+00 -2.7246e-01 +2.8500e+00 -1.0593e+00 -8.1362e-01 +2.2183e+00 -4.3650e+00 -1.5297e+00 -2.9024e+00 -2.0292e+00 -8.3988e-02 -9.4746e-01 +7.4747e-01 -4.7596e+00 +1.7719e+00 +2.6323e+00 -7.7727e-01 -3.6054e+00 -9.9570e-01 -7.4247e-01
41 +9.592511329e+01 +9.592511329e+01 +1.754051133e+02 +1.754051133e+02 -2.9189e+00 -3.6773e+00 +2.9665e+00 +1.9700e+00 +2.9657e-01 +1.2821e+00 -1.4058e+00 -2.6806e+00 -2.5573e+00 -2.5079e+00 -2.0392e+00 -9.9464e-01 +1.4063e+00 -1.7280e+00 +2.2044e+00 -4.8150e-01 -2.8706e+00 -5.0000e+00 -3.9762e-01 +5.6196e-01
166 +5.238347693e+01 +5.238347693e+01 +1.318634769e+02 +1.318634769e+02 -9.6804e-01 -4.3033e+00 +1.6938e+00 +4.3193e+00 -2.4634e+00 +8.7949e-01 +1.5714e+00 +2.5621e-01 -8.9139e-01 +0.0000e+00 -3.9752e+00 +4.4383e+00 -4.0756e-01 +2.0822e+00 +3.0336e+00 +1.2181e+00 +0.0000e+00 -4.0858e+00 +1.8443e+00 +1.6483e+00
377 +3.939098106e+01 +3.939098106e+01 +1.188709811e+02 +1.188709811e+02 +2.4376e+00 -2.8707e+00 -2.4043e+00 +4.2601e+00 -1.8804e+00 +1.3869e+00 +1.6419e+00 +1.4415e+00 -1.6912e+00 -7.8661e-01 -4.3086e+00 +3.3507e+00 +1.9555e+00 -6.7448e-01 +1.5886e+00 +4.1831e+00 -1.0111e+00 -3.8777e+00 +9.5795e-01 +1.7933e+00
457 +2.333546667e+01 +2.333546667e+01 +1.028154667e+02 +1.028154667e+02 -2.8467e-01 -3.0643e+00 +6.7199e-01 +2.9805e+00 -3.1423e+00 +1.7142e+00 -5.4545e-01 -4.1840e-01 -2.7626e+00 -4.2125e+00 -2.0855e+00 +3.1912e+00 -1.0049e+00 -9.5741e-01 +3.3933e+00 +2.3473e+00 -9.5091e-01 -4.2499e+00 +2.9344e+00 +8.2073e-01
730 +1.363543080e+01 +1.363543080e+01 +9.311543080e+01 +9.311543080e+01 -9.8949e-01 -2.3117e+00 +7.8751e-01 +1.0757e+00 -3.4132e+00 -2.6457e-01 +7.8161e-01 -4.5621e-01 -1.7640e+00 -3.6779e+00 -5.0000e+00 +1.5967e+00 +1.0011e+00 +3.0390e-02 +4.2879e+00 +3.0661e+00 +4.6654e-01 -2.9682e+00 +1.6307e+00 +2.5492e+00
1319 +7.779107778e+00 +7.779107778e+00 +8.725910778e+01 +8.725910778e+01 -7.5940e-01 -2.1027e+00 -8.7430e-01 +2.5824e+00 -3.1152e+00 -6.2611e-02 +4.0961e-01 +3.9580e-01 -1.6275e+00 -2.8837e+00 -3.0766e+00 +3.2057e+00 +2.0221e+00 +1.5659e-02 +4.2872e+00 +3.5802e+00 -6.9237e-01 -4.4869e+00 +2.1279e+00 +9.9769e-01
1488 +5.710963570e+00 +5.710963570e+00 +8.519096357e+01 +8.519096357e+01 +9.4483e-01 -1.8931e+00 -1.0292e+00 +2.1339e+00 -2.7208e+00 -2.5314e-02 -5.9091e-01 -5.7017e-01 -1.7640e+00 -2.9189e+00 -4.6938e+00 +2.6661e+00 +2.0119e+00 -2.4243e-01 +3.4757e+00 +3.7265e+00 -1.9331e-01 -3.2368e+00 +1.7476e+00 +1.5423e+00
1529 +3.357958083e+00 +3.357958083e+00 +8.283795808e+01 +8.283795808e+01 +9.5196e-01 -1.7097e+00 -1.2635e+00 +2.0444e+00 -2.5216e+00 +9.4306e-02 -8.0836e-01 +2.8269e-01 -1.4945e+00 -3.2672e+00 -4.7350e+00 +2.0515e+00 +1.0793e+00 -4.3846e-01 +3.3435e+00 +2.8848e+00 -5.0964e-01 -3.4209e+00 +2.0081e+00 +1.4871e+00
