% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.438093389e+02 +1.438093389e+02 +2.232893389e+02 +2.232893389e+02 +2.4253e+00 +4.7461e+00 -4.6517e+00 +3.2068e+00 -2.3510e-01 -2.0378e+00 -3.7823e+00 -4.7873e+00 +4.0139e+00 -6.8366e-01
4 +9.738359015e+01 +9.738359015e+01 +1.768635902e+02 +1.768635902e+02 -2.1262e+00 +3.3817e+00 -8.7079e-02 -4.9699e+00 -1.5078e+00 +2.8584e+00 -1.5998e+00 -2.8310e+00 -3.4457e+00 -1.7262e+00
10 +5.054094882e+01 +5.054094882e+01 +1.300209488e+02 +1.300209488e+02 +1.3009e+00 -8.5332e-01 -6.7271e-01 +3.6569e+00 +3.0066e+00 +3.1567e+00 +1.1588e+00 +3.2783e-01 -3.7579e+00 -2.3758e+00
42 +3.282369391e+01 +3.282369391e+01 +1.123036939e+02 +1.123036939e+02 +5.2635e-01 +4.4163e-01 -2.6979e-01 +3.0610e+00 -1.7747e+00 -9.9067e-01 +3.9792e+00 +1.6245e-01 +9.0623e-01 -1.4436e+00
128 +2.460937073e+01 +2.460937073e+01 +1.040893707e+02 +1.040893707e+02 +1.0217e+00 -3.4665e+00 -1.3768e+00 +1.4410e+00 -3.2839e+00 +2.9010e+00 +1.8950e+00 -1.6654e+00 -2.3889e+00 -5.0000e+00
184 +1.336177428e+01 +1.336177428e+01 +9.284177428e+01 +9.284177428e+01 +2.3220e+00 +0.0000e+00 -3.4861e-01 +0.0000e+00 -1.3113e+00 -3.4242e-01 -2.2804e-01 -4.0672e-01 -1.8201e+00 -4.0908e+00
500 +3.750728303e+00 +3.750728303e+00 +8.323072830e+01 +8.323072830e+01 +0.0000e+00 -2.0407e+00 -2.1762e+00 +1.7424e+00 -3.1744e+00 +0.0000e+00 -8.2150e-02 +5.0171e-01 -1.8950e+00 -3.3878e+00
2749 +2.332893752e+00 +2.332893752e+00 +8.181289375e+01 +8.181289375e+01 -4.9355e-01 -1.0603e+00 -3.8453e-01 +2.8812e+00 -2.1538e+00 +2.2799e-01 -2.9964e-01 +6.8324e-02 -1.5378e+00 -2.4418e+00
22388 +1.204948303e+00 +1.204948303e+00 +8.068494830e+01 +8.068494830e+01 -4.2215e-01 -1.3396e+00 -5.3783e-01 +1.6855e+00 -2.7774e+00 +3.9147e-01 -2.1534e-01 +7.3569e-01 -1.2077e+00 -2.8560e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.008619239e+02 +2.008619239e+02 +5.953419239e+02 +5.953419239e+02 -4.1584e+00 +3.2131e+00 +2.1164e+00 +2.2637e-01 -1.9376e+00 +4.2505e+00 +1.9303e+00 +1.9546e+00 -4.9246e+00 +1.8139e+00
3 +1.487074875e+02 +1.487074875e+02 +5.431874875e+02 +5.431874875e+02 +1.3576e+00 -3.5424e+00 -2.7493e+00 -2.1213e+00 +4.6910e+00 -1.3694e-01 -1.0590e+00 -4.1355e+00 +4.3498e+00 -2.8858e+00
12 +8.257249071e+01 +8.257249071e+01 +4.770524907e+02 +4.770524907e+02 -2.3151e+00 -8.0854e-01 -4.7968e+00 -2.6222e+00 -8.6655e-01 -2.0077e-01 +3.5374e+00 +7.0513e-01 +1.5448e+00 +3.7975e-02
