% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.575079599e+03 +2.575079599e+03 +2.668019599e+03 +2.668019599e+03 +4.4222e+00 +4.6879e+00 +4.9781e+00 -1.9122e+00 -1.0567e+00 -3.5866e+00 -3.8990e+00 +4.7259e-02 -4.3337e+00 +4.4786e+00 -1.1464e+00 -4.2822e+00 -1.0632e-01 -1.7326e-01 +2.2748e+00 -3.4210e+00 +4.8413e+00 +2.5858e+00 -6.2790e-01 -1.2061e+00
4 +1.732218631e+03 +1.732218631e+03 +1.825158631e+03 +1.825158631e+03 +1.4831e+00 -4.7054e+00 -3.7391e+00 +2.1473e+00 -8.9895e-01 +1.1798e+00 -3.3917e+00 +2.8086e+00 +4.8083e+00 +3.7542e+00 +4.6835e+00 -2.3128e+00 -4.9897e+00 -2.0382e+00 +9.1489e-01 -8.8016e-01 -4.1458e+00 +1.2207e+00 +2.0458e+00 +1.9404e+00
7 +1.239647988e+03 +1.239647988e+03 +1.332587988e+03 +1.332587988e+03 +9.9856e-01 +1.7060e+00 -1.4691e+00 -3.4407e+00 -9.4072e-02 +4.3132e+00 -2.2328e+00 +4.3085e+00 +4.8331e+00 -1.1967e+00 -2.4985e-01 -4.3562e+00 -3.2022e+00 +1.2912e+00 +4.0937e+00 +3.2744e+00 -2.1816e+00 -3.8438e+00 -4.5248e+00 -3.5347e+00
126 +9.623885551e+02 +9.623885551e+02 +1.055328555e+03 +1.055328555e+03 -4.6508e+00 -3.0344e+00 -2.1473e+00 -8.8811e-01 +5.0000e+00 +3.6319e+00 +1.1933e+00 +2.7393e+00 +4.5266e+00 +9.0496e-01 -4.7348e+00 +2.3451e-01 -2.7581e+00 -1.0156e+00 -1.5145e+00 +3.6328e+00 +5.0000e+00 +4.4312e+00 +6.8264e-01 -2.0662e+00
152 +5.378093747e+02 +5.378093747e+02 +6.307493747e+02 +6.307493747e+02 -5.0000e+00 -4.4569e+00 -1.0782e+00 +1.5787e+00 +3.1644e+00 +4.2623e-01 +2.6472e+00 -1.7538e+00 +4.6475e+00 +3.1943e+00 -4.5650e+00 -3.7120e+00 +2.4628e+00 +2.0082e+00 -7.9906e-01 +1.5580e+00 +4.8132e+00 +3.3455e+00 +5.6912e-01 -2.3918e+00
201 +3.479778156e+02 +3.479778156e+02 +4.409178156e+02 +4.409178156e+02 -5.0000e+00 -5.0000e+00 -1.6051e+00 +5.0000e+00 +2.0694e+00 +2.2330e+00 +2.7655e+00 -2.4753e+00 +4.8486e+00 +3.4901e+00 -3.8662e-01 -1.8265e+00 +4.4234e+00 +4.8401e+00 -2.5569e+00 +2.0191e+00 +4.4339e+00 +1.4195e-01 +2.8199e+00 +2.4048e+00
308 +1.751874613e+02 +1.751874613e+02 +2.681274613e+02 +2.681274613e+02 -5.0000e+00 -4.9032e+00 -8.0617e-01 +3.1042e+00 +3.6997e+00 +3.1163e+00 -3.7411e-01 -1.2442e-01 +5.0000e+00 +2.5162e+00 -1.2308e-02 -3.2013e+00 +1.6224e+00 +2.9549e+00 -1.4997e+00 +5.0000e+00 +4.5255e+00 -1.1588e+00 -2.5083e-01 -3.6020e-01
609 +1.462722713e+02 +1.462722713e+02 +2.392122713e+02 +2.392122713e+02 -4.9279e+00 -4.5605e+00 -2.8261e-01 +3.3792e+00 +3.8410e+00 +3.9710e+00 +2.6655e-01 -1.1929e+00 +5.0000e+00 +2.6812e+00 -1.5647e-02 -3.7876e+00 +1.4099e+00 +2.7648e+00 -1.5016e+00 +4.2854e+00 +4.4416e+00 -1.1568e+00 +5.4570e-01 +7.9722e-01
756 +8.085730196e+01 +8.085730196e+01 +1.737973020e+02 +1.737973020e+02 -4.1371e+00 -4.7322e+00 -8.4675e-01 +3.7959e+00 +3.2856e+00 +3.8776e+00 +6.1447e-01 -1.3717e+00 +5.0000e+00 +2.4319e+00 -7.8617e-01 -2.8665e+00 +8.7067e-01 +3.3950e+00 -1.2803e+00 +3.7813e+00 +4.6651e+00 -1.5271e+00 +2.1215e+00 +2.2481e+00
1157 +5.902680065e+01 +5.902680065e+01 +1.519668006e+02 +1.519668006e+02 -4.2340e+00 -4.7115e+00 -1.4159e+00 +4.4155e+00 +3.2185e+00 +4.1006e+00 +7.2668e-01 -1.9537e+00 +5.0000e+00 +2.0322e+00 -9.7665e-01 -1.9641e+00 +6.6298e-01 +3.7657e+00 -1.3210e-01 +3.6242e+00 +4.8918e+00 -1.8761e+00 +3.3994e+00 +2.2247e+00
