% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.207638574e+02 +2.207638574e+02 +3.137038574e+02 +3.137038574e+02 +3.0916e+00 +3.7812e+00 +3.0713e+00
4 +1.115892419e+02 +1.115892419e+02 +2.045292419e+02 +2.045292419e+02 -7.9806e-01 +2.8726e+00 +1.6402e-01
11 +9.874932989e+01 +9.874932989e+01 +1.916893299e+02 +1.916893299e+02 -3.4827e+00 +1.0621e+00 -1.8593e+00
19 +3.657992683e+01 +3.657992683e+01 +1.295199268e+02 +1.295199268e+02 -2.3055e+00 +7.1857e-01 +1.0278e+00
47 +9.100301786e+00 +9.100301786e+00 +1.020403018e+02 +1.020403018e+02 -2.3645e-01 +2.8610e-01 -1.8632e-01
62 +5.159204028e+00 +5.159204028e+00 +9.809920403e+01 +9.809920403e+01 +4.7745e-01 +2.6235e-01 -8.5947e-01
96 +3.930313007e+00 +3.930313007e+00 +9.687031301e+01 +9.687031301e+01 +3.4696e-01 +1.4633e+00 +2.6218e+00
224 +1.658298254e+00 +1.658298254e+00 +9.459829825e+01 +9.459829825e+01 -6.2344e-02 +1.4190e+00 +2.6732e+00
398 +2.744320950e-01 +2.744320950e-01 +9.321443210e+01 +9.321443210e+01 -2.2916e-01 +1.2082e+00 +1.4885e+00
691 +2.224546619e-01 +2.224546619e-01 +9.316245466e+01 +9.316245466e+01 -2.9221e-01 +1.0498e+00 +1.2053e+00
985 +1.572871901e-01 +1.572871901e-01 +9.309728719e+01 +9.309728719e+01 -2.5936e-01 +1.1301e+00 +1.3864e+00
1408 +6.860802376e-02 +6.860802376e-02 +9.300860802e+01 +9.300860802e+01 -2.2798e-01 +9.2560e-01 +7.3258e-01
1586 +1.291139490e-02 +1.291139490e-02 +9.295291139e+01 +9.295291139e+01 -2.3416e-01 +8.1332e-01 +4.3500e-01
1617 +1.071650928e-07 +1.071650928e-07 +9.294000011e+01 +9.294000011e+01 -2.2853e-01 +7.2101e-01 +2.9176e-01
1901 +9.744201179e-08 +9.744201179e-08 +9.294000010e+01 +9.294000010e+01 -2.2851e-01 +7.1596e-01 +2.9236e-01
1917 +6.566423849e-09 +6.566423849e-09 +9.294000001e+01 +9.294000001e+01 -2.2582e-01 +7.2096e-01 +2.8150e-01
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.401361024e+03 +1.401361024e+03 +1.436711024e+03 +1.436711024e+03 -3.1188e+00 -2.9230e-01 -2.0035e+00
2 +1.068606403e+00 +1.068606403e+00 +3.641860640e+01 +3.641860640e+01 +2.3656e+00 +9.6246e-01 +2.5541e+00
184 +3.075053586e-01 +3.075053586e-01 +3.565750536e+01 +3.565750536e+01 +1.7685e+00 +1.4917e+00 +3.5037e+00
610 +1.518974368e-01 +1.518974368e-01 +3.550189744e+01 +3.550189744e+01 +1.8872e+00 +1.4700e+00 +3.6313e+00
667 +5.547414913e-02 +5.547414913e-02 +3.540547415e+01 +3.540547415e+01 +1.7642e+00 +1.4514e+00 +3.7397e+00
741 +1.472204181e-02 +1.472204181e-02 +3.536472204e+01 +3.536472204e+01 +1.8412e+00 +1.4164e+00 +3.6808e+00
1538 +3.200964201e-03 +3.200964201e-03 +3.535320096e+01 +3.535320096e+01 +1.7951e+00 +1.4645e+00 +3.8838e+00
