% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.008831718e+05 +1.008831718e+05 +1.003366718e+05 +1.003366718e+05 +3.0321e-01 -2.9388e+00 -2.2702e+00 -2.9179e+00 -2.8441e+00 -3.2124e+00 -8.1315e-01 -5.6804e-01 +3.3942e+00 +2.5111e+00 -2.3284e+00 +1.5096e+00 +4.1793e+00 +4.1957e-01 +3.9237e+00 +1.9003e+00 -3.1168e+00 -1.0598e+00 -4.1870e+00 +6.9910e-01
16 +8.487164295e+04 +8.487164295e+04 +8.432514295e+04 +8.432514295e+04 -2.5039e+00 -6.3993e-01 +4.7838e-01 +6.5899e-01 +4.4468e+00 -4.3328e+00 +7.1078e-01 +3.9760e-01 +2.8296e+00 -2.4786e+00 +3.8351e-02 +1.9022e-01 +2.5234e+00 -3.9156e+00 -4.3503e+00 -3.0681e+00 +4.1261e+00 +5.5523e-01 -1.2393e+00 -2.9059e-01
17 +5.659745876e+04 +5.659745876e+04 +5.605095876e+04 +5.605095876e+04 +1.7180e+00 -1.3407e+00 +1.9259e+00 +2.2480e+00 +4.4411e+00 -4.3233e+00 -1.0752e-01 -9.5252e-01 -4.0460e+00 +6.2070e-01 +3.0766e+00 +8.0263e-01 +3.3906e-01 -3.4205e+00 -3.5712e+00 -4.3500e+00 +2.9840e+00 -4.0123e+00 +1.2113e+00 +2.9083e+00
116 +3.725003852e+04 +3.725003852e+04 +3.670353852e+04 +3.670353852e+04 -4.6709e+00 +1.4703e-01 -5.0000e+00 +3.6535e-01 +5.0000e+00 -4.3328e+00 -1.1995e+00 -2.2554e+00 -1.2411e+00 -1.8829e+00 +2.8843e+00 +0.0000e+00 +3.3866e+00 +6.4177e-01 +4.6275e-01 +0.0000e+00 +4.8349e+00 -1.9684e+00 +1.2006e-01 +2.0546e+00
256 +1.921244497e+04 +1.921244497e+04 +1.866594497e+04 +1.866594497e+04 +3.0308e+00 +3.3823e+00 -1.8542e+00 -2.5795e+00 -2.0012e+00 +6.9261e-01 -1.9216e+00 -3.7197e+00 -5.0000e+00 +4.1277e+00 +1.4921e+00 +6.4402e-01 +6.7570e-02 -1.9839e+00 -4.1955e-01 -7.8987e-01 +2.9771e+00 -2.2015e+00 -2.6879e+00 +2.1997e+00
354 +1.192009917e+04 +1.192009917e+04 +1.137359917e+04 +1.137359917e+04 +3.5254e+00 +0.0000e+00 -3.7859e+00 +4.9313e-01 +0.0000e+00 +1.6033e-01 -1.3935e+00 +1.1451e+00 -2.1300e+00 +1.0982e+00 +3.1663e+00 -2.1872e-01 -7.9287e-01 -1.0488e+00 +2.0330e+00 -2.4706e-01 -3.6042e-01 -1.6301e+00 +0.0000e+00 +1.3786e+00
659 +9.602611373e+03 +9.602611373e+03 +9.056111373e+03 +9.056111373e+03 +2.4097e+00 +5.0000e+00 -3.8308e+00 +7.7238e-01 +5.0172e-01 +1.2079e+00 -4.1532e+00 -1.2261e+00 +4.9606e-01 +1.1606e-01 -6.1696e-01 +2.2293e+00 -9.5895e-01 -3.7825e-01 +2.1089e-01 +3.3795e-01 +4.2236e-01 -6.8247e-01 -4.9289e-01 +1.2965e+00
1023 +2.526354318e+03 +2.526354318e+03 +1.979854318e+03 +1.979854318e+03 +2.3228e+00 +3.5804e+00 -8.2931e-01 +6.4568e-01 -6.8756e-01 -3.5766e-01 +9.0413e-01 +6.0099e-01 -2.5724e+00 -5.4715e-01 +2.5234e-01 +2.7329e+00 +1.2649e+00 -1.9202e+00 -1.3296e-01 -9.6952e-01 -2.5893e-01 -2.1315e+00 -1.1021e+00 +8.8172e-01
2427 +2.169617086e+03 +2.169617086e+03 +1.623117086e+03 +1.623117086e+03 -1.6812e+00 +2.3109e+00 -1.6485e+00 +1.0311e+00 +1.7167e+00 -2.0547e-01 -2.0985e+00 +1.2710e+00 -1.1571e+00 -4.5570e-01 +2.3930e+00 +2.3821e-01 +2.3792e+00 -7.0684e-01 -4.6306e-02 -2.4242e+00 +1.1394e-02 -1.6722e+00 -1.1045e+00 +3.0508e+00
4877 +5.096728188e+02 +5.096728188e+02 -3.682718124e+01 -3.682718124e+01 -1.3997e+00 -8.6764e-01 +5.9749e-01 +1.0297e+00 +1.7264e+00 -5.5643e-01 -1.1219e+00 +1.5395e+00 -2.5978e+00 -6.0085e-01 +2.3485e+00 -3.3215e-01 +1.6507e+00 -8.0324e-01 -1.6092e-02 -1.1513e+00 +1.7346e+00 -6.5824e-01 -1.2553e+00 +1.2168e+00
12501 +2.016789988e+02 +2.016789988e+02 -3.448210012e+02 -3.448210012e+02 +3.0692e-01 +1.3722e+00 +2.2170e+00 -1.1876e+00 +2.7558e+00 +1.2128e+00 -3.3432e+00 +2.0864e+00 -1.9387e+00 -8.4736e-01 +2.6031e+00 -3.9755e-01 +1.6061e+00 -8.0676e-01 +1.9990e+00 -2.4289e+00 +1.9500e+00 -8.6970e-01 -1.3975e+00 +8.9738e-01
25251 +1.520757169e+02 +1.520757169e+02 -3.944242831e+02 -3.944242831e+02 -2.0532e+00 +5.6095e-01 +2.3607e+00 -2.1798e+00 +2.6505e+00 +2.7396e-01 -3.2296e+00 +2.0852e+00 -1.8750e+00 +5.8346e-01 +2.8464e+00 -5.6847e-01 +2.7574e+00 -8.0912e-01 +1.9741e+00 -2.3073e+00 +1.9746e+00 -1.3831e+00 -1.3111e+00 +8.9900e-01
73979 +4.295265074e+00 +4.295265074e+00 -5.422047349e+02 -5.422047349e+02 -1.8497e+00 +1.5874e+00 +1.9510e+00 -1.6243e-01 +1.6933e+00 -6.7506e-01 -1.7075e+00 -1.8810e-01 -2.1968e+00 +2.0688e+00 +1.3921e-01 +2.2022e+00 +2.0428e+00 -1.7795e+00 +7.1507e-01 -8.0655e-01 +1.1706e+00 -1.4727e+00 -2.4079e+00 +8.7056e-01
185379 +3.725804958e+00 +3.725804958e+00 -5.427741950e+02 -5.427741950e+02 -1.2772e+00 +1.1586e+00 +1.9544e+00 -7.4571e-01 +2.5294e-01 -1.3088e-01 -1.8784e+00 +1.4395e+00 -1.2868e+00 +1.7714e+00 +4.7969e-02 +2.1169e+00 +2.1475e+00 -1.3533e+00 +7.1174e-01 -9.9179e-01 +7.9815e-01 -1.6042e+00 -2.3471e+00 +1.1865e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.234114000e+05 +2.234114000e+05 +2.244114000e+05 +2.244114000e+05 -4.7699e+00 -1.3103e+00 -2.7390e+00 +1.9824e-01 +2.2781e+00 -1.2471e+00 +1.0164e+00 -3.7429e+00 +2.0080e+00 +3.8492e+00 -4.4346e+00 +1.0260e+00 -2.5522e+00 +4.9952e+00 -1.6827e+00 -1.2793e+00 +1.0360e+00 +7.4777e-01 +1.4016e+00 -3.0770e+00
2 +7.493571470e+04 +7.493571470e+04 +7.593571470e+04 +7.593571470e+04 -2.2441e+00 +5.6775e-01 +3.3719e-01 +7.8420e-01 +1.5385e-01 +4.5921e+00 +3.1103e+00 -1.3875e+00 -2.4588e+00 -1.0547e+00 +1.5218e+00 -3.3193e+00 +4.1988e+00 -3.8611e+00 +9.4953e-01 -3.2545e+00 -2.1987e+00 -4.2700e+00 -4.4062e+00 -4.4678e-01
4 +5.324168785e+04 +5.324168785e+04 +5.424168785e+04 +5.424168785e+04 +1.9350e-01 -2.7215e+00 -1.6329e+00 -7.3290e-01 +4.2634e+00 +1.2009e+00 +5.3223e-01 -1.7630e+00 -2.0272e+00 -2.0087e+00 +4.3819e+00 -3.6002e+00 -8.5696e-01 +1.5761e+00 -3.8226e+00 -3.4659e-01 -2.1018e+00 -4.1366e+00 +5.9286e-01 +5.5464e-01
96 +2.692388874e+04 +2.692388874e+04 +2.792388874e+04 +2.792388874e+04 +1.0246e+00 +2.3376e+00 -5.0000e+00 -3.5657e+00 -1.5978e+00 +3.1238e+00 -5.0000e+00 -2.5693e+00 -1.6256e+00 +4.2774e-01 +1.8244e+00 -3.2577e+00 -7.6695e-01 +1.2416e+00 -1.1740e+00 -2.7917e+00 +7.3150e-01 -1.7743e+00 -1.0882e+00 +2.8328e+00
111 +1.845427208e+04 +1.845427208e+04 +1.945427208e+04 +1.945427208e+04 +6.7467e-01 +1.5335e-01 +4.4910e+00 -1.7553e+00 -1.2839e-01 -9.8099e-01 -5.0000e+00 +1.6121e-01 -2.9011e+00 +4.2566e-01 -2.6882e+00 -2.4688e+00 -1.2260e+00 +7.3556e-01 +1.5620e-01 +0.0000e+00 -1.0604e+00 -2.1296e+00 -3.3411e+00 +2.3870e+00
