% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.862741346e+07 +3.862741346e+07 +3.862720358e+07 +3.862720358e+07 -1.2065e+00 -1.4700e+00 -4.8058e+00 +1.5682e+00 +3.8276e+00 +4.1390e+00 +2.6758e+00 -2.2723e+00 -2.8155e+00 +1.9815e+00 +3.4768e-01 +1.7695e+00 +1.2814e+00 -9.0910e-01 +4.8613e+00 +3.1887e+00 -1.1347e+00 +3.6283e+00 +3.9993e+00 -1.7296e+00
3 +2.396412734e+07 +2.396412734e+07 +2.396391746e+07 +2.396391746e+07 +3.0865e+00 +1.6003e+00 -6.1839e-01 -3.0765e+00 +6.7278e-01 -3.7770e+00 +2.8216e+00 -3.7356e+00 -2.1079e+00 -2.7431e+00 +1.7516e+00 -2.2703e+00 -1.0661e+00 +2.6237e+00 +3.8920e+00 +3.9196e+00 -6.4635e-01 +1.8802e-01 +3.2461e+00 +3.0950e+00
6 +1.373516707e+07 +1.373516707e+07 +1.373495719e+07 +1.373495719e+07 +4.7445e+00 -1.3192e+00 -1.3144e+00 +4.2644e+00 -4.8309e+00 -2.7493e+00 +4.5097e+00 +5.1888e-01 -4.8079e+00 +9.3984e-01 -3.8632e+00 -4.6338e+00 +5.4458e-01 -5.8179e-01 +3.0638e+00 +3.8520e+00 -3.7669e+00 -3.1147e+00 -3.7738e+00 +1.1904e+00
8 +8.638544567e+06 +8.638544567e+06 +8.638334687e+06 +8.638334687e+06 -4.8470e-02 +2.5743e+00 +3.1794e+00 +4.0870e+00 +8.2595e-01 -3.1915e+00 +2.5441e+00 +4.6458e+00 +2.9814e+00 +2.5986e+00 -4.2033e+00 +2.2830e+00 -3.0655e+00 +1.4329e+00 -4.4140e+00 +2.6610e+00 -4.0264e+00 -1.4603e+00 -3.5681e+00 +1.8679e+00
28 +5.084443192e+06 +5.084443192e+06 +5.084233312e+06 +5.084233312e+06 -2.9553e+00 -4.0638e-01 -3.8518e+00 -9.9649e-01 -2.9741e+00 -2.6205e+00 -2.6727e-01 -4.5682e+00 +1.6888e+00 +2.0717e+00 -3.3021e+00 +4.0780e+00 +1.3349e+00 +4.8160e+00 -3.0338e+00 +4.6835e+00 -1.4012e+00 +2.4409e+00 -2.9230e+00 +1.5475e+00
105 +3.893117198e+06 +3.893117198e+06 +3.892907318e+06 +3.892907318e+06 -5.0000e+00 +7.0156e-01 -5.0000e+00 +2.6385e+00 -5.0000e+00 -3.1615e+00 +1.1862e+00 +0.0000e+00 -3.3850e+00 +4.8239e+00 -1.6950e+00 +4.4622e+00 -3.6317e+00 +2.2669e+00 +4.1163e+00 +2.0486e+00 -1.8456e+00 +3.5192e+00 -1.8594e+00 +1.3562e+00
241 +1.826899295e+06 +1.826899295e+06 +1.826689415e+06 +1.826689415e+06 +5.6312e-01 -1.7133e+00 -4.6971e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 +1.0517e+00 -3.8872e-01 -1.0032e+00 +3.9780e+00 -5.9655e-01 +5.0000e+00 +8.4855e-01 +3.6185e+00 -4.6082e-01 -3.2202e+00 -4.7675e+00 +5.0000e+00 -2.4641e+00 +2.3394e+00
262 +1.407132085e+06 +1.407132085e+06 +1.406922205e+06 +1.406922205e+06 +5.0000e+00 -4.6089e+00 -4.7097e+00 +1.0688e+00 -3.0984e+00 -4.6593e+00 +3.8740e-01 -2.2143e-01 +2.5371e+00 +3.6000e+00 +1.7884e+00 +1.4938e+00 -4.5883e-02 +1.5391e+00 +1.8189e+00 -5.0000e+00 -3.5657e+00 +4.4492e+00 -2.5984e+00 +1.3484e+00
356 +7.150409789e+05 +7.150409789e+05 +7.148310989e+05 +7.148310989e+05 +4.6841e+00 -4.4502e+00 -4.4108e+00 +6.3909e-01 -3.1993e+00 -4.3395e+00 +7.4485e-01 +1.4011e+00 +2.7171e+00 +3.2806e+00 +1.4167e+00 +8.1124e-01 -1.8718e-01 +1.6406e+00 +3.4172e-01 -5.0000e+00 -2.9725e+00 +4.1280e+00 -2.2653e+00 +1.8846e+00
561 +6.274649537e+05 +6.274649537e+05 +6.272550737e+05 +6.272550737e+05 +4.5861e+00 -4.4409e+00 -3.9808e+00 +1.6414e+00 -2.8562e+00 -4.3173e+00 +5.6644e-01 +7.6906e-01 +7.3580e-01 +3.1197e+00 +2.2079e-01 -4.6221e-01 +1.5213e-01 +2.0608e+00 +1.2141e+00 -5.0000e+00 -3.7202e+00 +3.3734e+00 -2.2908e+00 +1.9638e+00
669 +3.964805323e+05 +3.964805323e+05 +3.962706523e+05 +3.962706523e+05 +2.8000e+00 -3.2529e+00 -4.2292e+00 +1.6833e+00 -3.3678e+00 -4.6016e+00 +3.6278e+00 -3.0960e-01 +1.3558e+00 +3.7054e+00 +1.9374e+00 -4.1425e+00 +1.9184e+00 +1.8689e+00 -2.2566e+00 -4.2751e+00 -2.9373e+00 +3.1949e+00 -1.9684e+00 +2.1195e+00
883 +2.311252010e+05 +2.311252010e+05 +2.309153210e+05 +2.309153210e+05 +3.4111e+00 -2.6210e+00 -4.4244e+00 +2.1352e+00 -4.1119e+00 -4.6340e+00 +4.6588e+00 +2.1775e+00 +2.5673e+00 +4.4797e+00 -1.1420e+00 +5.0861e-01 +2.4507e+00 +1.3452e+00 -1.5423e+00 -4.1155e+00 -3.7351e+00 +3.3923e+00 -2.2428e+00 +1.8206e+00
1026 +1.479728452e+05 +1.479728452e+05 +1.477629652e+05 +1.477629652e+05 +4.1874e+00 -2.7847e+00 -5.0000e+00 +2.3882e+00 -5.0000e+00 -4.6134e+00 +3.7910e+00 -4.3492e+00 +3.4110e+00 +3.0781e+00 -3.6227e-02 +2.8627e+00 +4.0615e+00 +9.1332e-01 -5.0205e-01 -4.0124e+00 -3.2340e+00 +3.2527e+00 -2.4764e+00 +1.8922e+00
1247 +6.696715549e+04 +6.696715549e+04 +6.675727549e+04 +6.675727549e+04 +3.9702e+00 -2.5047e+00 -4.9232e+00 +2.5888e+00 -5.0000e+00 -4.5621e+00 +3.6036e+00 +7.3980e-01 +2.4675e+00 +3.0714e+00 -1.2412e+00 +1.0422e+00 +5.0000e+00 -3.3472e-01 -1.3913e+00 -4.0772e+00 -2.8879e+00 +3.3019e+00 -2.4780e+00 +1.8787e+00
1459 +6.081737587e+04 +6.081737587e+04 +6.060749587e+04 +6.060749587e+04 +4.0273e+00 -2.5030e+00 -4.9343e+00 +2.5767e+00 -5.0000e+00 -4.5506e+00 +3.5664e+00 +7.8882e-01 +2.2661e+00 +3.0409e+00 +1.2270e+00 +5.2908e-01 +5.0000e+00 -6.2252e-01 -1.7681e+00 -4.0464e+00 -3.0551e+00 +3.3886e+00 -2.4162e+00 +1.8433e+00
1634 +3.217681285e+04 +3.217681285e+04 +3.196693285e+04 +3.196693285e+04 +2.8148e+00 -1.9925e+00 -4.8519e+00 +2.3588e+00 -5.0000e+00 -4.4726e+00 +3.6793e+00 +3.2234e+00 +2.4370e+00 +3.2209e+00 -1.2059e+00 +1.0974e+00 +4.8546e+00 -1.1395e+00 -1.4758e+00 -4.0758e+00 -2.8909e+00 +3.1352e+00 -2.3297e+00 +1.9078e+00
1975 +2.350906233e+04 +2.350906233e+04 +2.329918233e+04 +2.329918233e+04 +4.3140e+00 -2.1433e+00 -4.9836e+00 +2.8725e+00 -5.0000e+00 -4.6742e+00 +2.2929e+00 +2.7355e+00 +2.2391e+00 +3.3398e+00 -4.9373e-01 +1.7736e+00 +4.8083e+00 -1.0709e+00 -1.5274e+00 -3.7129e+00 -3.0968e+00 +2.9135e+00 -2.3488e+00 +1.9344e+00
2779 +1.493870763e+04 +1.493870763e+04 +1.472882763e+04 +1.472882763e+04 +4.7192e+00 -2.2210e+00 -4.9715e+00 +3.7800e+00 -5.0000e+00 -4.6677e+00 +3.7609e+00 +2.8965e+00 +2.3074e+00 +3.4217e+00 +7.4341e-01 +1.6454e+00 +4.7450e+00 -1.0983e+00 -1.5811e+00 -3.7480e+00 -3.0787e+00 +3.0137e+00 -2.3796e+00 +1.9542e+00
3556 +9.809347567e+03 +9.809347567e+03 +9.599467567e+03 +9.599467567e+03 +4.0575e+00 -2.2159e+00 -4.7580e+00 +2.9677e+00 -5.0000e+00 -4.7320e+00 +3.1046e+00 +2.3910e+00 +1.5363e-01 +3.3973e+00 +6.5459e-01 +1.5441e+00 +4.8122e+00 -1.4884e+00 -1.5642e+00 -3.8334e+00 -3.0588e+00 +3.1168e+00 -2.3842e+00 +1.9163e+00
3907 +5.950072794e+03 +5.950072794e+03 +5.740192794e+03 +5.740192794e+03 +3.1766e+00 -2.1296e+00 -4.7834e+00 +2.6359e+00 -5.0000e+00 -4.7270e+00 +4.3517e+00 +1.1748e+00 -1.3432e+00 +3.3880e+00 +8.9713e-01 +1.3706e+00 +4.4488e+00 -1.4829e+00 -1.6423e+00 -3.7382e+00 -3.0522e+00 +3.0759e+00 -2.3977e+00 +1.9220e+00
4525 +3.832162799e+03 +3.832162799e+03 +3.622282799e+03 +3.622282799e+03 +2.6794e+00 -2.0657e+00 -4.7807e+00 +2.7072e+00 -5.0000e+00 -4.5746e+00 +4.3209e+00 +5.0368e-01 -9.6221e-01 +3.3545e+00 +9.9414e-01 +1.4098e+00 +4.0264e+00 -1.3562e+00 -1.5780e+00 -3.7850e+00 -3.0621e+00 +3.0672e+00 -2.3864e+00 +1.9217e+00
6133 +2.505074340e+03 +2.505074340e+03 +2.295194340e+03 +2.295194340e+03 +1.8815e+00 -2.0525e+00 -4.8642e+00 +2.8537e+00 -5.0000e+00 -3.4592e+00 +2.2319e+00 +5.5761e-02 -1.1902e+00 +2.4826e+00 +9.9461e-01 +1.6420e+00 +3.9738e+00 -1.4900e+00 -1.5326e+00 -3.7634e+00 -3.0799e+00 +3.0707e+00 -2.3793e+00 +1.9224e+00
6362 +1.508562521e+03 +1.508562521e+03 +1.298682521e+03 +1.298682521e+03 +1.4773e+00 -2.0205e+00 -4.8452e+00 +3.4514e+00 -5.0000e+00 +1.4374e-01 +2.2125e+00 -6.8044e-02 -1.4128e+00 +2.6368e+00 +8.5813e-01 +1.6365e+00 +3.9225e+00 -1.3515e+00 -1.4897e+00 -3.7656e+00 -3.0589e+00 +3.0514e+00 -2.3749e+00 +1.9197e+00
11116 +9.990384228e+02 +9.990384228e+02 +7.891584228e+02 +7.891584228e+02 +1.4397e+00 -1.7540e+00 -4.1343e+00 +2.4805e+00 -5.0000e+00 +2.7394e+00 +2.1688e+00 -3.0849e-02 -1.0957e+00 +2.5886e+00 +8.7841e-01 +1.5498e+00 +3.9687e+00 -1.4236e+00 -1.5312e+00 -3.7645e+00 -3.0619e+00 +3.0660e+00 -2.3807e+00 +1.9181e+00
