% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.475496238e+01 +1.475496238e+01 +2.162496238e+01 +2.162496238e+01 +4.9617e+00 -1.7782e+00 +2.8966e+00 -8.3174e-01 -1.2316e+00 +4.4652e+00 +4.6909e+00 -2.9152e+00 -4.4355e+00 +2.8515e+00 -2.5710e-01 +3.3997e+00 +8.6198e-01 -1.6215e-02 +3.4899e+00 +3.7510e+00 +1.9073e+00 +8.7090e-01 -1.4017e+00 +3.4613e+00
6 +9.219983229e+00 +9.219983229e+00 +1.608998323e+01 +1.608998323e+01 -1.9439e+00 +2.4167e+00 -1.1509e+00 +2.6039e+00 +2.6985e+00 +7.7217e-01 -1.1842e+00 +1.8810e-01 -8.3499e-01 +2.7999e+00 -2.6188e+00 -1.5297e+00 +2.1109e+00 +1.7360e-01 -4.3005e+00 -1.2634e+00 +4.9728e+00 +4.9376e+00 -2.5249e+00 +6.6321e-01
39 +5.523923673e+00 +5.523923673e+00 +1.239392367e+01 +1.239392367e+01 +2.9437e-01 -1.9034e+00 -2.7089e+00 -4.8579e+00 -2.6522e+00 +1.7968e+00 -8.2193e-01 +3.1769e+00 -2.4481e+00 -4.5927e+00 -3.4301e+00 +2.1195e+00 +2.0526e+00 +1.6550e+00 +2.8616e+00 +3.4548e-02 +5.9969e-01 +3.3336e+00 -1.3386e+00 +3.3607e+00
308 +3.275821002e+00 +3.275821002e+00 +1.014582100e+01 +1.014582100e+01 +3.0004e+00 +3.7905e+00 +1.2562e+00 -4.2126e+00 +1.6955e+00 -3.8321e+00 -1.1642e+00 +3.5156e+00 +4.8394e+00 +4.8943e+00 -4.0435e-01 -8.3342e-01 -4.6043e+00 -9.0135e-01 +3.0057e+00 +2.3490e+00 -4.0532e+00 +4.6548e+00 +4.7367e+00 +1.5304e+00
16007 +2.069742411e+00 +2.069742411e+00 +8.939742411e+00 +8.939742411e+00 +1.2608e+00 -4.3687e+00 +4.1632e+00 -4.9396e+00 -2.4547e+00 -9.6820e-01 +1.4101e+00 -4.3289e+00 -3.6756e+00 +7.9145e-01 -8.3460e-01 -6.5806e-01 -3.4452e+00 -7.7423e-01 +3.4985e+00 +9.7171e-01 +1.3917e-01 +4.9034e+00 +2.1873e-01 -1.7950e+00
156668 +8.491720226e-01 +8.491720226e-01 +7.719172023e+00 +7.719172023e+00 +6.3915e-01 -9.9889e-01 -4.3469e-01 -3.7959e+00 +1.8986e-01 -1.1087e+00 +3.9126e+00 -2.3868e+00 -3.8052e+00 +6.9028e-01 +1.2669e+00 -5.7929e-01 -3.5763e+00 -6.0496e-01 +2.4314e-01 +2.2123e+00 -7.9540e-01 -3.3679e+00 +2.3917e+00 +4.5121e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e-02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.446443643e+01 +1.446443643e+01 +1.447443643e+01 +1.447443643e+01 +2.1528e+00 +3.2452e+00 +2.8629e+00 +1.2107e+00 -1.1452e+00 -1.9269e+00 -3.1668e+00 -3.3540e+00 -6.3268e-01 +2.5859e+00 +1.7397e+00 -2.0957e+00 -1.8878e+00 -1.2097e+00 +9.2024e-01 -4.3653e+00 -1.9119e+00 -4.2937e+00 +2.8664e+00 +2.8736e+00
15 +9.054975915e+00 +9.054975915e+00 +9.064975915e+00 +9.064975915e+00 +4.3115e+00 +1.1606e+00 +3.2963e+00 +2.7566e+00 -3.6111e+00 +1.8828e+00 -4.6655e-01 -2.5601e-01 +4.8513e+00 -3.8301e+00 -4.3830e+00 +7.0514e-01 -2.4136e+00 -6.9178e-01 -1.2520e+00 -4.7942e+00 +1.5490e+00 -2.8586e+00 -2.3217e+00 -3.0304e+00
132 +6.104591595e+00 +6.104591595e+00 +6.114591595e+00 +6.114591595e+00 -2.9624e+00 +1.3680e+00 -7.4701e-01 +7.2963e-01 +2.6843e+00 +1.8166e+00 -4.6298e+00 +3.5676e+00 -3.3115e+00 +3.0933e+00 +3.9218e+00 -4.9920e+00 +2.4523e+00 +4.9249e+00 -4.4922e+00 -4.2776e+00 +1.6576e+00 -3.9493e+00 +9.4873e-01 -3.9263e+00
