% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.380476754e+02 +4.380476754e+02 +4.211076754e+02 +4.211076754e+02 +4.5013e+00 -3.0657e+00 +8.2792e-01 -4.8575e-01 -6.0209e-01 -1.2411e+00 -1.3969e+00 +4.0899e+00 -2.1406e+00 -4.5095e+00 -4.8514e+00 +3.2803e+00 +3.9520e+00 +2.7209e+00 +1.0153e-01 +4.4251e+00 -3.0100e+00 -4.3172e+00 -4.7281e+00 -2.3679e+00
2 +3.760278117e+02 +3.760278117e+02 +3.590878117e+02 +3.590878117e+02 -2.6886e+00 +1.8222e+00 -7.6504e-01 -4.5610e+00 -1.5995e+00 -4.9012e+00 +4.8513e-01 +9.6247e-01 -1.0587e+00 +2.5534e+00 -2.1181e+00 +4.1756e+00 +4.4239e+00 -1.2018e+00 +2.1396e+00 +2.7015e+00 +1.7427e+00 -3.7477e+00 +2.9367e+00 +2.1379e+00
4 +9.114279669e+01 +9.114279669e+01 +7.420279669e+01 +7.420279669e+01 -1.4018e-01 +4.1674e-01 -1.6605e+00 -1.8731e+00 -1.3492e+00 +2.5367e+00 +9.7345e-01 -2.1806e-01 +2.2198e+00 -2.1385e+00 +4.8548e+00 +3.1213e+00 -6.2636e-01 -1.6940e-01 +1.0587e+00 +3.6626e+00 -1.5618e+00 +4.1142e+00 -3.8976e+00 +1.3712e+00
22 +5.859804356e+01 +5.859804356e+01 +4.165804356e+01 +4.165804356e+01 -1.4713e+00 -1.9071e+00 -1.9500e+00 -4.5645e-01 +3.1876e+00 +1.9908e+00 -7.7773e-01 -3.5285e+00 -3.3373e+00 -4.5051e+00 +1.2339e+00 +4.1376e+00 -4.7751e+00 -1.7728e+00 +6.1196e-01 +8.8739e-01 +3.3856e+00 -3.0377e+00 +4.9130e+00 +1.4880e-01
202 +3.802334240e+01 +3.802334240e+01 +2.108334240e+01 +2.108334240e+01 +6.3419e-01 +0.0000e+00 -2.3261e+00 +2.9916e+00 +1.8238e+00 -7.5182e-01 +2.6540e+00 +1.2205e-01 -1.0269e+00 -1.2766e+00 -1.1880e+00 +3.3129e+00 -2.0000e+00 -1.0374e+00 +3.3449e+00 +3.2424e+00 +6.5434e-01 -1.1740e+00 +3.2236e+00 +4.2875e+00
853 +2.088642585e+01 +2.088642585e+01 +3.946425854e+00 +3.946425854e+00 +3.0213e+00 +4.2960e+00 -3.2668e+00 +8.2303e-01 +1.6382e+00 -1.6966e+00 +4.0705e+00 -4.3879e-02 -2.5555e-01 -4.2740e+00 +3.4591e+00 +1.9410e+00 -6.2703e-01 -1.3877e+00 +2.0698e+00 +2.7205e+00 +5.0000e+00 -9.3795e-01 +1.2730e+00 +4.7993e+00
1643 +1.577999369e+01 +1.577999369e+01 -1.160006305e+00 -1.160006305e+00 +3.5509e+00 +3.2971e+00 -2.6818e+00 +1.4045e+00 +1.7229e+00 +1.5069e-01 +1.6722e+00 +3.6833e-01 -1.8831e+00 -1.2427e+00 +2.7321e+00 +2.2720e+00 -1.2643e+00 +2.2528e-01 +1.7099e+00 +4.1915e+00 +4.4534e+00 +3.6469e-01 +9.9171e-01 +4.5179e+00
4730 +9.836525653e+00 +9.836525653e+00 -7.103474347e+00 -7.103474347e+00 +3.8187e+00 +2.4576e+00 -1.8980e+00 +1.4444e-01 +1.1289e+00 -3.1527e+00 +2.3748e+00 -1.2849e+00 -6.3935e-01 -4.1187e+00 +2.7364e+00 +1.8598e+00 -2.2051e+00 -1.0343e+00 +1.7538e+00 +5.0000e+00 +3.3011e+00 -1.5928e+00 +7.5251e-01 +4.6061e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.695258818e+02 +1.695258818e+02 +1.883358818e+02 +1.883358818e+02 +4.5013e+00 -3.0657e+00 +8.2792e-01 -4.8575e-01 -6.0209e-01 -1.2411e+00 -1.3969e+00 +4.0899e+00 -2.1406e+00 -4.5095e+00 -4.8514e+00 +3.2803e+00 +3.9520e+00 +2.7209e+00 +1.0153e-01 +4.4251e+00 -3.0100e+00 -4.3172e+00 -4.7281e+00 -2.3679e+00
2 +5.247486223e+01 +5.247486223e+01 +7.128486223e+01 +7.128486223e+01 -2.6886e+00 +1.8222e+00 -7.6504e-01 -4.5610e+00 -1.5995e+00 -4.9012e+00 +4.8513e-01 +9.6247e-01 -1.0587e+00 +2.5534e+00 -2.1181e+00 +4.1756e+00 +4.4239e+00 -1.2018e+00 +2.1396e+00 +2.7015e+00 +1.7427e+00 -3.7477e+00 +2.9367e+00 +2.1379e+00
194 +3.880342275e+01 +3.880342275e+01 +5.761342275e+01 +5.761342275e+01 -3.8081e+00 +1.2010e+00 +0.0000e+00 +4.0841e-01 -2.4720e+00 -1.6667e-01 +2.5658e+00 -6.7628e-01 -9.1259e-01 +0.0000e+00 -5.0000e+00 +2.9694e-01 +3.6764e+00 +7.5149e-01 +7.1885e-01 -7.0500e-01 +0.0000e+00 +4.1593e+00 -2.2895e+00 +3.3788e-01
434 +2.382710600e+01 +2.382710600e+01 +4.263710600e+01 +4.263710600e+01 +1.5843e+00 -1.1233e+00 +7.1506e-01 -1.4334e+00 -3.7086e-01 -2.5109e+00 -1.8505e-01 -6.8910e-01 -2.4375e+00 +2.7910e+00 -4.8878e+00 +4.1055e+00 +3.8974e+00 +2.2416e+00 -1.7366e+00 -1.5277e-01 +7.5581e-01 +4.3997e+00 -1.2356e-01 -9.7254e-01
830 +1.331876249e+01 +1.331876249e+01 +3.212876249e+01 +3.212876249e+01 -1.9990e+00 +3.1041e+00 -1.8601e+00 +1.9445e-01 +1.9648e+00 -2.9366e+00 +7.7847e-01 +9.3667e-01 +1.3055e-01 +2.7597e+00 -4.7654e+00 +3.8768e+00 +5.0000e+00 +9.9729e-01 -1.1298e+00 -1.8397e+00 -1.8178e-01 +3.3324e+00 +8.5089e-01 -1.8576e-01
1680 +8.945975515e+00 +8.945975515e+00 +2.775597552e+01 +2.775597552e+01 -5.0176e-01 +2.0190e+00 -1.3774e+00 +5.6134e-01 +2.8548e+00 -2.8617e+00 +2.7258e-02 +1.4229e+00 +8.3151e-01 +2.7176e+00 -4.5030e+00 +3.6129e+00 +4.9635e+00 +3.9746e-01 -1.0812e+00 -1.6385e+00 -7.8225e-01 +3.6869e+00 +1.5912e+00 -8.6279e-01
4256 +5.664844323e+00 +5.664844323e+00 +2.447484432e+01 +2.447484432e+01 -5.7169e-01 +9.4487e-01 -5.9369e-01 +7.6344e-01 +2.8681e+00 -3.1287e+00 -1.2482e-01 +7.5193e-01 -2.5189e-02 +2.8793e+00 -3.9923e+00 +3.7159e+00 +4.8894e+00 +1.9206e+00 -2.0027e+00 -1.5352e+00 -2.2475e-01 +3.8123e+00 +1.6837e+00 -1.9941e-01
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.073376097e+03 +1.073376097e+03 +1.346526097e+03 +1.346526097e+03 +4.5013e+00 -3.0657e+00 +8.2792e-01 -4.8575e-01 -6.0209e-01 -1.2411e+00 -1.3969e+00 +4.0899e+00 -2.1406e+00 -4.5095e+00 -4.8514e+00 +3.2803e+00 +3.9520e+00 +2.7209e+00 +1.0153e-01 +4.4251e+00 -3.0100e+00 -4.3172e+00 -4.7281e+00 -2.3679e+00
2 +3.264259400e+02 +3.264259400e+02 +5.995759400e+02 +5.995759400e+02 -2.6886e+00 +1.8222e+00 -7.6504e-01 -4.5610e+00 -1.5995e+00 -4.9012e+00 +4.8513e-01 +9.6247e-01 -1.0587e+00 +2.5534e+00 -2.1181e+00 +4.1756e+00 +4.4239e+00 -1.2018e+00 +2.1396e+00 +2.7015e+00 +1.7427e+00 -3.7477e+00 +2.9367e+00 +2.1379e+00
