% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.425921345e+03 +1.425921345e+03 +2.425921345e+03 +2.425921345e+03 +2.8079e+00 +1.0252e+00 +4.2047e+00 +2.4464e+00 +3.5292e-01 +1.2215e+00 -1.9449e+00 +4.2230e+00 -2.7560e-01 +4.1611e+00 -1.8230e+00 +3.6454e+00 -2.1307e+00 -4.6784e+00 -1.2794e+00 +2.6372e+00 -4.3032e+00 -3.4815e+00 -5.1451e-01 -6.0155e-01
10 +8.778014715e+02 +8.778014715e+02 +1.877801471e+03 +1.877801471e+03 -2.0902e+00 -5.5509e-01 +4.3822e+00 +3.2553e+00 +1.3303e+00 +1.4831e+00 +2.7954e+00 +1.6695e-01 -2.7459e+00 +2.8531e+00 -2.9432e+00 +2.2657e+00 -8.5475e-02 +1.2306e+00 +3.9893e+00 +4.2523e-01 +4.7561e+00 +1.9156e+00 -9.5255e-01 -5.7265e-01
211 +4.615336257e+02 +4.615336257e+02 +1.461533626e+03 +1.461533626e+03 -1.8045e+00 +2.4254e+00 +2.8721e+00 -1.0810e+00 -1.2939e+00 -6.9832e-01 +0.0000e+00 -1.1556e+00 -8.2730e-01 +0.0000e+00 -8.9682e-01 +0.0000e+00 +6.9591e-01 -8.9747e-01 +1.7663e+00 +2.1808e+00 +5.0000e+00 -3.9316e+00 -3.7021e-02 -9.0198e-01
417 +3.882013080e+02 +3.882013080e+02 +1.388201308e+03 +1.388201308e+03 -2.4838e+00 +2.9146e+00 -9.0324e-01 +4.1591e+00 +1.7844e+00 -2.8681e+00 -2.5706e+00 -1.4179e+00 -3.7188e+00 +1.1501e+00 -2.7215e+00 -2.4787e+00 -1.6155e+00 -1.1075e+00 +1.5073e+00 +2.0337e-01 +5.0000e+00 -2.6532e-01 +1.2907e+00 -3.0453e+00
4305 +2.378525869e+02 +2.378525869e+02 +1.237852587e+03 +1.237852587e+03 -1.9386e+00 +2.5621e+00 +3.2431e+00 +5.0000e+00 +4.0659e+00 -4.5647e+00 -1.9146e+00 -1.7324e-01 -1.8427e+00 -2.2152e+00 -2.6788e+00 -3.8390e-01 -6.0244e-01 -4.9764e+00 +3.0456e+00 +4.7951e+00 +5.0000e+00 -1.5647e+00 -5.2432e-01 -1.4273e+00
149374 +1.483589575e+02 +1.483589575e+02 +1.148358957e+03 +1.148358957e+03 -3.3943e+00 +3.5335e+00 +5.0000e+00 +5.0000e+00 +1.5557e+00 -7.7167e-01 -2.8214e+00 +1.9798e+00 -2.0701e+00 -4.9856e-01 -4.2955e+00 -1.8294e+00 +5.4527e-01 -4.7563e+00 +3.2418e+00 +1.9876e+00 +5.0000e+00 -1.1874e+00 -1.6207e+00 -1.3251e+00
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.848992779e+03 +3.848992779e+03 +3.919022779e+03 +3.919022779e+03 +3.3829e+00 -3.7910e+00 -4.9947e-01 -4.2674e+00 -4.1389e+00 -1.0031e+00 +4.6282e+00 -3.4518e-02 +3.5123e+00 -2.0154e+00 +4.9649e+00 -3.5964e+00 -2.3041e+00 -1.4276e+00 +2.4061e+00 +3.3522e+00 +4.3287e+00 -4.9414e-02 +4.6516e-01 +1.8643e+00
2 +1.321110172e+03 +1.321110172e+03 +1.391140172e+03 +1.391140172e+03 -3.9374e+00 -1.8833e-01 -1.6427e+00 -3.6360e+00 -1.5122e+00 -2.8020e+00 -2.2727e-02 -4.4897e+00 -4.0272e+00 +9.0999e-01 -3.4975e+00 +4.1951e+00 +1.7884e+00 -3.9242e+00 +1.8335e+00 +1.5600e+00 -1.2381e+00 -1.6692e+00 +5.9290e-01 +1.0573e+00
40 +8.957422840e+02 +8.957422840e+02 +9.657722840e+02 +9.657722840e+02 -1.3079e+00 -6.6137e-02 -3.9433e+00 +2.3675e+00 -3.0025e-01 +2.7638e-03 +3.8639e+00 -9.3845e-01 +4.2970e+00 +6.3108e-01 +3.2960e+00 -1.1543e+00 -2.4298e-01 -2.4808e+00 +1.1660e+00 -4.7975e+00 -1.2310e+00 +2.4314e+00 +1.6160e+00 -2.8572e+00
133 +4.435055018e+02 +4.435055018e+02 +5.135355018e+02 +5.135355018e+02 -2.7016e+00 -2.7419e+00 -3.6008e+00 +1.7242e+00 +4.2800e-02 -2.0610e+00 +3.0320e-01 -6.7806e-01 +2.0646e+00 +7.7162e-01 +0.0000e+00 -5.8068e-01 +5.0000e+00 -3.1490e+00 -4.0337e+00 +0.0000e+00 -9.9357e-01 +4.6949e+00 -1.4128e+00 +2.2021e+00
233 +3.319314825e+02 +3.319314825e+02 +4.019614825e+02 +4.019614825e+02 +0.0000e+00 -3.7302e+00 -1.6409e+00 +5.6488e-01 +1.4070e+00 +0.0000e+00 -1.9434e+00 -7.4017e-01 +0.0000e+00 +7.5114e-01 +2.4953e-01 -1.6680e+00 +5.0000e+00 -3.7844e+00 -2.0038e+00 -4.2531e-02 -4.8190e-01 +4.3013e+00 +0.0000e+00 +3.4901e-01
