% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.522983162e+01 +3.522983162e+01 +1.828983162e+01 +1.828983162e+01 +4.4220e+00 +2.1154e+00 -2.0655e+00 -2.8787e+00 +1.0709e+00 +3.1338e+00 +3.2807e-01 +1.5026e+00 -2.1233e+00 -7.1588e-01 -3.9648e+00 +1.7983e+00 -4.3540e-01 -2.5878e+00 +4.5130e+00 -3.2058e+00 -4.5604e+00 -2.6919e+00 +4.4551e+00 +2.7983e+00
20 +2.277737784e+01 +2.277737784e+01 +5.837377836e+00 +5.837377836e+00 -1.5568e+00 +4.1790e+00 -2.0131e+00 +4.7515e-01 +1.7005e-01 +1.5175e+00 +3.0893e+00 -1.0257e-01 +3.6819e+00 -3.8052e+00 -9.4570e-01 -3.8728e+00 -1.4737e+00 -1.5957e+00 -2.5538e+00 -3.0121e+00 +3.8666e+00 -1.1608e+00 -2.5947e+00 +3.6587e+00
83 +1.549953174e+01 +1.549953174e+01 -1.440468263e+00 -1.440468263e+00 +6.4350e-01 -1.7907e+00 +1.2724e+00 -9.3031e-01 +4.9158e+00 +1.5618e+00 +9.1516e-01 +1.9135e+00 -4.3261e+00 -3.0148e+00 -2.1316e+00 +1.7776e+00 -2.7762e+00 -4.2352e+00 +1.3712e+00 +3.2669e+00 +1.3973e+00 -2.8070e+00 +2.2124e+00 +1.4314e+00
452 +8.742467425e+00 +8.742467425e+00 -8.197532575e+00 -8.197532575e+00 +0.0000e+00 -8.3500e-02 -6.4642e-01 +3.2136e-01 +2.6528e+00 +4.0104e+00 +2.3444e+00 -5.0000e+00 -3.2865e+00 -2.6351e+00 +6.6664e-01 +2.0390e-01 -2.2618e+00 -2.6653e+00 +6.0484e-01 +5.0000e+00 +1.7733e+00 -1.9026e+00 +7.3892e-01 +4.3127e+00
1207 +6.233421924e+00 +6.233421924e+00 -1.070657808e+01 -1.070657808e+01 +1.2995e+00 +5.6045e-01 -2.2643e+00 +2.7128e-01 +3.2123e+00 -1.8585e+00 +2.4533e+00 -5.0000e+00 -1.9944e+00 -3.0985e+00 +3.4330e+00 -1.2048e+00 -2.4524e+00 +1.8462e-01 +5.0000e+00 +2.6499e+00 +2.6293e+00 -2.6110e+00 -5.9368e-01 +2.2223e+00
6625 +3.920275132e+00 +3.920275132e+00 -1.301972487e+01 -1.301972487e+01 +3.4045e+00 +2.8980e+00 -5.4728e-01 +2.4942e+00 +1.4948e+00 -1.5683e+00 +4.5149e+00 -2.9748e+00 -1.7289e+00 -5.0000e+00 +5.0000e+00 -2.3510e+00 -1.2088e+00 +1.0082e+00 +5.0000e+00 +3.9869e+00 +5.0000e+00 -2.0282e+00 +1.8703e-01 +4.2085e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.812821771e+01 +2.812821771e+01 +4.693821771e+01 +4.693821771e+01 -1.1333e+00 -6.1486e-01 +3.0294e+00 +4.5920e+00 +8.8177e-01 -2.0464e+00 +4.7454e+00 -1.6544e+00 -2.4331e+00 +3.8275e+00 +3.7683e+00 +3.4721e+00 +3.6341e+00 +3.2860e+00 +1.1210e+00 -3.1422e+00 -4.5281e+00 -3.9968e+00 -4.3116e+00 -4.7264e+00
2 +2.044732537e+01 +2.044732537e+01 +3.925732537e+01 +3.925732537e+01 +3.0251e+00 -2.0141e+00 +3.5469e+00 -4.4976e+00 +8.2916e-02 +3.4505e+00 -2.1488e+00 -1.7653e+00 +3.4483e+00 -2.1971e+00 -2.2233e+00 +5.3069e-01 -2.5674e+00 -2.1437e+00 +1.1976e-01 -1.9436e+00 -2.8810e+00 -4.0597e-01 +4.0837e+00 -1.6182e+00
58 +1.507637757e+01 +1.507637757e+01 +3.388637757e+01 +3.388637757e+01 -1.5182e-01 -3.6688e+00 +3.5611e+00 -5.4063e-01 -5.0000e+00 -4.3204e+00 -1.1656e+00 -1.2894e+00 +1.4357e+00 +2.4974e+00 +2.5967e-01 +8.4328e-01 +1.0446e+00 +3.9257e+00 +3.2506e-01 +3.0205e+00 +1.8842e+00 +2.1777e-01 +2.1706e+00 -2.3715e+00
