% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.089389604e+06 +3.089389604e+06 +3.089465874e+06 +3.089465874e+06 -3.5730e+00 -5.1371e-01 +2.1777e+00 +6.3809e-02 +6.3772e-01 +3.4408e+00 +3.7617e+00 +2.9162e+00 +4.8884e+00 +3.4698e+00 +1.5474e+00 -1.3890e+00 +7.9374e-01 -1.6288e+00 -4.5860e+00 -2.6175e+00 -4.0966e+00 +4.1550e+00 +3.1108e-01 -4.5340e-01
3 +1.470505566e+05 +1.470505566e+05 +1.471268266e+05 +1.471268266e+05 -1.6189e+00 -4.1272e-01 -4.7485e+00 -3.8653e-01 +1.8255e+00 -2.6722e+00 +7.0244e-01 +4.3954e+00 +2.9104e+00 -2.2346e+00 -1.6233e-01 -4.3614e+00 -5.0772e-01 -3.7024e+00 -3.0994e+00 +3.8723e+00 +4.5304e+00 -4.1602e+00 -2.5137e+00 +2.9786e+00
10 +1.274994966e+04 +1.274994966e+04 +1.282621966e+04 +1.282621966e+04 -1.2998e+00 -2.8912e+00 -5.9287e-01 -8.7645e-01 -1.4068e+00 +3.1761e+00 -2.2564e+00 +1.9606e+00 +1.0507e+00 -4.0292e+00 +4.1235e+00 -2.4495e+00 -1.9262e+00 -1.0944e-01 +3.3870e+00 -4.4759e+00 +2.2147e+00 -6.8522e-01 +3.5353e-01 -4.6730e-01
28 +6.343127955e+02 +6.343127955e+02 +7.105827955e+02 +7.105827955e+02 -1.1496e+00 +2.0203e+00 -1.5956e+00 +8.1532e-01 +1.2252e+00 -4.1423e-01 -1.3750e+00 +2.6262e+00 -3.4734e-01 -4.4609e+00 -2.4203e-01 +5.7801e-01 -7.2298e-01 +4.2887e+00 +7.2855e-01 +3.5314e+00 -3.4032e+00 +5.0977e-01 -3.0372e+00 +2.3725e+00
224 +5.278441876e+02 +5.278441876e+02 +6.041141876e+02 +6.041141876e+02 -4.3037e-02 +2.8115e+00 -2.6209e+00 +1.4579e+00 +4.0447e-01 +7.2600e-01 -1.5182e-01 +3.7332e+00 +1.9850e+00 -5.0000e+00 -5.0000e+00 +6.2309e-01 +7.0372e-01 +3.6004e+00 -1.9693e-01 +3.2174e+00 -2.4280e+00 +4.7669e+00 -4.2067e+00 +2.0749e+00
634 +3.670170396e+02 +3.670170396e+02 +4.432870396e+02 +4.432870396e+02 +2.0053e+00 +3.1657e+00 -2.2483e+00 +1.3796e+00 -7.3987e-01 +1.1434e+00 +9.1021e-01 +2.7258e+00 +1.9891e+00 -5.0000e+00 -4.7658e+00 +1.2612e+00 +2.9208e-01 +3.8442e+00 -6.8480e-01 +3.8220e+00 -3.0285e+00 +4.8127e+00 -4.2408e+00 +8.3069e-01
943 +2.492504751e+02 +2.492504751e+02 +3.255204751e+02 +3.255204751e+02 +3.8092e-01 +1.5239e+00 -2.7320e+00 +6.8296e-01 -9.3372e-02 -3.1889e+00 -3.6946e-02 +3.2566e+00 +2.4036e-01 -5.0000e+00 -3.5564e+00 -7.9201e-01 +6.3439e-01 +4.6978e+00 -3.4089e-01 +1.8549e+00 -2.0128e+00 +1.6226e+00 -4.3276e+00 +2.0685e+00
1121 +1.324796234e+02 +1.324796234e+02 +2.087496234e+02 +2.087496234e+02 +8.3362e-01 -6.9193e-01 -1.7994e+00 +6.2248e-01 -1.1859e+00 -4.0462e+00 +9.9128e-01 +3.5429e+00 +2.1135e+00 +1.7454e+00 +4.2640e+00 -1.2622e+00 +2.8876e-01 +9.4736e-01 -8.8720e-02 +1.4250e+00 +2.7537e-01 +2.9465e+00 -3.0263e+00 +1.4912e+00
15095 +9.992932662e+01 +9.992932662e+01 +1.761993266e+02 +1.761993266e+02 +4.4760e-01 -1.0506e+00 -1.5190e+00 +5.6385e-01 -1.4600e+00 -3.2263e+00 +8.3929e-01 +3.4750e+00 +1.0699e+00 +2.3052e+00 +3.2233e+00 -1.1229e+00 +3.8249e-01 +1.2408e+00 -4.4553e-01 +1.9085e+00 +1.0397e+00 +1.9765e+00 -3.0481e+00 +1.5307e+00
42153 +6.308563185e+01 +6.308563185e+01 +1.393556318e+02 +1.393556318e+02 +5.9716e-02 -1.3796e+00 -1.5501e+00 +7.5598e-01 -1.7059e+00 -3.3437e+00 +6.1260e-01 +3.5420e+00 +2.3036e-01 +2.2471e+00 +2.6155e+00 -1.1131e+00 +1.7643e-01 +1.4014e+00 -1.6913e+00 +1.7280e+00 +1.2323e+00 +1.5484e+00 -9.7237e-01 -8.0523e-01
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
