% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.842047785e+02 +2.842047785e+02 +3.636847785e+02 +3.636847785e+02 +3.0825e+00 -1.9273e+00 +1.0819e+00 -1.8160e+00 +3.2021e+00 -1.8305e+00 +1.9192e+00 -1.9870e+00 +1.4984e+00 -1.7984e+00 +2.9785e-01 -4.8682e+00 -3.2187e+00 -1.4733e+00 +9.8605e-01 -2.5078e+00 -2.1795e+00 +1.8451e+00 -3.9251e+00 +1.3724e+00
2 +1.578681706e+02 +1.578681706e+02 +2.373481706e+02 +2.373481706e+02 +1.4334e+00 -1.1736e+00 +3.0620e+00 +1.3794e+00 +3.0848e+00 -2.3418e+00 +1.2962e+00 -2.9386e+00 -9.2399e-01 -4.3375e+00 -3.6734e+00 +7.2982e-01 -4.7330e-01 +1.8755e+00 -9.5148e-01 +4.9777e+00 -1.0683e+00 +2.6939e+00 +4.2543e+00 +3.7321e+00
132 +7.897226121e+01 +7.897226121e+01 +1.584522612e+02 +1.584522612e+02 +2.3620e-01 -1.3066e+00 +2.0759e+00 +1.0356e+00 -5.9802e-01 -7.5177e-02 +2.2635e+00 +1.8932e-01 +1.4781e+00 -4.5594e+00 -4.6246e+00 +9.0331e-01 -1.1181e+00 +1.6589e+00 +4.7398e+00 +0.0000e+00 -4.0825e+00 -1.7875e+00 +5.1080e-01 -8.7643e-01
135 +5.783709603e+01 +5.783709603e+01 +1.373170960e+02 +1.373170960e+02 +9.3046e-01 +0.0000e+00 +3.4603e+00 +2.0760e+00 -4.0850e+00 -6.4412e-01 +2.4147e+00 +1.5269e+00 -1.7700e+00 -2.2795e+00 -5.0000e+00 +2.7685e-01 +3.5003e-01 -3.0689e+00 +5.0000e+00 +7.7649e-01 -3.2487e-01 -2.9791e+00 +1.9199e+00 +3.6107e+00
333 +3.659766311e+01 +3.659766311e+01 +1.160776631e+02 +1.160776631e+02 +3.4220e-01 -1.1898e+00 +0.0000e+00 -2.3192e+00 -2.6356e+00 -6.6004e-01 +0.0000e+00 +2.1735e+00 -9.7536e-01 -2.9885e+00 -3.6788e+00 +3.2822e+00 +1.4253e+00 -1.3536e+00 +4.7590e+00 +5.0000e+00 -2.8067e-01 -5.0000e+00 +2.6543e+00 +2.7489e+00
556 +2.059213929e+01 +2.059213929e+01 +1.000721393e+02 +1.000721393e+02 -6.7424e-01 -1.7912e+00 -2.7981e-01 +5.6945e-01 -1.2583e+00 -5.2499e-01 -5.2491e-02 +2.7389e-02 -5.6843e-01 -2.0735e+00 -2.1228e+00 +3.0224e+00 +1.2741e+00 +2.9558e-01 +4.8835e+00 +4.2179e+00 +1.4485e+00 -5.0000e+00 +1.7148e+00 +2.2253e+00
617 +1.169128417e+01 +1.169128417e+01 +9.117128417e+01 +9.117128417e+01 +8.7360e-01 -8.9714e-01 -5.8262e-01 +1.0385e+00 -1.6071e+00 -5.2696e-01 +4.6329e-01 +3.2086e-01 -1.0173e+00 -3.4541e+00 -2.8862e+00 +3.3114e+00 +8.7884e-01 +8.1160e-02 +4.7165e+00 +3.1297e+00 -4.1245e-01 -5.0000e+00 +1.6509e+00 +2.7017e+00
767 +9.920896358e+00 +9.920896358e+00 +8.940089636e+01 +8.940089636e+01 +1.6609e+00 -1.0254e+00 -4.7086e-01 +1.6774e+00 -1.7159e+00 -1.2674e-03 -1.1555e-01 -4.7311e-02 -7.2299e-01 -2.5275e+00 -3.0880e+00 +1.9088e+00 +8.7965e-01 +2.1854e-01 +4.6793e+00 +3.1747e+00 -7.9105e-01 -5.0000e+00 +2.1485e+00 +2.7808e+00
1272 +5.404315356e+00 +5.404315356e+00 +8.488431536e+01 +8.488431536e+01 +3.2291e-01 -1.3677e+00 -5.1226e-01 +2.5366e+00 -2.1938e+00 -1.2588e-01 -3.7949e-01 +2.4375e-01 -1.6087e+00 -3.3671e+00 -4.0759e+00 +2.1311e+00 +3.2625e-01 -3.0952e-01 +4.6579e+00 +2.9139e+00 +7.6777e-01 -5.0000e+00 +1.7454e+00 +1.7557e+00
1718 +3.555023866e+00 +3.555023866e+00 +8.303502387e+01 +8.303502387e+01 -1.5149e-01 -7.6537e-01 -7.0039e-01 +2.2791e+00 -2.1078e+00 +4.8769e-01 -5.3390e-01 +1.7115e-01 -1.4105e+00 -3.3699e+00 -3.5604e+00 +2.0369e+00 +8.6080e-01 -8.8284e-02 +4.5127e+00 +2.8520e+00 -6.7759e-01 -4.9995e+00 +2.1234e+00 +1.5873e+00
2535 +2.502646766e+00 +2.502646766e+00 +8.198264677e+01 +8.198264677e+01 +1.4438e-01 -1.3141e+00 -6.7613e-01 +1.8978e+00 -2.3479e+00 +5.7925e-01 -5.0982e-01 +3.7275e-01 -1.6362e+00 -3.0960e+00 -3.6511e+00 +1.9506e+00 +1.1113e+00 +9.6631e-02 +4.4514e+00 +2.7963e+00 +1.2133e-01 -4.9993e+00 +2.3781e+00 +1.7646e+00
3930 +1.536065269e+00 +1.536065269e+00 +8.101606527e+01 +8.101606527e+01 +3.2846e-01 -1.2344e+00 -9.7783e-01 +1.9754e+00 -2.6560e+00 +4.6139e-01 -2.3867e-01 +2.1441e-01 -1.6873e+00 -3.0620e+00 -3.8102e+00 +1.9614e+00 +1.1303e+00 -2.2648e-01 +4.1463e+00 +2.8526e+00 -5.9959e-02 -4.9982e+00 +2.3884e+00 +1.3225e+00
10064 +9.970269319e-01 +9.970269319e-01 +8.047702693e+01 +8.047702693e+01 +2.8128e-01 -1.1715e+00 -6.8219e-01 +1.8695e+00 -2.6742e+00 +4.3276e-01 -1.2425e-01 +9.6828e-02 -1.7226e+00 -2.9554e+00 -3.8888e+00 +1.9921e+00 +1.1164e+00 -6.2950e-02 +3.6686e+00 +2.9133e+00 -9.4776e-02 -4.9113e+00 +2.3133e+00 +1.3617e+00
10375 +6.105992368e-01 +6.105992368e-01 +8.009059924e+01 +8.009059924e+01 +2.5297e-01 -1.2293e+00 -6.3956e-01 +1.8236e+00 -2.6849e+00 +4.4314e-01 -1.6848e-01 +5.4365e-02 -1.6560e+00 -3.0115e+00 -3.9892e+00 +1.9554e+00 +1.1366e+00 -5.7567e-02 +3.6510e+00 +2.9276e+00 -4.5837e-02 -4.6668e+00 +2.3912e+00 +1.3693e+00
10452 +3.896115894e-01 +3.896115894e-01 +7.986961159e+01 +7.986961159e+01 +2.4165e-01 -1.1995e+00 -6.6404e-01 +1.8181e+00 -2.6985e+00 +4.4663e-01 -1.7300e-01 +3.8722e-02 -1.6527e+00 -3.0713e+00 -3.9553e+00 +1.9638e+00 +1.1508e+00 -6.4873e-02 +3.6823e+00 +2.9288e+00 +1.9731e-02 -4.4943e+00 +2.3512e+00 +1.3811e+00
