% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.979734085e+02 +7.979734085e+02 +9.005834085e+02 +9.005834085e+02 +4.8201e+00 +4.4249e+00 +2.5007e+00 +1.3030e+00 +2.6373e+00 -4.4179e+00 +1.4833e-01 +1.4709e+00 -2.8421e+00 +1.6336e+00 +4.4796e+00 +4.1048e+00 -3.9661e+00 +1.7311e+00 -5.8712e-01 +3.4409e+00 -2.1273e+00 +2.2786e+00 +1.7880e-01 -3.1579e+00
5 +6.001347718e+02 +6.001347718e+02 +7.027447718e+02 +7.027447718e+02 +4.6363e+00 -5.3826e-02 +2.3551e+00 +2.8764e+00 +3.2004e+00 +9.5663e-01 -2.7203e+00 -4.1833e+00 +2.3322e+00 -2.2461e+00 -3.2962e+00 -4.1463e+00 +3.5275e-01 -1.0559e+00 -1.7788e+00 -1.4283e+00 +2.9053e+00 -2.2747e+00 +5.5200e-01 -7.6104e-01
213 +3.762740908e+02 +3.762740908e+02 +4.788840908e+02 +4.788840908e+02 -2.9205e+00 +7.6189e-01 +3.4302e+00 -3.5781e+00 -2.1753e-01 +1.3253e+00 -9.5678e-01 -7.7092e-01 +3.6626e+00 -2.5569e+00 +1.2718e+00 -7.4768e-02 +1.5956e+00 -1.3419e+00 +1.7920e+00 +3.9081e+00 +7.6026e-01 +2.2399e+00 -2.4789e+00 -1.7237e+00
876 +2.236235698e+02 +2.236235698e+02 +3.262335698e+02 +3.262335698e+02 -1.9586e+00 +5.3195e-01 +4.4358e-01 -3.3347e-01 +1.6682e+00 +5.4139e-02 +1.3186e+00 -8.5632e-01 +4.9320e-01 -1.6218e+00 +1.4014e+00 -1.2607e-01 +1.5459e+00 +2.9750e-01 +9.1539e-01 +2.9353e+00 +6.1457e-01 +6.5237e-01 -1.1155e+00 -1.6179e+00
2987 +1.574807670e+02 +1.574807670e+02 +2.600907670e+02 +2.600907670e+02 -1.7234e+00 +2.8138e-01 +6.2096e-01 -1.3705e+00 +1.2562e+00 +2.1114e-01 +9.9647e-01 +1.0422e+00 +1.4181e+00 -1.9114e+00 +1.8342e+00 +1.2325e+00 +1.6644e+00 -1.7056e-01 +1.3942e+00 +2.8404e+00 +5.1636e-01 +1.4143e+00 -1.5699e+00 -1.4131e+00
19520 +9.827999398e+01 +9.827999398e+01 +2.008899940e+02 +2.008899940e+02 -1.6898e+00 +1.9910e-01 +8.7018e-01 -1.1824e+00 +1.5487e+00 +2.6194e-01 +9.9635e-01 +1.0242e+00 +9.4178e-01 -2.2927e+00 +1.6765e+00 +9.9646e-01 +1.4657e+00 -1.3842e-01 +1.3523e+00 +2.6052e+00 +8.0271e-01 +1.3946e+00 -1.5604e+00 -1.4305e+00
46466 +6.309551620e+01 +6.309551620e+01 +1.657055162e+02 +1.657055162e+02 -1.6906e+00 +1.8592e-01 +8.6900e-01 -1.1509e+00 +1.5385e+00 +2.2212e-01 +1.0068e+00 +1.0001e+00 +9.4423e-01 -2.3070e+00 +1.7033e+00 +1.0006e+00 +1.4525e+00 -1.3680e-01 +1.3563e+00 +2.5914e+00 +7.9909e-01 +1.3867e+00 -1.5734e+00 -1.4535e+00
83905 +3.981029906e+01 +3.981029906e+01 +1.424202991e+02 +1.424202991e+02 -1.7005e+00 +2.0064e-01 +8.7686e-01 -1.1232e+00 +1.4953e+00 +1.7722e-01 +9.8279e-01 +9.8168e-01 +9.5588e-01 -2.3136e+00 +1.7130e+00 +1.0112e+00 +1.4494e+00 -1.4163e-01 +1.3957e+00 +2.5840e+00 +7.7493e-01 +1.3922e+00 -1.5929e+00 -1.4532e+00
% function evaluation | noise-free fitness - Fopt (9.330000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.000986224e+02 +8.000986224e+02 +8.933986224e+02 +8.933986224e+02 -1.4095e+00 +1.0564e+00 -9.8705e-01 -4.2133e+00 +2.6614e+00 -4.2671e+00 +4.5935e-01 +3.2476e+00 -2.5518e+00 -4.0622e-01 +3.6131e+00 +4.7645e+00 -1.3626e+00 +2.8811e+00 -3.8478e+00 +4.9743e+00 +9.4836e-01 -1.0008e+00 +1.9776e+00 -4.9646e+00
