% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.249919432e+03 +6.249919432e+03 +7.249919432e+03 +7.249919432e+03 -1.7585e+00 -3.6091e+00 +4.7885e+00 +3.9288e+00 -3.9059e+00 +3.6877e+00 -3.8089e+00 -3.3275e+00 -4.8028e+00 -2.5478e+00 +3.1923e+00 +3.7121e-01 -6.0723e-01 +2.2338e+00 +2.4998e+00 -3.0418e+00 -2.4103e+00 -1.0105e+00 -1.5421e+00 +4.9913e+00
2 +1.380608681e+03 +1.380608681e+03 +2.380608681e+03 +2.380608681e+03 -2.0369e+00 +1.6320e+00 -3.5345e+00 +1.3679e+00 +2.8998e+00 +4.8757e+00 +3.7429e+00 +3.0792e+00 +2.1338e+00 -2.5380e+00 -6.1049e-01 +4.9900e-01 -3.7625e+00 -3.2770e+00 -4.2878e+00 -1.4298e+00 -4.0816e+00 -1.5346e+00 +1.6699e+00 +2.3999e-01
10 +7.523462244e+02 +7.523462244e+02 +1.752346224e+03 +1.752346224e+03 -1.8576e+00 +3.8168e+00 +2.3844e+00 +3.0170e+00 -3.9576e+00 -2.3083e+00 -2.4166e+00 +2.8984e+00 -3.2764e+00 +3.7304e+00 -3.5340e+00 +1.7519e-01 -4.7833e+00 -1.4028e+00 -1.2543e+00 -4.0564e+00 +4.4737e+00 +5.7354e-01 +3.8258e-01 -4.1396e+00
18 +5.668373882e+02 +5.668373882e+02 +1.566837388e+03 +1.566837388e+03 -3.9329e+00 +4.4144e+00 +2.4526e-01 +3.6022e-01 +1.9402e+00 +3.9476e-01 -3.3676e+00 -2.7882e-02 -3.1067e+00 +2.5752e+00 -3.7105e+00 +8.0337e-01 -4.9269e+00 +1.6836e+00 +1.0315e-01 +2.3078e+00 +2.9332e+00 -3.2774e+00 -1.1357e+00 +4.7649e-01
826 +3.885273670e+02 +3.885273670e+02 +1.388527367e+03 +1.388527367e+03 +3.0892e+00 +8.0956e-01 +1.2951e+00 +4.2998e+00 +2.3207e+00 +1.4511e-01 -1.5385e+00 +1.6363e+00 +4.1677e-01 -3.4299e-01 -1.5628e+00 -2.0887e+00 -3.2518e+00 +1.5180e+00 +2.5711e+00 +2.5131e+00 +2.5462e+00 -5.5107e-01 +2.2692e-01 +1.1506e-01
4020 +2.504280056e+02 +2.504280056e+02 +1.250428006e+03 +1.250428006e+03 -3.6491e+00 +3.1041e+00 +2.9088e+00 +3.8870e+00 +3.6574e+00 -3.9002e+00 -2.9176e+00 +1.4152e+00 -1.3945e+00 -2.0551e+00 -3.5969e+00 -8.9958e-01 -2.5124e+00 -5.0000e+00 +3.1526e+00 +4.0610e-01 +4.9715e+00 -8.7669e-01 -1.0472e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.086568805e+03 +5.086568805e+03 +5.156598805e+03 +5.156598805e+03 +3.3161e+00 +4.5379e+00 +4.0242e+00 +4.7341e+00 +3.1342e+00 +4.0293e+00 +3.9856e+00 -2.1484e+00 -1.5517e+00 +3.4428e-01 -2.4478e+00 -4.6547e+00 +3.2835e+00 +3.3325e+00 +3.8105e+00 +9.0423e-01 +3.4258e+00 +1.8253e+00 +2.7676e+00 -3.6764e+00
3 +2.920371759e+03 +2.920371759e+03 +2.990401759e+03 +2.990401759e+03 +3.2983e+00 -2.1200e+00 +2.6830e+00 -8.1940e-02 +1.5570e+00 -4.7041e+00 -4.7441e+00 +1.9687e+00 +4.1490e+00 -1.8611e-01 +3.1854e+00 +4.2758e+00 +9.2064e-01 +1.1349e+00 -2.2440e+00 -1.1691e+00 +2.2274e+00 +2.2382e+00 +3.6806e+00 +4.4676e+00
5 +1.480817408e+03 +1.480817408e+03 +1.550847408e+03 +1.550847408e+03 -8.1733e-01 -3.1892e+00 -6.2478e-01 -2.8476e+00 -1.1034e+00 -4.1436e+00 -3.2148e+00 +4.3607e+00 +2.2805e+00 +1.9939e+00 +1.2843e-01 -3.2449e+00 +2.7502e+00 +4.6562e+00 -2.0978e+00 +1.6539e+00 -7.2649e-01 -1.4405e-01 +1.1297e+00 -2.0283e+00
