% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.477318678e+03 +3.477318678e+03 +3.015228678e+03 +3.015228678e+03 +4.9008e-02 +6.5525e-01 -2.3600e+00 +2.3019e+00 +2.8268e+00 +1.7204e+00 -1.2929e+00 +2.5788e+00 -1.5202e+00 -9.3011e-01 -1.8154e+00 -1.6129e+00 -1.2615e+00 -3.1949e+00 -1.6180e-01 -3.7958e+00 +4.3502e+00 -3.2978e+00 +3.4623e+00 -2.0092e+00
6 +2.438050182e+03 +2.438050182e+03 +1.975960182e+03 +1.975960182e+03 +2.2334e+00 +4.2946e+00 +3.1047e+00 -1.1491e+00 +2.3719e+00 -3.7498e+00 +1.5994e+00 -4.9907e+00 -4.9566e+00 -2.9537e+00 -3.4938e+00 -3.0300e+00 +3.7919e+00 -1.6368e-01 +2.7130e+00 +2.0038e+00 -1.3853e+00 -1.9904e+00 +6.9894e-01 +4.6476e+00
14 +1.156615661e+03 +1.156615661e+03 +6.945256614e+02 +6.945256614e+02 +4.2930e+00 +2.7078e+00 -1.3209e+00 -1.4710e+00 -4.7456e-01 +2.4521e+00 -2.7098e+00 +2.6837e+00 +4.4920e+00 +3.3467e+00 +2.4496e+00 -3.2564e+00 -4.0052e+00 -2.3552e+00 -1.9608e+00 -3.9988e+00 +4.0807e+00 +3.8605e+00 -4.6814e+00 -6.6675e-01
16 +5.967018595e+02 +5.967018595e+02 +1.346118595e+02 +1.346118595e+02 +2.7879e+00 +1.5850e+00 +3.8211e+00 -1.0053e+00 +3.3103e+00 +2.2923e-01 +1.6628e+00 -1.4801e+00 +2.3124e+00 +8.8106e-01 -2.0727e-01 -1.7323e+00 -4.8615e+00 -4.1091e+00 -1.2479e+00 -1.1229e+00 -1.2875e+00 +7.4521e-01 -2.4259e+00 +7.2800e-01
314 +3.841287369e+02 +3.841287369e+02 -7.796126314e+01 -7.796126314e+01 -3.4180e+00 +2.3802e+00 +3.1847e-01 +8.5561e-01 -1.0273e+00 +2.2442e+00 +3.0551e+00 +9.6192e-01 +0.0000e+00 -5.4235e-01 -3.4898e+00 -4.9378e+00 +0.0000e+00 -4.3941e+00 -1.6124e+00 -4.2506e+00 -7.0428e-01 -7.7196e-01 -5.0000e+00 +1.7624e+00
3505 +2.404909419e+02 +2.404909419e+02 -2.215990581e+02 -2.215990581e+02 -3.4116e+00 +2.4116e+00 +1.4215e+00 +6.7712e-01 +3.9252e+00 +2.7413e+00 +1.2288e+00 +2.9183e+00 -4.2988e-02 +8.6326e-01 -4.1654e+00 -4.8394e+00 -1.6621e+00 -3.7421e+00 -1.1845e+00 -3.5739e+00 -9.2294e-01 +3.5238e+00 -3.3584e+00 +1.4609e+00
44250 +1.563571471e+02 +1.563571471e+02 -3.057328529e+02 -3.057328529e+02 +1.5959e+00 +5.0000e+00 +4.5798e+00 -2.0845e-01 +4.4212e+00 +3.6858e+00 +2.5635e+00 +3.4732e+00 +1.5449e-01 -3.6011e-01 -4.9749e+00 -4.3262e+00 +1.2411e+00 -3.3445e+00 -1.3875e+00 -4.3704e+00 -6.6892e-01 +1.6070e+00 -2.2526e+00 +2.2079e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.033735860e+03 +1.033735860e+03 +1.111395860e+03 +1.111395860e+03 -1.2185e+00 -8.4994e-01 -1.1991e+00 +3.2290e+00 -2.5652e+00 +4.3940e+00 -3.8926e+00 -4.5336e+00 -8.0070e-01 -1.2017e+00 +4.4432e+00 -3.8178e+00 -3.8175e+00 +2.4623e+00 +1.4886e+00 +3.7288e-01 -1.1979e+00 -6.7027e-01 +1.5543e+00 -2.3445e+00
17 +8.559802933e+02 +8.559802933e+02 +9.336402933e+02 +9.336402933e+02 +3.5634e+00 -4.4932e+00 +2.9926e+00 +7.8826e-01 +1.5215e+00 +3.9297e+00 -2.1299e+00 -6.0800e-01 -3.7697e+00 -3.9732e+00 -3.5666e+00 +6.1876e-01 +3.1698e+00 -4.0199e+00 -4.6335e+00 -2.8466e+00 +1.1469e+00 -2.3372e+00 -1.0999e+00 -4.0753e+00
