% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.540837741e+03 +2.540837741e+03 +2.633777741e+03 +2.633777741e+03 +1.5441e+00 +1.6573e+00 +1.3613e+00 -2.3843e+00 +2.2293e+00 +3.7826e+00 -4.2690e+00 -2.5436e+00 +3.5291e+00 +2.1422e+00 +5.0882e-02 +2.7025e-02 -1.8908e+00 +4.1539e+00 -4.3511e+00 +6.2430e-01 -4.6684e+00 +2.7984e+00 +5.6791e-01 -4.3282e+00
2 +1.659480524e+03 +1.659480524e+03 +1.752420524e+03 +1.752420524e+03 -1.2756e+00 -1.3822e-01 -4.4617e+00 +4.7710e+00 +7.8328e-01 +3.3601e+00 +2.0788e+00 -1.7650e+00 -2.4144e+00 -2.3596e+00 -4.5517e+00 -3.8577e+00 -3.8902e+00 +4.0685e+00 +3.1077e+00 -2.1312e+00 +9.8328e-01 -4.1897e+00 +3.2718e-01 -7.1433e-01
7 +8.103472484e+02 +8.103472484e+02 +9.032872484e+02 +9.032872484e+02 +1.0846e+00 +2.0869e+00 +6.5473e-01 -1.1408e+00 +2.7640e+00 +3.7100e+00 +4.4597e+00 +1.8311e-01 +3.9343e-01 -1.9021e+00 +2.4987e+00 -4.8872e+00 -4.0545e-01 -3.1023e+00 +2.3736e+00 +1.2053e+00 -2.2304e+00 -1.7370e+00 +2.5695e+00 -1.9106e+00
52 +6.158443647e+02 +6.158443647e+02 +7.087843647e+02 +7.087843647e+02 -1.3884e+00 +1.4924e-01 +5.3833e-01 +2.1510e+00 +2.8841e+00 +5.0000e+00 +5.0000e+00 -4.9591e+00 -1.6766e+00 -2.6176e+00 +4.4827e-01 -5.0000e+00 -2.8357e+00 -9.3151e-01 -1.1064e+00 +2.4474e+00 +3.7589e+00 -5.9762e-01 -1.0724e+00 -2.3420e+00
155 +3.588326502e+02 +3.588326502e+02 +4.517726502e+02 +4.517726502e+02 +2.9472e-01 +4.8720e+00 +4.4581e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 +1.8766e+00 +2.1126e+00 -5.0000e+00 -3.9600e+00 -9.9287e-02 -3.9600e+00 +5.0000e+00 +5.0000e+00 -3.0043e+00 +5.0000e+00 -1.2331e+00
252 +1.882179492e+02 +1.882179492e+02 +2.811579492e+02 +2.811579492e+02 -3.4309e-01 +2.1652e+00 +3.9205e-01 +3.7595e+00 +2.6243e+00 +5.0000e+00 +5.0000e+00 -9.6461e-01 +1.3745e+00 +2.3013e+00 +1.3694e+00 -4.6309e+00 -2.6144e+00 +3.0954e+00 +2.0907e+00 +2.7889e+00 +3.8016e+00 -4.0522e+00 +5.0000e+00 -5.9531e-01
344 +1.581391595e+02 +1.581391595e+02 +2.510791595e+02 +2.510791595e+02 -9.7520e-01 +9.7658e-01 +1.3843e+00 +3.4543e+00 +4.2623e+00 +5.0000e+00 +5.0000e+00 -1.8049e+00 +2.6749e+00 +3.2838e+00 +2.2628e-01 -4.3587e+00 -5.0253e-01 +2.7223e+00 +1.5184e-01 +3.3701e+00 +4.2612e+00 -1.6720e+00 +5.0000e+00 +8.3663e-01
667 +9.207644058e+01 +9.207644058e+01 +1.850164406e+02 +1.850164406e+02 -7.5895e-01 +1.9260e+00 +1.9262e+00 +2.8159e+00 +4.2898e+00 +5.0000e+00 +5.0000e+00 -3.3137e+00 +2.1882e+00 +2.1921e+00 -4.7128e-01 -4.3035e+00 -3.9892e-01 +3.0530e+00 +6.6222e-01 +2.3453e+00 +2.2221e+00 -2.2036e+00 +5.0000e+00 +2.9898e+00
1323 +6.036979481e+01 +6.036979481e+01 +1.533097948e+02 +1.533097948e+02 -1.3688e+00 +2.0237e+00 +1.7459e+00 +3.9182e+00 +4.5447e+00 +5.0000e+00 +4.9923e+00 -4.7904e+00 +2.8674e+00 +1.0174e+00 -4.8005e-01 -4.4165e+00 -1.8393e-01 +2.2516e+00 +9.4937e-01 +3.9870e+00 +1.9959e+00 -1.4681e+00 +5.0000e+00 +2.4862e+00
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.924485764e+03 +2.924485764e+03 +2.959835764e+03 +2.959835764e+03 +1.4245e+00 -7.8933e-01 +4.1609e+00 +8.8924e-02 -7.9968e-01 -2.2185e+00 +2.1127e+00 +3.3304e+00 +4.7173e+00 -3.1752e+00 -3.6604e+00 +4.9747e+00 -1.5735e+00 +3.3730e-01 +3.3663e+00 -4.5235e+00 +2.5530e+00 -1.3198e+00 +2.8220e+00 -1.1234e+00
16 +1.700035174e+03 +1.700035174e+03 +1.735385174e+03 +1.735385174e+03 +4.5040e+00 -2.1380e+00 +1.9423e-01 +2.9749e-01 +5.6622e-01 -4.3045e+00 +3.3882e-01 +3.9062e+00 +3.7085e+00 +7.6110e-01 -2.0891e+00 +1.3033e+00 +1.9868e+00 +1.5285e+00 -3.6433e-01 -3.7118e+00 -1.3507e+00 +1.2205e+00 +3.7631e+00 -2.9145e+00
37 +1.393967122e+03 +1.393967122e+03 +1.429317122e+03 +1.429317122e+03 -8.7500e-01 -1.2184e-01 -1.4417e+00 +3.1098e+00 -1.7064e+00 -2.7023e+00 -1.9387e+00 +4.0131e+00 -3.7362e+00 -5.5860e-01 +3.2617e+00 -4.0303e+00 +2.6504e+00 +2.1056e+00 -3.4270e+00 +3.4338e+00 +7.4356e-01 -3.5524e+00 -2.2279e+00 -2.6762e+00
92 +9.334204868e+02 +9.334204868e+02 +9.687704868e+02 +9.687704868e+02 +2.6046e-01 +5.0000e+00 +9.2550e-01 +8.0628e-01 -1.3393e-01 -4.3742e+00 +2.3788e+00 +8.6712e-01 +3.7608e+00 -2.5329e+00 -3.5088e+00 -4.4976e+00 +3.3353e+00 -2.4996e-01 -1.8957e+00 -1.4674e+00 -3.7155e+00 +2.8118e+00 +4.7224e+00 -1.8430e+00
101 +4.631253731e+02 +4.631253731e+02 +4.984753731e+02 +4.984753731e+02 -1.9452e+00 +4.1130e+00 +4.0652e+00 +3.9366e+00 -2.1525e+00 +1.8822e+00 +1.0073e+00 +4.2367e-01 +1.5505e+00 +5.0000e+00 +6.2087e-01 -5.6004e-01 +5.0000e+00 +3.0867e+00 -3.6591e+00 -1.0337e+00 -1.2361e+00 -1.2004e+00 +4.6308e+00 -6.7233e-01
