% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.924107154e+01 +6.924107154e+01 -3.330892846e+01 -3.330892846e+01 -1.0004e+00 -3.0078e+00 +2.5105e+00 +1.7281e+00 +4.2502e+00 +2.9092e+00 +3.5129e+00 +2.8768e-01 +1.1871e+00 +1.1177e+00 -2.9705e+00 -3.9414e+00 -5.2069e-01 +2.8097e+00 -3.5287e+00 -3.5131e+00 +4.6379e+00 +2.9513e+00 +4.6815e+00 +2.9946e+00
3 +5.924520489e+01 +5.924520489e+01 -4.330479511e+01 -4.330479511e+01 -3.0884e+00 -3.3834e+00 +4.5648e+00 -3.6229e+00 -2.1646e+00 -2.8009e+00 -3.5376e-01 -4.2345e+00 -2.1039e+00 +3.5130e+00 +1.7770e+00 -2.4997e+00 +4.7978e+00 -3.1646e+00 -2.9643e-01 -2.3822e+00 -3.0404e-01 +1.3634e+00 +1.1115e+00 -1.4167e+00
5 +3.797902489e+01 +3.797902489e+01 -6.457097511e+01 -6.457097511e+01 +2.2716e+00 -4.6235e+00 -1.8790e+00 -1.0362e+00 +1.6928e+00 -1.3092e-01 -4.0158e+00 -2.0830e-02 +3.2656e+00 -1.5893e+00 +4.1566e+00 -4.1439e-01 +3.6504e+00 -1.0824e+00 +2.6403e+00 -3.4373e-01 +1.0097e+00 +2.9244e+00 -3.2334e+00 -1.3085e+00
50 +1.952260588e+01 +1.952260588e+01 -8.302739412e+01 -8.302739412e+01 +2.1171e+00 -1.4496e+00 +9.3661e-01 -1.2785e+00 -5.9257e-01 -7.5370e-01 +3.1542e-01 -9.7651e-01 +3.3841e+00 -3.3969e-01 +5.6152e-01 +1.4928e+00 -9.9608e-01 +2.7403e+00 +3.2887e-03 -3.0885e+00 -3.4450e+00 +2.2674e+00 -2.9787e+00 -6.6787e-01
171 +1.128254871e+01 +1.128254871e+01 -9.126745129e+01 -9.126745129e+01 +1.3146e+00 -2.4981e+00 +6.1744e-01 -3.3196e+00 +9.4534e-02 -9.6902e-01 -2.8264e-01 +6.6893e-01 +1.3162e+00 +1.1321e+00 +3.3359e-02 +4.4669e-01 -7.0068e-01 +8.5947e-01 -1.1105e-01 -1.5648e-01 -1.5615e+00 +0.0000e+00 -2.1507e+00 +2.1616e+00
385 +9.794509394e+00 +9.794509394e+00 -9.275549061e+01 -9.275549061e+01 +2.0709e+00 -1.2083e+00 +5.7862e-01 -1.6046e+00 -9.7706e-01 +1.1760e+00 -1.4189e+00 -3.1338e+00 +9.3432e-01 +3.1274e-01 +8.1040e-01 +1.5771e+00 -7.0101e-01 +6.9488e-01 +5.1231e-01 -2.5233e+00 -2.5937e+00 +8.3082e-01 -2.0743e+00 +2.4014e+00
4422 +6.137093047e+00 +6.137093047e+00 -9.641290695e+01 -9.641290695e+01 -1.8230e+00 -1.0307e+00 -1.8506e+00 -2.4029e+00 -1.7022e+00 +4.9058e-01 +5.0208e-02 -8.4314e-02 -1.1733e+00 -1.2104e+00 +8.2618e-01 -2.0260e-01 -1.4873e+00 +9.2470e-01 +1.8115e-01 -1.8370e+00 -6.9070e-01 +1.2367e+00 -9.0229e-01 +1.4748e+00
14004 +3.912261538e+00 +3.912261538e+00 -9.863773846e+01 -9.863773846e+01 -3.9356e-01 -9.7408e-01 -1.8161e+00 -2.3714e+00 -1.7883e+00 +3.8422e-01 +8.1247e-02 +2.0155e-01 -1.1244e+00 -1.2745e+00 +7.2691e-01 -2.0933e-01 -1.2952e+00 +8.3616e-01 +1.8808e-01 -1.7968e+00 -8.1526e-01 +1.6565e+00 -8.9106e-01 +1.4667e+00
65712 +2.511882538e+00 +2.511882538e+00 -1.000381175e+02 -1.000381175e+02 -3.9543e-01 -9.7450e-01 -1.8158e+00 -2.3711e+00 -1.7887e+00 +3.8339e-01 +8.1084e-02 +2.0168e-01 -1.1246e+00 -1.2751e+00 +7.2678e-01 -2.0927e-01 -1.2969e+00 +8.3614e-01 +1.8785e-01 -1.7982e+00 -8.1533e-01 +1.6565e+00 -8.9095e-01 +1.4657e+00
% function evaluation | noise-free fitness - Fopt (7.169000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.997856631e+01 +5.997856631e+01 +1.316685663e+02 +1.316685663e+02 -4.6248e+00 +3.4917e+00 +9.1366e-02 -4.3024e+00 +2.6581e+00 +1.9941e+00 -2.7726e+00 -7.0984e-01 +3.7587e+00 -8.1845e-01 +3.3606e+00 -2.2075e+00 -3.9424e+00 -1.4331e+00 -6.5067e-02 -3.1309e+00 -3.4400e+00 -4.8460e+00 +3.1872e+00 -3.3819e+00
4 +2.421330082e+01 +2.421330082e+01 +9.590330082e+01 +9.590330082e+01 +3.5300e+00 -4.1256e+00 +2.5230e-01 +3.1099e+00 -1.6447e+00 +2.3453e+00 +6.1282e-02 +3.9732e+00 -5.4663e-01 -4.4272e+00 -2.8542e-01 +2.6181e-01 -1.6866e+00 +9.4791e-01 +2.5148e+00 -3.9725e+00 -1.3371e+00 -2.3542e+00 -1.7604e+00 -1.4265e+00
59 +1.282866957e+01 +1.282866957e+01 +8.451866957e+01 +8.451866957e+01 +1.7586e+00 -3.4865e+00 +3.9085e+00 +4.1027e-01 +1.4253e+00 +3.8183e+00 +1.6443e+00 +1.8783e+00 +3.3646e-01 -3.0769e-01 -3.8232e+00 +2.7877e-01 -7.3900e-01 +8.0237e-01 +1.1989e+00 +6.3979e-01 -1.1729e+00 -2.2163e+00 -4.4191e-01 -1.7915e+00
197 +9.954402291e+00 +9.954402291e+00 +8.164440229e+01 +8.164440229e+01 -1.2657e+00 -3.7933e-01 +3.4071e+00 +4.4392e-01 +1.4332e+00 +1.4366e+00 +1.3617e+00 +2.9373e+00 -3.6899e-01 +3.9565e-01 +1.6049e+00 -1.0585e+00 -1.9042e+00 -1.1723e+00 +2.6424e+00 +2.5787e-01 -1.1996e+00 -9.2343e-02 +2.4651e-01 +3.9310e-01
4020 +5.733041942e+00 +5.733041942e+00 +7.742304194e+01 +7.742304194e+01 -4.4205e-02 +2.0056e+00 -8.9068e-01 -3.3796e-01 +1.0232e+00 +2.5501e+00 +1.8817e+00 +1.0488e+00 -5.3775e-01 +3.1569e-01 -2.0696e+00 +7.5906e-01 +1.5426e+00 -4.3565e-02 +1.1528e+00 +1.5327e+00 -7.3585e-01 +7.4875e-01 -1.2101e-01 +1.4304e+00
23933 +3.965546786e+00 +3.965546786e+00 +7.565554679e+01 +7.565554679e+01 -4.5822e-02 +1.9811e+00 -9.0234e-01 -3.0729e-01 +1.0453e+00 +2.6046e+00 +1.8455e+00 +1.4098e+00 -5.1638e-01 +3.2537e-01 -2.0678e+00 +6.5517e-01 +1.5699e+00 -7.9722e-02 +1.1639e+00 +1.7762e+00 -7.8923e-01 +6.9994e-01 -6.4861e-02 +1.4289e+00
% function evaluation | noise-free fitness - Fopt (2.140100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
