% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.416865214e+01 +6.416865214e+01 +1.436486521e+02 +1.436486521e+02 +3.0798e+00 +4.1145e+00 -4.4107e+00 +1.8602e+00 +1.1655e+00
2 +4.534459458e+01 +4.534459458e+01 +1.248245946e+02 +1.248245946e+02 +2.1217e+00 +4.1632e+00 -4.3286e-01 +6.0023e-01 +7.4056e-01
4 +1.178105107e+01 +1.178105107e+01 +9.126105107e+01 +9.126105107e+01 +1.3746e+00 -3.3288e+00 -2.7879e+00 +1.5168e+00 -3.8545e+00
6 +6.852270659e+00 +6.852270659e+00 +8.633227066e+01 +8.633227066e+01 +1.3549e+00 +7.6673e-01 +2.8925e-01 +2.5702e+00 -3.3854e+00
64 +4.667110589e+00 +4.667110589e+00 +8.414711059e+01 +8.414711059e+01 +1.3330e-01 -2.3014e+00 -6.6697e-01 +1.3169e+00 -9.5798e-01
184 +1.909801044e+00 +1.909801044e+00 +8.138980104e+01 +8.138980104e+01 +1.1913e+00 -1.3027e+00 -7.2562e-01 +2.2998e+00 -3.6126e+00
225 +1.520217101e+00 +1.520217101e+00 +8.100021710e+01 +8.100021710e+01 +1.3616e-01 -9.9899e-01 -6.9161e-01 +2.7997e+00 -1.8334e+00
358 +8.945480657e-01 +8.945480657e-01 +8.037454807e+01 +8.037454807e+01 -2.1979e-01 -1.3905e+00 -1.2470e+00 +2.2767e+00 -2.2114e+00
485 +6.276157087e-01 +6.276157087e-01 +8.010761571e+01 +8.010761571e+01 +4.4637e-01 -1.0593e+00 -5.3571e-01 +2.0677e+00 -1.9561e+00
538 +2.790580419e-01 +2.790580419e-01 +7.975905804e+01 +7.975905804e+01 +1.3616e-01 -1.0503e+00 -6.9161e-01 +2.3919e+00 -2.8715e+00
553 +1.588544952e-01 +1.588544952e-01 +7.963885450e+01 +7.963885450e+01 +7.7175e-02 -1.2678e+00 -1.0459e+00 +1.8696e+00 -2.5867e+00
576 +8.150500249e-02 +8.150500249e-02 +7.956150500e+01 +7.956150500e+01 +7.7175e-02 -1.2678e+00 -8.8072e-01 +1.9966e+00 -2.5867e+00
605 +4.605039874e-02 +4.605039874e-02 +7.952605040e+01 +7.952605040e+01 +3.6596e-01 -1.2119e+00 -7.1496e-01 +1.7609e+00 -2.7332e+00
674 +3.248129804e-02 +3.248129804e-02 +7.951248130e+01 +7.951248130e+01 +1.5298e-01 -1.2873e+00 -7.2257e-01 +1.8635e+00 -2.6416e+00
780 +2.486688508e-02 +2.486688508e-02 +7.950486689e+01 +7.950486689e+01 +2.1304e-01 -1.2824e+00 -7.8631e-01 +1.9123e+00 -2.6223e+00
804 +5.515750769e-03 +5.515750769e-03 +7.948551575e+01 +7.948551575e+01 +2.5040e-01 -1.1611e+00 -7.2257e-01 +1.8635e+00 -2.6416e+00
889 +3.970412371e-03 +3.970412371e-03 +7.948397041e+01 +7.948397041e+01 +2.4514e-01 -1.1241e+00 -7.1828e-01 +1.9186e+00 -2.6284e+00
1046 +1.824869494e-03 +1.824869494e-03 +7.948182487e+01 +7.948182487e+01 +2.2754e-01 -1.1266e+00 -7.1948e-01 +1.9243e+00 -2.6650e+00
1055 +7.696452061e-04 +7.696452061e-04 +7.948076965e+01 +7.948076965e+01 +2.6013e-01 -1.1789e+00 -7.1969e-01 +1.9316e+00 -2.6673e+00
1101 +5.085968318e-04 +5.085968318e-04 +7.948050860e+01 +7.948050860e+01 +2.3558e-01 -1.1531e+00 -7.1969e-01 +1.9316e+00 -2.6684e+00
1128 +3.510845537e-04 +3.510845537e-04 +7.948035108e+01 +7.948035108e+01 +2.5616e-01 -1.1708e+00 -7.2975e-01 +1.9304e+00 -2.6711e+00
1186 +1.116782674e-04 +1.116782674e-04 +7.948011168e+01 +7.948011168e+01 +2.4253e-01 -1.1574e+00 -7.2579e-01 +1.9253e+00 -2.6796e+00
1231 +1.637911083e-05 +1.637911083e-05 +7.948001638e+01 +7.948001638e+01 +2.5386e-01 -1.1596e+00 -7.2333e-01 +1.9243e+00 -2.6824e+00
1553 +3.585321906e-06 +3.585321906e-06 +7.948000359e+01 +7.948000359e+01 +2.5351e-01 -1.1557e+00 -7.2320e-01 +1.9259e+00 -2.6798e+00
1635 +2.391882106e-06 +2.391882106e-06 +7.948000239e+01 +7.948000239e+01 +2.5365e-01 -1.1558e+00 -7.2329e-01 +1.9264e+00 -2.6803e+00
1676 +9.749545029e-07 +9.749545029e-07 +7.948000097e+01 +7.948000097e+01 +2.5235e-01 -1.1577e+00 -7.2413e-01 +1.9264e+00 -2.6808e+00
1838 +3.787855007e-07 +3.787855007e-07 +7.948000038e+01 +7.948000038e+01 +2.5262e-01 -1.1573e+00 -7.2412e-01 +1.9264e+00 -2.6811e+00
1984 +2.225549736e-07 +2.225549736e-07 +7.948000022e+01 +7.948000022e+01 +2.5263e-01 -1.1566e+00 -7.2400e-01 +1.9262e+00 -2.6805e+00
1989 +1.069177245e-07 +1.069177245e-07 +7.948000011e+01 +7.948000011e+01 +2.5274e-01 -1.1570e+00 -7.2385e-01 +1.9262e+00 -2.6807e+00
1999 +7.380819511e-08 +7.380819511e-08 +7.948000007e+01 +7.948000007e+01 +2.5301e-01 -1.1569e+00 -7.2391e-01 +1.9264e+00 -2.6807e+00
2087 +3.845556762e-08 +3.845556762e-08 +7.948000004e+01 +7.948000004e+01 +2.5291e-01 -1.1569e+00 -7.2395e-01 +1.9264e+00 -2.6808e+00
2203 +2.047694636e-08 +2.047694636e-08 +7.948000002e+01 +7.948000002e+01 +2.5291e-01 -1.1569e+00 -7.2394e-01 +1.9264e+00 -2.6808e+00
2222 +1.568785990e-08 +1.568785990e-08 +7.948000002e+01 +7.948000002e+01 +2.5283e-01 -1.1568e+00 -7.2389e-01 +1.9264e+00 -2.6808e+00
2265 +6.342105507e-09 +6.342105507e-09 +7.948000001e+01 +7.948000001e+01 +2.5286e-01 -1.1568e+00 -7.2399e-01 +1.9264e+00 -2.6808e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.009460325e+01 +7.009460325e+01 +4.645746032e+02 +4.645746032e+02 +6.2450e-01 +8.8686e-01 +1.0770e+00 +4.9125e+00 +4.1070e+00
8 +2.337630381e+01 +2.337630381e+01 +4.178563038e+02 +4.178563038e+02 -4.0589e+00 +9.1908e-01 -8.6888e-01 +3.4388e+00 +7.3704e-01
76 +1.159015796e+01 +1.159015796e+01 +4.060701580e+02 +4.060701580e+02 -4.0589e+00 +4.6790e-01 -3.5714e+00 +3.4388e+00 +7.3704e-01
218 +8.380006929e+00 +8.380006929e+00 +4.028600069e+02 +4.028600069e+02 -5.8120e+00 -3.2689e+00 -3.8327e+00 +3.4011e+00 +2.9375e+00
228 +4.021768765e+00 +4.021768765e+00 +3.985017688e+02 +3.985017688e+02 -5.1413e+00 -3.2957e+00 -3.4065e+00 +3.2415e+00 -4.5039e-01
307 +2.736004793e+00 +2.736004793e+00 +3.972160048e+02 +3.972160048e+02 -4.3551e+00 -3.8770e+00 -4.3377e+00 +4.4257e+00 -1.3926e-01
355 +5.542096895e-01 +5.542096895e-01 +3.950342097e+02 +3.950342097e+02 -4.1701e+00 -3.2689e+00 -3.8327e+00 +3.4011e+00 +5.7345e-01
401 +2.408539417e-01 +2.408539417e-01 +3.947208539e+02 +3.947208539e+02 -3.5283e+00 -3.0222e+00 -3.8327e+00 +3.8425e+00 +5.7345e-01
562 +1.000974013e-01 +1.000974013e-01 +3.945800974e+02 +3.945800974e+02 -3.8179e+00 -2.7693e+00 -3.9391e+00 +4.1383e+00 +9.3755e-01
576 +6.249597564e-02 +6.249597564e-02 +3.945424960e+02 +3.945424960e+02 -3.8179e+00 -2.9082e+00 -3.8401e+00 +4.1383e+00 +8.7086e-01
728 +2.432683644e-02 +2.432683644e-02 +3.945043268e+02 +3.945043268e+02 -3.8348e+00 -2.7745e+00 -3.8327e+00 +3.8425e+00 +9.0340e-01
882 +1.119492249e-02 +1.119492249e-02 +3.944911949e+02 +3.944911949e+02 -3.8821e+00 -2.8298e+00 -3.8472e+00 +3.8387e+00 +8.8697e-01
888 +9.781575196e-03 +9.781575196e-03 +3.944897816e+02 +3.944897816e+02 -3.8925e+00 -2.8625e+00 -3.8743e+00 +3.9397e+00 +9.1052e-01
942 +1.779560344e-03 +1.779560344e-03 +3.944817796e+02 +3.944817796e+02 -3.8677e+00 -2.8970e+00 -3.8217e+00 +3.9256e+00 +8.5461e-01
1044 +1.175920434e-03 +1.175920434e-03 +3.944811759e+02 +3.944811759e+02 -3.8875e+00 -2.8828e+00 -3.8075e+00 +3.9068e+00 +8.2804e-01
1076 +5.015453037e-04 +5.015453037e-04 +3.944805015e+02 +3.944805015e+02 -3.8875e+00 -2.8756e+00 -3.8075e+00 +3.9068e+00 +8.4753e-01
1176 +3.425419578e-04 +3.425419578e-04 +3.944803425e+02 +3.944803425e+02 -3.8875e+00 -2.8827e+00 -3.8075e+00 +3.9068e+00 +8.4753e-01
1228 +2.315665696e-04 +2.315665696e-04 +3.944802316e+02 +3.944802316e+02 -3.8897e+00 -2.9007e+00 -3.7974e+00 +3.9098e+00 +8.6193e-01
1363 +6.399473489e-05 +6.399473489e-05 +3.944800640e+02 +3.944800640e+02 -3.8960e+00 -2.8841e+00 -3.8027e+00 +3.9083e+00 +8.6260e-01
1376 +5.392045597e-05 +5.392045597e-05 +3.944800539e+02 +3.944800539e+02 -3.8960e+00 -2.8841e+00 -3.8012e+00 +3.9083e+00 +8.5875e-01
1447 +1.859942483e-05 +1.859942483e-05 +3.944800186e+02 +3.944800186e+02 -3.9022e+00 -2.8918e+00 -3.8033e+00 +3.9053e+00 +8.5808e-01
1608 +1.029501237e-05 +1.029501237e-05 +3.944800103e+02 +3.944800103e+02 -3.8987e+00 -2.8902e+00 -3.8046e+00 +3.9043e+00 +8.5730e-01
1626 +5.460102727e-06 +5.460102727e-06 +3.944800055e+02 +3.944800055e+02 -3.8987e+00 -2.8902e+00 -3.8025e+00 +3.9043e+00 +8.5730e-01
1651 +3.153514740e-06 +3.153514740e-06 +3.944800032e+02 +3.944800032e+02 -3.8987e+00 -2.8901e+00 -3.8025e+00 +3.9043e+00 +8.6031e-01
