% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.750471109e+03 +9.750471109e+03 +9.288381109e+03 +9.288381109e+03 +1.3541e+00 +1.6924e+00 -1.6143e+00 -3.3359e+00 -4.8891e+00 +1.4165e+00 +1.6216e+00 -2.0905e+00 +1.5713e+00 +4.2488e+00 +4.5959e+00 -5.3403e-01 -7.4303e-01 -2.5473e-01 +3.1649e+00 -1.4419e+00 +3.4379e+00 -3.5659e+00 +4.5360e-01 +1.4063e+00
2 +3.715581083e+03 +3.715581083e+03 +3.253491083e+03 +3.253491083e+03 -4.2274e+00 +1.9257e+00 +8.0540e-02 +1.5388e+00 +2.7930e+00 -6.3416e-01 -8.4159e-01 -1.0265e+00 -3.5885e-02 -3.5361e+00 +3.1632e+00 -1.5736e+00 +1.3700e+00 +1.9587e+00 -1.4697e+00 +2.9875e+00 +2.0242e+00 +4.7522e+00 -1.6590e+00 -1.7192e+00
5 +1.562235310e+03 +1.562235310e+03 +1.100145310e+03 +1.100145310e+03 -2.1583e+00 +1.5869e+00 -3.3047e+00 -2.3139e+00 +2.2706e+00 +4.1914e+00 -4.0610e+00 -1.4943e+00 +3.3077e+00 -4.5068e+00 +6.4052e-01 +1.3036e+00 -9.2447e-01 +5.2016e-01 +6.2944e-02 -1.6400e+00 +8.2015e-01 -1.5000e+00 +2.5890e+00 +2.7289e+00
32 +9.541044309e+02 +9.541044309e+02 +4.920144309e+02 +4.920144309e+02 -4.8296e+00 -4.6847e-01 -2.7973e+00 +4.7603e+00 +1.2745e+00 +1.6133e-01 -4.9327e+00 -1.9069e+00 +9.2962e-01 +4.6065e+00 -3.7766e+00 -2.7340e+00 -9.2055e-01 -3.3000e+00 -1.0810e+00 +1.9714e+00 -1.7819e-01 +3.2297e+00 +2.3199e+00 +3.1528e-01
203 +5.452061272e+02 +5.452061272e+02 +8.311612722e+01 +8.311612722e+01 +5.1485e-01 +2.4054e+00 -5.0000e+00 -9.2241e-01 -1.1461e+00 +3.9506e+00 +2.4753e+00 +9.9744e-01 -6.4372e-02 +2.1911e+00 -2.4662e+00 +4.6465e-02 -7.4086e-01 -2.1707e+00 +9.4092e-01 -2.4195e+00 +5.9542e-01 +3.6389e+00 +1.4915e+00 +2.2621e+00
2249 +3.925261164e+02 +3.925261164e+02 -6.956388360e+01 -6.956388360e+01 -6.0256e-01 -7.7810e-01 -3.8642e+00 -2.4915e-01 +5.1060e-01 +3.4246e+00 +2.0142e+00 +2.6115e+00 -7.7325e-01 +1.1144e+00 +1.8081e+00 -1.8402e+00 -1.2268e+00 -1.3438e+00 -2.8357e-01 -3.1329e+00 -2.2413e-01 +2.6840e+00 +6.2275e-01 +7.0901e-01
4558 +2.332136766e+02 +2.332136766e+02 -2.288763234e+02 -2.288763234e+02 -1.4387e-01 +3.1675e+00 -2.2512e+00 +2.1816e+00 +1.6030e+00 +1.1985e+00 +1.8339e+00 +3.9238e+00 +1.3531e+00 +2.5492e-02 +1.6437e+00 -3.8857e+00 -3.3920e-01 -3.3321e+00 +1.6286e+00 -4.0479e+00 -7.8834e-01 +2.5031e+00 +2.4977e+00 +2.7607e+00
9683 +1.551948661e+02 +1.551948661e+02 -3.068951339e+02 -3.068951339e+02 -3.3662e-01 +5.0000e+00 -3.9989e-01 +1.7143e+00 +1.5995e+00 +1.5404e+00 +2.4756e+00 +3.2124e+00 +6.9278e-01 -2.0247e+00 +5.0023e-01 -4.2716e+00 -2.9724e-01 -3.3870e+00 +9.9016e-01 -3.8550e+00 -4.7706e-01 +3.3188e+00 +2.4540e+00 +8.5302e-01
22824 +8.832054366e+01 +8.832054366e+01 -3.737694563e+02 -3.737694563e+02 +4.3647e-01 +4.9947e+00 -4.9244e-01 +7.9502e-01 +9.2251e-01 +8.6655e-01 +2.4855e+00 +3.8930e+00 +6.8270e-01 +5.1171e-01 +1.2779e+00 -4.2639e+00 +1.3871e-01 -2.9179e+00 +9.6358e-01 -3.8963e+00 -1.2770e-02 +3.2706e+00 +2.4976e+00 +8.3638e-01
31875 +6.231404734e+01 +6.231404734e+01 -3.997759527e+02 -3.997759527e+02 +3.9292e-01 +4.9560e+00 -5.9408e-01 +7.9969e-01 +8.1775e-01 +8.2661e-01 +2.5116e+00 +3.8108e+00 +6.4210e-01 +8.1547e-02 +1.2852e+00 -4.3056e+00 +9.6812e-02 -2.9250e+00 +9.6412e-01 -3.9157e+00 -6.6349e-03 +3.3021e+00 +2.4873e+00 +1.8211e+00
61194 +3.951876075e+01 +3.951876075e+01 -4.225712392e+02 -4.225712392e+02 +3.4851e-01 +4.9925e+00 -4.7541e-01 +7.0097e-01 +1.4974e+00 +1.3909e+00 +2.5267e+00 +3.7765e+00 +6.4367e-01 +5.5050e-02 +2.7363e+00 -4.3126e+00 +1.2582e-01 -2.9704e+00 +9.8883e-01 -3.9270e+00 -3.2041e-02 +3.3020e+00 +2.5008e+00 +1.8173e+00
109774 +2.488835230e+01 +2.488835230e+01 -4.372016477e+02 -4.372016477e+02 +3.9735e-01 +5.0000e+00 +2.2059e+00 +7.4462e-01 +1.4676e+00 +1.3808e+00 +2.5460e+00 +2.5999e+00 +6.4491e-01 +5.9622e-02 +2.7450e+00 -4.3005e+00 +1.3407e-01 -2.9627e+00 +9.6054e-01 -3.9061e+00 -2.6912e-02 +3.3035e+00 +2.5027e+00 +1.8224e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.188958669e+03 +6.188958669e+03 +6.266618669e+03 +6.266618669e+03 +1.1798e+00 +3.4528e+00 +4.3697e+00 -2.5889e+00 +2.3162e-01 -1.9315e+00 -4.8664e-01 +1.2993e+00 +3.9316e+00 +4.7991e+00 -2.5099e+00 +2.5291e+00 +1.0953e-02 +3.3769e+00 -1.4380e+00 -3.4255e+00 -1.3690e+00 +3.8035e+00 +1.1792e+00 -4.6267e+00
3 +2.119710772e+03 +2.119710772e+03 +2.197370772e+03 +2.197370772e+03 -1.4172e+00 -3.7137e+00 +3.7596e+00 -8.8734e-01 +6.0703e-01 -3.8393e+00 -1.9274e+00 -1.8745e-01 +3.3047e-01 +2.2065e+00 -5.1380e-01 +4.5436e+00 -3.6947e+00 -2.7052e+00 -2.0764e+00 +3.6603e+00 -5.7728e-01 +3.7176e-01 -2.5935e+00 -3.9344e-01
