% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.714060311e+07 +4.714060311e+07 +4.713998200e+07 +4.713998200e+07 -1.5033e-01 +1.4475e+00 +4.3058e+00 -1.4952e+00 +1.5368e-01
15 +4.301248978e+06 +4.301248978e+06 +4.300627868e+06 +4.300627868e+06 +6.4526e-01 +3.9158e+00 -4.2579e+00 -2.7143e+00 -2.9886e+00
38 +3.245255899e+06 +3.245255899e+06 +3.244634789e+06 +3.244634789e+06 -4.5132e-01 +3.5483e+00 -8.9784e-01 -5.1081e+00 -5.7207e-02
130 +2.460392764e+06 +2.460392764e+06 +2.459771654e+06 +2.459771654e+06 -2.1600e+00 +3.4426e+00 -3.7468e+00 -2.9325e+00 -2.6309e+00
158 +9.560687346e+05 +9.560687346e+05 +9.554476246e+05 +9.554476246e+05 -1.3633e+00 +4.4981e+00 -9.0984e-01 -2.6227e+00 -1.6811e+00
203 +6.045224345e+05 +6.045224345e+05 +6.039013245e+05 +6.039013245e+05 -1.4265e+00 +4.4165e+00 -2.2901e+00 -3.4356e+00 -2.5586e+00
328 +3.331889573e+05 +3.331889573e+05 +3.325678473e+05 +3.325678473e+05 -8.2588e-01 +3.3224e+00 +1.3425e+00 -4.2493e+00 -2.2196e-01
441 +2.155255192e+05 +2.155255192e+05 +2.149044092e+05 +2.149044092e+05 -7.4638e-01 +4.3806e+00 -2.4574e+00 -3.0099e+00 -1.6913e+00
516 +7.952619584e+04 +7.952619584e+04 +7.890508584e+04 +7.890508584e+04 -7.8456e-01 +4.0746e+00 -9.4480e-01 -3.3626e+00 -1.1862e+00
579 +5.779225579e+04 +5.779225579e+04 +5.717114579e+04 +5.717114579e+04 -8.2588e-01 +3.9557e+00 -6.0498e-01 -3.6412e+00 -7.6845e-01
689 +1.926314555e+04 +1.926314555e+04 +1.864203555e+04 +1.864203555e+04 -8.6420e-01 +4.0641e+00 -1.4235e-02 -3.6299e+00 -5.2364e-01
826 +1.393594440e+04 +1.393594440e+04 +1.331483440e+04 +1.331483440e+04 -9.0588e-01 +4.1747e+00 -4.9798e-01 -3.6867e+00 -8.1845e-01
910 +5.657766188e+03 +5.657766188e+03 +5.036656188e+03 +5.036656188e+03 -1.1173e+00 +4.2439e+00 -1.1242e+00 -3.4558e+00 -1.2010e+00
1045 +1.980943621e+03 +1.980943621e+03 +1.359833621e+03 +1.359833621e+03 -1.0214e+00 +4.1413e+00 -5.7863e-01 -3.5280e+00 -8.7265e-01
1107 +1.325817182e+03 +1.325817182e+03 +7.047071822e+02 +7.047071822e+02 -9.8148e-01 +4.1403e+00 -5.7854e-01 -3.5913e+00 -8.2352e-01
1246 +8.768952893e+02 +8.768952893e+02 +2.557852893e+02 +2.557852893e+02 -9.6702e-01 +4.0864e+00 -1.8404e-01 -3.6743e+00 -6.6240e-01
1563 +2.308244598e+02 +2.308244598e+02 -3.902855402e+02 -3.902855402e+02 -8.9760e-01 +4.0015e+00 +1.2779e-01 -3.8021e+00 -4.8258e-01
2403 +4.449013690e+01 +4.449013690e+01 -5.766198631e+02 -5.766198631e+02 -8.9760e-01 +4.0015e+00 +1.2779e-01 -3.7947e+00 -4.9088e-01
2862 +1.555580344e+01 +1.555580344e+01 -6.055541966e+02 -6.055541966e+02 -8.8763e-01 +3.9780e+00 +2.2699e-01 -3.8166e+00 -4.4032e-01
5562 +5.450211012e+00 +5.450211012e+00 -6.156597890e+02 -6.156597890e+02 -8.9156e-01 +3.9859e+00 +1.9499e-01 -3.8063e+00 -4.5775e-01
6783 +3.687098306e+00 +3.687098306e+00 -6.174229017e+02 -6.174229017e+02 -8.9042e-01 +3.9817e+00 +2.2452e-01 -3.8153e+00 -4.4044e-01
6855 +1.323434689e+00 +1.323434689e+00 -6.197865653e+02 -6.197865653e+02 -8.8958e-01 +3.9866e+00 +1.9857e-01 -3.8089e+00 -4.5362e-01
7674 +8.578072821e-01 +8.578072821e-01 -6.202521927e+02 -6.202521927e+02 -8.9642e-01 +3.9995e+00 +1.3170e-01 -3.7891e+00 -4.9054e-01
8251 +5.276487206e-01 +5.276487206e-01 -6.205823513e+02 -6.205823513e+02 -8.9646e-01 +3.9995e+00 +1.2959e-01 -3.7890e+00 -4.9078e-01
8572 +1.421611837e-01 +1.421611837e-01 -6.209678388e+02 -6.209678388e+02 -9.0512e-01 +4.0114e+00 +7.0221e-02 -3.7712e+00 -5.2229e-01
