% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.047485973e+03 +2.047485973e+03 +3.047485973e+03 +3.047485973e+03 +4.5013e+00 -3.0657e+00 +8.2792e-01 -4.8575e-01 -6.0209e-01 -1.2411e+00 -1.3969e+00 +4.0899e+00 -2.1406e+00 -4.5095e+00 -4.8514e+00 +3.2803e+00 +3.9520e+00 +2.7209e+00 +1.0153e-01 +4.4251e+00 -3.0100e+00 -4.3172e+00 -4.7281e+00 -2.3679e+00
2 +1.108190696e+03 +1.108190696e+03 +2.108190696e+03 +2.108190696e+03 -2.6886e+00 +1.8222e+00 -7.6504e-01 -4.5610e+00 -1.5995e+00 -4.9012e+00 +4.8513e-01 +9.6247e-01 -1.0587e+00 +2.5534e+00 -2.1181e+00 +4.1756e+00 +4.4239e+00 -1.2018e+00 +2.1396e+00 +2.7015e+00 +1.7427e+00 -3.7477e+00 +2.9367e+00 +2.1379e+00
23 +8.909689760e+02 +8.909689760e+02 +1.890968976e+03 +1.890968976e+03 +3.1317e+00 +3.3850e+00 +3.7437e+00 -5.8172e-01 -6.9834e-01 -1.0282e+00 +4.6137e+00 +3.6993e+00 -1.0609e+00 +6.6710e-01 +1.8589e+00 -2.7142e+00 -2.3780e+00 +2.3400e+00 +1.5232e+00 +4.2118e-01 -2.4157e+00 +2.7619e+00 +2.1203e+00 -2.7842e+00
81 +6.063879378e+02 +6.063879378e+02 +1.606387938e+03 +1.606387938e+03 +1.5274e-01 +1.7937e+00 -2.1867e+00 +1.2105e+00 +2.1738e-01 -2.8346e+00 -1.6657e-01 -1.1270e+00 -2.6441e+00 +7.3599e-01 -2.3128e+00 -4.9659e+00 -4.4659e+00 +2.6609e+00 -2.1286e+00 +3.4315e+00 +1.4432e+00 -4.1474e-01 +1.0853e+00 -2.5815e-01
446 +3.901733193e+02 +3.901733193e+02 +1.390173319e+03 +1.390173319e+03 -4.2402e-01 +4.9948e+00 +3.4121e+00 -5.0247e-02 +2.9621e+00 -4.4693e+00 -2.4181e-01 +0.0000e+00 -3.0179e+00 +4.1565e+00 -2.9179e+00 -3.0328e+00 +6.1664e-01 +1.5107e+00 +6.3807e-01 +4.5813e+00 +2.5537e+00 -4.1799e+00 -2.0200e+00 -6.1651e-01
1197 +2.336381912e+02 +2.336381912e+02 +1.233638191e+03 +1.233638191e+03 -2.3621e+00 +4.9732e+00 +5.0000e+00 +1.8484e+00 +9.7115e-01 -4.1934e+00 -1.4973e+00 -2.8263e-01 -3.0862e+00 -3.9788e-01 -3.0949e+00 -1.2301e+00 +9.3895e-01 -3.7989e+00 +4.7391e+00 +4.7044e+00 +4.0447e+00 -3.7260e+00 -1.6316e+00 +1.7744e+00
4553 +1.271945183e+02 +1.271945183e+02 +1.127194518e+03 +1.127194518e+03 -2.5319e+00 +4.9782e+00 +5.0000e+00 +2.7207e+00 +3.4109e+00 -4.1839e+00 -2.4231e+00 +4.4813e-01 -3.1320e+00 -4.2224e-01 -2.4062e+00 -6.1042e-01 +3.2625e-01 -4.0097e+00 +4.7413e+00 +3.9546e+00 +3.9795e+00 -8.3536e-01 -2.0429e+00 +7.7309e-01
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.493702149e+03 +2.493702149e+03 +2.563732149e+03 +2.563732149e+03 +4.5013e+00 -3.0657e+00 +8.2792e-01 -4.8575e-01 -6.0209e-01 -1.2411e+00 -1.3969e+00 +4.0899e+00 -2.1406e+00 -4.5095e+00 -4.8514e+00 +3.2803e+00 +3.9520e+00 +2.7209e+00 +1.0153e-01 +4.4251e+00 -3.0100e+00 -4.3172e+00 -4.7281e+00 -2.3679e+00
9 +1.337587904e+03 +1.337587904e+03 +1.407617904e+03 +1.407617904e+03 +3.2141e+00 +3.5366e+00 +2.9823e-01 -4.6466e+00 -4.1402e-01 +1.2080e+00 +2.5052e+00 +9.5548e-01 -4.8533e+00 +2.0185e+00 -2.5597e+00 +2.2180e+00 +2.2579e+00 +1.3609e-01 -3.6980e+00 -5.1351e-01 +3.9951e+00 +2.1290e+00 -2.7667e+00 +1.7098e+00
