% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.439113486e+03 +1.439113486e+03 +1.469083486e+03 +1.469083486e+03 +4.5202e+00 -3.4645e+00 -9.8284e-01 +1.4920e+00 -3.6457e+00
3 +9.656099169e+02 +9.656099169e+02 +9.955799169e+02 +9.955799169e+02 -1.3291e+00 +2.0511e+00 +1.3317e+00 -4.2470e+00 -2.2799e+00
14 +3.947885015e+02 +3.947885015e+02 +4.247585015e+02 +4.247585015e+02 -1.9976e+00 +1.1134e-01 -2.8108e+00 -2.6100e+00 +3.7829e+00
372 +1.075299529e+02 +1.075299529e+02 +1.374999529e+02 +1.374999529e+02 +4.1049e-03 +7.7965e-01 -2.8240e+00 -2.1332e+00 +3.4778e+00
901 +9.109021959e+01 +9.109021959e+01 +1.210602196e+02 +1.210602196e+02 +1.6232e-01 +5.3213e-01 -3.0778e+00 -2.0527e+00 +3.7046e+00
1925 +5.189036081e+01 +5.189036081e+01 +8.186036081e+01 +8.186036081e+01 +1.1098e-01 -1.2749e-01 -3.1464e+00 -1.9816e+00 +3.5154e+00
2452 +3.239452120e+01 +3.239452120e+01 +6.236452120e+01 +6.236452120e+01 +4.2176e-01 -4.3728e-01 -3.3131e+00 -1.8413e+00 +3.7639e+00
3014 +1.665361666e+01 +1.665361666e+01 +4.662361666e+01 +4.662361666e+01 +2.8582e-01 -2.5295e-01 -3.2951e+00 -1.8506e+00 +3.6377e+00
3214 +1.446961180e+01 +1.446961180e+01 +4.443961180e+01 +4.443961180e+01 +3.6836e-01 -3.0459e-01 -3.2888e+00 -1.8447e+00 +3.6271e+00
5035 +7.108274730e+00 +7.108274730e+00 +3.707827473e+01 +3.707827473e+01 +3.6299e-01 -3.5523e-01 -3.3241e+00 -1.8162e+00 +3.6297e+00
9797 +6.287303455e+00 +6.287303455e+00 +3.625730346e+01 +3.625730346e+01 +3.6069e-01 -3.5388e-01 -3.3206e+00 -1.8202e+00 +3.6318e+00
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.760465893e+03 +2.760465893e+03 +2.708755893e+03 +2.708755893e+03 -4.0720e+00 -4.6195e+00 +3.0210e+00 +1.7388e+00 +4.1403e-01
2 +9.183522208e+02 +9.183522208e+02 +8.666422208e+02 +8.666422208e+02 +4.3343e+00 +2.8178e+00 +6.4655e-01 -1.8069e+00 +1.6525e+00
30 +5.911792638e+02 +5.911792638e+02 +5.394692638e+02 +5.394692638e+02 +4.6362e+00 +3.0693e+00 -4.3501e+00 -1.5152e+00 -8.2404e-02
83 +2.136795222e+02 +2.136795222e+02 +1.619695222e+02 +1.619695222e+02 +3.3413e+00 +4.2168e+00 -3.7934e+00 -3.2903e+00 +5.3699e-01
453 +1.097556974e+02 +1.097556974e+02 +5.804569736e+01 +5.804569736e+01 +3.4164e+00 +3.7328e+00 -3.0112e+00 -3.4054e+00 +1.9018e-01
464 +9.974162925e+01 +9.974162925e+01 +4.803162925e+01 +4.803162925e+01 +2.9468e+00 +3.4494e+00 -3.6087e+00 -3.3203e+00 +9.2586e-01
664 +4.206204371e+01 +4.206204371e+01 -9.647956288e+00 -9.647956288e+00 +3.0433e+00 +3.8012e+00 -2.9623e+00 -3.6399e+00 +5.1377e-01
1723 +3.442642458e+01 +3.442642458e+01 -1.728357542e+01 -1.728357542e+01 +2.7391e+00 +3.7339e+00 -2.9745e+00 -3.5643e+00 +5.0694e-01
2047 +2.164388499e+01 +2.164388499e+01 -3.006611501e+01 -3.006611501e+01 +2.9101e+00 +3.7501e+00 -2.9947e+00 -3.5891e+00 +5.4194e-01
3226 +1.055537443e+01 +1.055537443e+01 -4.115462557e+01 -4.115462557e+01 +2.8593e+00 +3.7819e+00 -3.0037e+00 -3.6628e+00 +4.2793e-01
3432 +9.510034147e+00 +9.510034147e+00 -4.219996585e+01 -4.219996585e+01 +2.8950e+00 +3.7817e+00 -2.9986e+00 -3.6296e+00 +4.5626e-01
5587 +6.199167019e+00 +6.199167019e+00 -4.551083298e+01 -4.551083298e+01 +2.8919e+00 +3.7542e+00 -2.9974e+00 -3.6562e+00 +4.4583e-01
% function evaluation | noise-free fitness - Fopt (-2.799500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.303345236e+03 +1.303345236e+03 +1.023395236e+03 +1.023395236e+03 +1.2718e+00 -2.5054e+00 +1.9519e+00 -6.7700e-01 -4.9935e+00
53 +8.976649017e+02 +8.976649017e+02 +6.177149017e+02 +6.177149017e+02 -3.6230e+00 -3.4880e+00 -1.6597e+00 +5.2965e-01 +8.7804e-01
58 +6.266068316e+02 +6.266068316e+02 +3.466568316e+02 +3.466568316e+02 -4.4443e+00 -3.5267e+00 +3.4220e+00 +4.9803e-01 +1.9707e+00
207 +2.878075846e+02 +2.878075846e+02 +7.857584576e+00 +7.857584576e+00 -5.0000e+00 -3.6712e+00 +4.0471e+00 -1.1958e+00 -1.5929e+00
215 +2.307329979e+02 +2.307329979e+02 -4.921700210e+01 -4.921700210e+01 -3.2698e+00 -3.6215e+00 +2.7606e+00 -7.6524e-01 -2.4626e+00
