% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.677363036e+03 +2.677363036e+03 +2.707333036e+03 +2.707333036e+03 -1.0286e+00 +2.9710e+00 -4.1258e-01 +4.1077e+00 +2.2767e+00 +3.1722e+00 -2.4441e+00 -3.0202e+00 +3.8714e+00 +1.9605e+00 -4.6477e+00 -4.2075e+00 +3.5947e+00 +3.7048e+00 +4.3503e+00 -2.6312e+00 +3.6787e-01 +6.1059e-01 +5.3717e-01 +3.1203e+00
4 +2.421538791e+03 +2.421538791e+03 +2.451508791e+03 +2.451508791e+03 -7.0899e-01 -3.1671e+00 -4.0710e+00 +1.9320e+00 +4.7176e+00 -1.4039e+00 -3.3495e+00 -3.1490e+00 -4.8085e+00 -1.2455e-01 +5.7053e-01 -2.8503e+00 +1.3220e+00 +1.2692e+00 +3.2577e+00 -3.9719e-01 -3.1583e+00 +3.8921e+00 -3.2869e+00 -2.5345e+00
164 +1.284944978e+03 +1.284944978e+03 +1.314914978e+03 +1.314914978e+03 +3.4487e+00 +3.9214e-01 -6.8195e-01 -2.8952e+00 -2.0206e-01 -2.0581e-01 -5.0000e+00 -5.0000e+00 +1.5544e+00 -4.9254e-01 +1.7241e+00 -1.7488e+00 +3.4442e+00 +3.3881e+00 -3.5232e-01 +5.0000e+00 -8.8251e-01 -2.0731e+00 +6.2503e-02 -3.9712e+00
619 +9.986996278e+02 +9.986996278e+02 +1.028669628e+03 +1.028669628e+03 +1.7285e+00 +2.0124e-01 -1.1764e+00 -1.5450e+00 +1.2078e+00 +9.4308e-01 -5.0000e+00 -5.0000e+00 +1.5053e+00 -1.0510e+00 -4.9574e-01 -1.4079e+00 +2.2063e+00 +1.4396e+00 -1.1054e+00 +5.0000e+00 -3.9568e+00 +1.5704e+00 -2.7468e-01 -2.9487e+00
1945 +6.101221263e+02 +6.101221263e+02 +6.400921263e+02 +6.400921263e+02 +2.8960e+00 -2.9219e+00 -1.8665e+00 -1.9146e+00 +2.1467e+00 +1.5191e+00 -5.0000e+00 -4.9409e+00 -3.4653e-01 -1.0133e+00 -1.2060e+00 -3.4328e-01 +3.3247e+00 +2.3932e+00 -1.2666e+00 +4.9514e+00 -4.2648e+00 -2.3731e-01 +8.4063e-01 -3.5965e+00
7107 +3.761598287e+02 +3.761598287e+02 +4.061298287e+02 +4.061298287e+02 +2.3627e+00 -2.2027e+00 -2.6732e+00 -2.7175e+00 +2.6672e+00 +1.6565e+00 -5.0000e+00 -4.9061e+00 -3.7961e-02 -1.8548e+00 +9.5457e-02 -4.7067e-01 +3.8522e+00 +1.8149e+00 -1.2395e+00 +4.7119e+00 -4.7412e+00 +1.6364e+00 +1.7744e+00 -4.3489e+00
8228 +2.503432831e+02 +2.503432831e+02 +2.803132831e+02 +2.803132831e+02 +2.1152e+00 -2.0764e+00 -2.8278e+00 -2.3968e+00 +2.3236e+00 +1.6939e+00 -5.0000e+00 -4.9206e+00 +9.2168e-02 -1.8306e+00 +2.6882e-01 -1.8537e-01 +3.6756e+00 +1.7026e+00 -1.2944e+00 +3.5515e+00 -3.8825e+00 +9.7380e-01 +1.5833e+00 -4.0839e+00
12274 +1.557513463e+02 +1.557513463e+02 +1.857213463e+02 +1.857213463e+02 +1.8807e+00 -1.8058e+00 -2.9494e+00 -2.3698e+00 +2.6982e+00 +1.9595e+00 -5.0000e+00 -4.8986e+00 -7.4386e-01 -1.8607e+00 -1.0227e-01 -3.6688e-01 +3.5248e+00 +1.7655e+00 -1.2006e+00 +2.9531e+00 -3.9878e+00 +1.5212e+00 +1.7517e+00 -4.1592e+00
15640 +9.887379301e+01 +9.887379301e+01 +1.288437930e+02 +1.288437930e+02 +1.8870e+00 -1.8288e+00 -3.1493e+00 -2.3073e+00 +2.8753e+00 +1.9873e+00 -5.0000e+00 -4.5667e+00 -7.6573e-01 -2.2006e+00 -2.1672e-01 -4.1118e-01 +3.3001e+00 +1.8816e+00 -1.2866e+00 +2.9601e+00 -4.0160e+00 +1.4502e+00 +1.8732e+00 -4.3661e+00
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
