% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.213292253e+09 +1.213292253e+09 +1.213291632e+09 +1.213291632e+09 -3.6558e+00 +4.6522e+00 +1.1623e+00 +2.7370e+00 -4.1264e+00 -3.9633e+00 +1.8912e+00 +2.1775e-01 +2.3320e+00 +4.9053e+00 -2.6053e-01 -4.6907e+00 -4.7934e+00 +3.0026e+00 -1.3353e+00 +4.9533e+00 -1.6286e+00 +4.7858e+00 +6.1505e-01 +3.9733e+00
2 +7.495691024e+08 +7.495691024e+08 +7.495684813e+08 +7.495684813e+08 +3.1719e+00 +3.5160e+00 +1.7277e+00 +3.6996e-01 +3.0623e+00 -1.1303e+00 +2.7066e+00 +9.9507e-01 -3.2165e+00 -6.9357e-01 -1.1013e+00 +4.7104e+00 +4.0281e+00 +1.6867e+00 +2.3065e+00 +3.8515e+00 -8.1005e-01 -1.4698e+00 +5.6778e-01 -4.4301e+00
5 +3.676894383e+08 +3.676894383e+08 +3.676888172e+08 +3.676888172e+08 -4.1993e-01 +3.4410e+00 +1.4707e+00 -2.6209e+00 +3.7049e-01 +3.4209e+00 -2.8205e+00 +1.9090e+00 +1.3195e+00 +1.2546e+00 +1.7277e+00 +1.7966e+00 +1.5689e+00 -4.4052e+00 -2.3509e+00 -1.3874e+00 +6.4653e-01 -3.2789e+00 -1.3599e+00 +4.1464e-01
14 +2.501747995e+08 +2.501747995e+08 +2.501741784e+08 +2.501741784e+08 +1.3737e+00 +3.8399e+00 +7.2514e-01 -2.4718e+00 -1.1189e+00 -1.7184e-01 -2.6855e+00 +4.9635e+00 +3.0759e+00 +2.5826e+00 -1.6070e+00 +1.4887e+00 -2.2184e+00 -3.4916e+00 +1.5750e+00 -1.0084e+00 -2.5196e+00 +1.0586e+00 -1.2029e+00 -2.0568e+00
38 +1.020089522e+08 +1.020089522e+08 +1.020083311e+08 +1.020083311e+08 +1.1560e+00 +4.2549e+00 +0.0000e+00 -1.8624e+00 -6.7002e-01 -7.1622e-01 -6.1429e-01 +4.2000e+00 +2.9339e+00 +1.9029e-01 -3.6613e-01 -5.0581e-01 +4.8908e+00 -2.8860e+00 +1.0098e+00 -9.9250e-01 -1.6967e+00 +4.4099e-01 +2.2971e+00 +0.0000e+00
128 +8.522238216e+07 +8.522238216e+07 +8.522176105e+07 +8.522176105e+07 +1.3157e+00 +4.5984e+00 -1.9075e-01 -3.4679e+00 -6.5099e-01 -7.7100e-01 -5.7863e-01 +3.6865e+00 +2.3984e+00 +2.0648e+00 -4.1312e-01 -4.9264e-01 +4.9105e+00 -2.3684e+00 +1.0613e+00 -1.0370e+00 -1.4357e+00 +1.4474e+00 +2.2839e+00 -1.8022e+00
139 +5.935050272e+07 +5.935050272e+07 +5.934988161e+07 +5.934988161e+07 +4.4039e-01 +4.6971e+00 +1.5370e-01 -3.5398e+00 -1.0478e+00 -7.3903e-01 +1.4806e+00 +3.3216e+00 +1.8673e+00 +3.5011e-01 +5.5133e-02 +6.8413e-01 +4.4798e+00 -2.3164e+00 +5.0000e+00 -2.0710e+00 +9.9790e-02 +1.4945e+00 +3.5774e+00 -1.3648e-02
186 +3.978599065e+07 +3.978599065e+07 +3.978536954e+07 +3.978536954e+07 +5.0535e-01 +4.1122e+00 +2.2576e+00 -5.0000e+00 +5.5197e-02 -4.1277e+00 +2.0014e+00 +3.4811e+00 +1.2706e+00 -3.7061e-01 +8.2556e-01 +2.5242e+00 +3.5239e+00 -4.7907e-01 +4.2548e+00 -3.2709e+00 +1.4071e+00 +1.3161e+00 +1.1480e+00 +3.4571e-01
225 +2.066965175e+07 +2.066965175e+07 +2.066903064e+07 +2.066903064e+07 +5.6747e-02 +3.4865e+00 +9.5024e-01 -5.0000e+00 -2.8268e-01 -2.8460e+00 +1.9242e+00 +2.1004e+00 +1.1733e+00 -4.2945e-01 -1.1006e-01 +3.0171e+00 +2.9763e+00 +3.4957e-01 +4.4194e+00 -2.7238e+00 +1.4116e+00 +1.7519e+00 +1.5722e+00 +3.5826e-01
283 +1.507245197e+07 +1.507245197e+07 +1.507183086e+07 +1.507183086e+07 -3.9228e-01 +3.0455e+00 +6.4562e-01 -4.6991e+00 -2.9327e-01 -1.7956e+00 +2.3214e+00 -4.8772e-02 +1.7425e+00 -2.7979e-01 +5.1483e-01 +3.8635e+00 +4.9909e+00 +5.0047e-01 +4.3355e+00 -2.4017e+00 +1.5580e+00 +4.5310e-01 +1.4570e+00 +4.4930e-01
