% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.262888365e+03 +3.262888365e+03 +3.292858365e+03 +3.292858365e+03 -8.4759e-02 -2.8682e+00 +4.8027e-01 -4.3072e+00 -2.7321e+00 -3.0019e+00 +9.0642e-01 -3.5255e+00 -1.6801e+00 -4.2137e+00 +2.1868e+00 +4.4100e+00 +4.1063e+00 -4.1118e+00 +2.8336e+00 +2.4162e+00 +3.8285e+00 -1.4068e+00 +2.0840e-01 +4.8751e+00
13 +2.491452087e+03 +2.491452087e+03 +2.521422087e+03 +2.521422087e+03 +5.2123e-01 +5.0271e-02 -4.9776e+00 -3.6896e-01 -3.2089e+00 +8.0018e-01 +4.8593e-01 -2.4609e+00 +4.1099e+00 -3.3303e+00 -7.9329e-01 +4.7987e+00 +1.8881e+00 +2.9663e+00 -3.5144e+00 -6.0476e-01 -3.5090e+00 +1.5879e+00 +2.2233e+00 -3.1892e+00
157 +1.556206361e+03 +1.556206361e+03 +1.586176361e+03 +1.586176361e+03 -2.5480e-01 -3.6471e+00 -3.8053e+00 +4.0500e+00 +2.1673e+00 +1.5200e+00 -2.6288e+00 +0.0000e+00 -3.4992e+00 -4.5691e-01 -8.9677e-01 +5.6074e-01 +1.3318e+00 +3.1235e+00 +1.3621e-01 -7.1573e-01 -5.0000e+00 -5.8362e-01 +0.0000e+00 -4.3185e+00
721 +9.175980305e+02 +9.175980305e+02 +9.475680305e+02 +9.475680305e+02 +1.9642e+00 -9.8054e-01 -4.2340e+00 -2.5564e+00 +3.4397e+00 +4.5850e-01 -4.1507e+00 -2.1763e+00 -3.2074e+00 -2.0556e+00 +8.5593e-01 -3.6890e-01 +2.4714e+00 +1.8200e+00 -2.8286e+00 +3.4269e+00 -4.9195e+00 +1.4815e-01 +1.2245e+00 -2.9498e+00
1496 +6.139672668e+02 +6.139672668e+02 +6.439372668e+02 +6.439372668e+02 +4.9149e-01 -2.9447e+00 -1.7438e+00 -1.9976e+00 +2.5039e+00 +2.2447e+00 -4.1500e+00 -4.7123e+00 -1.6127e+00 -1.9896e+00 +4.1194e-01 +2.3424e-01 +3.5458e+00 +1.2112e+00 -1.5983e+00 +2.8393e+00 -4.9307e+00 +1.3984e-01 +1.5294e+00 -3.8180e+00
2656 +3.976954340e+02 +3.976954340e+02 +4.276654340e+02 +4.276654340e+02 +3.9242e-01 -2.1419e+00 -2.9339e+00 -1.5314e+00 +2.7998e+00 +2.1335e+00 -4.1110e+00 -4.3656e+00 -3.2776e-01 -2.1047e+00 -8.2435e-02 -1.1866e+00 +3.3838e+00 +1.4236e+00 -9.5120e-01 +2.8947e+00 -4.9358e+00 +1.1388e+00 +1.1638e+00 -4.2704e+00
4156 +2.359015230e+02 +2.359015230e+02 +2.658715230e+02 +2.658715230e+02 +1.3227e+00 -1.9632e+00 -3.1614e+00 -1.8760e+00 +3.0208e+00 +2.1228e+00 -4.5287e+00 -4.3905e+00 -4.5341e-01 -2.0460e+00 +8.5671e-02 -5.7342e-01 +3.7962e+00 +1.8534e+00 -1.2034e+00 +2.8972e+00 -4.8345e+00 +1.4460e+00 +1.5502e+00 -4.1939e+00
5198 +1.428439799e+02 +1.428439799e+02 +1.728139799e+02 +1.728139799e+02 +1.6107e+00 -1.9710e+00 -3.1524e+00 -2.0720e+00 +2.7638e+00 +2.0171e+00 -4.4183e+00 -4.3884e+00 -4.5962e-01 -2.1027e+00 +1.0809e-01 -4.9552e-01 +3.6829e+00 +1.9829e+00 -1.2795e+00 +3.0557e+00 -4.0999e+00 +1.3560e+00 +1.5615e+00 -4.2369e+00
6886 +9.882719457e+01 +9.882719457e+01 +1.287971946e+02 +1.287971946e+02 +1.6810e+00 -1.8590e+00 -3.1371e+00 -2.2805e+00 +2.8094e+00 +2.1491e+00 -4.6321e+00 -4.3313e+00 -4.0573e-01 -2.0409e+00 +1.5899e-01 -5.9940e-01 +3.4614e+00 +2.0241e+00 -1.2113e+00 +2.9141e+00 -3.8376e+00 +1.0964e+00 +1.6372e+00 -4.1603e+00
9395 +6.286454707e+01 +6.286454707e+01 +9.283454707e+01 +9.283454707e+01 +1.7109e+00 -1.7830e+00 -3.2656e+00 -2.2499e+00 +2.8547e+00 +2.1726e+00 -4.6775e+00 -4.1668e+00 -4.7982e-01 -2.0940e+00 +3.3246e-02 -6.3247e-01 +3.3806e+00 +1.9685e+00 -1.2441e+00 +2.9224e+00 -3.7499e+00 +9.6685e-01 +1.7890e+00 -4.0638e+00
