% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.808946284e+05 +4.808946284e+05 +4.810184584e+05 +4.810184584e+05 +3.2027e+00 -3.8489e+00 -9.5146e-01 +3.6166e+00 -4.2838e+00 +4.5581e+00 -4.9359e+00 +2.0888e+00 +3.4545e+00 +2.2417e-01 -4.2824e+00 -5.0258e-01 +1.1356e+00 -3.0360e-04 +3.5633e+00 +4.9163e+00 -4.7967e+00 -1.2761e+00 -3.2944e+00 -3.8055e-01
2 +3.892561013e+05 +3.892561013e+05 +3.893799313e+05 +3.893799313e+05 +4.0229e+00 -2.6313e+00 +4.9425e+00 -2.3951e+00 +6.7563e-01 -1.5122e-01 +2.5823e+00 -5.9834e-01 +9.3919e-01 +8.2422e-01 +3.0771e+00 +2.9697e-02 -4.6616e+00 -1.1084e+00 +2.5552e+00 +4.7404e+00 -4.9529e+00 +2.9528e+00 +4.1386e+00 -2.4767e+00
4 +1.250395776e+05 +1.250395776e+05 +1.251634076e+05 +1.251634076e+05 +1.6048e+00 -2.2307e+00 -6.2917e-01 -1.3996e+00 +2.4178e+00 +2.8320e+00 +4.0931e+00 -1.5066e-01 -1.5097e+00 -3.2386e+00 -8.6089e-01 -3.0346e+00 +1.4332e+00 -1.8039e+00 -3.8695e+00 -4.3755e-01 -3.2762e+00 -1.2620e+00 +2.6401e+00 -1.3228e+00
67 +8.331543726e+04 +8.331543726e+04 +8.343926726e+04 +8.343926726e+04 -2.3744e+00 +1.0630e+00 +1.2726e+00 +3.0802e+00 -3.8806e-01 +3.4834e+00 +1.6547e+00 -3.2215e+00 -4.7135e+00 -3.0796e+00 -2.7150e+00 -1.4001e+00 -7.4879e-02 -1.7808e+00 +4.0688e+00 -1.7798e+00 -9.3863e-01 -1.4031e+00 -8.5848e-01 -3.1341e+00
131 +4.365644571e+04 +4.365644571e+04 +4.378027571e+04 +4.378027571e+04 +4.0210e-01 +1.1773e+00 +3.4699e+00 -1.5314e-01 -6.5455e-02 +2.9070e-01 +1.1326e+00 -1.1953e+00 -3.8246e+00 -2.0230e+00 -5.0000e+00 -2.3588e+00 -1.9289e+00 -5.0092e-01 +2.0093e+00 -2.2476e+00 -1.8261e+00 +2.1368e+00 -3.0569e+00 -4.4780e-01
211 +3.539770264e+04 +3.539770264e+04 +3.552153264e+04 +3.552153264e+04 +7.5489e-01 +2.2397e-01 +4.4200e+00 -8.9529e-01 -1.7882e-01 +3.5180e+00 +1.5485e+00 -2.0734e+00 -2.4141e+00 -4.0694e-02 -4.0328e+00 -1.5332e+00 -1.5458e+00 +1.0376e+00 +3.0912e+00 -2.2196e+00 -1.9075e+00 +1.9012e+00 -1.4464e-01 -2.3362e+00
306 +1.065934294e+04 +1.065934294e+04 +1.078317294e+04 +1.078317294e+04 +1.2055e+00 -1.4119e+00 +2.0747e+00 +2.0295e+00 -5.9741e-01 +3.0815e+00 +0.0000e+00 -2.8225e-02 +0.0000e+00 -6.0317e-01 -6.4638e-02 -1.2507e+00 -7.0870e-01 +0.0000e+00 +1.3151e+00 -1.3664e+00 -1.7813e+00 +6.4125e-01 +0.0000e+00 -2.0122e+00
575 +7.311138307e+03 +7.311138307e+03 +7.434968307e+03 +7.434968307e+03 +0.0000e+00 -2.0050e+00 -1.7238e-01 +1.5839e+00 +7.8384e-02 +2.4807e+00 -8.5131e-01 +1.6594e+00 -2.3082e-01 -6.3037e-01 +2.5499e-01 -1.0754e+00 -8.6563e-01 +5.8623e-01 +1.2646e+00 -1.6199e+00 -1.8254e+00 +5.7337e-01 -1.1617e+00 -2.8487e-01
802 +5.598362296e+03 +5.598362296e+03 +5.722192296e+03 +5.722192296e+03 -4.4637e-01 +7.9933e-01 -3.0835e-01 +2.2767e+00 -6.3574e-02 +3.1365e+00 -6.8533e-01 +5.2385e-01 -1.8879e-01 -3.2827e-01 -1.8274e+00 -1.0002e+00 -2.4480e-01 +1.2510e+00 +1.1270e+00 -7.2189e-01 -1.4561e+00 +7.4444e-01 -1.2948e+00 -8.0805e-02
1552 +3.384087961e+03 +3.384087961e+03 +3.507917961e+03 +3.507917961e+03 +2.4668e-02 +5.0634e-01 +2.4798e-02 +7.7306e-01 +3.8491e-01 -1.0250e+00 -1.5099e-01 +5.8147e-01 -2.9836e-01 +5.2904e-02 -1.2260e+00 -2.0835e+00 -2.6458e-01 +2.3705e-01 +6.4449e-01 -1.6518e+00 -2.2048e+00 +1.5210e+00 +7.8178e-03 +0.0000e+00
