% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.475871177e+02 +2.475871177e+02 +2.306471177e+02 +2.306471177e+02 -9.6141e-01 -4.8463e-01 +2.2402e+00 +4.9710e+00 +4.8005e-01 -4.3264e+00 +7.0720e-01 +2.1001e+00 +3.8344e+00 -2.6412e+00 -6.1497e-01 -4.2842e+00 +4.8146e+00 -3.7141e+00 -4.7289e+00 +3.3393e+00 -1.3646e+00 +1.8439e+00 -4.8874e+00 -1.9079e+00
4 +1.150303323e+02 +1.150303323e+02 +9.809033228e+01 +9.809033228e+01 -3.6966e+00 -3.7733e+00 +4.2984e+00 -3.8003e+00 -4.2469e+00 +1.3367e+00 +1.6472e+00 -1.5727e+00 +3.6285e+00 +1.0410e+00 -2.6528e+00 -4.9419e+00 +3.9697e+00 -2.7229e+00 +1.7611e+00 +2.1016e+00 +8.0276e-01 +2.5262e-01 -1.4599e+00 +8.9328e-01
6 +3.751130637e+01 +3.751130637e+01 +2.057130637e+01 +2.057130637e+01 +2.1761e+00 -2.0046e+00 +3.1813e+00 -4.5495e+00 -2.9132e+00 +2.2573e+00 +1.8201e+00 -1.6496e+00 +1.4811e+00 +9.7380e-01 +1.8526e+00 +7.0770e-01 +1.0920e+00 -1.6639e+00 +1.8376e+00 -2.2517e+00 -1.2263e+00 -1.5022e+00 +3.3841e+00 -9.1106e-01
8 +1.606198894e+01 +1.606198894e+01 -8.780110586e-01 -8.780110586e-01 +2.7229e+00 +4.4788e+00 +3.3949e-01 +2.4197e+00 +1.4495e+00 -9.3246e-01 +2.3711e+00 +4.0241e+00 -2.2868e+00 +2.5983e+00 +3.5835e-01 -2.5100e+00 -2.8409e+00 +9.4984e-01 +3.7204e+00 +3.8196e+00 +1.4990e+00 +5.2211e-01 -2.2287e+00 +1.4483e+00
403 +1.581611780e+01 +1.581611780e+01 -1.123882197e+00 -1.123882197e+00 +2.5805e+00 +4.1383e+00 -9.4882e-01 +1.3773e+00 +1.8705e+00 +4.2259e+00 +3.9010e+00 +9.1145e-01 +3.4742e+00 -7.1958e-01 +4.5853e+00 -6.9416e-03 -3.6387e+00 -2.8032e-01 +4.9254e+00 +3.5975e+00 +4.8270e+00 +1.9996e-01 -4.1212e+00 -4.7102e+00
1841 +6.699597049e+00 +6.699597049e+00 -1.024040295e+01 -1.024040295e+01 +4.0298e+00 +3.3123e+00 -1.0158e+00 +1.2170e+00 +3.1720e+00 -2.5604e+00 +2.9790e+00 -2.7365e+00 -2.0085e+00 -3.0653e+00 +3.3060e+00 -3.1947e+00 -2.0515e+00 +1.4541e+00 +4.9125e+00 +2.3444e+00 +4.2479e+00 -4.3714e+00 -7.9604e-01 +3.3297e+00
6926 +4.639428392e+00 +4.639428392e+00 -1.230057161e+01 -1.230057161e+01 +2.1203e+00 +3.3720e+00 -2.8436e-01 +3.7756e-01 +2.2474e+00 -2.7835e+00 +2.7950e+00 +1.3101e+00 -1.3055e+00 -5.0054e+00 +2.4129e+00 -2.3747e+00 -2.6265e+00 +1.0909e+00 +4.0664e+00 +3.0123e+00 +4.6532e+00 -3.8384e+00 +6.5450e-01 +3.6555e+00
10161 +3.830606622e+00 +3.830606622e+00 -1.310939338e+01 -1.310939338e+01 +2.4336e+00 +2.5480e+00 -1.4713e+00 +1.8073e+00 +2.4465e+00 -2.5810e+00 +3.0518e+00 -1.6005e+00 -1.3100e+00 -2.9917e+00 +4.6966e+00 -2.0373e+00 -3.1158e+00 -5.3663e-01 +3.6241e+00 +3.3671e+00 +4.7181e+00 -8.4118e-01 -6.8023e-01 +3.5961e+00
12723 +2.501846221e+00 +2.501846221e+00 -1.443815378e+01 -1.443815378e+01 +2.5517e+00 +2.0030e+00 -2.2369e+00 +1.3740e+00 +4.1856e-01 -1.0391e+00 +3.8991e+00 -2.2191e+00 +5.2963e-01 -2.5189e+00 +3.9262e+00 +2.2578e-02 -2.8586e+00 -2.4377e+00 +2.2906e+00 +3.4811e+00 +3.5538e+00 -1.8758e+00 +5.2969e-02 +1.6744e+00
18282 +1.287048535e+00 +1.287048535e+00 -1.565295146e+01 -1.565295146e+01 +3.3804e+00 +2.8802e+00 -2.1112e+00 +1.4741e+00 +8.1481e-01 -2.2000e+00 +4.3889e+00 -2.7962e+00 +1.7073e-01 -1.7746e+00 +4.3180e+00 -1.9240e-01 -2.2576e+00 -9.5397e-01 +3.4333e+00 +3.3356e+00 +4.1336e+00 -1.0473e+00 +3.4901e-01 +2.5489e+00
