% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.854194105e+03 +3.854194105e+03 +3.392104105e+03 +3.392104105e+03 +2.2720e+00 +1.4594e+00 +1.0105e+00 -2.3953e+00 +4.4124e+00 +1.6170e+00 +4.0518e+00 +9.3463e-01 -1.0161e+00 +4.7859e+00 +1.6128e+00 +2.9738e+00 +1.4165e+00 +4.5689e+00 +8.5307e-01 +4.3940e+00 -5.3644e-01 -3.7476e+00 -3.1706e+00 +6.3204e-01
4 +1.561367806e+03 +1.561367806e+03 +1.099277806e+03 +1.099277806e+03 +3.0457e+00 +2.7339e+00 +6.4262e-01 -2.3024e+00 -3.2053e+00 +4.8060e+00 +1.9481e+00 -3.1710e+00 -6.5160e-01 +2.8896e+00 +1.8646e+00 -1.8568e+00 -3.6906e+00 +1.9355e+00 -2.1282e+00 +3.9835e+00 -3.9557e+00 -3.5122e-01 -2.5998e+00 +2.9170e+00
29 +8.974628045e+02 +8.974628045e+02 +4.353728045e+02 +4.353728045e+02 -1.3271e-01 -1.4865e+00 -1.3894e+00 -1.4802e+00 +1.4331e+00 -3.4110e-01 -3.6912e+00 +7.1297e-01 +6.9350e-01 -2.1194e+00 +2.7938e+00 -3.4220e+00 -5.7902e-01 -3.7018e-01 -3.7688e+00 -1.1053e+00 -2.8439e+00 -2.4387e+00 +1.0039e+00 +7.8297e-01
503 +5.824305564e+02 +5.824305564e+02 +1.203405564e+02 +1.203405564e+02 -2.0505e+00 +6.5127e-01 -1.4273e+00 +2.1358e+00 -2.6217e+00 -1.1159e-01 +1.6391e+00 -1.7178e+00 -4.4459e-01 +3.5277e+00 +1.2554e+00 -2.2816e+00 +3.6791e-01 -2.5137e+00 -2.5216e+00 -2.4726e+00 -2.0149e+00 +2.2512e-01 +2.4956e+00 +1.6604e+00
1992 +3.648163222e+02 +3.648163222e+02 -9.727367782e+01 -9.727367782e+01 -1.1686e+00 +2.5122e+00 -4.3984e-01 +3.1272e+00 +7.6651e-01 +2.2053e+00 +2.5007e+00 +2.5588e+00 +1.4973e+00 +1.4626e+00 -1.0156e-01 -1.5997e+00 -2.6300e-01 -3.8194e+00 -1.7596e-01 -2.3236e+00 -2.8647e+00 +2.2980e+00 +2.3552e+00 +1.8583e+00
2805 +2.463147340e+02 +2.463147340e+02 -2.157752660e+02 -2.157752660e+02 -1.2008e-01 +3.0093e+00 -5.3573e-01 +8.4822e-01 +1.6492e+00 +2.1171e+00 +1.8012e+00 +2.1014e+00 +4.9536e-01 +5.5056e-01 +1.0079e+00 -2.5718e+00 -8.0049e-01 -3.0672e+00 +4.2702e-01 -4.4082e+00 -4.9144e-01 +2.5288e+00 +1.5883e+00 -1.3860e-02
7917 +1.580397787e+02 +1.580397787e+02 -3.040502213e+02 -3.040502213e+02 +6.7512e-01 +2.3191e+00 +3.1999e-01 +2.3919e-02 -1.5687e-01 +2.3019e+00 +1.8075e+00 +3.4201e+00 +1.5448e+00 -6.2914e-01 +1.8387e+00 -4.3347e+00 -4.4677e-01 -3.4022e+00 +8.6984e-01 -4.5321e+00 -3.9306e-01 +3.5920e+00 +2.5753e+00 +2.1376e+00
19402 +9.555540320e+01 +9.555540320e+01 -3.665345968e+02 -3.665345968e+02 +1.1830e+00 +3.1307e+00 +2.1125e+00 -1.6752e-01 +2.1943e+00 +1.1555e+00 +1.3271e+00 +3.3078e+00 +1.2087e+00 -4.6644e-01 +2.7164e+00 -3.2954e+00 -4.0355e-01 -4.2835e+00 +9.2320e-01 -3.9450e+00 -4.9558e-01 +2.9584e+00 +2.8948e+00 +1.8332e+00
40148 +5.468031154e+01 +5.468031154e+01 -4.074096885e+02 -4.074096885e+02 +2.1247e+00 +3.3528e+00 +1.2319e+00 +8.5326e-01 +2.2159e+00 +2.0265e+00 +1.8618e+00 +1.8793e+00 +1.1518e+00 -5.0109e-01 +2.6652e+00 -3.2961e+00 +1.3379e-01 -3.0187e+00 +1.3723e+00 -3.5294e+00 +3.2426e-01 +3.2891e+00 +2.1038e+00 +1.7973e+00
69601 +3.923461668e+01 +3.923461668e+01 -4.228553833e+02 -4.228553833e+02 +1.3997e+00 +2.3032e+00 +1.2503e+00 +7.7174e-01 +2.2240e+00 +2.1228e+00 +1.8153e+00 +1.9395e+00 +1.2318e+00 -5.7324e-01 +2.6891e+00 -3.7664e+00 -3.3624e-01 -2.8941e+00 +1.3877e+00 -3.8395e+00 +3.4265e-01 +3.2618e+00 +2.1021e+00 +2.1387e+00
93308 +2.248270222e+01 +2.248270222e+01 -4.396072978e+02 -4.396072978e+02 +2.2820e+00 +2.2955e+00 +1.3211e+00 +6.9294e-01 +2.2728e+00 +2.1906e+00 +1.7865e+00 +1.9220e+00 +1.1328e+00 -6.1542e-01 +2.3153e+00 -3.7559e+00 -3.3757e-01 -2.9415e+00 +1.3839e+00 -3.5489e+00 +3.3231e-01 +3.3040e+00 +2.5255e+00 +1.8152e+00
105505 +1.437930944e+01 +1.437930944e+01 -4.477106906e+02 -4.477106906e+02 +2.3417e+00 +2.2660e+00 +1.2887e+00 +6.6071e-01 +2.2835e+00 +2.2173e+00 +1.8181e+00 +2.5920e+00 +1.1428e+00 +7.8640e-02 +2.7419e+00 -3.7289e+00 -3.0764e-01 -2.9411e+00 +1.3825e+00 -3.4869e+00 +3.1628e-01 +3.3105e+00 +2.5025e+00 +1.8328e+00
111657 +9.846936227e+00 +9.846936227e+00 -4.522430638e+02 -4.522430638e+02 +2.3061e+00 +2.3146e+00 +1.2986e+00 +7.0755e-01 +2.2755e+00 +2.1090e+00 +1.7916e+00 +2.5891e+00 +1.1439e+00 +6.6497e-02 +2.7403e+00 -3.7969e+00 -3.4017e-01 -2.9410e+00 +1.3710e+00 -3.5046e+00 +3.3654e-01 +3.3107e+00 +2.5018e+00 +1.8225e+00
117032 +6.307436736e+00 +6.307436736e+00 -4.557825633e+02 -4.557825633e+02 +2.3369e+00 +2.2970e+00 +1.3014e+00 +7.2796e-01 +2.2810e+00 +2.1854e+00 +1.7944e+00 +2.5971e+00 +1.1426e+00 +5.4338e-02 +2.7502e+00 -3.7801e+00 -3.5041e-01 -2.9681e+00 +1.3844e+00 -3.5033e+00 +3.3904e-01 +2.9460e+00 +2.4986e+00 +1.8190e+00
741661 +3.718826908e+00 +3.718826908e+00 -4.583711731e+02 -4.583711731e+02 +2.3197e+00 +2.3047e+00 +2.1913e+00 +7.3775e-01 +2.2992e+00 +2.1833e+00 +2.5361e+00 +2.6025e+00 +1.1135e+00 +6.0384e-02 +2.1921e+00 -3.7943e+00 +1.3853e-01 -2.9568e+00 +1.3793e+00 -3.9202e+00 -2.8864e-02 +2.9458e+00 +2.8283e+00 +1.8183e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.568416333e+04 +1.568416333e+04 +1.576182333e+04 +1.576182333e+04 +4.3879e-01 +2.3993e-03 -4.5475e+00 +4.2143e+00 +1.3647e+00 -3.0412e-01 -4.1463e-01 -3.8753e+00 +1.3581e+00 -1.2032e-02 -3.1501e-01 +1.6982e+00 +1.6559e+00 -4.2913e+00 +4.0418e-01 +4.4719e+00 +4.5913e+00 +4.1171e+00 +2.1003e+00 +3.9662e+00
2 +4.965854672e+03 +4.965854672e+03 +5.043514672e+03 +5.043514672e+03 -2.2974e+00 +1.4469e+00 -1.7223e+00 -3.2115e+00 +7.4271e-01 -3.0774e+00 +4.2224e+00 +3.3943e+00 +2.1922e+00 +4.4045e+00 -3.9653e+00 +2.1046e+00 -3.7463e+00 -4.3427e+00 -3.9291e-01 +2.9211e+00 -1.3421e+00 +3.4724e+00 +1.2136e+00 -3.7097e+00
4 +2.126373946e+03 +2.126373946e+03 +2.204033946e+03 +2.204033946e+03 +4.9098e+00 -3.6760e+00 -3.7882e+00 +4.1786e-01 +1.1706e+00 -7.6368e-02 -1.5523e+00 +1.1310e+00 +1.2246e+00 +7.9297e-01 +1.9427e+00 +2.3998e-01 -5.6450e-02 +3.4495e+00 +3.6259e+00 -4.2890e+00 -2.9833e+00 +5.5358e-01 +2.8919e+00 -4.3231e+00
40 +1.416207938e+03 +1.416207938e+03 +1.493867938e+03 +1.493867938e+03 -2.6348e+00 -4.8060e+00 +4.1005e-01 -3.6751e+00 -2.1601e+00 +6.5852e-01 -1.0922e+00 +1.1296e+00 -3.7851e+00 +2.7515e+00 -9.2686e-01 -3.5576e-01 +1.1445e+00 +2.6492e+00 -2.8037e+00 -1.8441e+00 -2.0451e+00 -3.0283e+00 -1.6058e+00 +1.2738e-01
131 +9.826952640e+02 +9.826952640e+02 +1.060355264e+03 +1.060355264e+03 +1.6725e+00 -4.8299e+00 -9.8020e-02 +2.2180e+00 -3.0022e+00 -1.8735e+00 -2.1889e+00 +1.2903e+00 +3.5238e-01 -1.4950e+00 -2.6041e+00 -3.3801e+00 -1.3778e+00 -4.7321e+00 +5.1506e-01 -4.4148e+00 -9.3223e-01 -2.1981e+00 -2.2701e+00 -3.3107e+00
964 +5.285411177e+02 +5.285411177e+02 +6.062011177e+02 +6.062011177e+02 +2.0156e+00 -3.0285e+00 +1.2115e+00 -2.6506e+00 -1.8413e+00 -5.2049e-02 -7.2898e-01 +3.2348e-01 -2.6395e+00 -4.2431e+00 +1.9719e+00 -3.9698e+00 -2.1952e+00 -2.0182e+00 +1.5651e+00 -2.7539e-01 -1.9440e+00 -9.5835e-01 +8.8018e-01 -1.6963e+00
2505 +3.770802938e+02 +3.770802938e+02 +4.547402938e+02 +4.547402938e+02 -3.7016e+00 -3.7101e-01 -3.1976e-01 +4.0035e+00 +4.4437e-02 -9.4112e-01 -1.5225e+00 +4.5333e-01 -2.0634e+00 -3.4932e+00 +1.8096e+00 -2.6778e+00 -1.7832e+00 -2.5252e+00 +2.2908e+00 +2.4342e+00 -4.6582e-01 -9.2769e-01 +2.6698e+00 -4.8187e+00
3712 +1.922709792e+02 +1.922709792e+02 +2.699309792e+02 +2.699309792e+02 +4.9716e-01 -1.8375e+00 -2.3593e-01 +4.3505e+00 +8.3026e-01 -1.2019e+00 -1.6038e-01 +1.4083e+00 +3.2304e-01 -3.7506e+00 +2.5175e-01 +6.4511e-01 +2.9893e-01 -9.8734e-01 +1.8968e+00 +1.0237e+00 -5.3452e-01 -8.3056e-01 +2.4655e+00 -3.4174e+00
7949 +1.552780278e+02 +1.552780278e+02 +2.329380278e+02 +2.329380278e+02 +2.2831e+00 -1.7084e+00 +7.2736e-01 +4.3097e+00 +1.0670e+00 +1.0269e-01 -6.3655e-01 +9.8090e-01 -3.0740e-01 -3.9682e+00 +2.4902e-01 -4.3966e-01 +2.3530e-02 -1.6437e+00 +1.9548e+00 +1.3404e+00 -3.2701e-01 -2.0246e+00 +2.4381e+00 -3.7722e+00
15115 +9.802060221e+01 +9.802060221e+01 +1.756806022e+02 +1.756806022e+02 +1.5124e+00 -8.3265e-01 +1.2018e+00 +3.3942e+00 +1.6067e+00 +7.9527e-01 -1.3414e-01 -5.4961e-01 +3.6895e-02 -3.9162e+00 +1.9569e+00 -4.9233e-01 -2.0159e-01 -1.6405e+00 +1.8112e+00 +1.2356e+00 +2.8185e-01 -2.0475e+00 +2.1044e+00 -2.8620e+00
30107 +6.126147522e+01 +6.126147522e+01 +1.389214752e+02 +1.389214752e+02 +7.8039e-01 -1.7878e+00 +1.1991e+00 +3.2188e+00 +1.5968e+00 +3.3663e-01 -1.8904e-01 +1.0168e-01 -3.8567e-01 -4.4758e+00 +2.4497e+00 +6.6150e-01 -1.6535e-01 -2.0809e+00 +2.3470e+00 +1.6608e+00 -7.4924e-03 -3.0874e+00 +2.7097e+00 -3.4660e+00
55122 +3.441691665e+01 +3.441691665e+01 +1.120769166e+02 +1.120769166e+02 +1.4034e+00 +6.5063e-02 +1.2097e+00 +3.9585e+00 +1.5637e+00 +2.2979e-01 -1.7929e-01 +1.1361e-01 -3.6715e-01 -3.8490e+00 +2.4002e+00 +6.8391e-01 -2.3798e-01 -1.6172e+00 +2.4411e+00 +9.5551e-01 -7.5197e-02 -2.3871e+00 +2.4495e+00 -3.4672e+00
68860 +2.420433617e+01 +2.420433617e+01 +1.018643362e+02 +1.018643362e+02 +2.3352e+00 -8.6142e-01 +1.2204e+00 +3.3779e+00 +1.6609e+00 +1.0740e+00 -1.7633e-01 -6.2912e-01 -4.6469e-01 -3.9057e+00 +2.3605e+00 +6.6221e-01 -1.9655e-01 -1.5920e+00 +2.3946e+00 +1.3415e+00 -4.7821e-02 -2.7931e+00 +2.4304e+00 -3.4601e+00
89912 +1.496359126e+01 +1.496359126e+01 +9.262359126e+01 +9.262359126e+01 +1.3790e+00 -8.4794e-01 +1.2341e+00 +3.2924e+00 +1.6457e+00 -5.7255e-01 -1.5915e-01 +9.1906e-02 -4.4490e-01 -3.8438e+00 +2.4240e+00 +6.5843e-01 -1.4525e-01 -1.6122e+00 +2.4186e+00 +1.3621e+00 -5.7295e-02 -2.7388e+00 +2.4328e+00 -3.4615e+00
