% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.048076510e+04 +1.048076510e+04 +1.001867510e+04 +1.001867510e+04 +3.0200e+00 -9.3456e-01 -4.9713e+00 +7.0044e-01 -4.1876e+00 -4.0424e+00 +2.7808e+00 +1.0588e+00 -3.9772e+00 -4.3216e-01 -4.1460e+00 -1.1378e+00 +4.8017e-01 -2.6472e+00 +3.7742e+00 +3.6442e+00 +3.2424e+00 +4.8010e+00 +1.5414e+00 +7.2722e-01
2 +7.565360446e+03 +7.565360446e+03 +7.103270446e+03 +7.103270446e+03 +6.5937e-01 -7.3796e-01 +1.5902e+00 -2.2431e+00 +2.8371e+00 +4.1053e+00 +3.7686e+00 +2.7560e+00 +2.9386e+00 -9.7071e-01 -2.5340e+00 +3.8614e+00 -2.8349e+00 -4.7746e+00 +1.9694e+00 -4.8602e+00 +3.0799e+00 -8.3610e-01 +3.4337e-01 -3.9009e+00
3 +3.946761753e+03 +3.946761753e+03 +3.484671753e+03 +3.484671753e+03 -6.5084e-01 -2.0833e+00 +3.0852e+00 +3.9462e+00 -1.1761e+00 -4.7952e+00 +3.8071e+00 -4.4715e-01 +2.8757e+00 -6.7965e-01 -4.5573e+00 +1.7881e+00 -1.4998e+00 +3.4673e+00 +1.6923e+00 +1.9531e+00 +1.7113e+00 +2.3362e+00 +3.6107e+00 +4.8566e+00
7 +1.846286941e+03 +1.846286941e+03 +1.384196941e+03 +1.384196941e+03 +3.7294e+00 +2.5093e-01 +1.7125e+00 -3.4764e+00 -4.3495e+00 +3.8674e+00 +3.3010e-01 +2.4053e+00 +2.3513e+00 -3.6258e+00 -4.6039e+00 +4.8492e+00 -2.0995e+00 +4.4914e-01 -2.9085e+00 +8.7678e-01 -1.4318e+00 +1.7676e+00 +3.4956e+00 +1.0512e+00
22 +1.549393598e+03 +1.549393598e+03 +1.087303598e+03 +1.087303598e+03 +4.1634e+00 -9.6835e-01 -4.4706e+00 +4.5972e+00 -1.5706e+00 -1.3800e+00 -4.5101e+00 -1.8872e+00 -2.0947e+00 -3.1416e+00 +1.6652e+00 -2.9699e+00 -3.8066e+00 +4.4292e+00 -1.8767e+00 -2.7527e+00 -4.9646e+00 +4.9852e+00 +5.9636e-01 +1.2961e+00
45 +9.202489389e+02 +9.202489389e+02 +4.581589389e+02 +4.581589389e+02 -8.5222e-02 -1.1376e+00 -2.5502e+00 +2.7953e+00 +3.5006e+00 -3.6174e+00 -4.2091e+00 -1.8387e+00 -2.4401e+00 +2.5848e-01 -3.1625e-01 -4.7997e+00 -2.7289e+00 -1.4973e+00 +9.8222e-01 -4.7087e+00 +1.3963e-01 +4.5636e+00 +6.7706e-01 +1.8872e+00
173 +6.069118356e+02 +6.069118356e+02 +1.448218356e+02 +1.448218356e+02 +3.0910e-02 -2.7187e+00 -7.0403e-01 +3.8469e+00 +7.9862e-01 -3.4481e+00 -3.5148e+00 -3.6746e+00 -1.4490e+00 -9.7749e-04 +4.0271e-01 -1.9203e+00 -2.4475e+00 -3.3754e+00 -1.6358e+00 -2.6319e+00 -5.7122e-01 +2.5217e+00 +2.9838e+00 +2.1492e+00
556 +3.970367119e+02 +3.970367119e+02 -6.505328810e+01 -6.505328810e+01 -7.2961e-01 -1.9698e+00 -1.9096e+00 +2.2240e+00 +1.6085e+00 +3.0808e-01 -3.1821e+00 +1.5336e+00 +3.1470e-01 +1.6132e-01 +2.6322e+00 -2.1558e+00 -2.0779e-01 -2.0174e+00 +1.6106e+00 -3.7306e+00 -4.9827e-01 +2.3340e+00 +2.9669e+00 +1.9304e+00
1211 +2.448377792e+02 +2.448377792e+02 -2.172522208e+02 -2.172522208e+02 -1.6644e+00 -1.4850e+00 -2.3494e+00 +3.0645e+00 +8.9648e-01 +1.8710e+00 -2.7115e+00 +1.4476e+00 +1.1091e+00 +6.4399e-01 +2.8096e+00 -3.3551e+00 -6.9722e-01 -2.5158e+00 +4.6729e-01 -4.3217e+00 -4.6376e-01 +3.5786e+00 +1.7775e+00 +1.1240e+00
3542 +1.578515221e+02 +1.578515221e+02 -3.042384779e+02 -3.042384779e+02 -1.6113e+00 -1.4728e+00 -2.2296e+00 +3.0988e+00 +8.9193e-01 +2.1941e+00 -2.4765e+00 +1.8886e+00 +1.1373e+00 +6.1439e-01 +2.7370e+00 -3.2798e+00 -8.4805e-01 -2.4959e+00 +4.8650e-01 -4.3200e+00 -4.6780e-01 +3.7097e+00 +1.8375e+00 +1.1252e+00
