% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.010767101e+05 +7.010767101e+05 +7.012258601e+05 +7.012258601e+05 -4.1561e+00 +4.0542e+00 -2.0579e+00 +6.9124e-01 -1.5628e+00 +1.0654e+00 +4.1700e+00 -5.2024e-01 +4.7378e+00 +1.0199e+00 -9.9858e-01 -1.5642e+00 -1.1595e-02 +2.7122e+00 -4.2015e+00 +3.9624e+00 -3.3481e-01 -2.4469e+00 +4.7716e+00 +2.4684e+00
2 +3.293546885e+05 +3.293546885e+05 +3.295038385e+05 +3.295038385e+05 -4.7361e+00 -2.3781e+00 -2.7129e+00 -4.4163e+00 -1.6058e-01 -2.6013e+00 +4.0436e+00 +2.2590e+00 +2.2333e+00 +1.2479e+00 -3.5946e+00 +4.0909e+00 +3.2631e+00 -1.9040e+00 +2.9731e-01 -1.0441e+00 +3.1316e+00 +4.2056e+00 -4.5565e+00 -3.7496e+00
38 +2.374945567e+05 +2.374945567e+05 +2.376437067e+05 +2.376437067e+05 -2.4675e+00 +3.9776e+00 +7.6164e-01 +3.6559e+00 -1.3080e+00 +1.4068e+00 +1.4410e+00 +2.5035e+00 -4.2107e+00 -3.4374e+00 -2.6944e+00 -4.3842e+00 +9.9126e-01 -1.0092e+00 -4.9925e+00 +1.7890e+00 +2.1856e+00 +2.7058e+00 -3.5959e+00 -9.2047e-01
54 +1.459703999e+05 +1.459703999e+05 +1.461195499e+05 +1.461195499e+05 -3.3732e-02 -5.3812e-01 -4.3427e+00 +5.0000e+00 -4.3753e+00 -2.3781e-01 -8.3077e-01 +3.1917e-01 +2.5981e+00 +1.9000e-01 -8.2291e-01 +2.3282e+00 +2.1232e+00 +3.8392e+00 -1.3043e+00 -1.6452e+00 +1.2316e+00 +1.6387e+00 -3.5786e-02 +1.8543e-01
90 +6.760526769e+04 +6.760526769e+04 +6.775441769e+04 +6.775441769e+04 -1.4527e+00 -3.7363e+00 -5.0000e+00 +4.7160e+00 -2.1561e+00 -1.2532e+00 -1.7496e+00 -5.9750e-02 +1.3997e+00 +2.2502e+00 -1.5099e+00 +0.0000e+00 +2.8488e+00 +2.3276e-01 -1.6238e+00 -1.7543e+00 +1.8911e+00 +2.4647e+00 +1.0602e+00 -3.5412e-01
120 +5.183698641e+04 +5.183698641e+04 +5.198613641e+04 +5.198613641e+04 +1.0622e+00 +1.1358e-01 -2.0034e+00 +3.7261e+00 -3.8426e+00 -1.9746e+00 -3.0894e+00 -4.8782e-01 +9.6554e-02 +1.4436e+00 +0.0000e+00 +2.6071e+00 +9.9236e-01 +1.6959e+00 -9.0278e-01 -5.0534e-01 +2.7727e+00 -1.4504e+00 +1.7252e-01 +2.5073e+00
191 +2.684919188e+04 +2.684919188e+04 +2.699834188e+04 +2.699834188e+04 +2.0412e-01 +1.0478e-01 -2.6003e+00 +3.1105e+00 -2.0460e+00 -5.3009e-01 -3.4484e+00 -2.5060e+00 -3.6009e+00 -9.3887e-01 -6.4411e-01 -4.7649e-01 +2.1428e+00 +2.1999e-01 +4.3311e-01 -3.8069e+00 +1.9523e+00 +1.1479e-01 -2.1892e-01 +4.5993e+00
321 +2.165313579e+04 +2.165313579e+04 +2.180228579e+04 +2.180228579e+04 +6.3004e-01 -3.2594e-01 +0.0000e+00 +3.1731e+00 -1.3395e+00 -3.4200e+00 -2.0965e+00 -1.0426e+00 -3.5842e+00 -5.5277e-01 -7.4031e-01 +5.4586e-01 +2.7900e+00 +4.8629e-01 -2.6151e-01 -1.9662e+00 +1.5040e+00 -7.3094e-01 -5.4976e-01 +4.5716e+00
495 +1.548157147e+04 +1.548157147e+04 +1.563072147e+04 +1.563072147e+04 -1.2246e+00 +1.6164e-03 +1.0419e+00 +3.6266e+00 -1.3711e+00 -3.5671e+00 -1.9687e+00 -2.3393e+00 -3.2496e+00 +4.7160e-01 -1.5116e+00 -1.0873e+00 +5.7354e-01 -2.0475e+00 -2.0672e-02 -2.9838e+00 +2.7944e-01 -8.0115e-01 -2.7105e-01 +1.7952e+00
732 +8.187854611e+03 +8.187854611e+03 +8.337004611e+03 +8.337004611e+03 -1.2663e+00 +8.0409e-01 -1.8850e+00 +3.0258e+00 -2.8556e+00 -2.0478e+00 -2.9124e+00 -1.5511e+00 -1.1426e+00 +1.3441e+00 -1.5594e+00 +2.3090e-01 +2.9357e+00 -2.1881e+00 -1.1800e+00 -2.3587e+00 -3.7198e-01 -3.6389e-01 -7.8488e-01 +2.8090e+00
828 +6.299371754e+03 +6.299371754e+03 +6.448521754e+03 +6.448521754e+03 -8.6446e-01 +2.3351e-01 -4.9522e-01 +2.8610e+00 -2.4413e+00 +2.7915e-02 -1.2357e+00 -2.0376e+00 -1.7803e+00 -5.9570e-01 -1.1450e+00 +2.7549e-01 +1.6832e+00 -3.2088e+00 -1.8152e+00 -2.0240e+00 +9.4655e-01 +1.4329e+00 -1.3374e-01 +5.0000e+00
897 +3.839397162e+03 +3.839397162e+03 +3.988547162e+03 +3.988547162e+03 -1.8671e+00 -2.4621e-01 +3.8873e-01 +2.8632e+00 -2.6286e+00 -2.2713e+00 -1.0313e+00 -1.4817e+00 -1.6250e+00 +4.8405e-02 -1.1549e+00 +1.3676e+00 +1.3430e+00 -2.2547e+00 -1.5840e+00 -1.9187e+00 +1.0834e+00 +6.5922e-01 +8.4527e-02 +5.0000e+00
1377 +2.503366622e+03 +2.503366622e+03 +2.652516622e+03 +2.652516622e+03 -1.4611e+00 +3.8953e-01 +7.1210e-01 +2.8327e+00 -2.3280e+00 -2.0312e+00 -1.6212e+00 -1.9738e+00 -1.5315e+00 +4.2978e-01 -1.2953e+00 +1.0247e-01 +1.0176e+00 -2.2740e+00 -1.6251e+00 -1.4926e+00 -4.2410e-01 +7.5846e-01 +8.8705e-02 +5.0000e+00
1512 +1.509467742e+03 +1.509467742e+03 +1.658617742e+03 +1.658617742e+03 -1.6218e+00 -1.0340e-03 +1.8413e-01 +2.5780e+00 -2.4711e+00 -2.0751e+00 -1.7593e+00 -2.5017e+00 -1.1277e+00 +3.7916e-01 -1.5785e+00 +6.3254e-01 +9.8132e-01 -1.2577e+00 -1.4692e+00 -1.4365e+00 -1.6060e+00 +1.3512e+00 -1.0195e-01 +5.0000e+00
2091 +9.299602311e+02 +9.299602311e+02 +1.079110231e+03 +1.079110231e+03 -2.2602e+00 -5.3091e-01 -2.3263e-02 +2.3611e+00 -2.9212e+00 -2.6571e+00 -1.5712e+00 -2.6226e+00 -1.3878e+00 +8.6926e-02 -1.7995e+00 +1.2589e-01 +1.4615e+00 -1.0931e+00 -1.6292e+00 -4.5154e-01 -1.1552e-01 +1.0657e+00 +6.5240e-02 +5.0000e+00
3051 +5.782610976e+02 +5.782610976e+02 +7.274110976e+02 +7.274110976e+02 -1.9205e+00 -5.1935e-01 -4.8549e-02 +2.2284e+00 -3.1251e+00 -2.4489e+00 -1.7359e+00 -2.1822e+00 -1.3778e+00 +1.3721e-01 -2.1318e+00 +4.8143e-01 +1.4449e+00 -1.6926e+00 -1.3346e+00 -8.4843e-01 +2.7883e-02 +1.0671e+00 +1.9808e-01 +4.9736e+00
3472 +3.758331981e+02 +3.758331981e+02 +5.249831981e+02 +5.249831981e+02 -1.8063e+00 -5.1839e-01 -4.6810e-02 +1.7818e+00 -3.6004e+00 -2.5377e+00 -1.9149e+00 -2.0937e+00 -1.3930e+00 +1.2826e-01 -2.0727e+00 +4.6705e-01 +1.8492e+00 -1.6855e+00 -1.3623e+00 -1.2463e+00 +8.1043e-03 +1.0800e+00 +1.7103e-01 +4.9714e+00
4224 +2.472842292e+02 +2.472842292e+02 +3.964342292e+02 +3.964342292e+02 -2.0650e+00 -2.8411e-01 -1.7073e-03 +1.6314e+00 -3.5358e+00 -2.4429e+00 -1.9435e+00 -2.2571e+00 -1.2403e+00 -7.4390e-01 -2.6148e+00 +1.2659e-01 +1.6259e+00 -1.3399e+00 -1.7013e+00 -7.5622e-01 +8.0742e-02 +1.3098e+00 +1.4684e-01 +4.9396e+00
5332 +1.487019924e+02 +1.487019924e+02 +2.978519924e+02 +2.978519924e+02 -1.7898e+00 -5.6350e-01 -4.0307e-02 +1.5507e+00 -3.4603e+00 -2.0154e+00 -1.8709e+00 -2.2149e+00 -9.0218e-01 -4.2137e-01 -2.6388e+00 +1.4113e-01 +1.8130e+00 -1.8086e+00 -9.8526e-01 -4.2686e-01 +4.1967e-01 +1.3679e+00 +2.0634e-01 +4.9263e+00
7719 +9.847020182e+01 +9.847020182e+01 +2.476202018e+02 +2.476202018e+02 -1.9761e+00 -5.1865e-01 -1.8544e-01 +1.5307e+00 -3.3711e+00 -1.9317e+00 -1.7892e+00 -2.0071e+00 -9.2508e-01 -4.7891e-01 -2.6594e+00 -1.2468e-01 +1.7134e+00 -1.1029e+00 -9.1011e-01 -4.2690e-01 +4.4938e-01 +1.3564e+00 +1.5187e-01 +4.9134e+00
39897 +6.282156741e+01 +6.282156741e+01 +2.119715674e+02 +2.119715674e+02 -9.5329e-02 -4.5135e-01 -1.2880e-01 +1.6446e+00 -3.1060e+00 -1.6264e+00 -1.3991e+00 -1.5686e+00 -2.5322e-01 +2.8229e-01 -1.7320e+00 +7.1400e-01 +2.7165e+00 -5.4542e-01 -6.1191e-01 -3.3192e-01 +4.4558e-01 +1.3448e+00 +1.3482e-01 +4.7307e+00
40500 +3.756764026e+01 +3.756764026e+01 +1.867176403e+02 +1.867176403e+02 -1.0106e-01 -4.5279e-01 -1.3568e-01 +1.6864e+00 -2.9691e+00 -1.3146e+00 -8.9290e-01 -1.1186e+00 -1.0166e-01 +3.2047e-01 -1.7979e+00 +6.9492e-01 +2.6780e+00 -5.0167e-01 -5.8594e-01 -2.8682e-01 +4.6995e-01 +1.3190e+00 +1.2976e-01 +4.6000e+00
41783 +2.322118145e+01 +2.322118145e+01 +1.723711814e+02 +1.723711814e+02 -8.6635e-02 -4.5377e-01 -8.6191e-02 +1.6928e+00 -2.9147e+00 -1.3217e+00 -9.6993e-01 -1.1708e+00 -2.8348e-02 +4.3637e-01 -1.7519e+00 +7.0800e-01 +2.7015e+00 -5.6796e-01 -6.1388e-01 -3.6427e-01 +4.8487e-01 +1.3465e+00 +1.1426e-01 +4.6004e+00
44177 +1.520478601e+01 +1.520478601e+01 +1.643547860e+02 +1.643547860e+02 -1.0116e-01 -4.5103e-01 -6.4024e-02 +1.7509e+00 -2.8724e+00 -1.2945e+00 -8.8480e-01 -1.1665e+00 -1.3648e-02 +4.2351e-01 -1.7534e+00 +7.2604e-01 +2.7151e+00 -5.3992e-01 -6.5427e-01 -3.7188e-01 +4.4661e-01 +1.3320e+00 +9.7726e-02 +4.5922e+00
46847 +9.697773892e+00 +9.697773892e+00 +1.588477739e+02 +1.588477739e+02 -1.0741e-01 -4.1706e-01 -2.2783e-04 +1.7983e+00 -2.7638e+00 -1.2295e+00 -8.5879e-01 -1.1453e+00 +4.1265e-03 +4.3585e-01 -1.7408e+00 +7.4058e-01 +2.7334e+00 -5.5213e-01 -6.4676e-01 -3.7025e-01 +4.3467e-01 +1.3371e+00 +1.0019e-01 +4.5631e+00
49535 +6.305160482e+00 +6.305160482e+00 +1.554551605e+02 +1.554551605e+02 -9.9427e-02 -4.1561e-01 -8.9362e-03 +1.8432e+00 -2.7279e+00 -1.1847e+00 -8.3234e-01 -1.1008e+00 +5.0226e-02 +4.8777e-01 -1.6859e+00 +7.6558e-01 +2.7453e+00 -5.5930e-01 -6.5040e-01 -3.5249e-01 +4.4691e-01 +1.3303e+00 +9.9996e-02 +4.5475e+00
83879 +3.980234559e+00 +3.980234559e+00 +1.531302346e+02 +1.531302346e+02 -5.5324e-02 -3.7078e-01 +1.9179e-02 +1.8510e+00 -2.7349e+00 -1.1874e+00 -8.0923e-01 -1.0702e+00 +9.3783e-02 +5.1336e-01 -1.6688e+00 +7.8402e-01 +2.7588e+00 -5.2686e-01 -6.2452e-01 -3.3583e-01 +4.4142e-01 +1.3172e+00 +3.9761e-02 +4.2277e+00
147529 +2.508562179e+00 +2.508562179e+00 +1.516585622e+02 +1.516585622e+02 -5.4917e-02 -3.7011e-01 +2.0170e-02 +1.8507e+00 -2.7360e+00 -1.1868e+00 -8.0957e-01 -1.0714e+00 +9.0286e-02 +5.1046e-01 -1.6689e+00 +7.8365e-01 +2.7570e+00 -5.3254e-01 -6.3332e-01 -3.5479e-01 +3.9664e-01 +1.1971e+00 -3.5402e-01 +2.1458e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
