% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.490989422e+03 +4.490989422e+03 +4.028899422e+03 +4.028899422e+03 +5.1359e-01 -1.6539e+00 -2.2378e+00 +1.4523e+00 +4.2383e-02 -1.6537e+00 +4.3093e+00 -1.4971e+00 +2.5228e+00 +2.7654e+00 +5.4979e-01 +7.3471e-01 +2.2468e+00 +4.3565e-02 +2.2141e+00 -1.9606e+00 +9.3753e-01 +3.6246e+00 +4.1451e+00 +2.4495e-01
3 +3.472662447e+03 +3.472662447e+03 +3.010572447e+03 +3.010572447e+03 +1.6589e+00 -3.8038e+00 +3.0709e+00 -4.5818e+00 +1.4977e+00 +4.6038e+00 +4.3103e+00 -9.7862e-01 -6.1574e-01 -2.8021e+00 -2.7947e+00 +1.6963e-01 +3.1674e+00 +4.5366e+00 -1.2334e+00 +5.6027e-01 +3.8880e+00 +8.6901e-01 +1.6063e+00 -3.0635e+00
7 +2.387754847e+03 +2.387754847e+03 +1.925664847e+03 +1.925664847e+03 +3.7093e+00 -1.8759e-01 -4.0147e+00 -3.2713e+00 -1.0998e+00 -3.3773e+00 -2.6602e+00 +1.0229e+00 -3.3458e+00 +4.4225e+00 -4.3103e+00 +6.7558e-01 -1.5959e+00 +7.0945e-01 -3.3720e+00 +2.0460e+00 -4.0154e+00 +4.0610e+00 -4.8587e-01 -4.5622e+00
10 +1.321825224e+03 +1.321825224e+03 +8.597352244e+02 +8.597352244e+02 -2.4506e+00 -2.1800e+00 +3.2222e+00 +1.8072e+00 -7.1622e-01 +1.7922e+00 -6.5473e-01 -3.6726e+00 +1.8649e+00 -5.5655e-01 -2.2974e+00 -3.0204e-02 +3.2455e+00 +3.3615e+00 -1.5767e+00 -4.2434e+00 -2.2140e+00 +2.3155e-01 -3.5273e+00 +1.8293e+00
39 +9.724991286e+02 +9.724991286e+02 +5.104091286e+02 +5.104091286e+02 -6.2802e-01 +3.5903e+00 -5.7723e-01 +1.6615e+00 -5.0736e-02 +5.8083e-01 -9.2514e-01 +2.7767e+00 +4.9544e+00 -8.3287e-01 -4.1999e+00 +2.6111e-01 -2.6599e+00 +4.3526e-01 -4.9230e+00 -1.8515e+00 +2.6980e+00 -2.0326e+00 -4.7773e+00 +1.4157e-01
213 +5.174801367e+02 +5.174801367e+02 +5.539013669e+01 +5.539013669e+01 -3.4933e+00 -2.5457e+00 +8.9969e+00 -4.2894e+00 +3.9525e+00 +4.8257e+00 +2.9275e+00 +1.1687e+00 +1.7322e+00 -2.8579e+00 -5.5873e+00 -1.6714e+00 -1.2406e-01 -3.3924e+00 +1.1725e-01 -7.1298e+00 -1.8557e+00 +1.1415e+00 -2.8806e+00 +3.0694e+00
901 +3.540004876e+02 +3.540004876e+02 -1.080895124e+02 -1.080895124e+02 +2.4867e+00 +4.4061e+00 +5.5439e+00 +3.7335e-01 +5.1308e+00 +5.5173e+00 +4.7759e+00 +4.7846e+00 +1.1152e+00 -1.0154e+00 -6.1647e-01 -2.8641e+00 -1.7363e+00 -2.0113e+00 -2.9422e+00 -5.4141e+00 -2.8925e-02 +3.2881e+00 -3.4190e+00 +2.4101e+00
2829 +2.458309401e+02 +2.458309401e+02 -2.162590599e+02 -2.162590599e+02 +2.2558e+00 +4.1595e+00 +3.2533e+00 -3.7960e+00 +2.8901e+00 +2.8634e+00 +3.4021e+00 +2.7137e+00 +1.6986e+00 +1.9235e+00 -1.7873e+00 -4.3491e+00 -1.0693e+00 -1.7409e+00 -1.4498e+00 -5.4204e+00 -8.0370e-01 +2.9141e+00 -3.2425e+00 +1.7042e+00
7614 +1.554471750e+02 +1.554471750e+02 -3.066428250e+02 -3.066428250e+02 -2.6945e+00 -5.9723e-01 +7.0398e-01 +8.5008e-01 +2.9430e+00 +3.0664e+00 +1.9626e+00 +4.1807e+00 +1.1516e+00 -4.2290e-01 -3.9640e+00 -4.7312e+00 -2.0878e-01 -2.5006e+00 -1.4805e+00 -5.0610e+00 -2.7553e-01 +2.5151e+00 -3.5669e+00 +2.2063e+00
13561 +9.674524475e+01 +9.674524475e+01 -3.653447553e+02 -3.653447553e+02 -4.7958e+00 +5.0126e+00 +2.1053e+00 +7.7535e-01 +2.1853e+00 +3.0541e+00 +1.7556e+00 +1.4919e+00 +2.4810e+00 -5.3399e-01 -3.2953e+00 -4.4032e+00 +3.4864e-01 -2.0078e+00 -1.9270e+00 -4.7222e+00 -6.9256e-01 +3.3598e+00 -2.1353e+00 +2.1738e+00
39071 +6.213116635e+01 +6.213116635e+01 -3.999588336e+02 -3.999588336e+02 -3.3417e+00 +2.2811e+00 +2.2597e+00 +8.5065e-01 +1.4232e+00 +1.4454e+00 +4.1652e+00 +7.5878e-01 +6.5006e-01 +2.5042e-03 -3.3933e+00 -4.2145e+00 +3.6904e-01 -2.5268e+00 -1.7817e+00 -4.3021e+00 -6.6413e-01 +3.3791e+00 -2.7967e+00 +1.5205e+00
82717 +3.946864498e+01 +3.946864498e+01 -4.226213550e+02 -4.226213550e+02 -2.3054e+00 +1.4077e+00 +3.0787e+00 +7.3627e-01 +9.7681e-01 +2.8608e+00 +2.5581e+00 +3.2936e+00 +1.1992e+00 +4.0589e-02 -3.3272e+00 -4.3094e+00 -7.6675e-02 -2.4579e+00 -1.4043e+00 -4.3204e+00 -7.2894e-01 +3.3231e+00 -2.7790e+00 +1.1370e+00
