% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.169409197e+05 +2.169409197e+05 +2.163944197e+05 +2.163944197e+05 +2.9163e+00 +3.7296e+00 -1.6861e+00 +3.2066e+00 +2.4634e+00 -3.0408e+00 +3.7957e+00 +4.3091e+00 +3.2830e+00 +8.9257e-02 +4.3842e+00 -1.6066e+00 +2.7720e+00 -2.8620e+00 -4.8230e+00 +7.0722e-01 -1.1473e+00 +3.6364e+00 -4.9881e+00 -3.0315e+00
2 +1.264848650e+05 +1.264848650e+05 +1.259383650e+05 +1.259383650e+05 -3.0724e+00 -4.6673e+00 +2.8182e+00 -2.3666e+00 +2.4184e+00 +2.2485e+00 -4.1614e+00 -1.7196e+00 -2.6055e+00 +3.3103e-01 -1.0845e-01 -1.1726e+00 -3.3087e+00 +3.3651e+00 +2.3970e+00 -2.5235e+00 -2.6638e+00 -5.3083e-02 -4.9253e+00 -3.5704e-01
8 +8.862719152e+04 +8.862719152e+04 +8.808069152e+04 +8.808069152e+04 +4.3639e+00 +2.1487e+00 +1.4023e+00 +2.6573e+00 -4.6791e+00 -4.7559e+00 +4.5012e-01 -4.2813e+00 +2.0899e+00 +2.4348e+00 +1.2492e+00 -2.0180e-01 +4.4868e+00 -9.4469e-01 -1.8318e+00 +1.1785e+00 -1.4816e+00 -2.5290e+00 -9.2518e-01 +1.8637e+00
56 +3.116082651e+04 +3.116082651e+04 +3.061432651e+04 +3.061432651e+04 -4.9659e-01 +1.1855e-02 +8.9625e-01 +1.0619e+00 +5.0000e+00 +5.3858e-01 +2.8134e-01 +3.1690e+00 +3.8508e+00 +5.0000e+00 +1.2730e+00 +7.6713e-02 +4.5873e+00 -7.4001e-01 +1.7401e+00 +3.7955e-01 +1.0905e+00 -1.1133e+00 -1.9696e+00 -1.0536e+00
116 +1.127621125e+04 +1.127621125e+04 +1.072971125e+04 +1.072971125e+04 +4.6586e+00 +0.0000e+00 +3.1217e+00 +2.9075e+00 +2.5735e+00 -3.0162e-01 +1.6206e+00 +1.3700e+00 -2.3326e+00 +1.1031e+00 +3.4897e+00 -1.6911e+00 +3.8254e+00 -2.2750e+00 +2.6055e+00 -7.7997e-01 +7.2506e-01 -2.8726e+00 -8.3631e-01 +0.0000e+00
273 +3.661765697e+03 +3.661765697e+03 +3.115265697e+03 +3.115265697e+03 +3.9412e+00 -2.9455e+00 +1.8630e+00 -8.7200e-01 +1.6750e+00 +3.8013e-01 -1.3627e+00 +2.3680e-01 -3.5489e+00 -6.4140e-01 +2.7788e+00 -1.5289e-01 +6.7368e-01 -1.8550e+00 +1.5583e+00 -5.4734e-01 +6.6673e-01 -2.5736e+00 -1.4025e+00 +8.4081e-01
581 +2.306217199e+03 +2.306217199e+03 +1.759717199e+03 +1.759717199e+03 +3.3250e+00 -1.4787e+00 +1.7719e+00 -1.1212e+00 +3.1698e+00 +1.3923e+00 -2.0517e-01 +5.9063e-02 -4.1194e+00 -3.8014e-01 +2.8127e+00 +1.8422e-01 +6.8959e-01 -1.9802e+00 +1.4670e+00 -7.5855e-01 +6.0685e-01 -2.4390e+00 -1.5405e+00 +1.0725e+00
672 +1.152338435e+03 +1.152338435e+03 +6.058384351e+02 +6.058384351e+02 +3.5157e+00 -1.3031e+00 -2.4151e-01 -3.5175e+00 +1.7411e+00 +1.3246e+00 -6.6177e-01 -2.2663e-01 -3.1832e+00 -2.9578e-01 +1.3735e+00 +5.6949e-01 +2.2766e+00 -1.7898e+00 +2.5890e+00 -4.8258e-01 +7.4609e-01 -1.9440e+00 -2.4465e+00 +3.4605e-01
964 +6.828962918e+02 +6.828962918e+02 +1.363962918e+02 +1.363962918e+02 +3.5422e+00 -2.8902e-01 -1.2382e+00 -5.2898e-01 +2.2680e+00 +1.4072e+00 +2.8319e-01 -2.5980e-01 -9.6191e-01 -5.5528e-01 +9.6533e-01 +5.5255e-01 +2.4025e+00 -1.7943e+00 +7.2450e-01 -5.9711e-01 +6.8584e-01 -2.5592e+00 -1.7559e+00 +5.4899e-01
1172 +5.000570721e+02 +5.000570721e+02 -4.644292785e+01 -4.644292785e+01 +3.4330e+00 -3.0542e-01 -2.3032e-01 -9.5264e-01 +2.2255e+00 +1.4778e+00 +6.2854e-02 -1.5054e-01 -1.2321e+00 -6.6996e-01 +1.0789e+00 +5.6112e-01 +2.2209e+00 -1.3528e+00 +2.4191e+00 -4.4383e-01 +8.4556e-01 -2.5018e+00 -1.6482e+00 +7.2466e-01
